CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,침구_주방_저가_clust_id
8627,-3,-1,0,0,0,0,1
8628,0,0,0,0,0,0,1
8629,-1,-1,-1,-1,4,-1,3
8630,0,0,0,0,0,0,1
8631,-3,3,-3,3,0,-3,4
8632,1,-2,3,0,-1,-1,5
8634,-1,0,0,0,0,0,1
8635,-1,0,3,-2,0,1,5
8636,-1,0,0,4,-1,-2,0
8637,0,1,-3,2,-1,-1,4
8638,0,0,-1,1,-2,3,1
8639,-2,3,-3,-1,0,4,4
8640,4,-3,-1,0,0,0,2
8641,0,0,0,0,0,0,1
8642,2,-2,0,1,-1,1,2
8643,0,0,0,0,0,0,1
8644,3,-3,-1,0,0,0,2
8645,0,-1,3,-3,-1,0,5
8646,0,0,0,0,0,0,1
8647,4,-3,3,-3,-1,4,2
8648,1,-3,1,2,-3,1,0
8649,0,1,0,0,0,-1,1
8650,-1,1,0,0,-1,0,1
8651,-3,0,-1,0,0,0,1
8652,1,-1,1,-1,1,0,2
8653,-1,-1,0,0,0,0,1
8654,-1,1,0,-2,2,0,3
8655,-3,3,-3,3,-2,0,4
8656,0,0,0,0,0,0,1
8657,0,0,0,0,0,0,1
8658,0,-1,-1,3,-3,-1,0
8659,-1,3,-2,0,2,-3,3
8660,-1,3,-1,-1,0,1,4
8661,-1,0,1,-2,3,-3,3
8662,-3,3,-2,2,-2,0,4
8663,-1,-1,1,-1,2,-3,1
8664,1,0,-2,2,-1,1,0
8665,0,0,0,0,0,0,1
8666,0,4,-3,-1,0,0,4
8667,4,-3,-1,0,0,0,2
8668,0,0,0,0,0,0,1
8669,2,-1,1,-2,3,-1,2
8670,-3,1,0,2,-3,3,4
8671,-3,3,-1,-1,1,-1,4
8672,-2,2,-1,1,-1,2,4
8673,1,-1,0,0,0,1,1
8674,-1,1,2,-2,-1,3,5
8675,-2,3,-3,2,-2,-1,4
8676,-1,0,0,0,0,0,1
8678,-3,3,-3,-1,4,-2,3
8679,0,0,0,0,0,0,1
8680,-1,-1,0,-1,-1,4,1
8681,0,0,0,4,-3,-1,0
8682,4,-2,1,-2,3,-3,2
8683,-2,0,2,-3,3,0,5
8684,-1,0,1,-2,2,0,3
8686,2,-3,2,0,0,-1,2
8687,3,-2,-1,3,-3,3,0
8688,-2,3,-1,-2,-1,4,4
8689,3,-3,-1,0,0,0,2
8690,-2,-1,0,4,-3,-1,0
8691,1,0,0,0,2,-2,1
8692,-2,2,-2,0,2,-3,3
8693,-1,-1,3,-3,3,-3,5
8694,4,-3,3,-3,-1,0,2
8695,0,0,0,0,0,0,1
8696,1,-2,3,-1,-1,0,5
8697,0,-3,0,3,0,-3,0
8698,0,3,-3,0,3,-3,3
8699,-2,0,3,-3,3,-2,5
8700,0,0,0,0,4,-3,3
8701,0,0,1,-2,3,-2,3
8702,0,0,1,0,-1,-1,1
8703,2,-3,2,-2,3,-1,2
8704,-3,0,3,-2,-1,-1,5
8705,0,-2,3,-3,3,-3,5
8706,0,4,-1,-2,0,-1,4
8707,-3,1,1,1,-2,-1,1
8708,-2,2,-3,2,-2,-1,4
8709,2,-3,1,2,-3,3,0
8710,-1,0,0,2,-3,3,0
8711,-2,3,-3,-1,0,4,4
8712,-1,3,-3,-1,4,-3,3
8713,1,0,-2,2,0,-1,0
8714,0,0,0,0,0,0,1
8715,0,1,-3,1,2,-3,3
8716,3,-3,2,0,0,-2,2
8717,-3,3,-3,-1,0,0,4
8718,0,0,0,0,0,0,1
8719,-1,0,0,0,0,0,1
8720,2,-2,-1,3,-3,1,0
8721,-3,0,3,-3,-1,0,5
8722,-3,-1,0,0,0,0,1
8723,0,0,-1,2,-3,0,0
8724,-3,0,3,-2,2,-3,5
8725,0,0,2,-3,-1,4,5
8726,4,-3,-1,0,0,0,2
8727,0,0,0,0,0,0,1
8728,-3,2,-2,3,-3,3,4
8729,1,-2,3,-2,-1,0,5
8730,0,0,4,-2,1,-2,5
8731,-1,2,-1,1,-2,0,4
8732,-1,0,1,0,0,-2,1
8733,-3,0,-1,4,-2,-1,0
8734,-1,2,-2,-1,0,0,4
8735,0,0,4,-3,-1,0,5
8736,0,0,0,0,0,0,1
8737,0,2,-1,0,2,-2,3
8738,0,0,0,0,0,0,1
8739,0,0,0,0,0,0,1
8740,-3,-1,0,0,0,0,1
8741,4,-3,-1,0,0,0,2
8742,1,-2,-1,-1,0,0,2
8743,2,-1,0,1,1,-3,2
8744,-2,3,-1,-2,3,-3,3
8745,-1,-1,2,0,-1,1,1
8746,3,-1,-1,-1,3,-3,2
8747,0,0,0,4,-3,-1,0
8748,1,-2,2,0,0,-2,2
8749,1,-1,-1,3,0,-3,0
8750,3,-3,3,-1,-1,1,2
8751,0,4,-3,-1,0,0,4
8752,0,0,0,0,0,0,1
8753,-1,-1,0,-1,4,-3,3
8754,0,0,4,-3,2,0,5
8755,2,1,-1,-2,0,3,1
8756,4,-3,3,-3,3,-2,2
8757,-1,1,-1,1,-1,1,1
8758,4,0,-2,-1,-1,0,2
8759,1,-3,0,3,-3,3,0
8760,0,0,0,0,0,0,1
8761,-3,0,3,-2,1,-2,5
8762,1,0,1,-2,-1,4,1
8763,-1,-2,3,-1,-1,-1,5
8764,0,0,0,0,0,0,1
8765,1,0,-2,2,1,-2,1
8766,-1,3,-3,3,-3,-1,4
8767,3,-3,0,3,-1,-2,0
8768,0,0,-3,2,0,-1,0
8769,0,-2,3,-3,2,-2,5
8770,0,0,0,0,0,0,1
8771,-3,-1,4,-3,3,-3,5
8772,0,0,0,0,4,-1,3
8773,-2,-1,4,-1,1,-1,5
8774,0,1,0,-2,3,-2,3
8775,0,4,0,-1,-2,2,4
8776,0,0,0,0,0,0,1
8777,-2,-1,3,-3,3,-3,5
8778,3,-3,3,-1,-1,0,2
8779,3,-3,3,-1,-1,1,2
8780,-1,4,0,-3,0,-1,4
8781,-2,2,-1,1,1,-3,4
8782,0,0,2,-2,1,-1,5
8783,-1,2,-1,0,2,-3,3
8784,0,1,-1,1,0,-2,1
8785,-1,1,0,0,-2,2,1
8786,0,0,0,0,0,0,1
8787,3,-2,1,-2,3,0,2
8788,-1,0,1,-1,0,1,1
8789,0,0,0,0,0,0,1
8791,0,0,4,-3,-1,0,5
8792,1,0,0,-2,0,3,1
8793,2,-1,2,-3,0,3,2
8794,2,-2,3,-1,-2,0,2
8795,3,0,-2,-1,0,3,2
8796,0,4,-3,3,0,-3,4
8797,-1,-1,1,1,-1,1,1
8798,-3,-1,4,-3,3,-3,5
8799,2,0,-1,1,0,0,1
8800,-3,-1,0,0,0,4,1
8801,0,0,0,0,0,0,1
8802,-1,1,2,-2,0,1,5
8803,-1,0,0,0,4,-3,3
8804,-2,1,-2,-1,0,0,4
8805,-2,2,0,-1,2,-2,3
8806,-3,3,-3,-1,0,4,4
8807,-2,0,3,0,-3,3,5
8808,0,1,-1,0,0,0,1
8809,3,-2,-1,3,-3,-1,0
8810,0,3,-1,0,-1,1,4
8811,-1,0,0,-1,3,-3,3
8812,3,-3,3,0,-3,1,2
8813,4,-2,-1,-1,4,-2,2
8814,0,0,0,0,0,0,1
8815,0,4,-3,3,-3,-1,4
8816,1,-1,-1,-1,0,3,1
8817,4,-3,-1,4,-3,-1,0
8818,0,4,0,-3,3,-3,3
8819,-2,3,0,-2,0,1,4
8820,-1,1,-1,0,1,-1,1
8821,0,0,2,-1,-1,0,5
8822,0,0,0,0,0,0,1
8823,0,4,-3,3,0,-2,4
8824,-2,-1,-1,4,-3,3,0
8825,1,-2,0,0,0,2,1
8826,-1,-2,3,-3,1,2,5
8827,0,1,0,-2,3,-2,3
8828,0,0,0,0,0,0,1
8829,0,-1,0,0,4,-2,3
8830,0,0,0,4,-3,-1,0
8831,-1,0,1,0,0,-2,1
8832,2,-2,1,0,-1,-1,2
8833,-3,3,-3,0,-1,0,4
8834,-3,-1,0,4,-3,0,0
8835,0,0,0,0,0,0,1
8836,4,-2,1,0,-1,1,2
8837,3,-1,-1,-1,2,-2,2
8838,3,-3,3,-2,2,-2,2
8839,2,-1,2,-1,-2,2,2
8840,0,0,0,-1,-1,3,1
8841,0,2,-1,-2,3,-2,3
8842,0,0,0,0,0,0,1
8843,4,-3,-1,4,-3,0,0
8844,0,0,0,0,0,0,1
8845,0,-3,0,3,-2,-1,0
8846,4,-3,3,0,-3,3,2
8847,-1,-1,0,0,4,0,3
8849,-1,4,-3,-1,0,0,4
8850,0,0,2,-1,0,-2,5
8851,-2,0,3,-1,-2,3,5
8852,0,-1,2,-1,1,-2,5
8853,-2,0,1,0,-1,-1,1
8854,0,0,0,0,0,4,1
8855,3,-3,3,-1,-2,-1,2
8856,-1,4,-3,3,-3,-1,4
8857,-2,3,-2,1,-2,3,4
8858,-3,3,0,0,-2,-1,4
8859,3,-2,1,-2,3,-3,2
8860,1,-3,3,-1,-1,1,5
8861,-1,0,0,0,0,4,1
8862,-3,-1,0,0,0,0,1
8863,4,-3,-1,4,-3,-1,0
8864,-1,2,0,-1,0,1,1
8865,0,4,-1,-2,3,-2,3
8866,-2,-1,3,-1,-1,0,5
8867,2,-3,0,-1,4,-3,2
8868,-3,-1,0,0,0,0,1
8869,-1,0,0,0,0,4,1
8870,-2,-1,3,0,-3,3,5
8871,1,1,-2,3,-3,0,0
8872,-2,3,-2,2,-1,-1,4
8873,0,0,1,-1,1,-1,1
8874,3,-2,-1,-1,0,4,2
8875,-2,-1,2,-1,1,-2,5
8876,4,-1,-1,-1,3,-2,2
8877,-1,0,0,-2,3,-2,3
8878,-1,-2,0,3,-3,-1,0
8879,-1,-1,-1,4,-3,3,0
8880,1,0,-2,3,-3,3,0
8881,-1,0,0,0,0,4,1
8882,1,-2,0,-1,4,-1,3
8884,-1,3,-1,-2,0,3,4
8885,1,-1,1,-2,0,3,2
8886,2,1,0,-3,3,-3,3
8887,0,0,0,0,4,-3,3
8888,0,0,0,0,0,0,1
8889,0,0,0,0,0,4,1
8890,-1,-1,3,-1,-2,1,5
8891,-3,1,2,-1,-1,-1,5
8893,-1,0,0,0,0,0,1
8894,0,1,-1,0,2,-2,3
8895,1,-2,2,0,-1,0,2
8896,-1,3,-1,-1,1,-1,3
8897,-3,3,-3,-1,0,0,4
8898,2,-2,2,0,-1,1,2
8899,-2,-1,3,-3,3,0,5
8900,-1,1,-1,0,1,-1,1
8901,-1,0,-1,1,-1,0,1
8902,0,0,0,0,0,0,1
8903,0,0,4,-3,3,-2,5
8904,1,0,-2,3,-2,1,0
8905,-1,4,-2,-1,0,-1,4
8906,-2,1,-2,3,-1,0,4
8907,-3,0,-1,0,0,0,1
8908,4,-3,-1,4,-3,3,0
8909,-1,0,0,4,-3,3,0
8910,0,0,4,-3,-1,0,5
8911,0,-3,-1,0,0,0,1
8912,-1,0,0,0,0,0,1
8913,0,4,-1,-1,-1,3,4
8914,0,-3,-1,4,-3,-1,0
8915,0,0,0,0,0,0,1
8916,0,-1,3,-1,-2,2,5
8917,0,-2,2,-1,0,2,5
8918,0,0,0,4,0,-3,0
8919,0,0,0,0,0,0,1
8920,0,-1,-1,4,0,-2,0
8921,-3,0,3,-3,3,-3,5
8922,1,-3,3,-2,1,-1,5
8923,-1,0,0,2,-3,0,0
8924,0,0,0,0,0,0,1
8925,-2,-1,0,3,0,-2,1
8926,0,0,4,-3,3,-3,5
8927,-1,-1,0,3,-3,3,0
8928,0,0,0,0,0,0,1
8929,4,-3,-1,0,0,0,2
8930,0,0,1,-1,-1,3,1
8931,0,0,0,0,-1,1,1
8932,-1,3,-3,-1,0,0,4
8933,3,-3,-1,4,-3,-1,0
8934,0,0,0,0,0,4,1
8935,0,0,0,0,0,0,1
8936,-1,-1,1,-2,2,-1,5
8937,0,4,-3,-1,0,0,4
8938,0,-3,3,-3,-1,4,5
8939,-3,3,-1,-1,1,0,4
8940,4,-2,1,-1,0,1,2
8941,1,-1,-1,3,-1,-2,0
8942,0,-3,-1,0,0,0,1
8943,0,0,4,-3,3,-3,5
8944,4,-3,3,-3,-1,0,2
8945,-3,-1,0,0,0,4,1
8946,-1,1,-2,0,1,-2,1
8947,0,2,-2,0,1,-2,4
8948,0,0,0,0,0,0,1
8949,3,-1,-1,1,-1,0,2
8950,0,1,-2,-1,0,0,1
8951,-3,1,-1,3,-3,-1,4
8952,-3,1,2,-3,3,-1,3
8953,0,0,4,-3,-1,4,5
8954,4,-1,-1,-1,3,-3,2
8955,0,0,0,0,0,0,1
8956,0,0,0,4,-3,-1,0
8957,1,-2,3,-2,-1,0,5
8958,-2,-1,3,0,-3,3,5
8959,3,-3,3,-1,-2,2,2
8960,-3,-1,0,0,0,0,1
8961,0,3,-3,-1,4,-3,3
8962,1,1,-2,-1,4,-1,3
8963,1,-3,-1,0,0,0,2
8964,0,0,0,0,0,0,1
8965,-3,3,-3,3,-3,3,4
8966,1,0,-1,0,-1,2,1
8967,0,-2,0,-1,3,-2,3
8968,3,-3,-1,4,-3,-1,0
8969,3,-2,1,0,-2,3,2
8970,1,-2,3,-3,0,-1,5
8971,0,0,4,-3,-1,0,5
8972,0,0,0,0,0,0,1
8973,-1,-1,3,-3,1,-1,5
8974,0,-2,3,-2,-1,3,5
8975,-1,1,-2,3,-3,2,0
8976,-3,-1,4,-3,-1,4,5
8977,-3,3,-3,0,-1,4,4
8978,4,-3,-1,0,0,0,2
8979,1,-2,0,3,-1,0,0
8980,0,3,-3,-1,0,0,4
8981,0,0,0,0,0,0,1
8982,0,0,-2,2,0,0,1
8983,0,0,0,0,0,0,1
8984,0,0,0,0,0,0,1
8985,2,1,-3,3,-3,2,0
8986,-2,-1,3,-3,3,-3,5
8987,3,-3,3,0,-3,3,2
8988,0,-1,3,-1,-1,1,5
8989,-3,3,-2,-1,3,-3,3
8990,0,0,0,0,0,0,1
8991,2,-3,3,-3,1,-1,2
8992,0,-3,3,-3,0,-1,5
8993,0,0,0,0,0,0,1
8994,0,0,4,-3,-1,0,5
8995,0,-1,3,-3,-1,0,5
8996,1,-1,-1,1,0,-2,1
8997,0,0,0,0,0,0,1
8998,-1,4,0,-2,-1,3,4
8999,1,-2,3,-3,0,3,5
9000,0,0,0,0,4,-3,3
9001,0,0,0,0,0,0,1
9002,-1,0,0,0,0,0,1
9003,3,0,-3,3,-3,2,0
9004,-1,1,0,0,-1,0,1
9005,3,-2,1,0,-2,3,2
9006,0,-1,0,1,-1,0,1
9007,0,0,0,-2,3,-2,3
9008,-3,1,2,-3,2,-2,5
9009,0,0,0,0,4,-3,3
9010,-1,4,-3,-1,0,0,4
9011,-2,-1,-1,4,-3,-1,0
9012,0,0,0,0,0,0,1
9013,-1,0,1,-1,-1,3,1
9014,2,-1,1,0,0,-2,2
9015,-2,1,-1,-1,3,-2,3
9016,3,-3,-1,4,-3,3,0
9017,-1,0,2,-1,-2,3,5
9018,-2,1,-1,0,2,-1,3
9019,-3,3,-3,-1,0,0,4
9020,3,-3,-1,0,4,-2,2
9021,0,0,2,-3,2,-1,5
9022,3,-3,3,-3,-1,0,2
9023,0,-1,0,4,-1,-2,0
9024,0,0,4,-3,3,-3,5
9025,0,0,0,0,0,0,1
9026,-1,0,-1,3,-1,0,0
9027,-1,0,0,4,-3,-1,0
9028,2,1,-2,0,1,-2,1
9029,0,0,0,0,0,4,1
9030,3,-3,0,3,-2,1,0
9031,0,0,0,0,0,0,1
9032,-2,1,1,-3,1,0,5
9033,4,-3,3,-1,-1,1,2
9035,2,-3,-1,4,-1,-2,0
9036,0,0,0,0,0,0,1
9037,-2,0,0,1,0,1,1
9038,-1,0,-1,3,-3,3,0
9039,-1,-1,0,1,-1,1,1
9040,0,-2,1,2,-3,0,0
9041,0,0,0,0,0,0,1
9042,3,-2,1,0,-1,0,2
9043,-3,-1,4,-3,-1,0,5
9044,1,-3,-1,0,0,0,2
9045,-1,2,-3,2,-2,2,4
9046,3,-3,3,-2,1,0,2
9047,0,-1,1,-1,0,-1,1
9048,4,-3,-1,0,0,0,2
9049,3,-2,2,-2,0,-1,2
9050,0,4,-1,-1,1,-2,4
9051,0,0,0,0,0,0,1
9052,-2,-1,-1,0,0,0,1
9053,-3,3,-2,1,-2,2,4
9054,-1,4,-3,-1,0,0,4
9055,0,0,0,0,0,0,1
9056,-3,-1,0,4,-2,-1,0
9058,3,-2,1,0,0,-1,2
9059,0,4,-2,2,-2,-1,4
9060,2,0,-1,-1,3,-1,3
9061,0,0,4,-3,-1,0,5
9062,0,0,0,0,4,-3,3
9063,-2,1,0,-2,2,0,3
9064,3,-2,2,-2,0,1,2
9065,-2,-1,3,-1,-1,-1,5
9066,1,-2,2,0,-1,0,2
9067,0,-3,3,-1,0,0,5
9068,0,-1,1,0,-1,1,1
9069,0,1,1,-1,-2,2,1
9070,-2,-1,0,3,-3,-1,0
9071,-3,0,2,0,1,-3,5
9072,1,-1,3,-3,-1,4,5
9073,3,-1,-1,-1,3,0,2
9074,-1,0,4,-1,-2,-1,5
9075,4,0,-3,-1,4,-3,2
9076,-1,0,3,0,-3,0,5
9077,-1,0,0,0,0,0,1
9078,0,0,0,0,0,0,1
9079,0,-2,3,-2,1,-1,5
9080,-2,2,0,1,-1,-1,4
9081,0,0,0,0,0,4,1
9082,3,-1,0,-1,1,-1,2
9083,4,-3,3,0,-3,3,2
9084,-1,-1,2,0,-1,-1,1
9085,-3,-1,0,4,-3,-1,0
9086,0,0,0,0,4,-3,3
9087,-2,2,1,-3,2,-2,3
9088,1,0,-2,3,-2,-1,0
9089,4,-3,0,3,-2,-1,0
9090,-3,2,-2,3,-3,-1,4
9091,-3,-1,4,-3,3,-1,5
9092,3,-2,0,-1,-1,0,2
9093,3,-2,1,-2,0,3,2
9094,-1,0,4,0,-3,-1,5
9095,0,0,0,0,0,0,1
9096,2,-3,3,-3,-1,4,5
9097,2,-2,3,0,-3,3,2
9098,-1,0,0,0,0,0,1
9099,3,-2,1,-1,1,0,2
9100,3,-3,-1,4,-2,-1,0
9101,-1,0,3,-1,-2,-1,5
9102,-2,2,-3,3,-3,-1,4
9103,-1,0,3,-1,0,-2,5
9104,0,3,-3,3,-1,-2,4
9105,4,-3,-1,0,0,0,2
9106,-1,0,-1,0,4,-3,3
9107,3,0,-2,-1,1,-1,2
9108,-3,-1,4,-3,-1,0,5
9109,3,-3,2,-2,2,0,2
9110,-1,0,0,4,-3,-1,0
9111,1,-2,3,-2,2,-2,5
9112,1,-2,3,-1,-2,3,5
9113,0,0,0,0,0,0,1
9114,-3,-1,4,-1,-1,0,5
9115,-1,0,0,0,0,0,1
9116,0,0,0,0,0,0,1
9117,-1,0,4,-3,-1,0,5
9118,1,0,-1,0,0,1,1
9119,0,-3,2,-2,3,-3,5
9120,-1,0,2,-2,0,-1,5
9121,0,0,4,-3,-1,0,5
9122,-2,3,-3,3,-3,-1,4
9123,0,0,0,4,-3,-1,0
9124,2,-2,1,-1,0,-1,2
9125,0,0,0,0,0,0,1
9126,-2,-1,4,-3,3,-1,5
9127,2,-2,1,0,-2,3,2
9128,0,0,0,0,0,4,1
9129,0,0,0,0,0,0,1
9130,-2,-1,0,4,-2,-1,0
9131,1,-1,2,-3,3,-2,5
9132,0,0,0,0,0,0,1
9133,-3,1,1,-2,2,-2,3
9134,0,0,0,0,0,0,1
9135,0,-2,3,-2,0,-1,5
9136,0,3,-1,-2,-1,0,4
9137,3,-3,3,-2,2,-3,2
9138,0,0,0,0,0,0,1
9140,3,-2,-1,3,-3,-1,0
9141,-2,0,0,2,-2,0,1
9142,-2,0,-1,3,-3,3,0
9143,-1,0,-2,3,-1,-1,0
9144,0,0,-1,3,0,-3,0
9145,-3,3,-2,1,0,-2,4
9146,1,-1,1,-2,3,-2,2
9147,-1,4,-2,1,0,-2,4
9148,-1,0,0,0,0,0,1
9149,0,0,0,0,0,0,1
9150,0,0,0,0,0,0,1
9151,4,-3,3,-3,3,-3,2
9152,1,0,-1,0,1,0,1
9153,0,-1,1,-1,0,0,1
9154,2,-3,-1,4,-3,3,0
9155,-2,0,-1,3,-1,-1,0
9156,4,-3,-1,4,-3,-1,0
9157,-1,3,0,-3,3,-3,3
9158,0,0,0,0,0,4,1
9159,4,-2,-1,-1,4,-3,2
9160,4,-3,-1,0,0,0,2
9161,-3,3,-3,3,-2,-1,4
9162,3,-3,-1,4,-3,-1,0
9163,1,1,-3,3,-3,0,0
9164,4,-3,3,-3,3,-3,2
9165,3,-3,2,-2,-1,4,2
9166,0,0,0,0,0,0,1
9167,1,-1,3,-2,2,-3,5
9168,3,0,-3,0,3,-1,3
9169,3,-1,-2,3,-1,0,0
9170,2,-1,-1,1,-1,1,0
9171,0,0,0,0,0,0,1
9172,0,-1,0,0,0,0,1
9173,4,-3,-1,4,-3,3,0
9174,0,0,-1,1,-1,-1,1
9175,4,-3,-1,0,0,0,2
9176,2,-1,2,-3,3,-1,2
9177,1,-1,3,-2,1,-2,5
9178,0,-2,3,-2,-1,3,5
9179,0,0,0,0,0,0,1
9180,0,0,4,-1,0,-2,5
9181,0,4,-3,3,-3,-1,4
9182,4,-3,-1,0,0,0,2
9183,-1,-2,3,-1,-1,-1,5
9184,0,0,0,0,4,-1,3
9185,0,0,0,0,0,4,1
9186,0,0,0,4,0,-3,0
9187,3,-3,-1,0,0,0,2
9188,-2,0,1,-2,3,-3,3
9189,3,0,-3,1,2,-1,2
9190,2,0,1,-2,-1,2,2
9191,0,0,-2,3,-2,1,0
9192,0,-2,3,-3,3,-2,5
9193,-1,-1,-1,4,-3,0,0
9194,-2,3,-3,3,-1,1,4
9195,-1,-2,3,-3,3,-1,5
9196,-2,2,1,-2,0,0,1
9197,0,0,0,0,0,0,1
9198,0,0,4,-3,3,-3,5
9199,-1,0,0,0,4,-3,3
9200,3,-2,2,-3,0,3,2
9201,-3,-1,0,0,0,0,1
9202,3,-2,-1,3,-1,-2,0
9203,-3,3,-3,3,-1,-2,4
9204,1,-2,3,-2,0,1,5
9205,3,-3,3,-3,3,-1,2
9206,4,-3,-1,0,0,4,2
9207,-1,-1,0,0,0,0,1
9208,-1,1,-1,1,0,-1,1
9209,4,-3,-1,0,4,0,2
9210,4,0,-3,2,1,-3,0
9211,-2,0,-1,0,0,0,1
9212,-1,3,-3,2,0,-2,4
9213,-1,0,1,-1,1,-2,1
9214,0,0,-1,3,-3,-1,0
9215,4,-3,-1,0,0,0,2
9216,-1,0,0,2,-2,1,0
9217,0,-2,-1,3,-3,-1,0
9218,0,-2,3,-3,-1,4,5
9219,-1,-1,-1,3,-3,2,0
9220,-3,-1,0,0,0,4,1
9221,0,3,-2,-1,-1,0,4
9222,-1,0,0,0,0,0,1
9223,0,0,0,0,0,0,1
9224,0,0,0,0,0,0,1
9225,-3,-1,4,-3,-1,0,5
9226,4,-3,-1,0,0,0,2
9227,0,-2,0,-1,0,4,1
9228,0,0,0,0,0,0,1
9229,3,-1,-1,1,-2,3,0
9230,-2,3,-1,0,-1,-1,4
9231,1,-1,0,-1,3,-3,3
9232,0,0,0,0,0,0,1
9233,3,-3,-1,0,4,-3,2
9234,0,0,0,0,0,0,1
9235,-3,2,-2,3,-2,1,4
9236,0,0,0,4,-3,3,0
9237,3,-1,0,-2,0,2,2
9238,4,-1,-1,-1,3,-2,2
9239,-1,0,0,0,0,4,1
9240,0,-3,-1,0,0,0,1
9241,0,-1,0,0,0,1,1
9242,3,-3,3,-1,-2,0,2
9243,4,-3,3,-3,-1,0,2
9244,0,0,-1,0,0,-1,1
9245,0,4,-3,-1,4,-2,3
9246,0,0,0,4,-3,-1,0
9247,0,0,0,4,-3,-1,0
9248,1,-1,0,0,0,2,1
9249,-3,-1,4,-1,1,-1,5
9250,-2,2,-1,-1,-1,0,4
9251,1,-1,0,-1,3,-3,3
9252,1,-2,3,-1,1,-2,5
9253,0,0,0,4,-3,3,0
9254,1,-2,3,-1,0,-1,5
9255,-2,1,-2,-1,0,0,4
9256,0,-2,3,-2,1,0,5
9257,4,-3,-1,0,0,0,2
9258,-1,4,-3,-1,0,0,4
9259,0,0,4,-2,-1,-1,5
9260,0,-2,-1,4,-3,3,0
9261,0,0,0,0,0,0,1
9262,1,-2,3,-2,1,-2,5
9263,1,0,-1,0,-1,3,1
9264,0,-1,0,4,-2,-1,0
9265,-3,-1,0,0,0,0,1
9266,0,3,-3,3,-3,3,4
9267,-3,2,0,0,-1,-1,4
9268,1,-2,3,-3,3,0,5
9269,0,-2,3,-3,0,1,5
9270,0,0,-1,0,0,0,1
9271,-1,3,-2,-1,3,-1,3
9272,0,0,1,-1,1,-2,1
9273,0,0,0,0,0,0,1
9274,-3,-1,0,0,4,0,3
9275,0,0,0,0,0,0,1
9276,4,0,-1,-2,1,0,2
9277,0,0,4,-3,-1,4,5
9278,-1,-1,0,1,-2,3,1
9279,0,0,0,0,0,0,1
9280,0,0,4,-3,-1,0,5
9281,-1,-1,2,0,-1,1,1
9282,0,1,-1,1,0,0,1
9283,1,0,2,-3,1,2,5
9284,0,0,0,4,-3,-1,0
9285,0,0,-1,2,-2,-1,0
9286,0,0,1,-1,2,-3,3
9287,4,-1,-2,-1,0,4,2
9288,-2,0,0,-1,3,-3,3
9289,2,-1,1,-2,3,0,2
9290,3,-3,3,-1,1,-2,2
9291,-2,1,1,-2,-1,4,1
9292,0,0,0,0,0,0,1
9293,2,1,-3,3,0,-3,0
9294,3,-1,-2,-1,0,0,2
9295,-3,1,1,-2,3,-3,3
9296,-1,-2,-1,0,0,0,1
9297,0,0,0,0,0,4,1
9298,-3,1,0,2,-3,3,4
9299,-2,2,-3,-1,4,-3,3
9300,0,4,-3,-1,0,0,4
9301,-1,-1,-1,0,0,0,1
9302,-2,0,-1,0,0,0,1
9303,0,-1,0,-1,3,-1,3
9304,0,0,0,0,0,0,1
9305,-1,-2,2,0,1,-3,5
9306,-1,-1,-1,4,-2,1,0
9307,4,-3,3,0,-3,1,2
9308,-1,-2,3,-1,-2,-1,5
9309,-1,0,1,0,0,-1,1
9310,-1,3,-1,-1,-1,3,4
9311,-3,3,-3,3,-3,3,4
9312,0,0,0,0,0,0,1
9313,4,-2,-1,-1,0,0,2
9314,3,-3,-1,0,0,0,2
9315,-1,0,4,-3,-1,0,5
9316,0,-1,0,0,0,0,1
9317,-3,0,3,0,-2,0,5
9318,0,0,0,0,0,0,1
9319,0,0,0,0,0,0,1
9320,3,-3,2,1,-2,1,2
9321,2,-1,-1,1,-2,2,0
9322,4,-3,-1,0,0,0,2
9323,-2,0,0,1,1,-3,1
9324,-1,-1,3,-2,2,-1,5
9325,-3,-1,0,0,4,-3,3
9326,0,0,0,0,0,0,1
9327,-2,-1,3,-1,-2,3,5
9328,1,-2,3,-3,3,-3,5
9329,0,0,4,-3,-1,0,5
9330,3,-2,-1,3,-3,0,0
9331,2,-2,3,-3,3,0,2
9332,3,-2,-1,1,1,1,2
9333,3,-1,0,-2,2,0,2
9334,0,0,0,0,0,0,1
9335,3,0,-1,-2,3,-1,2
9337,3,-1,0,-1,0,0,2
9339,0,0,-1,-1,4,-2,3
9340,-3,-1,0,0,0,0,1
9341,3,-3,3,-3,2,-1,2
9342,0,0,0,0,0,0,1
9343,4,-1,-2,-1,0,0,2
9344,-1,-1,2,0,0,-1,1
9345,-1,-1,3,-2,-1,-1,5
9346,-2,0,2,-3,1,1,5
9347,-1,0,0,0,0,0,1
9348,0,0,4,-3,-1,0,5
9349,-2,0,-1,4,-3,0,0
9350,0,-1,3,-3,3,-1,5
9351,-1,0,0,0,0,0,1
9352,1,0,-1,2,-2,-1,0
9353,0,-3,3,-3,1,0,5
9354,2,-3,3,-2,-1,3,2
9355,-2,0,3,-1,-1,1,5
9356,-1,0,0,0,0,4,1
9357,4,-1,-2,-1,4,-3,2
