CUSTNO,Monetary_가전/레저취미/멀티샵_중가_증감여부_q2_q1,Monetary_가전/레저취미/멀티샵_중가_증감여부_q3_q2,Monetary_가전/레저취미/멀티샵_중가_증감여부_q4_q3,Monetary_가전/레저취미/멀티샵_중가_증감여부_q5_q4,Monetary_가전/레저취미/멀티샵_중가_증감여부_q6_q5,Monetary_가전/레저취미/멀티샵_중가_증감여부_q7_q6,Monetary_가전/레저취미/멀티샵_중가_증감여부_q8_q7,Monetary_가전/레저취미/멀티샵_중가_q2_q1_로그변환,Monetary_가전/레저취미/멀티샵_중가_q3_q2_로그변환,Monetary_가전/레저취미/멀티샵_중가_q4_q3_로그변환,Monetary_가전/레저취미/멀티샵_중가_q5_q4_로그변환,Monetary_가전/레저취미/멀티샵_중가_q6_q5_로그변환,Monetary_가전/레저취미/멀티샵_중가_q7_q6_로그변환,Monetary_가전/레저취미/멀티샵_중가_q8_q7_로그변환
8909,1,4,1,0,4,1,4,-12.538579363949447,13.192887073095772,-13.192887073095772,0.0,10.537264224500774,-10.537264224500774,11.001315665654959
8910,1,4,2,2,4,2,3,-12.966587463866853,12.945200304385063,-12.693709248392603,-11.535568899199626,14.017987538331893,-13.198217928577693,9.618397630970414
8911,1,1,4,1,4,2,1,-12.467145816750943,-11.674421527077811,11.342501660240936,-11.342501660240936,13.25557841556235,-12.676395231669723,-12.433792682954039
8912,3,4,3,2,2,2,3,12.341071871709879,13.595409570520733,13.959191633210622,-14.156679787127823,-12.330668959777597,-12.195780124019306,13.211414210796276
8913,1,1,4,1,3,2,4,-11.2843751351129,-10.537264224500774,13.415523638403902,-13.235952384055846,11.399785181816378,-10.590281117146072,14.367854604210498
8914,4,3,2,3,2,3,1,13.633454424703617,12.50460728563648,-13.081275882339698,12.813452312695897,-12.946521380913445,13.683808819917925,-13.964559113331333
8915,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8916,4,1,3,2,3,3,1,13.483248696073648,-13.446133394988383,10.007097528927932,-10.961529594009964,10.982653348653054,11.419387329433553,-12.442888212386588
8917,1,4,1,4,2,2,3,-11.64476666714175,12.506231109150594,-12.381781713745491,11.939992388283281,-11.461503771023187,-10.218929666238779,10.46529377107843
8918,4,4,1,1,4,1,4,9.581795225306097,11.951559835488743,-11.930942944757819,-9.779200481012502,12.117542692412513,-12.117542692412513,11.359740800647508
8919,4,1,0,0,0,0,4,13.376452653356525,-13.376452653356525,0.0,0.0,0.0,0.0,12.679029935769828
8920,3,2,1,0,0,0,0,9.802232801843314,-10.363312037594403,-11.64035311055887,0.0,0.0,0.0,0.0
8921,0,0,0,4,4,2,3,0.0,0.0,0.0,10.854466291609176,13.291784388925482,-12.841668192458357,11.507984190307246
8922,4,1,3,3,3,3,2,13.16661653406416,-12.964412497231356,12.327528820324009,13.153275016885193,12.276161449159586,13.05525423597674,-13.569925430320115
8923,3,4,1,0,4,1,0,10.957515522351638,13.030201850028853,-13.225932806789396,0.0,10.32369644066098,-10.32369644066098,0.0
8924,1,0,4,1,4,3,3,-12.255936256709106,0.0,14.724971888697926,-14.724971888697926,11.914523877480981,11.649226015264682,10.975475613474757
8925,0,4,1,0,4,1,0,0.0,12.167870004009382,-12.167870004009382,0.0,11.997646186924664,-11.997646186924664,0.0
8926,3,1,4,1,4,2,1,12.494626312048387,-12.772414668302178,12.902115276350504,-13.073962939652858,12.85002958416252,-11.700046441918458,-12.46929687152312
8927,1,3,1,4,1,3,3,-13.51030059961269,12.937904882457529,-13.514062603244842,12.763538723859963,-12.476184674949895,12.074064405122513,12.474272481374102
8928,3,4,1,4,1,3,2,11.621713895390238,14.469677209913636,-14.494494295963486,14.25545072662586,-14.328904362162548,11.06044744250283,-10.733979498109136
8929,0,0,4,1,4,1,4,0.0,0.0,10.386144204244397,-10.386144204244397,10.878114770332335,-10.878114770332335,13.227238302886699
8930,4,1,0,0,4,1,4,11.230398140368496,-11.230398140368496,0.0,0.0,11.285274042280573,-11.285274042280573,11.08798776291449
8931,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.966369827014672,-10.966369827014672,0.0
8932,2,2,1,4,3,3,1,-12.72629962645259,-10.72609403552854,-12.336281725832256,12.470562237780854,13.05937421343846,12.530299069238792,-13.656198079883143
8933,1,4,3,1,0,4,2,-11.196746898620855,13.105128200246817,11.585983832263635,-13.303074608426925,0.0,11.404789377691946,-10.970854027044759
8934,1,1,4,2,4,1,3,-13.70324806968743,-11.355613666845406,12.331070726349695,-11.593101266789436,12.80995522523943,-13.057984202793648,10.440848497929704
8935,2,4,1,0,0,0,0,-10.782977146512927,11.88535386397527,-12.091089493667882,0.0,0.0,0.0,0.0
8936,4,2,1,4,1,0,0,12.161948305080397,-11.414802336543973,-11.520042754068346,12.413669191425358,-12.413669191425358,0.0,0.0
8937,1,0,0,4,3,2,1,-13.544653125159273,0.0,0.0,12.2255808013042,9.310987163555442,-11.874385533857719,-11.176843116630964
8938,4,2,1,4,3,2,2,10.765517462342915,-8.908242511008236,-10.595824260134222,11.915286374151197,11.469635010816685,-10.497415538925672,-9.696349784594176
8939,2,2,3,2,2,2,3,-11.77519837851837,-14.392735793917508,14.644796231665364,-13.92700218168535,-14.303342003360578,-13.30428127536401,13.110516919774131
8940,3,2,3,2,3,2,2,13.800752229323697,-11.64395451624549,13.360828166298672,-13.495745876126769,13.649499125215803,8.350108680043757,-10.975774365885458
8941,4,3,4,1,0,4,1,11.793664526921136,12.034430738524868,14.72295861926767,-14.837549792590698,0.0,13.126684033828415,-12.96259790501261
8942,2,3,1,3,2,4,1,-10.991981887093756,13.332435812055198,-13.776708080708836,12.193510454870212,-10.910234547482114,13.732515899051055,-13.747216598032722
8943,1,3,2,3,2,4,1,-13.495512659253391,8.70753413470215,-10.574772315873902,11.790133679830857,-11.860322376119818,14.347932793210859,-14.421009741230993
8944,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8945,2,3,2,3,2,3,2,-13.450396828352075,12.76537327657484,-12.706588909440896,12.653485838438067,-12.138825720521794,13.358253066428297,-13.529303545833862
8946,1,4,1,4,1,0,0,-11.426244202393473,12.889737114788456,-12.850113008797203,11.994565156381997,-12.085405110475198,0.0,0.0
8947,4,1,4,1,3,3,1,14.04665164738545,-14.238175138940624,14.760669928386298,-14.733798119689139,12.906361170625342,13.118995071417062,-13.725640015220268
8948,4,2,2,1,4,2,2,13.78706996382046,-13.20495526687603,-11.480488839516152,-13.258026110043978,12.380578464014048,-11.888696825792689,-11.365102750748248
8949,2,2,1,0,4,1,0,-10.4579429860201,-10.186306888817823,-10.53838583362315,0.0,10.537264224500774,-10.537264224500774,0.0
8950,1,4,1,4,1,4,2,-10.854466291609176,11.904181925668604,-11.904181925668604,12.851230209729033,-12.851230209729033,14.070467206202613,-13.518968658509355
8951,3,3,2,4,1,3,2,9.791478773707713,9.239986696741722,-11.505284578405993,12.444369660298728,-12.375322324994046,10.936824399879352,-11.499462317403344
8952,4,4,3,3,1,4,3,10.524361164199982,12.464839800655835,10.921173618805824,12.936599943965716,-13.50887312121155,11.388175705747638,9.999414585408067
8953,2,4,4,1,4,1,3,-12.424157233513773,13.959106058141547,15.184187781534112,-15.453070724070606,14.749789003666129,-14.639542718701547,11.782095249361062
8954,4,1,0,0,0,4,1,12.63447203594471,-12.63447203594471,0.0,0.0,0.0,12.174470653865017,-12.04045229183738
8955,1,3,1,1,4,3,1,-13.544208745948845,10.249371958216514,-12.059697878687905,-10.150430073205708,12.238721886803338,12.090897735201521,-12.860683407409855
8956,1,4,3,3,1,3,2,-12.527962008888059,13.870576070697718,13.515691997444486,13.40844120322059,-14.611801486291533,11.191329497383315,-11.491918737608994
8957,4,1,4,1,4,3,2,14.003094611785055,-13.812443142944272,13.545123754457533,-13.787603380787358,12.730897620655243,12.480144558042033,-11.327999437072808
8958,4,1,4,1,0,0,0,10.657889197602062,-10.657889197602062,11.409474240830288,-11.409474240830288,0.0,0.0,0.0
8959,2,2,1,4,3,3,2,-11.596390653988964,-12.822820375335821,-12.157251256713844,11.833166502320282,8.710592217506397,12.84633493228515,-12.702120419987423
8960,2,1,0,4,4,1,4,-11.171776534732038,-11.997646186924664,0.0,9.907115474517441,11.183582528778945,-11.429666858895416,11.331974864431531
8961,1,0,0,0,0,4,3,-11.445639923257037,0.0,0.0,0.0,0.0,10.146356465511724,8.84078849479839
8962,0,4,1,0,4,1,4,0.0,11.84194005105248,-11.84194005105248,0.0,12.120179115095324,-12.120179115095324,11.462831313720356
8963,3,4,2,3,2,3,2,9.715120185630171,13.249409459238498,-12.824305531023672,11.280276346050837,-12.261291722528327,10.512500229185102,-9.833644091113676
8964,4,1,4,1,3,3,2,13.984945045852948,-14.029794877220656,13.332337612274832,-13.211733356244157,12.62908869582938,11.238943645176162,-11.779928680055292
8965,2,3,3,3,1,2,2,-10.043038368204993,12.245229815645258,12.309782387744068,13.728504305001474,-14.111519511109732,-11.25632661206802,-9.319696118172251
8966,1,1,4,1,4,3,1,-12.823288778168255,-10.95798769365692,11.27761161277772,-11.27761161277772,11.4763534771242,11.705282171550756,-12.29049719748816
8967,1,1,1,4,1,4,3,-13.721586855362593,-12.184494118194003,-10.40871167946524,14.604460377643264,-14.604460377643264,12.063539698583233,12.611174320719941
8968,4,2,1,0,0,4,3,12.194100852698421,-9.634669374602273,-12.238186149699644,0.0,0.0,12.39813934823424,11.634325504105023
8969,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8970,2,2,1,0,4,1,0,-11.156246292283704,-10.625348364998057,-10.04377411365269,0.0,11.553963305259787,-11.553963305259787,0.0
8971,4,4,1,0,4,1,4,10.542379189814431,11.405947177081979,-11.757760989486494,0.0,11.924819910180162,-11.924819910180162,13.408975789232953
8972,1,4,2,2,2,1,0,-14.35486213232219,12.810940619937472,-12.338115954756379,-10.596120548845047,-10.815067358197751,-10.783717786154444,0.0
8973,4,2,3,2,3,1,0,11.3092557094202,-10.705544709215076,11.12049261337801,-11.097019304714038,8.968919711417806,-10.744898615040054,0.0
8974,4,1,4,4,1,4,3,11.565033423348764,-11.565033423348764,10.064572284459642,11.108309127183245,-11.409983860300207,9.78969832945306,8.639015925869627
8975,3,1,0,0,4,1,0,9.064524870640955,-10.537264224500774,0.0,0.0,11.122186071701995,-11.122186071701995,0.0
8976,4,1,0,4,1,0,0,11.85728975725135,-11.85728975725135,0.0,10.291287291991122,-10.291287291991122,0.0,0.0
8977,1,3,4,1,4,2,1,-12.764953835502537,10.844830048697764,12.294005503431096,-12.603770076221872,12.225539085907851,-10.838585329631469,-11.938083251942022
8978,2,2,2,1,4,4,1,-12.563448540925872,-13.760537911557053,-13.0699468633565,-12.942645133908238,11.179105544127028,14.235501709484256,-14.037013058905156
8979,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8980,3,3,3,2,3,2,1,11.327662032694372,11.66864987107017,10.496221497989687,-12.17923792949537,13.251511712754212,-12.323184033495718,-13.282688852007997
8981,1,4,2,1,4,3,3,-11.988192678811785,12.990047467904361,-12.666505704020908,-12.04005240200731,11.311031361414328,11.03526635942449,11.308192089296268
8982,4,1,4,1,4,2,1,9.818169482630289,-9.818169482630289,11.173447739500157,-11.173447739500157,11.304505165037469,-8.69455846454211,-11.228135711291138
8983,3,1,0,4,4,1,0,12.77538391658786,-13.283934865850595,0.0,10.749107922408436,11.912565460843627,-12.18442104480886,0.0
8984,1,2,1,0,4,1,0,-13.378272765823061,-11.036476370226323,-11.899862293797105,0.0,12.216015251321082,-12.216015251321082,0.0
8985,4,3,2,3,3,2,1,11.952412477061966,11.81655752837007,-10.07231607452567,13.275699091307661,8.811533106272899,-10.737923625673847,-13.3659861714324
8986,4,2,2,3,1,4,3,13.072156868281676,-11.995540005069056,-11.589413717474452,12.014002253902104,-12.751229172230145,11.837432012340766,12.605966867230563
8987,0,0,4,1,0,0,0,0.0,0.0,8.999942410092284,-8.999942410092284,0.0,0.0,0.0
8988,4,3,1,4,1,4,2,11.472335432113459,9.751881880937274,-11.636980455822025,11.557756086951956,-11.557756086951956,13.227081569922975,-12.679389792778066
8989,4,1,0,4,1,4,1,12.24152430386597,-12.24152430386597,0.0,10.62621259298375,-10.62621259298375,11.745712745859198,-11.745712745859198
8990,4,3,2,3,3,1,3,11.816253995584947,11.763375376640864,-12.042585493188014,12.18774581395056,11.970526576794994,-12.876683603930934,9.630574139212712
8991,0,0,4,3,1,4,2,0.0,0.0,12.065829064890298,12.600817209688806,-13.061826046905084,14.170865743220912,-12.791527420861032
8992,2,1,0,0,0,0,0,-11.881064667672108,-12.216015251321082,0.0,0.0,0.0,0.0,0.0
8993,2,2,2,3,2,2,3,-12.499959818472187,-13.108179926571752,8.4263002466719,12.774443048863224,-11.701620914235203,-13.01729835560017,11.549367851988228
8994,2,1,4,1,3,3,4,-12.788659132280708,-12.707512002188267,13.02416064446762,-12.90178742266625,10.49675875659035,11.395623458308402,13.269698475924903
8995,4,1,0,4,4,1,4,9.869460054355608,-9.869460054355608,0.0,10.649026723274988,11.51217723184065,-11.864115674112856,11.761101750158181
8996,4,1,0,4,4,2,2,10.42905367176549,-10.42905367176549,0.0,9.042186535717004,11.884690078912238,-10.851906766857518,-10.874912112937794
8997,3,1,4,1,4,2,2,12.784832111690644,-13.380283439067483,10.163008367171452,-10.163008367171452,12.831069291904655,9.03465367203129,-12.48855373886358
8998,3,1,4,4,1,4,3,11.255565410178379,-12.189347138037109,10.697290381685605,12.696705388686668,-12.823700454465767,11.856512153805596,11.681276507754019
8999,0,4,1,0,0,0,0,0.0,10.916443625082731,-10.916443625082731,0.0,0.0,0.0,0.0
9000,3,3,3,2,2,3,2,12.024081970814585,-6.081439240626027,10.88217947394479,-10.359937984972339,-12.264344762677872,12.674969030418612,-11.890494449177384
9001,1,4,2,2,4,3,2,-12.54897960146906,13.716836476012224,-13.155167833613106,-12.457642290692176,13.116703263309619,11.730115664168043,-10.942492459777826
9002,2,1,4,3,1,3,1,-9.814500563992818,-10.537264224500774,12.370561401387262,7.967546914931336,-12.074191834128216,11.174968092278432,-11.810629485139525
9003,4,1,0,0,0,0,0,12.225539085907851,-12.225539085907851,0.0,0.0,0.0,0.0,0.0
9004,3,1,4,1,0,4,1,9.194316476239496,-11.323373419111777,9.457321951162683,-9.457321951162683,0.0,11.929715057201474,-11.929715057201474
9005,4,2,1,4,2,1,0,12.414943651476921,-11.728612993822264,-11.71494133479307,13.576548932153216,-12.542532751324773,-13.137152469617593,0.0
9006,1,0,0,0,0,4,1,-11.816225603465755,0.0,0.0,0.0,0.0,12.50858903597016,-12.50858903597016
9007,0,0,0,4,1,0,0,0.0,0.0,0.0,10.769310200434907,-10.769310200434907,0.0,0.0
9008,4,1,4,3,3,1,4,13.277003584980307,-13.277003584980307,13.077019481728954,11.993133716937805,12.661674631733185,-13.619799386289657,12.686547616483594
9009,1,4,1,0,4,1,0,-10.695545660549286,11.86192240826647,-11.86192240826647,0.0,12.893122997717457,-12.893122997717457,0.0
9010,1,3,1,4,1,0,4,-13.876094433383777,-8.265352724738877,-10.971192205885048,11.6985976162321,-11.794142852046958,0.0,11.925671749977845
9011,4,1,4,1,4,4,1,11.12075650003794,-11.12075650003794,12.1512774157505,-12.1512774157505,9.176364603110494,12.220869033533926,-12.267385165054247
9012,0,4,4,1,2,3,3,0.0,11.6392301557059,13.997404785642576,-13.960082470161172,-11.162243443943199,10.621608922238071,9.458138978714041
9013,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,11.303210776155655,9.34777971432557
9014,3,1,4,3,3,2,1,12.599065633858176,-13.13945439991765,11.264715028752779,10.754694906371705,11.634184324605084,-11.899848363979196,-11.413275897411568
9015,1,0,4,1,0,0,0,-11.451273680885356,0.0,10.791599026604972,-10.791599026604972,0.0,0.0,0.0
9016,1,4,3,3,1,3,4,-12.887953948108024,11.413275897411568,9.778102032490898,12.248968490011206,-12.4309250302321,9.534001825935281,12.972120034660259
9017,4,2,2,1,0,0,4,12.350094888791253,-11.828605495418676,-11.342245581899398,-10.547407756094033,0.0,0.0,11.10030300229582
9018,0,4,2,1,4,1,2,0.0,12.539660284040739,-11.97133282979016,-11.703869427091982,13.95907616130005,-13.79879660972417,-9.642611821420397
9019,4,1,4,1,1,4,2,14.02598652497048,-14.07708233973473,13.140412763178748,-12.93878425985595,-11.439974246494133,12.629141664495686,-11.895028001740057
9020,1,0,0,4,1,0,0,-11.196746898620855,0.0,0.0,11.050298131788352,-11.050298131788352,0.0,0.0
9021,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9022,3,3,3,3,1,2,1,10.70262784523863,13.807947990573792,14.843663315602903,14.24861009470913,-15.390478446989828,-13.19966879624672,-13.138520260076723
9023,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9024,4,1,4,1,0,0,0,10.092593259485733,-10.092593259485733,13.025172880442508,-13.025172880442508,0.0,0.0,0.0
9025,0,0,0,4,2,2,3,0.0,0.0,0.0,12.241256235532186,-11.78149254428324,-7.481717370795522,10.452533066640028
9026,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9027,3,1,2,4,1,1,4,11.532480403194347,-14.03587487042106,-12.07446564628479,14.31587508607717,-14.058526297248422,-13.104651537060503,15.218042786313841
9028,1,1,4,1,4,1,1,-13.923774523639356,-10.914989573724613,11.573203698409667,-11.573203698409667,14.680779759875014,-14.605853641855642,-12.052303690468342
9029,3,1,4,2,4,2,3,9.715120185630171,-10.537264224500774,11.1970572774893,-10.652065132184031,11.842122169125851,-6.355329460125971,10.04168401227469
9030,2,3,2,1,4,2,3,-11.447823382097877,10.450757833874379,-11.076585701591396,-13.094165604986744,12.80949847662858,-11.65246833758471,12.187853705718648
9031,4,2,4,1,1,1,4,13.181254052555444,-10.981098973644812,14.462722692058215,-14.471969411193566,-13.219842059912514,-11.490785029589892,13.306045571223805
9032,0,4,3,1,0,0,4,0.0,11.309480312086365,11.466157099872479,-12.084025556158409,0.0,0.0,11.701188482518024
9033,3,2,1,4,2,4,3,12.425457306156328,-11.467062011250713,-12.31118897658492,12.13514925716847,-11.955323066857993,12.733732758459336,8.341790475285014
9035,3,1,1,4,2,1,3,12.177297808153527,-13.18459668931867,-10.994345933688937,13.464218021840967,-12.89293914693548,-12.372291963094362,11.3197971835793
9036,4,1,1,4,3,1,4,13.745027718925792,-13.60329838890373,-11.721171833793273,12.82483907947398,11.86894152156275,-13.15015229609786,11.397725479403851
9037,0,4,3,1,0,0,4,0.0,10.146356465511724,10.295359616961658,-10.9167597493677,0.0,0.0,11.078025193551744
9038,1,1,4,4,1,1,0,-13.556719402248023,-12.509896893930758,12.198497141149069,14.28309361177559,-14.337517908391506,-11.601073023822565,0.0
9039,3,1,4,4,1,3,3,14.596493107521068,-14.88640531221601,13.908922286197022,15.227881006373298,-15.252603136216528,13.570584388610861,13.916164528822998
9040,4,2,4,1,4,1,4,12.138958908380376,-11.732462883386377,13.368755294341527,-13.446768993765195,12.285057636160738,-12.332712623662426,11.16968646125975
9041,1,4,3,1,4,1,3,-12.380380787979336,12.207286059394868,13.245944978041633,-13.442505158458285,12.867158658049435,-12.980313215583859,10.109188309872023
9042,4,1,4,2,1,0,4,10.783717786154444,-10.783717786154444,11.391341580657464,-9.72413083891494,-11.182148300946036,0.0,10.360827187467079
9043,1,4,3,1,4,3,1,-13.770783634679631,11.576637875354905,11.463248608981464,-11.998996042230617,13.252958225698846,13.362455233481759,-14.034304477113746
9044,2,3,2,1,3,1,4,-12.576078887511827,12.465275070582857,-12.372042587595983,-12.59974535162999,11.027069041258928,-11.7026609150928,12.04455291909553
9045,1,4,1,4,1,1,4,-10.49487999742663,12.168002444881786,-12.168002444881786,12.27583731729643,-12.13680889822699,-10.234087361230232,10.252617219765028
9046,4,1,0,4,1,0,4,11.800937231523738,-11.800937231523738,0.0,11.733319321703117,-11.733319321703117,0.0,12.955861238744175
9047,0,4,1,0,0,0,0,0.0,11.725304037593359,-11.725304037593359,0.0,0.0,0.0,0.0
9048,0,0,4,3,1,0,4,0.0,0.0,12.532048238753436,11.941561796371694,-12.972915298915071,0.0,13.690057293104985
9049,2,3,2,3,1,4,2,-11.70659097984232,12.030954587919267,-12.361663415787467,11.071426337645518,-12.01216187503886,12.839851176277877,-9.404988522658153
9050,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9051,1,4,2,3,3,2,2,-13.992694592464098,13.960055059902412,-13.644605949207584,11.023716116719688,13.929892044839564,-13.101944055279871,-12.758498052878329
9052,1,4,1,4,1,4,1,-11.592498708902315,10.819281729402428,-10.819281729402428,13.298745867592807,-13.298745867592807,12.83756298780884,-12.83756298780884
9053,1,0,0,0,0,0,0,-10.854466291609176,0.0,0.0,0.0,0.0,0.0,0.0
9054,4,1,4,1,4,1,0,10.537264224500774,-10.537264224500774,11.925135416696056,-11.925135416696056,12.472101839900203,-12.472101839900203,0.0
9055,1,0,4,2,1,4,1,-12.410229821120602,0.0,13.261796128874941,-12.779796778975864,-12.300649957374368,12.817533269869234,-12.817533269869234
9056,2,4,2,3,3,2,2,-11.281241612535265,13.897623131708123,-13.640973588889844,11.730874128648946,12.736846823902289,-12.359414744546358,-12.956042063045787
9058,4,3,1,4,3,2,3,13.45757067826697,13.160974607448882,-14.01337508626575,12.763538723859963,11.886418531333197,-12.587924254037539,12.544395685887167
9059,2,3,2,2,2,3,4,-10.770433911428414,12.178309416375411,-11.822723933875357,-12.636125511162875,-11.010953009610963,11.75111178792848,13.587164480814364
9060,3,1,4,3,2,2,3,12.332112480782946,-13.270274040143454,12.451713392565578,13.040649200910904,-12.327208106075757,-12.68321404349193,12.555543471346182
9061,2,3,2,2,4,3,2,-10.429369972963142,13.426770946543334,-13.690399203815108,-12.227904266204009,12.935826077391493,11.602733680592085,-12.688284329759277
9062,1,0,4,3,3,1,4,-12.522157438840962,0.0,9.69302788029246,10.508295279416084,11.342450174378152,-11.82880592446938,12.03477790649175
9063,3,1,0,4,1,4,1,11.294164560569081,-11.846270440524806,0.0,12.092530991308962,-12.092530991308962,11.44651959475348,-11.44651959475348
9064,0,4,1,0,0,4,1,0.0,10.9118033299783,-10.9118033299783,0.0,0.0,11.557313785606496,-11.557313785606496
9065,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9066,2,1,4,1,2,1,4,-8.23500488321437,-11.519998107702385,13.715923236974275,-13.526029159444667,-10.509618486574587,-11.694369099635882,12.97632032467155
9067,3,1,4,1,4,2,2,13.929249260849998,-13.997471250201336,14.539068629115576,-14.74467021927479,13.637261876471147,-12.963217842651053,-12.430222706593053
9068,2,4,2,1,0,4,3,-11.850711539610773,12.967521934668437,-12.868083008981815,-12.023172429642285,0.0,12.223886939422485,11.295390146145465
9069,4,4,1,3,3,3,2,12.529321767113137,13.963978212433036,-14.074086091528505,12.290953097955942,11.561778716125568,13.883588775953605,-13.596675611180842
9070,4,1,4,3,4,1,3,14.43926269915516,-14.43144337581207,10.757029482517764,9.771600520135856,14.589955379686042,-14.4998746276396,11.905464477400901
9071,1,4,4,3,2,4,1,-11.332086509938218,11.157932419513772,12.41936213180658,12.781811956038641,-12.859113081360245,14.216647452339037,-14.352293914363992
9072,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.743244273338776
9073,0,4,2,1,4,1,2,0.0,11.454660665689039,-10.937781900692464,-10.547407756094033,12.68061972640831,-12.576207337309887,-9.669730693067152
9074,1,4,1,4,1,4,1,-11.381478687811148,11.062623665879165,-11.062623665879165,10.220759620492998,-10.220759620492998,11.520042754068346,-11.520042754068346
9075,1,3,2,4,3,1,2,-13.439470172003272,12.355763986684822,-12.412753977227133,14.195946247803008,14.043380892610354,-14.774190687460768,-10.545398252938192
9076,2,1,4,3,2,3,2,-10.846450620272547,-11.466784125843521,12.323779731674938,11.747043038951142,-12.242180226053144,12.589708852092718,-10.844371755567005
9077,2,1,4,2,1,1,4,-12.231831436234463,-13.832410555799981,13.756036097705431,-12.99599922544776,-12.90304529222699,-11.513740628553922,11.083765792297656
9078,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9079,4,4,1,3,1,0,0,11.46880635006828,13.361077722126913,-13.480174638886544,8.45097162815881,-9.907115474517441,0.0,0.0
9080,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,8.578612244552993,-8.578612244552993,0.0
9081,1,4,1,0,0,0,0,-10.80317401396503,10.517907850544352,-10.517907850544352,0.0,0.0,0.0,0.0
9082,3,1,4,3,2,2,1,11.889881348723954,-12.23069423202907,13.518234137341151,13.741373132091091,-13.991272607918999,-12.490568030836105,-12.546032608751437
9083,1,2,2,3,3,2,4,-14.087479329935347,-12.400295013898027,-9.288090950238363,12.383516100524508,10.455094714826513,-12.562266917210088,13.309065259729268
9084,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9085,1,0,4,1,4,2,2,-10.51800178221191,0.0,10.75769818429459,-10.75769818429459,12.362618050440009,-9.563519437297456,-10.793717370259863
9086,0,0,4,1,4,1,0,0.0,0.0,10.75077788923439,-10.75077788923439,13.001420471334756,-13.001420471334756,0.0
9087,1,4,3,3,1,4,2,-11.516513531011267,11.277732009132329,12.094670035191783,12.83648520668312,-13.344008636028938,11.560899715849628,-10.41829994739851
9088,0,4,2,1,4,1,3,0.0,11.970872863904786,-11.604171919351717,-10.789931003847515,12.682121900179597,-12.36297257291334,9.663766629708613
9089,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9090,4,1,2,4,1,4,1,12.511188724188875,-12.682293595998853,-10.042591499075893,11.90421975867671,-12.07039440658741,10.517907850544352,-10.517907850544352
9091,2,3,1,4,3,1,4,-10.403219494604214,10.872513159378817,-11.826220932474456,10.36051681416584,9.384862399598127,-10.680361530907392,12.182450797285796
9092,2,1,4,1,4,4,1,-12.577450464137025,-13.270774080961647,13.687196827253686,-13.687196827253686,11.513740628553922,13.765440713974003,-13.865484343999855
9093,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,12.133854444236114,-12.133854444236114
9094,2,3,1,4,3,2,1,-6.292183464903119,10.263401026909083,-12.770988680232788,12.847065283376743,11.491439040478637,-10.63611204582318,-12.881353365333439
9095,3,1,4,1,0,0,4,12.399636341878601,-13.492416413724294,13.188748061815778,-13.188748061815778,0.0,0.0,11.905086111932807
9096,1,3,2,2,4,3,1,-13.288286113029958,11.815428912663139,-11.23370874481963,-11.991269114489244,13.385952172530901,13.516726130188635,-14.077998666068899
9097,4,2,1,4,1,4,1,11.765535574653963,-9.92210062400811,-11.593245457215176,12.16107368644576,-12.16107368644576,12.676041036719031,-12.512763284410633
9098,4,1,4,4,1,4,3,11.230398140368496,-11.230398140368496,10.249756088530075,12.310857259954528,-12.307609208203347,13.32448998216422,12.913155027951444
9099,2,2,2,3,3,1,1,-12.042264636575396,-10.662435594200485,-13.034437546926272,11.628124628426171,12.724269899694034,-13.156643503392715,-11.93390790788161
9100,1,0,0,0,4,1,0,-14.044252019673056,0.0,0.0,0.0,11.352160325912957,-11.352160325912957,0.0
9101,1,4,4,1,0,4,2,-11.42450278613029,10.823490434017629,12.31927051357021,-12.567945720402285,0.0,12.354595969457836,-12.012369853903948
9102,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9103,3,1,4,1,3,1,2,12.645960853899004,-13.040595928710866,13.614592408281505,-13.510545035533001,10.926204886911368,-12.346473472220096,-10.196316836051345
9104,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
