CUSTNO,Monetary_교육문화/아동_고가_증감여부_q2_q1,Monetary_교육문화/아동_고가_증감여부_q3_q2,Monetary_교육문화/아동_고가_증감여부_q4_q3,Monetary_교육문화/아동_고가_증감여부_q5_q4,Monetary_교육문화/아동_고가_증감여부_q6_q5,Monetary_교육문화/아동_고가_증감여부_q7_q6,Monetary_교육문화/아동_고가_증감여부_q8_q7,Monetary_교육문화/아동_고가_q2_q1_로그변환,Monetary_교육문화/아동_고가_q3_q2_로그변환,Monetary_교육문화/아동_고가_q4_q3_로그변환,Monetary_교육문화/아동_고가_q5_q4_로그변환,Monetary_교육문화/아동_고가_q6_q5_로그변환,Monetary_교육문화/아동_고가_q7_q6_로그변환,Monetary_교육문화/아동_고가_q8_q7_로그변환
7985,0,0,4,1,0,0,0,0.0,0.0,10.22372470017743,-10.22372470017743,0.0,0.0,0.0
7986,0,0,0,4,1,0,0,0.0,0.0,0.0,10.275010569013173,-10.275010569013173,0.0,0.0
7987,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7988,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7989,0,0,4,2,1,0,0,0.0,0.0,8.732478930375507,-7.908024246326554,-8.155668812619492,0.0,0.0
7990,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7991,0,4,3,2,1,3,1,0.0,11.39884930187167,11.236646921012559,10.990983648899226,-12.193317374735658,10.95618057980039,-11.3416136332776
7992,0,0,4,2,3,2,3,0.0,0.0,11.642079864768597,-9.467669566355736,11.650415351171668,-11.36162454911134,-9.329704077001542
7993,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.566581386404195,-11.566581386404195,0.0
7994,0,4,1,0,0,0,4,0.0,11.882006720973424,-11.882006720973424,0.0,0.0,0.0,9.469993733165254
7995,1,0,4,2,3,4,2,-10.715970068826653,0.0,11.004928654203677,-9.811668476596015,9.130577817491659,12.101277870694418,-11.674565108750409
7996,0,4,1,0,0,0,0,0.0,11.261338136245023,-11.261338136245023,0.0,0.0,0.0,0.0
7997,0,0,4,1,0,0,0,0.0,0.0,9.735678901295103,-9.735678901295103,0.0,0.0,0.0
7998,0,0,0,4,1,0,0,0.0,0.0,0.0,9.845172526878642,-9.845172526878642,0.0,0.0
7999,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,8.503678824510425
8000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8001,0,0,0,4,1,0,0,0.0,0.0,0.0,10.958049779236168,-10.958049779236168,0.0,0.0
8002,2,3,1,0,0,0,4,-9.533599245133193,10.087705404048567,-10.568203816254435,0.0,0.0,0.0,11.643317477818963
8003,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.62120661911049,-10.62120661911049,0.0
8004,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8005,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8006,3,1,0,0,4,2,2,-8.213831842608762,-10.716767772344177,0.0,0.0,10.153999160220115,-8.083772364114074,-9.383023280857783
8007,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8008,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.288101098751111
8010,4,1,0,0,0,0,4,10.031208667768354,-10.031208667768354,0.0,0.0,0.0,0.0,9.981874819660826
8011,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8012,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8013,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8014,4,3,1,4,2,1,0,10.438332698955158,10.905689436616871,-11.28400773977383,10.461188317503812,-10.12012793404118,-9.861875942373237,0.0
8015,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8016,0,0,0,4,1,4,1,0.0,0.0,0.0,10.310516054533664,-10.310516054533664,11.233601742979197,-11.233601742979197
8017,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8018,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8019,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8020,0,0,4,1,0,0,0,0.0,0.0,9.042590854500665,-9.042590854500665,0.0,0.0,0.0
8021,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8022,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8023,0,0,4,1,0,0,0,0.0,0.0,10.699134662100963,-10.699134662100963,0.0,0.0,0.0
8024,4,1,4,2,1,0,4,11.207123731154917,-11.207123731154917,11.091255363138972,-10.031828773824623,-10.665629459528501,0.0,10.995516977180529
8025,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8026,1,0,0,4,2,4,2,-9.692058894927115,0.0,0.0,11.361478647629669,-10.913028157813796,11.421324421251837,-10.719475825388281
8027,3,2,1,4,1,4,1,9.8447092229667,-10.077910821875923,-9.377375150771467,10.525871017140725,-10.525871017140725,11.07108514683513,-11.07108514683513
8028,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8029,0,0,0,4,1,0,0,0.0,0.0,0.0,10.146634126210873,-10.146634126210873,0.0,0.0
8030,4,4,1,4,3,2,2,11.532456224647945,12.993353276171677,-13.17564387017499,12.57111897093533,12.268059419154417,-12.633119300345843,-11.68547196924865
8031,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8032,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.287523107715339,-11.287523107715339,0.0
8033,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8034,0,0,0,4,2,1,0,0.0,0.0,0.0,9.622042226087716,-8.835238913783305,-9.014647578871589,0.0
8035,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.24442657360198,-10.24442657360198
8036,4,3,1,1,0,0,0,10.133453072456803,10.318970325648936,-10.914622510694716,-8.262572053770619,0.0,0.0,0.0
8037,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,10.48728071236349,-10.48728071236349,11.586705099223842
8038,0,4,1,0,0,4,1,0.0,9.559682604629609,-9.559682604629609,0.0,0.0,11.23047189141965,-11.23047189141965
8039,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8040,1,4,1,4,1,4,4,-10.720610345662068,10.32898107877885,-10.32898107877885,10.352266488269205,-10.352266488269205,9.896134693854636,10.563517645418603
8041,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,8.743776673692938
8042,1,0,0,4,1,0,0,-11.246741168963142,0.0,0.0,11.740393904773564,-11.740393904773564,0.0,0.0
8043,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8044,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8045,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,9.684837451646109,10.671569081879051
8046,4,2,2,2,3,1,3,11.470080981413322,-10.687650275902419,9.233341077269614,-8.526513594911286,10.114334311818268,-10.956186170014849,-7.742627254012175
8047,4,1,0,0,4,1,4,8.203869370256179,-8.203869370256179,0.0,0.0,11.121381264762578,-11.121381264762578,9.396727395869695
8048,4,1,1,4,2,2,3,11.99486872006826,-11.919876175090842,-9.367325669634956,10.60687271340656,-8.761414650683673,-9.706390980127239,10.08100440762535
8049,1,0,4,1,0,0,0,-9.893372134460737,0.0,10.78879030829876,-10.78879030829876,0.0,0.0,0.0
8050,4,1,4,1,4,2,4,8.139349088478072,-8.139349088478072,9.189556879131226,-9.189556879131226,8.815545699998983,-8.410267583415465,10.401624726896625
8051,0,0,0,4,1,0,0,0.0,0.0,0.0,10.746506125385656,-10.746506125385656,0.0,0.0
8052,3,3,3,2,4,2,2,-9.200895526196346,8.864071112509196,12.051615119430307,-11.861877096335858,12.211326419773863,-10.892501444822033,-11.735087579744542
8053,1,0,4,1,4,4,2,-10.146634126210873,0.0,12.12209177906254,-12.12209177906254,10.554997060355863,12.534854635062146,-12.318441525955805
8054,0,0,0,4,2,3,1,0.0,0.0,0.0,10.635283022091865,-10.154395898676572,10.416471301337708,-10.80522685934591
8055,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,9.846020780107605
8056,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,9.896134693854636,-9.896134693854636
8057,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8058,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8059,0,4,1,3,2,1,0,0.0,11.715250935328049,-11.4551201070965,11.136326762647277,-10.949445079288353,-10.590087481445455,0.0
8060,0,0,4,1,4,3,2,0.0,0.0,9.582925906925519,-9.582925906925519,10.24322697149308,10.407958706811286,-9.577091655837396
8061,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8062,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8063,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8064,1,4,1,4,1,1,0,-9.617402154680828,11.811788110687257,-11.71876017338495,12.496952124103613,-12.20389734778145,-11.288952682627409,0.0
8066,0,0,4,1,0,0,4,0.0,0.0,9.886243493485676,-9.886243493485676,0.0,0.0,10.508836946821797
8067,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8068,1,0,4,1,0,0,0,-11.094364116794793,0.0,10.341787824725087,-10.341787824725087,0.0,0.0,0.0
8069,0,0,0,4,4,1,0,0.0,0.0,0.0,9.45808161282572,10.763059847997848,-11.002987569747761,0.0
8070,0,0,0,0,4,1,1,0.0,0.0,0.0,0.0,11.447174857054819,-11.318031123192748,-9.33655668195409
8071,0,4,1,0,0,0,0,0.0,10.682939921344314,-10.682939921344314,0.0,0.0,0.0,0.0
8072,0,4,1,0,0,0,0,0.0,11.320351570681687,-11.320351570681687,0.0,0.0,0.0,0.0
8073,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8074,0,0,4,1,0,0,0,0.0,0.0,9.958810625436584,-9.958810625436584,0.0,0.0,0.0
8075,0,4,3,2,1,4,1,0.0,10.32898107877885,10.15107209156039,9.603488870084472,-11.170996221670652,12.21109691153486,-12.21109691153486
8076,0,0,4,1,4,1,4,0.0,0.0,9.373059639691565,-9.373059639691565,11.84611114326446,-11.84611114326446,10.288101098751111
8077,0,4,2,1,4,1,2,0.0,11.362433016514467,9.587679264175076,-11.423124320371588,11.82412941741909,-11.632818028736986,-9.776279487806288
8078,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8079,0,0,4,3,2,1,4,0.0,0.0,9.548356986302236,9.122091510497103,-9.482448332251879,-9.215296162212226,10.241468507054442
8080,2,2,2,2,4,2,2,-10.558262459405322,-9.660648970182342,9.4706412306896,-9.900134313277052,12.458913718334374,-12.245460870408097,-11.432530648625235
8081,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8082,0,4,1,1,4,1,4,0.0,11.880371408948065,-11.58838339736907,-10.506912071002159,11.317123212083775,-11.196598164047122,12.257177578916803
8083,1,0,0,0,0,4,1,-9.175261825407933,0.0,0.0,0.0,0.0,9.8781171041515,-9.8781171041515
8084,4,3,2,1,4,3,2,11.876956706233916,10.841350211716788,-9.187752969289223,-12.059685607507848,11.736520032452084,12.226528609437796,-12.081502786135434
8085,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8086,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8087,0,0,0,4,1,4,1,0.0,0.0,0.0,10.173661753056155,-10.173661753056155,9.706655156166695,-9.706655156166695
8088,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.205879300846306,-10.205879300846306
8089,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8090,0,4,3,1,4,4,1,0.0,8.32771015981762,8.696589026267086,-9.222111331993379,9.23442823095976,10.77879261998861,-10.745020882709017
8091,1,0,0,4,2,1,4,-9.82648139391211,0.0,0.0,10.423979587755863,7.696399484322105,-10.48728071236349,9.54331955246587
8092,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.369103006881806,-10.369103006881806,0.0
8093,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8094,3,3,2,2,1,4,1,11.021204290422752,11.753356221151535,-10.41702869492509,-10.147575530257964,-11.934548513541369,9.706655156166695,-9.706655156166695
8095,4,1,1,0,0,0,4,12.497218713570742,-12.50190551537085,-10.15665422465129,0.0,0.0,0.0,9.846020780107605
8096,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8097,0,4,1,0,0,0,0,0.0,9.551314947523425,-9.551314947523425,0.0,0.0,0.0,0.0
8098,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8099,4,1,0,0,0,0,0,10.770967059597654,-10.770967059597654,0.0,0.0,0.0,0.0,0.0
8100,3,3,1,3,1,4,1,9.386554270519781,11.337587778664497,-11.450284952778706,10.466502765899214,-11.151128300927605,11.022111923025054,-11.022111923025054
8101,1,4,3,3,3,2,2,-11.969086258250497,9.706655156166695,9.735120405152546,9.646729030076575,11.312500823467522,-10.535674507723842,-10.828645316976418
8102,1,0,4,3,1,4,1,-10.65057134967657,0.0,10.110093430727044,10.907842046213018,-11.27962861360992,12.2163739424518,-12.2163739424518
8103,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8104,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8105,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8106,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8107,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8108,4,2,3,2,4,1,4,10.311130626687751,-9.480788769234396,9.856329107086783,-9.751068091627062,11.0569664705113,-11.367234659024877,10.241468507054442
8109,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8110,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8111,4,1,0,0,0,0,0,9.420072147716805,-9.420072147716805,0.0,0.0,0.0,0.0,0.0
8112,1,4,3,1,3,3,1,-11.945186842330415,10.743403771543127,10.680729124444657,-11.184612775957108,8.498373469961946,10.468243005256923,-10.966543005381075
8113,0,0,4,1,4,1,4,0.0,0.0,11.991294135194643,-11.991294135194643,9.3229166727156,-9.3229166727156,10.897486146922722
8114,0,0,4,1,4,4,1,0.0,0.0,11.833133573115768,-11.833133573115768,9.861875942373237,13.29840542806375,-13.060204851021442
8115,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.1364067164679
8116,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8117,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8118,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8119,0,0,4,3,1,0,0,0.0,0.0,7.992988339092666,7.5668645178820695,-8.495397234019523,0.0,0.0
8120,0,0,4,1,0,0,0,0.0,0.0,10.506912071002159,-10.506912071002159,0.0,0.0,0.0
8121,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8122,0,4,1,0,0,0,4,0.0,10.462508387349958,-10.462508387349958,0.0,0.0,0.0,9.323974305358753
8123,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8124,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8125,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8126,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8127,0,0,4,1,0,4,1,0.0,0.0,10.742686462233607,-10.742686462233607,0.0,9.62421671855895,-9.62421671855895
8128,0,0,4,1,4,1,0,0.0,0.0,10.2339025375099,-10.2339025375099,9.87957460500774,-9.87957460500774,0.0
8129,4,1,0,0,0,0,4,11.939037250872433,-11.939037250872433,0.0,0.0,0.0,0.0,11.344235833315
8130,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,10.598145414138449,10.806683218928319
8131,2,1,0,4,4,3,2,-9.55920622176,-9.672396770932089,0.0,9.352729770040225,10.251461231878586,10.023151501439905,-10.40042745012309
8132,4,1,0,4,1,0,4,10.928193188255115,-10.928193188255115,0.0,10.81900012249492,-10.81900012249492,0.0,11.342566403624117
8133,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8134,4,3,2,1,1,4,1,11.506363114674649,10.728761250086043,9.587996504630679,-11.73695921308705,-10.447911651332673,12.825056073444017,-12.825056073444017
8135,0,4,3,2,4,2,2,0.0,10.758593611599842,10.753984722659089,-10.44061329459371,12.795187114782955,-12.44492420591815,-10.783216290802969
8136,4,4,1,4,3,1,2,10.701461693016114,12.203485232882178,-12.404525570786664,12.041663887489955,12.506425157648072,-12.83433432087932,-10.118071159916967
8137,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.301583012155897,-10.301583012155897
8138,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8139,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8140,0,0,0,4,1,0,4,0.0,0.0,0.0,10.392343457821662,-10.392343457821662,0.0,8.147090757320546
8141,4,2,3,3,2,3,2,11.155829436636424,-10.175729388979903,11.52977484640222,12.163255267680041,-12.17943163735343,11.320109776942084,-11.826495859979476
8142,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8143,2,2,1,0,0,0,0,-9.814956362925393,-10.1920478699984,-9.965124207402758,0.0,0.0,0.0,0.0
8144,3,2,1,3,4,1,4,9.40537849892055,-12.097124115945096,-11.231997138350353,9.755508924408893,11.302953390003672,-11.56441455887785,9.886243493485676
8145,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8146,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,11.282391277512568,-10.407943530562006
8147,4,1,0,0,4,1,0,8.972093252061583,-8.972093252061583,0.0,0.0,9.259743598441226,-9.259743598441226,0.0
8148,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.357944720089366,-11.357944720089366,0.0
8149,0,0,0,4,1,0,0,0.0,0.0,0.0,10.877839478770383,-10.877839478770383,0.0,0.0
8150,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8151,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8152,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8153,0,4,1,0,0,0,0,0.0,9.249553317879313,-9.249553317879313,0.0,0.0,0.0,0.0
8154,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.098284955718997,-11.098284955718997
8155,3,1,4,1,0,0,0,10.418294813502508,-10.942435291201466,8.81947686875796,-8.81947686875796,0.0,0.0,0.0
8156,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8157,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8158,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8159,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8160,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8161,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8162,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8163,1,4,2,1,0,4,1,-11.721666916298954,10.46924222766261,7.209980303336441,-10.506912071002159,0.0,11.9755321616901,-11.725320085041371
8164,4,4,1,0,0,4,1,8.629858841080678,11.057482846094967,-11.142035817349775,0.0,0.0,9.896134693854636,-9.896134693854636
8165,0,0,4,2,3,3,3,0.0,0.0,10.875072971525457,9.92382590682074,10.208103702964863,9.83859021515431,9.824749208771205
8166,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8167,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8169,1,4,2,2,2,3,3,-11.926879814801008,11.971805009809763,-10.444918944854097,-11.000878251273814,-10.149107464404178,9.764761579901508,10.65251846881942
8170,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8171,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8172,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8173,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8174,1,0,4,3,3,1,1,-10.844317430089852,0.0,11.066240850626412,10.44000410646331,9.789435566330388,-11.463942659197167,-9.942652419987004
8175,0,0,4,3,1,3,3,0.0,0.0,10.614579265052273,11.25929925076579,-11.26022382243872,9.377276884336865,-6.157274250214697
8176,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8177,1,0,4,1,3,1,0,-10.743996767851755,0.0,12.36841173140769,-11.981600635212008,11.153187223509523,-11.886212465735966,0.0
8178,1,4,3,1,4,1,0,-9.585905617549,8.866605936759887,8.321968045251623,-9.323974305358753,10.983983574117675,-10.983983574117675,0.0
8179,3,2,1,0,4,1,0,11.852108329927567,-12.208447139228483,-11.47409110622422,0.0,10.69112591757642,-10.69112591757642,0.0
8180,1,0,0,0,0,0,0,-10.612619713854919,0.0,0.0,0.0,0.0,0.0,0.0
8181,1,0,0,0,0,4,3,-11.065637270079039,0.0,0.0,0.0,0.0,10.399771897764394,-8.463876740983798
8182,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.200239287887381,-11.200239287887381
8183,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8184,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8185,4,2,1,4,2,3,1,10.824654466960165,6.829798953272878,-10.84287761568673,10.844317430089852,-10.382409704890804,-5.654870445068157,-9.83476893538452
8186,1,4,3,1,4,2,3,-10.746506125385656,10.065467692718283,11.270016908947147,-11.53223837609407,10.886346845204145,-10.421960756929725,10.011484517971462
8187,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8188,1,4,4,2,2,2,3,-12.896382445600286,10.899008005023385,13.331657927679244,-11.351531902557763,8.692613813613303,-12.648978283677904,12.750270428479258
8189,4,3,1,0,4,1,4,10.527846788617644,10.40698818661205,-11.162375209837226,0.0,10.761328634153978,-10.761328634153978,9.886243493485676
8190,0,0,4,1,4,4,1,0.0,0.0,10.94956046510033,-10.94956046510033,12.377506337283586,13.784562030475197,-13.929641989294266
8191,4,4,1,1,0,0,0,10.218535248847088,11.992561278233374,-12.05222852866583,-9.768466816519052,0.0,0.0,0.0
8192,2,1,0,0,0,0,0,-10.019774686728999,-10.267323675505327,0.0,0.0,0.0,0.0,0.0
8193,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8194,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8195,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8196,0,0,0,0,4,3,1,0.0,0.0,0.0,0.0,10.643245546945009,10.26669964035171,-11.165725249235932
8197,1,0,0,0,4,2,4,-7.893390675404005,0.0,0.0,0.0,10.180315457624712,-9.72955401237846,9.823932499921309
8198,0,4,1,0,0,0,0,0.0,11.272821947580306,-11.272821947580306,0.0,0.0,0.0,0.0
8199,4,1,4,1,4,1,1,10.031208667768354,-10.031208667768354,10.785879158235504,-10.785879158235504,10.940413081633126,-10.670291313509592,-9.499583048747125
8200,1,0,4,2,2,3,1,-10.05087116159637,0.0,11.146621161787886,9.811842487734575,-10.770806802374459,7.336804578669529,-10.633500301378522
8201,0,0,0,4,1,4,2,0.0,0.0,0.0,13.082831298199782,-13.082831298199782,12.321207511236851,-11.918417082992079
8202,4,3,3,1,4,3,1,10.72684320207664,11.340825708510234,11.631127975724166,-12.097431777701187,12.552778506491679,10.583238263562423,-12.861605414376042
8203,4,2,2,1,0,0,4,11.280344416249617,-10.380251905044934,-9.358189137822938,-10.475599227813062,0.0,0.0,8.126477502945113
8204,2,3,1,4,1,4,3,-10.92972949880725,9.916258113532479,-11.143746656983778,11.6572549511446,-11.6572549511446,11.635932578250726,11.671306219123116
8205,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8206,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8207,0,4,1,0,0,0,4,0.0,10.790734148293755,-10.790734148293755,0.0,0.0,0.0,9.379029300826913
8208,4,1,0,0,4,1,4,11.826275925775004,-11.826275925775004,0.0,0.0,10.716767772344177,-10.716767772344177,10.893567207384393
8209,3,2,2,3,1,4,2,-10.096477003004878,-10.661895412114646,-10.108061140693211,13.200776172950121,-13.167323491656958,13.255158718029328,-12.617400528630661
8210,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8211,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8212,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.062234493602713,-11.062234493602713,0.0
8213,1,0,0,0,4,1,0,-9.66286157051736,0.0,0.0,0.0,10.026171095985541,-10.026171095985541,0.0
8214,4,1,0,0,0,0,0,13.382215716501065,-13.382215716501065,0.0,0.0,0.0,0.0,0.0
8215,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8216,4,1,4,1,4,3,1,11.213306047382916,-11.213306047382916,10.038849693951908,-10.038849693951908,11.419979408671443,9.004563305014997,-11.50553231027857
8217,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,12.209796896806967,-12.209796896806967,0.0
8218,2,1,4,1,0,4,3,-11.698951476863071,-10.332603771480624,10.339512584365401,-10.339512584365401,0.0,10.537337974573687,10.394822347813218
8219,0,4,1,0,0,0,0,0.0,11.022111923025054,-11.022111923025054,0.0,0.0,0.0,0.0
8220,0,0,0,0,4,4,1,0.0,0.0,0.0,0.0,9.99540081941711,11.468506323226777,-11.595071090154597
8221,0,4,3,3,1,4,2,0.0,9.67745780523571,9.729723566191568,10.028921232380107,-10.92295908146915,10.146974876944446,-9.662720426679487
8222,3,2,2,3,2,1,4,11.166403237365758,-11.222650706704012,9.779645342648948,11.97453896286889,-11.067787778359708,-11.979232393625193,12.120941698937116
8223,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8224,1,0,4,1,0,4,2,-10.314384402812498,0.0,9.942004308966842,-9.942004308966842,0.0,11.626483773001274,-10.280899187857266
8225,4,1,4,1,3,3,1,11.693460793799074,-11.693460793799074,12.20935809683458,-11.924577912462631,11.048740222733946,12.341128133478119,-12.552571435414071
8226,0,0,0,4,1,4,3,0.0,0.0,0.0,10.93132718081234,-10.93132718081234,10.632930676812851,10.11379614484171
