CUSTNO,Monetary_식품/생활_중가_증감여부_q2_q1,Monetary_식품/생활_중가_증감여부_q3_q2,Monetary_식품/생활_중가_증감여부_q4_q3,Monetary_식품/생활_중가_증감여부_q5_q4,Monetary_식품/생활_중가_증감여부_q6_q5,Monetary_식품/생활_중가_증감여부_q7_q6,Monetary_식품/생활_중가_증감여부_q8_q7,Monetary_식품/생활_중가_q2_q1_로그변환,Monetary_식품/생활_중가_q3_q2_로그변환,Monetary_식품/생활_중가_q4_q3_로그변환,Monetary_식품/생활_중가_q5_q4_로그변환,Monetary_식품/생활_중가_q6_q5_로그변환,Monetary_식품/생활_중가_q7_q6_로그변환,Monetary_식품/생활_중가_q8_q7_로그변환
11401,2,2,2,2,2,2,3,6.905982919816773,-12.574041582269007,-9.833904803863778,-11.155514414389257,-11.369540676689398,-11.29263246594448,11.821098116573175
11402,3,3,2,2,3,3,2,11.368695564064227,12.906286959901468,-12.499540081542515,-12.265302614411397,12.720328717023515,13.248831932576243,-12.395951938087789
11403,3,1,3,2,4,2,4,12.283633140421191,-13.04027213935724,11.6188070585252,-10.754691620033967,12.408832993661763,-10.498067931256788,12.665543713579602
11404,2,2,3,2,4,2,3,-11.974239180834292,-9.728703464492085,12.304230206170478,-12.635649653118914,12.626775078000595,-12.536531140681832,12.267482662562903
11405,2,3,3,1,2,2,4,8.993707605775738,10.58045802287657,11.97978625444751,-12.01204109119517,-10.92174916876792,-11.184708279157576,12.594790208188352
11406,2,2,4,2,2,3,1,-11.590527637066431,-11.710967539943802,12.756171351632974,-11.755832418809657,-10.15717089637246,10.693002847230005,-12.87223775105755
11407,2,4,3,1,2,1,1,-9.542439640484435,12.074985494318703,11.641177812191032,-11.967736717610075,-10.43766717055661,-12.11343969815877,-11.692545281582046
11408,3,3,2,3,2,4,3,11.001979757750757,12.104130258586785,-11.422727367851765,11.412049068971363,-12.204063644906253,12.877282155754164,8.105428109956755
11409,2,2,2,2,3,3,3,-8.62887596031515,-11.311659853409964,-12.465098973825995,-11.742919781960708,10.479587503411253,10.68009066871654,-9.208448301740031
11410,3,2,3,2,3,2,3,12.638815991292827,-11.829790082910547,11.87247603038894,-11.839047628072759,11.835319229689842,-12.27925243818464,12.23140796697417
11411,2,4,2,2,2,2,4,-11.765385240525779,12.336291211789156,-11.948719692473933,-11.387110716492714,-11.15011480063438,-11.093133536864237,11.798781110970918
11412,3,1,4,1,2,3,2,12.07182558981682,-12.60430211794996,12.96222984213002,-12.618065768855201,-11.15328911943802,12.069166720804443,-10.640151786206864
11413,1,1,4,3,2,3,2,-12.918668835932232,-12.739198710418174,13.036956646478561,12.379053923790636,-12.568437817268778,11.962433293628845,-12.477182844723878
11414,4,1,2,4,3,3,3,13.44187456297896,-13.656578796271447,-9.746615486743915,12.955513636023996,12.228160994091684,12.09628225258063,12.65723054962103
11415,1,3,3,1,3,3,1,-12.30579435924481,10.402988800392048,12.244395631798422,-12.442821716527884,11.399539004081676,11.838583930120151,-12.444114809263835
11416,2,3,2,2,2,3,3,-10.986335013832669,11.886946220423415,-11.345894991537135,-12.207870573928187,-11.63043464536856,11.943812143349648,11.275430214278316
11417,3,1,3,2,3,1,2,13.09254033783515,-13.27692200452566,12.730182154054315,-9.477572512320119,12.449855809919507,-13.139291020276938,-11.42622604061408
11418,3,2,3,2,3,2,2,11.91031984000082,-11.976118269792801,11.51243995753571,-12.040538902688386,11.890813093260128,-12.216769820605426,-10.627125102790126
11419,3,2,2,2,3,4,3,12.156722417083971,-11.808771820658905,-12.47476580312539,-10.092135710907183,10.56089762677579,13.247332773175478,12.604398016667746
11420,2,3,3,2,3,3,2,-9.69892618285692,9.916680771193052,11.88657097929841,-11.015569922518777,9.755684475601253,12.18081677528813,-12.254483644271037
11421,4,3,4,2,3,2,3,12.885770787477423,10.990123666104147,12.594493224545062,-11.719519155454748,11.785134799992061,-10.222326256885642,-6.769471227186501
11422,2,3,3,2,3,3,1,-11.414562641561828,10.375039721202617,11.809398885784816,-11.247969441001391,12.08859176698592,11.23564124203619,-12.752574655783636
11423,1,4,1,1,2,3,3,-13.27379632511221,14.04990843455017,-14.08076108217665,-13.971660071765704,-10.650158674275422,10.39388078831045,9.713648324713937
11424,1,3,3,2,4,2,3,-12.039194416150018,10.531557772082298,10.08905386115982,-10.994978535634695,11.592379466616233,-9.084074671103963,11.590013457219763
11425,1,3,1,3,3,2,2,-12.595844968124128,12.145888431387394,-12.496583357704049,11.705448304683486,11.813796053307449,9.098382500927068,-12.044104019881354
11426,2,3,2,3,2,1,1,5.671849246434401,11.869891560589169,-9.790186678506798,10.674418473807691,-10.138062471749583,-12.26437784606554,-12.242824044920548
11427,3,3,3,2,3,2,3,11.370466698232793,10.36391414920469,11.565608685237416,-11.759374004336618,11.911390193245065,-11.236846622490049,11.695997532481256
11428,3,1,1,4,4,3,2,12.277839352120212,-12.666034915924786,-12.419580484128602,13.11028169009276,12.747023774184385,12.871405680561354,-12.998723295167018
11429,2,3,2,1,1,4,4,-10.186178050672247,11.554273194614998,-8.735226363202784,-12.715267676768223,-13.0751440506979,12.132737646406841,12.62130342483776
11430,1,4,3,3,1,4,2,-11.220748549515587,12.331202091655353,11.459102409330992,11.576035469854666,-12.747863512249344,12.313164328953333,-11.82161977800268
11431,4,1,4,3,3,4,1,10.389765706079302,-10.90477016467177,9.98548988874762,9.003961274669104,-6.834494360712071,10.515306720646251,-11.341762113100613
11432,2,4,3,3,3,2,2,-11.69950554874303,12.482237818183444,12.41383825352178,11.552622393150202,12.77281210056195,-12.689664285210132,-12.533430331857623
11433,2,2,4,2,3,2,3,-12.089941822629104,-11.409528015029185,12.353485615960395,-10.073808566888419,11.530299873849462,-11.016558286883685,11.916468501540947
11434,3,1,3,2,3,2,3,10.020233445085658,-11.876506194069256,10.855509433905276,-10.707881168824054,11.348258080178413,-10.549861973658079,11.58825182866016
11435,4,2,4,3,3,2,3,13.034313638393026,-11.849374177862348,12.78994843011859,12.220230923462664,12.564471617587754,-12.462044523301394,12.097205712468934
11436,3,2,2,1,4,4,3,12.368873714760491,-10.86473973591396,-11.778116552750836,-13.333919908234845,12.238371680857629,12.63312828558313,11.844817760044585
11437,2,1,3,2,3,3,3,9.547924415368032,-12.052258713895249,11.7161377443127,-11.357961408528057,10.503383221396687,10.458615888761107,-9.235148808725315
11438,4,2,1,1,4,3,3,12.890578901489706,-10.645662806166651,-12.245343860734637,-12.30670525696022,10.818098285683575,10.726041236866386,11.248716327347198
11439,2,3,4,3,2,2,2,-9.936402999480974,9.61754911466769,12.148929108528337,11.465698783434124,-11.312303925714096,-11.19730779762263,-11.142417270980381
11440,2,4,1,4,2,1,1,-11.08711555400648,12.48059618156315,-12.162743215018049,13.153709467474823,-12.09786268939636,-12.666737111622597,-11.995817625203193
11441,3,3,1,1,3,3,3,12.05348790325338,11.359786145643127,-12.728380956108877,-11.869343425737554,10.69337298784049,11.806611079324993,11.701062847797994
11442,3,2,1,3,3,2,3,13.439277439867478,-10.69543895514078,-13.594053090991626,12.46269332121311,12.024051422898713,-11.481724929734636,11.929808755747537
11443,2,3,2,3,2,1,1,-9.386418271391912,11.407384966214488,-11.624963704764427,12.37295069200972,-10.669361726606063,-12.540869715815592,-12.173593163524782
11444,1,3,4,2,3,4,2,-12.946199943495623,11.261240782771454,12.55615686801555,-11.975090511405483,10.255253676875695,12.483638700678107,-12.416177537868892
11445,2,2,3,4,3,2,2,-10.543037422275662,-11.510045693575371,11.866426819883163,12.369022392191463,8.766589958695986,-10.706311712051557,-12.26502320162771
11446,3,2,4,2,2,2,4,11.73612782690993,-11.569889554042291,12.516759630552077,-11.187099599095468,-10.326666132779483,-11.959598682753636,12.279817002185581
11447,3,3,2,2,4,3,3,12.542842275109463,12.731595454354213,-10.610750102801905,-12.47700137396939,13.275692489194633,10.949392166325172,12.653484426751799
11448,4,2,3,1,2,3,2,12.644597627404329,-10.923714712095812,11.29529486839004,-12.623402244854635,-11.068267263280632,9.87861652936155,-10.912191469050065
11449,2,2,3,1,2,4,2,-11.9614091491649,-10.854798653714749,12.18601730508476,-12.546771203756077,-10.375899245620031,12.48177226047556,-12.32145838233679
11450,1,4,1,4,1,2,1,-12.476024609170135,12.918941169694406,-12.813911228286454,13.332349550972777,-13.246522433920621,-9.14723029288752,-12.392374048584074
11451,1,3,3,3,2,2,2,-12.959779224621206,11.620166015041569,11.03898930666206,12.382917399527953,-12.552759162086751,-10.11739572643732,-12.151422727258659
11452,2,3,2,3,2,2,3,-11.904918285798228,12.435114711772636,-9.615877963852848,12.759002504690306,-12.176823568822243,-8.901790925825095,-10.27283919880711
11453,2,1,1,4,3,1,3,-11.072464945215495,-12.421726232882179,-11.628658108622197,12.103949502357288,10.114638459272573,-11.914980435567042,11.039828885606296
11454,1,4,2,2,3,2,2,-12.04740644733967,12.676772678639647,-11.546865347460887,-11.27322322387099,11.15912298349237,-11.552722870750653,-11.156980835152835
11455,2,1,4,3,3,2,3,-10.45328339116662,-12.09207783967231,12.118836206748789,11.980462706540596,11.35251691345314,-9.74619691260483,10.768771936414
11456,1,2,4,1,4,1,2,-12.290704082699753,-11.584789947199704,13.37073722449861,-12.925093640537684,13.280170033280545,-13.181408135241458,-11.873171895825232
11457,3,1,4,3,3,3,1,10.787881279189602,-12.218968186859287,12.32312346017774,11.15780391272513,11.440789182540374,12.326241381990451,-13.004041861603723
11458,2,3,2,2,3,3,3,-11.101932858707427,11.4611586621494,-9.39302251411151,-12.279582498096255,10.171254366304602,10.768802392250764,-7.980535635539605
11459,3,2,4,1,4,2,3,12.370261126544284,-11.918101242923528,12.974873044654295,-13.287819183431983,13.38440342494728,-11.977899878590462,-10.586405059854044
11460,1,2,4,3,1,3,3,-12.548082905241756,-11.996940292756792,13.036424132829337,12.022884078744402,-13.017066242239698,11.282060978606589,8.267293758210291
11462,3,2,3,2,3,1,2,12.750064628124397,-12.239038698354696,12.380923402173787,-10.303861590040022,11.527941462543485,-13.151295462140181,-10.403358685156924
11463,1,4,1,4,1,4,1,-13.141416169160259,13.266840971754911,-13.109753450357346,13.252965940997921,-13.427060973496188,13.45954435160923,-13.337303530034783
11464,4,1,3,3,2,1,2,12.190187774185441,-12.424732891406233,11.011954661972826,11.02436755477062,-10.719863662193145,-11.934857150366453,-10.940214502673204
11465,3,1,4,2,3,2,3,10.997038751093578,-12.451039244428221,13.35153714058141,-12.395733424137063,11.099629926512206,-11.74570623034055,12.479864754995937
11466,3,3,3,1,1,4,2,11.665807612438186,9.296542390822486,10.508023658687835,-13.130933424418005,-12.079443386916727,12.941692564806397,-10.623950627837178
11467,4,1,3,1,4,3,4,11.201792937733506,-10.428451812740109,9.75122074507099,-10.559225141263571,11.930175904822887,10.72685685919865,12.720604750585458
11468,4,1,2,3,2,4,2,12.826874616946643,-12.718723505805148,-9.964773108694088,10.496397635978736,-10.170046140095783,11.835723454808106,-11.473791103380506
11469,2,3,1,1,4,1,4,-12.4906530751826,-8.515909429401066,-12.328254715542537,-12.335880960246609,12.125753594252776,-12.049532145365239,12.906061626785059
11470,1,2,4,2,2,3,3,-11.319415341037805,-9.51075930512855,12.85265009311308,-11.217382601123232,-10.673011994676484,10.801750349002933,11.854330325073517
11471,2,3,4,3,4,2,2,-11.448247276937852,-7.970417560067915,12.303005698840972,11.570581808169893,12.302197156698604,-11.37367624177813,-12.283692374713
11472,2,2,2,3,2,1,4,-11.325967935252086,-11.432665857041288,9.673035826599982,12.15274836693815,-11.796765760891535,-12.752990469859252,11.777667761558659
11473,2,3,3,2,4,3,3,-11.453485757613365,10.536650711890786,11.81778076126922,-11.580407436221334,12.442755378048481,12.29824998760411,11.674524805179288
11474,3,1,3,3,3,2,3,10.808848723419054,-12.80208764741868,11.50025329578121,11.129224131588474,11.561384042363635,-10.259766188779471,11.60387534676877
11475,2,3,4,4,4,2,3,-9.942725415100087,9.354327661833455,11.77273519363718,12.089750648609826,12.16120923346463,-9.108639474599022,11.760460340539932
11476,2,2,4,1,2,4,2,-13.144892235909762,-12.514316327848077,13.582223756231475,-13.324453020811498,-11.955188716676659,13.362753219561082,-12.917089113959191
11477,1,4,1,4,2,3,3,-11.918326454602415,12.28676274519715,-12.666327156131272,11.767360536182174,-10.930599504003489,10.590266734333381,8.505944266196147
11478,2,3,4,2,2,4,2,-7.844068287574562,11.001588493079497,12.06090146301545,-11.290888110689611,-11.785528476759206,12.925381673514169,-12.175954232652236
11479,2,3,3,3,3,3,3,8.958626795707145,9.16312988688099,11.131575783612242,12.355736204436953,-7.472792196119054,11.415722431904392,11.207378854074115
11480,2,2,3,3,3,2,3,-11.739197161762796,-10.86217562387086,10.587133589131646,10.435056091567667,11.172931772260979,-12.165069759700916,11.387922882356289
11481,3,2,3,2,3,2,3,11.223450160246413,-12.064252219540737,12.677212906433937,-12.030819416553268,-7.2871950817582665,-11.640260556436909,10.425535331499125
11482,2,4,3,1,4,2,4,-10.554451127428282,12.847784765223556,10.600903008183778,-12.837684268427433,12.507952499195731,-10.700983190666523,12.256603844709947
11483,3,3,2,3,3,2,3,10.954677704799375,11.726181714397212,-12.193849401962181,7.210105583270538,12.0359313025559,-10.393253872687067,12.286934804968714
11484,1,3,3,2,3,1,2,-13.054467419349603,10.289133394551927,12.88805648029446,-12.091954306669365,-10.26102378015274,-12.71495278192297,-10.71201824912975
11485,3,2,2,3,3,2,2,11.755199157575255,-10.386651711383783,-12.167022511922246,10.306090868434612,-8.151418062998236,-10.321024163146442,-10.94436256611471
11486,2,4,3,4,3,1,2,-10.473757966310517,11.284346687217308,11.404685856638899,12.372139718508649,10.452665866731765,-11.966140676519382,-11.196071916222246
11487,4,2,3,2,3,1,4,12.39457530619277,-11.817619129557746,11.254544780241963,-10.257224744927411,11.529487767134691,-12.299399172454532,11.969159788043557
11488,4,1,2,2,1,4,3,13.133268646286577,-12.991415532929048,8.597963800264262,-11.233893076626588,-12.306087905079522,10.656296355420796,-7.706413176016585
11489,2,4,3,2,3,2,4,-12.604860389891794,13.275569587341025,11.11641030302217,-11.775287583137246,10.879341529812514,-11.83170716510056,13.695225886964485
11490,3,1,3,3,2,2,3,12.772500844398571,-13.077515431831008,12.142632663270907,12.74484553398592,-11.970728666498768,-10.9933437897009,11.789897331796944
11491,1,1,4,2,4,3,1,-12.555671666281324,-10.40050099908827,13.220095514954277,-11.93436985149435,12.24956234260356,12.343950809315562,-12.613256083627892
11492,4,1,4,2,2,2,3,13.80221101228294,-13.489428559361349,13.66948774715837,-10.00985409957876,-11.619159807971908,-12.641894646754098,10.058282358930864
11493,4,2,3,3,2,3,3,12.764866073137874,-12.081402422931287,11.975791871945527,9.510399928395648,-11.95509585518158,11.85839417204271,11.551734347743464
11494,4,2,2,2,1,3,4,13.315010511771085,-11.774762958128932,-11.099134983567842,-11.980232670117562,-12.608401988111543,10.808337397519697,11.307449726798842
11495,2,3,2,4,3,1,2,-11.863966143564626,11.224328058807517,9.731406257958444,13.47143755672756,-9.625190547536144,-13.227681077899604,-12.317064005123397
11496,1,4,3,2,3,2,4,-11.72162454663046,12.405782118459756,12.28502495590232,-11.952759185175502,10.291848223553384,-11.646373195501253,12.214530834019028
11497,2,3,2,3,1,3,3,-11.241747328996556,10.773356369296435,-9.884476954581439,11.314079363036802,-12.29694220508897,10.60778210387211,9.06361037326493
11498,4,1,3,3,2,1,2,13.30243466155557,-12.828538347028418,11.786165612061303,11.836879260366498,-12.45513230795291,-12.113711152484704,-10.012221336514363
11499,3,1,3,3,2,3,1,12.24454181732361,-12.49941079209276,10.84207571762745,12.112693444902224,-11.416342907808144,9.939419244294125,-12.207913757214513
11500,3,3,3,2,3,1,3,11.08369961514673,11.713859992678263,12.247975354676925,-11.652689403693744,10.083895073928389,-12.41422941996428,9.928034288895336
11501,4,3,4,3,4,1,3,9.923891880644925,8.666705666322068,11.475243830059329,10.796051439999692,11.504343906766273,-12.154352164235686,10.105602459188255
11502,4,2,3,2,2,3,1,12.759381093120073,-8.893169886857535,11.402882317162458,-11.761241414046395,-11.764184403567203,10.285962870538466,-12.198183043505944
11503,2,4,3,3,3,3,2,-11.629944786706277,12.451982064887703,12.244314577472776,12.35404321542462,10.156417027895692,12.942499301648489,-12.514612843289036
11504,1,3,4,4,1,4,3,-12.786240832929762,10.536025383199059,11.845751127257822,12.409396060485518,-12.413351400162176,12.485553451598664,-8.65210768063553
11505,2,2,3,3,3,3,1,-11.53460576473804,-10.703028900714813,11.927035127376419,10.22077531604583,11.029864092784281,12.506379815108355,-13.284596873909443
11506,2,1,4,3,3,1,2,9.336640488057805,-12.458952270033713,12.700917262333334,11.958470638947851,12.187279641981167,-13.01964387760019,-11.696337683281348
11507,4,1,2,2,4,2,3,13.661653615383441,-12.691730530577669,-11.755639580518581,-11.152046689135362,12.27144593428145,-11.690523599672032,12.226632475303475
11508,3,1,3,3,2,2,3,12.063283435578192,-12.348165613533238,11.90119664445874,11.90304498788769,-11.360879872170914,-10.975168383896818,12.177516769136261
11509,3,2,2,2,2,1,2,11.473488973732769,-11.642045522518705,-8.895276171561502,-11.245247516352926,-11.459769652342613,-12.138894802310578,-11.532522370813357
11510,1,2,3,1,4,3,2,-12.095532334836086,-10.924646313400034,10.825753938979942,-11.614865577989043,11.64162852050685,11.428340968074648,-11.571407984781276
11511,3,2,2,4,1,4,2,10.743518195561043,-10.546550418497521,-6.984289643078735,12.384224338176006,-12.479274268049748,12.339627125033173,-10.895912293185699
11512,3,3,3,2,2,3,2,11.368518613058171,-9.325911141495089,11.521593524270012,-9.782200021495987,-11.117038703586758,9.866572243127653,-11.720689904972225
11513,4,4,3,3,3,1,3,12.061821999511285,13.509430234251376,10.989162235328054,11.58443433290097,9.862909051103491,-12.598486158934458,11.567633836963168
11514,1,4,3,2,3,1,4,-11.496685639970947,12.166033979899803,11.126908581808229,-11.06007405518413,9.77629093371724,-11.828319704382645,12.59130273144216
11515,4,2,4,2,2,3,3,12.686482634330464,-12.24935773216304,12.669602771098148,-12.28195646596981,-10.01471110945814,10.608952944048958,12.287429192873399
11516,3,2,2,3,3,3,2,11.582069282410046,-8.76532209041543,9.740560186157126,10.371954875233413,11.378724683872766,10.54315124267794,-11.569686433399989
11517,3,2,2,1,2,1,4,10.662677249826919,-11.314008068107386,-9.951152695323444,-12.198047620061265,-10.134424338667094,-11.82126819284991,11.330598903924956
11518,2,2,4,1,3,1,3,-11.561169310451035,-11.423146314016961,12.646278059379139,-12.638607921704788,10.705491470696172,-12.256548809062977,10.297304969851671
11519,2,3,2,3,2,3,1,-12.265627730873991,11.5131430628224,-11.743137406852702,9.081757492603572,-10.448129246118159,10.707377882644963,-13.014085654172542
11520,1,3,3,2,1,4,1,-12.022664523927087,9.792806188631925,10.193238714876337,-10.219709331613563,-12.115100090284184,13.110562764218002,-12.89088002768279
11521,3,2,3,1,3,1,4,12.163591468699682,-12.32360352491054,13.478520019961874,-13.48078870651151,12.290365542316273,-13.500768819754967,13.24096687360431
11522,3,2,4,3,1,2,1,11.780935991612425,-10.998198167992506,12.81493103443804,11.13359115933483,-12.890823746119933,-11.368740142122293,-12.474572007314864
11523,3,3,3,3,2,2,2,12.384897692189517,11.449518789484845,11.623216345392917,12.564294022518158,-13.169489517686904,-10.777360541989271,-12.085010221047142
11524,2,3,1,3,2,3,2,-11.844818144218678,11.937369623477927,-12.480946192110718,10.942390290175172,-11.208944196825332,9.752080880282021,-12.115900894960806
11525,2,3,3,3,2,2,4,-11.92930699671818,12.361456040424324,12.95858325650593,12.259622568271148,-12.336312173809608,-11.00677192442478,13.378860347559751
11526,2,3,2,3,2,3,2,-11.78915861963131,11.515698067545138,-10.967555178447737,12.227673642972274,-11.83444122459046,11.993454283223079,-12.654005265757066
11527,3,3,4,3,2,1,3,11.675940381185288,11.93023272013637,13.02736702552468,12.106320028628316,-11.899310176164374,-12.993119202016082,9.950340056005821
11528,4,4,1,4,1,3,2,11.31009748915723,11.852315730662623,-12.162886990825564,12.524285969578694,-11.977966378223154,9.326880184826482,-10.019079756106613
11529,1,3,3,2,3,2,3,-12.67135147691474,11.205016537825571,11.95286526601343,-11.79336596041826,12.369464898053204,-11.226400299923727,11.277991329671357
11530,3,2,2,2,2,4,3,11.706377087250706,-12.276741084598397,-10.91849463907668,-10.386095748301825,-11.011451463906228,12.330144798023019,11.044786488682414
11531,4,1,3,2,4,2,1,12.977407335811574,-12.649259042502486,10.994589914613675,-11.832533658958264,13.408397731875283,-12.107659438933888,-13.064801408439077
11532,3,2,3,3,2,1,3,11.561371456964492,-11.74951732265669,11.380574928398245,11.355187847534783,-11.321031373947648,-12.008130925184735,9.74471265918616
11533,2,4,1,3,2,1,3,-11.907878233350155,12.801597418093356,-12.416723376409841,10.10977414039891,-9.895078120822006,-12.227399931818473,11.584717254471144
11534,2,1,4,2,2,3,2,-11.947991359144956,-11.947924576841823,13.116888318567035,-11.522587712075824,-10.92699460403195,12.033769316280402,-11.158013958182075
11535,4,3,1,3,3,3,2,12.05343208733019,9.93015874499799,-12.098465644324177,11.371271410950545,11.470703016091484,10.267496930699613,-10.606530988388839
11536,3,1,2,4,4,1,3,10.163054248085404,-11.553971134413336,-10.02913089943676,12.194204193816656,13.041361307259688,-12.44181703134378,11.37195961924334
11537,2,2,2,3,2,3,2,-10.504371455656715,-11.309109849929618,-11.311428092836803,11.99722581241218,-12.207240494641207,10.891491729293906,-11.536279868150409
11538,4,1,1,4,2,4,2,13.42128131474101,-13.591569057298146,-12.117203784700843,11.929352849353906,-10.382317091527712,13.44865207276624,-12.628791912357013
11539,3,2,2,3,3,2,1,11.432464557484034,-11.917911807395145,-11.884355483555298,10.57578783383324,10.005981854326237,-11.579165511476008,-12.59664456738349
11540,2,3,3,2,3,3,2,-12.712589359404376,12.487034146104351,10.884625429889258,-11.538435304133946,8.523240037298901,13.06716254392851,-13.10036707515635
11541,2,2,4,1,3,1,3,7.446747749551898,-9.609750201846365,13.881760691306429,-13.453410721122683,12.232872636056822,-12.714184286160776,-6.26905485191683
11543,2,3,2,1,2,3,2,-12.2520064537361,11.873933048753145,-11.424458419714894,-12.634937864254946,-11.710022196554567,10.873577245968928,-12.004118104010823
11544,4,1,4,3,3,2,2,12.156765595445226,-12.272527609490268,12.452211031136667,9.206336677830715,-9.457142197893846,-11.43270238246719,-11.041164040623512
11545,2,3,3,2,2,3,2,-10.981630501609274,12.123385738651248,12.684699993202166,-11.752980295724447,-10.687151737327271,11.291833563511018,-12.929373871076958
11546,2,1,1,1,4,3,1,-12.518016290835806,-13.962778117027216,-14.083766202117618,-12.797652379516434,12.665130223911605,12.528599071219181,-12.822544688713784
11547,2,3,3,2,3,2,2,-11.411518937207532,10.338744344157234,12.02773456992088,-10.137988191591427,12.124076980543208,-12.541658260731062,-11.306676483261686
11548,3,1,4,2,4,3,3,11.182884142641914,-12.717405448284465,12.762122416098814,-11.930115380450315,11.904944145327734,10.876112820052159,12.093891325243314
11549,3,3,1,3,4,1,1,11.741046408276144,10.782590503533628,-12.60824850548614,11.061460351248822,13.424448038455532,-12.823852133286644,-12.76227662290533
11550,4,3,2,2,3,1,3,12.441192501528143,10.480466564699638,-7.514455936529037,-11.845283201593492,11.65721277954779,-12.119460953580274,11.46346693012512
11551,3,1,2,3,4,2,2,12.112289806781481,-12.692937339498854,-11.034788857214167,9.1476079096921,12.364569452945373,9.11626374477693,-10.696632389936864
11552,2,3,3,1,4,3,2,-10.928268968357207,5.168423474121047,12.403098961278985,-12.824402294170186,12.71882620329623,10.591048806626159,-12.307709788258041
11553,3,1,3,3,3,2,3,12.268009737795188,-12.847091641839576,11.85190900006488,10.058738145929865,11.717032691459796,-10.992589338028955,11.054346108909849
11554,1,2,1,4,3,3,3,-12.922925750960005,-11.810910057309853,-11.84995088064804,11.742619689423995,-9.308623487350438,10.903512244918847,10.12386586242371
11555,1,3,2,2,3,2,4,-13.028935660961016,12.671789131152101,-12.45739902185797,-10.935299888161385,11.874171006076859,-12.020655917073755,12.961344909800204
11556,4,2,2,1,4,4,1,12.240645975018477,-11.443003467541443,-10.97522735089567,-12.14604156912846,12.247438183032573,13.1458178775864,-13.383042129666206
11557,1,1,3,4,1,4,1,-12.994771431687488,-12.141186399065381,11.073042824183466,13.30505572951591,-12.691579454811617,12.987386601235052,-13.099097392607947
11558,3,2,2,3,2,1,4,11.489162085144356,-10.150052323534926,-11.69658007511777,12.096266031409115,-12.323405718040274,-12.55776058378428,11.987119847049916
11559,3,1,3,4,2,1,3,11.912550933089516,-12.653801125636075,11.737943437626594,12.415299323638747,-11.689741764242882,-12.277521931462301,11.417857634364308
11560,1,4,2,2,4,2,1,-12.646443817028135,12.927719470056637,-11.734936982921239,-11.213666294658161,13.042897698553958,-11.93945850852549,-12.86384690628332
11561,2,2,2,1,2,3,2,-11.697263364470903,-11.03828476650568,10.405482450802607,-13.033525663281617,-10.818939378442,12.024124674156601,-10.959934716108988
11562,3,2,4,1,4,2,2,11.458923737859164,-12.475363147201941,12.980103296590887,-13.07132583666689,12.647410181865087,-12.321125786357522,-10.97589608341875
11563,4,3,3,2,4,2,4,12.567361069282482,-8.316883161133067,11.883523580676883,-10.215119710049738,12.456963332318855,-11.67232163613304,12.468352345567757
11564,1,4,3,3,2,1,2,-13.329868344681989,11.757899848518258,11.915569325604185,11.838538048990536,-11.608939358037787,-11.949648465937706,-11.793284629756526
11565,2,2,3,2,2,1,3,-12.32963390437114,-10.185767347944472,12.487221816949292,-12.179967802415847,-11.409378724329652,-12.048606592061924,10.127672860574489
11566,2,4,3,2,2,4,2,-9.742281641888034,12.017483536249618,12.271499954185973,-11.990045022615114,-11.888761519598635,12.89761972478017,-12.149288529386446
11567,4,1,1,4,1,4,1,11.234909644519302,-11.234350154858056,-11.379675289541055,10.133905655379136,-10.34200157073078,12.242748160628816,-11.574333445092561
11568,4,2,3,3,4,1,2,13.057658418991243,-12.43283908571829,10.354857434162083,10.422189000050155,12.777815652840353,-12.738311412959147,-11.071235784389252
11569,4,2,3,2,3,4,2,12.5542808944723,-12.085836316268495,12.27483087312627,-11.710109509613119,11.163683786330198,12.815771126140074,-11.908585018694728
11570,3,4,2,3,2,3,3,10.715812446538697,12.549475075044949,-11.398041167438123,11.376294749022534,-11.073998167758736,10.918587975102378,11.36938141309407
11571,2,1,4,4,1,4,2,-8.988289661203734,-11.540561063982764,12.679306741329777,12.414400307966538,-12.985808675198355,11.548247476512786,-11.550018137381942
11572,2,2,3,3,4,1,3,-11.946041319632208,-11.377264683055687,12.60309734548839,11.669991800446585,12.969801273678748,-13.605012496155595,11.572039320099709
11573,4,2,2,3,3,2,2,12.684695856576006,-11.9870558497473,7.762521217540592,10.31537796053718,11.995098452311089,-11.427556594154428,-12.193264261028173
11574,3,2,4,2,4,3,3,12.027049017899062,-12.118662637561913,12.451254643609529,-12.165065047641152,12.330718505088758,11.679155952592533,11.951119065318224
11575,2,4,2,1,4,3,3,-10.299046851008242,12.298235687864304,9.477117479419395,-12.400961126523962,12.20936773511134,12.003658221236988,9.279295413505496
11577,3,1,3,2,1,4,2,12.387251398912584,-12.41401910253929,11.910414132861856,-10.111082188820978,-12.467083575658625,12.709589769153242,-12.0643460100349
11578,1,3,4,3,2,3,4,-12.241996467680428,11.044827032219798,12.516849891346789,12.368795793879503,-12.448030384434087,11.650056027833065,13.732830453151113
11579,3,3,3,3,2,2,3,11.557971961638355,6.394331173041052,10.564594626754223,11.169342389707966,-11.735924777612428,-7.07458125154137,11.727867503653773
11580,1,3,3,3,2,3,3,-12.699721129012481,-7.358755753484735,11.504807954860908,11.90681349921552,-11.500395296273643,11.689733672428378,11.77666934527757
11581,3,2,3,3,3,2,4,12.457067549877312,-12.38820462530814,11.79800065421565,9.56423586963666,-9.794967268840377,-11.175012358657,12.95204721729764
