CUSTNO,Monetary_의류/이미용_저가_증감여부_q2_q1,Monetary_의류/이미용_저가_증감여부_q3_q2,Monetary_의류/이미용_저가_증감여부_q4_q3,Monetary_의류/이미용_저가_증감여부_q5_q4,Monetary_의류/이미용_저가_증감여부_q6_q5,Monetary_의류/이미용_저가_증감여부_q7_q6,Monetary_의류/이미용_저가_증감여부_q8_q7,Monetary_의류/이미용_저가_q2_q1_로그변환,Monetary_의류/이미용_저가_q3_q2_로그변환,Monetary_의류/이미용_저가_q4_q3_로그변환,Monetary_의류/이미용_저가_q5_q4_로그변환,Monetary_의류/이미용_저가_q6_q5_로그변환,Monetary_의류/이미용_저가_q7_q6_로그변환,Monetary_의류/이미용_저가_q8_q7_로그변환
12022,4,4,1,1,1,4,1,11.757297543995781,12.008724676796966,-12.163407133013532,-11.379261683419497,-9.768922691748706,10.860497203840419,-10.948966199486488
12023,1,0,0,0,0,4,1,-7.657773491059649,0.0,0.0,0.0,0.0,8.625815861924695,-8.625815861924695
12024,3,2,2,1,4,2,3,10.904832636494472,-10.895221827131829,-7.9180646064503435,-10.975930297256822,10.288960280636864,-9.397416188700218,7.833888955070412
12025,0,4,2,3,2,1,0,0.0,9.902418645394297,-8.76412135298123,9.274897251523049,-8.745252749098556,-9.796195134966537,0.0
12026,3,3,1,4,1,1,0,9.265067213007256,9.414597278911936,-9.885552765631711,10.825832875802506,-10.88862000077538,-9.039689078175572,0.0
12027,4,2,3,3,1,4,2,13.138869464312181,-12.968964706821923,11.049314820136114,11.586373097264392,-12.752161888136511,13.100234817980338,-12.90158668960958
12028,1,0,0,0,0,0,0,-9.72670113779595,0.0,0.0,0.0,0.0,0.0,0.0
12029,4,1,0,0,0,4,4,7.6049840255444225,-7.6049840255444225,0.0,0.0,0.0,7.428527478907928,7.910166107645823
12030,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,9.02491275152673,10.221337533175467
12031,1,0,0,0,0,0,4,-10.513047244718262,0.0,0.0,0.0,0.0,0.0,10.720546624482369
12032,1,2,2,1,4,2,1,-12.990770917607005,-11.262233984460769,-9.778812636255589,-11.088684026686748,11.481409478604338,-10.675666463578267,-11.235303133909706
12033,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12034,2,4,2,3,3,3,1,-9.827404564090388,11.070627019749216,-10.636719154773541,10.333294015380218,8.091169325462578,10.337552529759645,-11.303376428403084
12035,2,2,3,3,1,4,4,9.389535202537576,-11.449966022294143,11.081627105566612,10.206284979904632,-12.390717733388348,12.138098968480133,12.65921658598576
12036,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12037,1,1,3,2,1,1,4,-9.776722182728346,-9.087775065291668,8.85376623956638,-6.703475699767109,-9.170024360478388,-7.969474972079472,9.836532369146235
12038,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12039,3,3,3,3,2,3,4,8.77507424688328,8.084088778292026,10.259572534739982,8.601376689418007,-10.177517725729677,7.928528869363179,11.097999701201813
12040,3,1,4,4,1,3,3,10.625791956954183,-11.25685554681356,11.428762863908176,12.408188223688407,-12.35024246876048,11.10209474700088,11.429279436245936
12041,2,3,3,1,4,2,3,-11.700439397524464,11.288249825878516,12.122173633221589,-12.76689653238713,12.72526871449987,-11.906238931469096,11.958775053802283
12042,4,1,1,0,0,4,3,11.24458205611556,-11.16146660199196,-8.715951492095172,0.0,0.0,9.250560431058796,8.415963400357397
12043,4,1,1,0,0,0,0,12.216438056863332,-12.143607863317579,-9.560689743620369,0.0,0.0,0.0,0.0
12044,4,1,4,3,1,3,3,11.511838964282079,-11.256975206563604,11.282251159138882,11.562229927768483,-11.950580271156815,11.134023228134025,11.529430481113872
12045,2,4,1,3,3,2,4,-8.826207566910087,11.549179905309135,-11.55458413254751,9.02753517731966,7.220561111867455,-9.69294602093389,12.01557967710412
12046,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12047,4,1,0,4,1,4,2,9.99329443380795,-9.99329443380795,0.0,9.683923405224348,-9.55181898914704,10.571845322018666,-9.549036530929474
12048,4,2,2,2,3,2,4,11.355396869279254,-9.702909561460086,-8.252727796448836,-10.928817676029118,10.070032594922433,-7.2714859753395835,11.911931798719833
12049,4,2,3,2,2,3,3,11.017161084551129,-9.601926426613105,10.42949705436041,-9.754662542600865,-10.120615561098772,7.566523113087834,9.392455529699685
12050,3,2,4,2,3,2,4,10.425444839570286,-11.164736451417799,12.478980253133939,-11.14451240790916,-8.976705735839106,-9.828817610860831,12.706723627469998
12051,3,1,4,1,4,1,4,10.254680564059736,-11.011057240412981,11.544994488966589,-11.303803253055118,10.688759885377822,-10.942460622460667,11.068536273568272
12052,2,1,4,1,0,0,4,-9.58327625514831,-10.093591942575296,8.593470716837793,-8.593470716837793,0.0,0.0,8.409184664670457
12053,4,1,4,1,1,1,4,8.480162242065154,-8.480162242065154,12.480712075657388,-12.436101174487737,-9.10231560627001,-7.828027979223726,7.7182613823636705
12054,3,2,3,3,2,4,2,12.06585321258164,-11.774560279674576,11.288513177204372,10.5681369691081,-10.173632338059535,12.98166859930883,-12.639356455583457
12055,1,4,2,2,4,4,1,-7.439757612191522,8.056858871131626,-6.7170638483288485,-6.443555665516555,7.550950486565795,9.753647262409064,-9.872050928266328
12056,4,2,3,3,2,2,3,11.964085761864768,-10.370421593827631,11.81786387088858,11.327520786663447,-11.587067339708192,-10.790072183379804,9.698804913365821
12057,1,1,4,1,4,3,3,-8.953783182131673,-8.500777293646113,9.24744154221911,-9.24744154221911,9.086203702536457,7.2955055845739,7.977713335918157
12058,0,0,4,3,1,4,1,0.0,0.0,10.490433174282257,9.169123607788153,-10.726893974757203,9.890240130161143,-9.844086350084966
12059,4,3,4,1,3,2,2,15.47690507315768,13.702192081022062,16.170936905479792,-15.97944111178439,15.442165828392943,-14.075722124241896,-14.975566845930205
12060,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,9.104222213134236
12061,1,3,4,1,3,3,3,-11.263850729270256,9.9922765679321,11.80614681129949,-11.706540425367734,9.558051082249523,9.811377976444804,10.626631875092503
12062,4,1,4,2,1,4,1,8.926374625692295,-8.926374625692295,7.900508830915174,-6.367529279078781,-7.657773491059649,11.655687648422193,-11.535732196247858
12063,3,1,4,4,1,1,4,9.880722395118509,-10.779575308769067,11.214241998186733,12.881518368254008,-12.870879499067799,-11.05151641263251,10.24769442340997
12064,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,10.3125693527918,-10.3125693527918,9.433494761101674
12065,3,1,4,1,4,1,4,9.773140739673154,-10.761507559556703,10.815583933731695,-10.815583933731695,11.170646708501883,-11.079237424697668,10.016082550020787
12066,0,4,1,4,4,2,4,0.0,7.6465420574809695,-7.085211555278631,9.71356668153766,10.08206018784579,-9.744509869910699,11.609557965285552
12067,1,4,4,3,1,1,4,-11.559638483550824,9.0981076585746,11.414287991610411,9.974186355901237,-11.663684874191881,-7.852418996344078,9.499011031749216
12068,4,1,4,2,2,2,3,12.141308724984437,-11.915713258884352,12.548933239714977,-11.377391990367386,-11.208515597356083,-10.758534581205305,11.710222287512533
12069,4,1,2,1,4,2,3,13.00122739493554,-12.456751304026055,-11.241065478297653,-11.138064056657782,11.761212851568413,-10.679758938329488,9.246652745065148
12070,1,1,4,4,3,2,1,-10.388361519336755,-8.978327638588095,9.592759249694925,10.370920872550936,10.253970139468665,-9.615419274631083,-10.640932601713095
12071,1,4,3,1,3,4,4,-10.203952581176884,10.30435224426289,8.815501142869943,-10.051957335369273,8.997121264971494,10.518268777196354,12.762758385054685
12072,4,2,3,1,4,3,1,10.437728588327033,-7.855321917891615,9.201434411043746,-10.090904068244795,11.614366958770159,11.049893053652347,-11.799384302781151
12073,4,1,4,4,2,1,4,12.03414953942385,-12.104245587349995,10.85333020671629,12.070224877470796,-11.722145495541902,-11.383825345219513,11.722259982581793
12074,1,4,1,4,1,4,1,-10.944557357699608,9.304622596642439,-9.304622596642439,10.133836906385303,-10.133836906385303,9.434547929736812,-9.434547929736812
12075,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12076,0,4,1,0,4,1,4,0.0,10.16071471481451,-10.16071471481451,0.0,8.840102227956848,-8.840102227956848,9.42337256741456
12078,0,0,0,4,4,3,1,0.0,0.0,0.0,8.222198011335283,11.655771919931066,9.901955637843848,-11.84255525693918
12079,2,4,3,1,3,1,4,-7.840420387608553,11.789496358754736,12.138765307591546,-12.577210029184094,10.317206266745854,-10.745042383932983,10.932295906161414
12080,1,4,2,3,2,3,2,-11.161532952979908,11.40149955653759,-8.260645759766629,9.009076274039204,-10.494822677907306,10.28736107094078,-9.73888800013727
12081,0,0,4,3,1,0,0,0.0,0.0,10.19607162946424,9.663816351877532,-10.658069347528185,0.0,0.0
12082,4,1,4,1,3,1,3,12.305299999015457,-12.252275102210367,11.984693645503903,-11.72501596493429,10.83692068893054,-11.318964234301097,10.396561428232214
12083,1,4,2,1,2,4,3,-9.502937831770106,10.174440685092122,-9.308145772740522,-9.09173418227419,-7.98791623378056,8.679607317683212,8.84421119984952
12084,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12085,4,1,0,0,4,1,0,10.823381691271672,-10.823381691271672,0.0,0.0,10.88916816298098,-10.88916816298098,0.0
12086,2,2,2,3,4,4,2,-10.258669299078878,-10.462886745861313,-10.225273018061776,10.199342416462875,11.379439850786929,12.092561125886416,-11.360720891124396
12087,2,2,3,3,2,3,3,-10.465457857761784,-11.178667420172662,12.559903783454383,12.085858082930555,-12.713682570898321,11.694892138038542,10.989362375918697
12088,1,0,4,1,4,1,4,-9.036148177765424,0.0,9.094173000465211,-8.882103548539332,7.502311825882003,-8.16438637782859,7.933286700281475
12089,3,1,3,3,2,3,1,10.827815316703907,-11.196967763257025,10.705379350882913,9.645248671199553,-10.641847327339066,10.841530709483601,-11.09902608497491
12090,1,4,1,2,3,3,1,-11.940119211365777,13.34575968291435,-13.192502006725677,-10.225578997093706,8.48818852315498,9.545140832277884,-11.080978813990095
12091,2,2,2,3,2,3,2,-8.434474735715883,-10.287827711890236,-8.989276618029626,10.309888096163952,-9.738465808107662,9.711170185537549,-11.162529990818157
12092,2,3,2,4,2,3,2,-10.318058678338046,10.432982064688668,-9.963558785614417,11.249932241359794,-10.922979812870217,10.19931408848172,-10.97959380321834
12093,4,4,2,1,2,4,1,11.238710343806622,11.601469454965914,-10.883408593366301,-11.718682565812014,-9.035877382745426,10.969750272134009,-10.763078328505397
12094,3,2,1,4,2,1,4,10.966219328562234,-8.727366944395293,-11.240661535561848,11.499539268365552,-9.90602429761496,-11.63090780818871,11.523613509524488
12095,0,0,0,4,1,4,1,0.0,0.0,0.0,10.301047284759024,-10.301047284759024,10.621515643579894,-10.621515643579894
12096,3,2,1,3,1,4,1,10.833348588020838,-10.169913163901823,-10.678713187034973,10.021367668566405,-10.535544777946392,9.60082401243231,-9.64993616394804
12097,4,3,1,3,2,3,3,11.008776692959302,11.11021721851296,-11.476101785146984,9.327416341413198,-10.526129805508518,9.756351538928769,10.050218214937333
12098,4,1,4,1,1,4,4,8.455049546529306,-8.460094150141181,9.824995714895595,-9.879694987034105,-6.970106377386913,6.958880223135496,8.220242437841222
12099,1,3,2,2,4,1,3,-12.12292926454725,8.924816602936257,-10.816578434360972,-8.60178117219688,13.037650016224534,-13.093651630498956,9.552460362924233
12100,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12101,3,4,2,2,2,3,3,12.947308415526093,13.680806614367212,-13.33561392870554,-10.876525197126528,-12.819548172570649,9.82885144242272,12.458894012808425
12102,2,1,4,1,3,2,3,-12.13567090653849,-13.187767417738469,13.467285498257393,-13.338368784093694,11.868894723974242,-12.222055892483251,11.36219221278651
12103,4,1,1,4,1,1,0,10.606132536218624,-10.950713812792896,-7.700319741140755,10.338217238581718,-10.228444531773338,-8.07480090108672,0.0
12104,2,3,3,2,3,2,1,-9.828726932563217,10.029354388898994,10.186471086157008,-10.820769624562299,10.318330765153432,-6.899462990389511,-11.372797895037452
12105,3,2,2,2,4,2,2,10.576444098739367,-11.667207234401396,-11.54666473983385,-10.729545348857966,12.166469841845487,-11.81548164740771,-11.107296648353287
12106,3,4,1,4,1,3,2,9.909458416811283,12.575541767081546,-12.235071438095877,12.267463699746234,-12.197087891748893,11.59270526266497,-11.755413613462416
12107,3,2,2,2,3,2,3,12.184470961804807,-11.674535241391181,-11.364214954541044,-12.334871980312748,9.098501816389922,-11.814030191369154,11.568436966571188
12108,1,3,3,1,4,4,1,-10.167352226483786,7.200157125763397,7.142292536104442,-8.600522129367228,9.786168099523623,11.349316851655848,-11.570084855705542
12109,1,4,2,2,4,1,1,-12.857897148801653,11.838990130727206,-10.170361499788918,-9.987691710266867,13.41495064501877,-13.118356715830341,-12.597954021191649
12110,3,4,4,2,4,3,3,6.702623398012245,9.84358758180673,11.220755069143255,-9.716192791287652,11.405128253307845,7.9424704055722115,11.098564098532979
12111,4,2,2,3,3,2,2,12.813391281925348,-9.41966130073317,-11.671271141748585,12.044265605530219,10.013672162670632,-11.679362013183539,-12.388114800994597
12112,1,4,1,1,4,1,3,-11.246073701460872,12.84793202740294,-12.505404639993918,-12.141470293558802,11.426485723783617,-11.306020393023822,7.7854978931020655
12113,1,4,4,1,1,2,3,-10.563760993254762,9.589886871139543,11.976815778001384,-11.894225388321338,-9.805316473472065,-7.572315082508985,7.469296156082157
12114,1,1,4,3,2,2,4,-12.244073825115402,-11.527072520151206,12.265369448125467,11.250382641563297,-11.779497506429301,-11.272198027494449,12.413068645139912
12115,1,1,0,4,4,4,2,-10.276504017119123,-9.801765870777126,0.0,10.180047956057361,10.323297834234808,12.86540776193163,-11.865455944335883
12116,1,0,0,0,0,0,0,-12.904327580940194,0.0,0.0,0.0,0.0,0.0,0.0
12117,4,1,1,4,3,1,0,10.089134319717115,-10.230132093723373,-7.913806783338108,11.757165833624729,9.271583449339424,-11.837149347072485,0.0
12118,1,0,0,0,4,2,1,-10.945120358006005,0.0,0.0,0.0,9.086203702536457,-8.02276311444299,-8.662850609446714
12119,2,3,1,3,3,4,2,-9.658647197674586,11.740305878442886,-12.164433362375785,10.602444493751742,9.874447209669421,12.175231580361563,-12.047315119840633
12120,0,0,4,1,4,1,0,0.0,0.0,8.619783211849935,-8.619783211849935,9.762102854129923,-9.762102854129923,0.0
12121,1,4,1,1,4,1,3,-9.347864031105015,10.186905717242151,-9.865613626070225,-9.094173000465211,10.165620197476843,-9.660761358982889,8.269858745606998
12122,1,3,4,1,3,1,0,-11.42910940387033,9.670624097150576,12.357891576089033,-12.483977150611361,7.856670692968043,-9.299275189234555,0.0
12123,1,4,4,1,1,0,0,-9.543540515350378,9.317522143307606,10.77532737909144,-10.704277499681329,-9.789410127331648,0.0,0.0
12124,1,0,4,1,0,4,3,-9.796535650290565,0.0,8.183087115208778,-8.183087115208778,0.0,11.195666490244873,8.52914066037419
12125,4,2,2,2,4,3,1,10.357338366957748,-8.644175234063887,-9.63261122965933,-8.411176370479494,10.692690181102048,10.8818161841784,-11.442636850514203
12126,1,4,1,0,0,0,0,-10.854864723491113,11.847533733429632,-11.847533733429632,0.0,0.0,0.0,0.0
12127,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12128,1,1,3,1,4,1,1,-12.02902098056253,-11.167212955272428,9.637430182119697,-9.998962145552802,12.168470897343141,-11.994519566182888,-10.543788412619705
12129,0,0,4,1,0,0,0,0.0,0.0,7.900508830915174,-7.900508830915174,0.0,0.0,0.0
12130,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,9.031221163654882,-9.031221163654882
12131,3,2,3,2,2,2,2,11.377361337779167,-11.169371379256308,11.695312543714865,-10.300687595331562,-11.142733300503144,-10.302886232369241,-10.838523912673297
12132,0,4,1,0,4,1,1,0.0,9.30939544204934,-9.30939544204934,0.0,10.392609505616328,-10.177664300137911,-8.749847578769241
12133,4,1,0,0,0,0,4,10.905881334685214,-10.905881334685214,0.0,0.0,0.0,0.0,12.567347268151762
12134,4,1,4,1,0,0,4,8.821028869785852,-8.821028869785852,10.02044622558735,-10.02044622558735,0.0,0.0,9.797313794485781
12135,0,0,0,0,4,2,4,0.0,0.0,0.0,0.0,8.828407891815058,-6.344333385629618,10.637613180373906
12137,4,3,1,4,3,1,1,10.690995324089107,10.203440424110811,-10.73345646568443,10.54086819368653,9.678190282957127,-10.909613794140087,-10.09346517716713
12138,1,0,0,0,0,4,1,-8.943378016456068,0.0,0.0,0.0,0.0,9.791198898910727,-9.791198898910727
12139,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12140,1,3,3,1,4,1,4,-9.937965859908758,8.642083349364322,9.058651940530723,-9.478758304102888,11.307113775240982,-11.23804047459349,10.620626704118331
12141,0,0,4,1,0,0,0,0.0,0.0,8.591802969105672,-8.591802969105672,0.0,0.0,0.0
12142,4,3,2,1,3,2,3,9.970092609624071,9.865954253110898,-8.998137573373967,-9.871343388044368,9.367742649583162,-8.870726291421578,7.651665490642794
12143,1,1,4,4,1,3,3,-10.735929544353043,-8.98965421833884,8.803156188215064,10.779003218673383,-10.871598609706803,7.428895380764058,7.797946210616917
12144,4,2,2,2,3,1,3,12.223073736183258,-10.164442398789854,-11.745246697244205,-10.41115027940699,11.324851477761433,-11.406113182296705,8.740610426460178
12145,0,4,4,1,0,0,4,0.0,7.364028561095232,8.899195915326267,-9.094173000465211,0.0,0.0,6.9847737770374065
12146,2,3,1,4,1,4,1,-6.996747018324063,7.767489774247238,-9.209321517055649,9.601122877930308,-9.455182016637782,10.394880014485338,-10.454465992661753
12147,2,4,3,1,4,1,4,6.968834173650144,11.796535683958238,10.57779520173182,-11.886188106646188,12.339716519276196,-12.441498559215724,12.552677805312591
12148,4,4,1,1,0,0,0,8.15000176516857,11.508728112035444,-11.471287720922792,-8.87105752835291,0.0,0.0,0.0
12149,3,2,1,0,4,2,4,8.724426252218187,-9.421667556863612,-9.99292832137512,0.0,10.472413147256537,4.198551572462553,10.83740303138781
12150,3,1,4,2,4,1,3,7.524436080788607,-9.514102249410284,9.826870977286575,-8.242149711474479,10.532380212421497,-10.535361242104798,8.327118605841406
12151,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12152,2,3,2,1,4,3,4,-8.794783947592117,8.926530442591726,-8.943655582584444,-8.968340062979358,8.98098995525052,8.608372193267355,10.250238894393013
12153,3,1,3,3,3,3,1,11.255282795754963,-11.666196492684856,10.710510381517453,9.135330478161785,11.668721689653548,11.122100926095252,-12.336624415635894
12154,3,3,3,3,4,3,1,9.652272683391585,9.96785415139443,10.101847309069184,10.809665667936267,11.864203483552206,11.321786982273872,-12.516692584733734
12155,2,3,3,2,3,3,2,-10.039137851039031,10.554921672802948,10.112348383860693,-11.091722742828086,10.933418631643278,8.439658873318542,-10.815391203497436
12156,2,4,1,4,2,1,3,-10.479765467136469,11.506045551416458,-11.973464486686431,12.4053825507244,-11.10495649689293,-11.954368267412447,9.41921385838406
12157,1,3,2,1,4,2,1,-11.485695540094731,9.658571601078341,-9.966962307507401,-11.009865378159558,10.981842453704557,-10.517409880251384,-10.86796967346801
12158,2,3,3,2,3,3,2,-11.267634213447746,11.69101842272312,12.505300943262688,-12.66617490896934,12.03590411369281,12.125356388312236,-12.159630983460657
12159,2,2,1,4,4,1,4,-11.336019889629094,-11.860069904394877,-11.729375997399025,10.46408438868709,12.054807289534,-12.126653839680607,11.557555824836552
12160,1,3,3,3,3,2,3,-10.738209841221405,6.452290268158685,9.082226153877613,10.947362305163416,10.120375024063547,-11.090655530337651,-8.145951504803284
12161,2,3,3,2,2,1,4,-12.033946228636712,11.550245117725266,10.715216077160228,9.547439920962402,-11.389387737864801,-12.697598396605706,11.965521847083672
12162,1,4,2,4,2,2,3,-11.699305977477499,11.64231618036022,-9.451148831899346,12.911288340041981,-12.607215212737513,-11.31934177048696,-8.544557203213973
12163,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,8.210964275543637,8.056734057802181
12164,1,4,4,4,2,4,1,-10.343709694363431,6.958880223135496,10.63302873759998,12.604674746665685,-11.970530872709732,12.655616479001383,-13.053158179444955
12165,0,0,0,0,4,2,1,0.0,0.0,0.0,0.0,11.972039570003803,-10.45510683377313,-11.661289051482678
12167,3,2,2,4,2,2,3,13.220628599157378,-12.375156960808733,-12.622072966853533,13.748263983255613,-13.374263093675976,-12.544713325739666,10.75909636822414
12168,2,2,3,1,3,3,2,-10.046171014802198,-10.422585438568664,11.260549914037732,-11.35216463160098,11.06454338149261,10.261907670097873,-11.385576927286358
12169,4,1,4,4,2,2,1,11.023250357000327,-10.934618013113058,10.298279832340459,11.109122024538106,-9.528000756080589,-10.433675938262994,-10.627796301182048
12170,0,4,1,0,4,1,1,0.0,7.951533568268523,-7.951533568268523,0.0,12.90517797398845,-12.815573696899737,-10.287496072407201
12171,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.277738374857536
12172,3,4,4,2,3,3,2,9.133937150063094,9.837784363671359,11.736312006309507,-10.7349263170517,10.027330284748931,10.737465499849185,-10.298145055673302
12173,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12174,4,1,4,1,4,3,1,9.203974158440454,-9.092129385515348,10.159530926830449,-10.19942159154475,10.002426501867637,9.895632194903978,-10.643577626726064
12175,0,0,0,4,4,1,4,0.0,0.0,0.0,7.37525825212485,9.562585628243546,-9.668877064820018,9.459062316335682
12176,4,1,0,4,1,0,0,8.16438637782859,-8.16438637782859,0.0,7.500347678848253,-7.500347678848253,0.0,0.0
12177,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12178,1,3,3,2,2,2,3,-12.153379688503303,11.111546346344559,12.348106830943475,-11.85440394595383,-11.412252932131146,-10.889736569867306,11.37953295763543
12179,1,4,2,3,2,3,2,-11.311801946388425,12.086006760556982,8.299277493424126,11.855015955574038,-12.174016908614329,9.705882210316823,-10.407096418344533
12180,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.521203990489568
12181,4,1,4,1,4,3,3,12.554792274882383,-12.354461611281343,13.935195851003247,-14.015820766634292,11.954660925393748,9.369492460688665,-10.049842699185378
12183,2,3,1,4,2,3,1,-11.46501740615321,10.101951122168314,-11.961115544225079,12.337614877290545,-11.594921598982419,10.971536141302916,-11.85381124322657
12184,4,1,2,2,4,2,4,11.253363287482768,-11.180627167393821,-8.96945469554192,-8.900680890376595,11.31170482842221,-10.601047413444427,10.788303556480182
12185,1,4,1,4,1,0,4,-11.608360537167503,10.136023068714364,-9.800466418342356,10.924932127756556,-11.046719766158157,0.0,9.507648401339315
12186,1,4,4,2,3,1,1,-10.219577325069102,9.0981076585746,10.49195611580122,-9.902162864163362,8.105862970945582,-9.998502646856165,-8.749847578769241
12187,1,4,4,1,2,2,1,-12.583117836051978,11.27785528123928,12.204773221898398,-12.297820531348744,-10.454065520271172,-9.131534404456968,-9.886503993084983
12188,2,1,4,4,1,3,4,-9.612472198972641,-10.354988689221347,9.094173000465211,10.754013254656915,-10.414806621998801,8.496009008304565,11.372945002039307
12189,2,1,4,1,4,2,4,8.745465996086459,-11.426850073370124,11.316071989612107,-11.374172330973817,10.817744369805867,-10.06268675555841,11.86784105193802
12190,0,4,1,4,1,0,0,0.0,9.820184837445888,-9.820184837445888,8.744278117010804,-8.744278117010804,0.0,0.0
12191,2,4,1,0,0,4,1,-4.570513461374039,8.562111037159948,-8.829878095177708,0.0,0.0,10.221050087754014,-10.221050087754014
12192,4,1,3,4,1,4,3,11.517344279929533,-11.246876936657078,9.659541159623666,11.301605978287922,-11.268438048905276,11.403945262744294,-8.413408695276345
12193,3,2,2,2,4,2,1,10.665262085802693,-10.075346297707549,5.152300942005537,-9.875338810397809,11.522474656672994,-9.05961663494519,-11.603396615429162
12194,4,1,0,4,1,0,0,10.934026123994693,-10.934026123994693,0.0,8.664954533729823,-8.664954533729823,0.0,0.0
12195,1,4,1,4,1,4,2,-10.681693891181144,11.661601428841694,-11.548916152641858,10.532443678714536,-10.922296108183476,10.71262603264223,-8.667864125539397
12196,2,2,3,2,1,4,1,-6.987205284044848,-9.669733491748207,10.101521503778574,-10.261419789888143,-9.9777771615181,9.854316439260913,-10.166964742770231
12197,1,0,0,4,1,1,4,-10.916574687023301,0.0,0.0,9.878847205912251,-9.649815663946375,-8.292870903066744,10.25976856941404
12198,1,4,3,2,4,2,3,-11.188258959522491,10.765733612366084,10.811721409440661,-10.540970351509731,11.253578230786198,-11.18357425996178,10.629373245137415
12199,4,1,0,4,1,0,0,7.86723336878346,-7.86723336878346,0.0,8.45098463644108,-8.45098463644108,0.0,0.0
12200,1,0,0,0,0,0,4,-8.984194786997548,0.0,0.0,0.0,0.0,0.0,12.974334695265373
12201,2,1,4,1,3,1,4,-10.643020989273719,-11.518739458776249,12.559998211397183,-12.740497807714673,10.13361917834074,-10.961400420042828,12.22348075934999
12202,2,4,2,3,2,2,2,-9.754354685225103,12.782801198294392,-11.679817160091595,12.496543151801417,-12.744194994074606,-11.958331632775876,-11.733513102877664
12203,1,0,4,1,0,4,1,-9.155323320960104,0.0,9.162484827163372,-9.162484827163372,0.0,11.64560977645449,-11.64560977645449
12204,2,1,4,2,3,2,3,-10.698906053496197,-11.087821169139458,11.438745505389488,-9.741573730015899,-8.085228336241398,-9.5246789647138,10.94088797046433
12205,1,4,2,1,4,2,4,-11.0930849645447,9.639016279436959,-8.914506800086993,-8.833669569937772,9.285505579034753,-8.253819056939676,10.23919813716312
12206,0,4,1,4,2,1,4,0.0,8.829878095177708,-8.829878095177708,10.419183783291334,-9.644163859691181,-9.801765870777126,8.71861205816527
12207,4,4,1,0,4,2,1,8.752046540845084,10.567163422532818,-10.717988403192916,0.0,8.52097593474985,-7.1346859247700944,-8.233558036858291
12208,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12209,3,3,2,3,3,3,4,9.690305036027762,11.56803373569994,-11.359476135321097,10.631392939929249,10.164246308741824,11.071304688445553,12.564911646766728
12210,4,4,2,1,1,4,2,10.273829836422323,10.406478683294972,-10.367946810596834,-9.717401148689497,-9.518685022608652,11.299146635218897,-10.436561713788802
12211,3,2,4,2,3,1,2,12.261520257308772,-14.126534161923953,14.709945028896982,-14.26037676649471,-11.137664667683218,-14.149413569649322,-13.273604482248938
12212,4,2,2,4,1,3,1,9.01544747730435,-7.456113331718133,-8.291857590664396,12.995060817259425,-12.56561470267338,11.254104406379728,-12.064698411656492
12213,4,1,4,1,2,3,1,12.487105172571743,-12.744958922719311,13.15471368614488,-12.846397479971095,-11.009991123783124,9.022378103320358,-11.666137670949698
12214,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12215,4,4,1,4,1,3,1,12.933833767315834,13.352158474093471,-13.535520128443004,12.894241058009289,-13.00593000911756,10.691663187786371,-12.451961142299913
12216,4,1,2,1,4,1,3,12.092029180420736,-12.027929322732167,-7.640284967009139,-10.532053715592221,10.667666474091428,-9.984824147495324,8.880917029477077
12217,2,3,2,4,3,1,2,-9.55234128411252,8.09895367270254,-9.872893757845334,10.27664338304667,10.661041241892388,-11.030199006573755,-9.765141079076615
12218,4,1,1,0,4,1,4,11.696335694447978,-11.195680891069133,-10.764613235795053,0.0,9.75047548974141,-9.75047548974141,8.998874052436262
12219,0,0,4,4,1,4,1,0.0,0.0,9.038090013699973,9.364839479342061,-9.65318230281939,10.876050005814502,-10.90160054599488
