CUSTNO,Monetary_가전/레저취미/멀티샵_고가_증감여부_q2_q1,Monetary_가전/레저취미/멀티샵_고가_증감여부_q3_q2,Monetary_가전/레저취미/멀티샵_고가_증감여부_q4_q3,Monetary_가전/레저취미/멀티샵_고가_증감여부_q5_q4,Monetary_가전/레저취미/멀티샵_고가_증감여부_q6_q5,Monetary_가전/레저취미/멀티샵_고가_증감여부_q7_q6,Monetary_가전/레저취미/멀티샵_고가_증감여부_q8_q7,Monetary_가전/레저취미/멀티샵_고가_q2_q1_로그변환,Monetary_가전/레저취미/멀티샵_고가_q3_q2_로그변환,Monetary_가전/레저취미/멀티샵_고가_q4_q3_로그변환,Monetary_가전/레저취미/멀티샵_고가_q5_q4_로그변환,Monetary_가전/레저취미/멀티샵_고가_q6_q5_로그변환,Monetary_가전/레저취미/멀티샵_고가_q7_q6_로그변환,Monetary_가전/레저취미/멀티샵_고가_q8_q7_로그변환
10609,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,13.521503225343773
10610,0,0,0,4,1,0,0,0.0,0.0,0.0,11.670620442549106,-11.670620442549106,0.0,0.0
10611,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10612,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10614,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10615,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10616,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10617,0,4,2,4,1,4,1,0.0,13.079863146305994,-12.17178834452264,14.41608134204621,-14.489427701641478,13.653999303955441,-13.73101188669186
10618,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10619,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10620,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10621,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10622,0,0,0,4,4,1,0,0.0,0.0,0.0,10.987531968088229,12.214578486275016,-12.471661272055254,0.0
10623,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10624,1,4,3,1,4,1,0,-11.943033006143546,12.871820415568653,12.78627804001604,-13.52310947721659,12.317511231189862,-12.317511231189862,0.0
10625,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10626,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10627,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10628,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10629,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10630,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10631,0,4,2,4,1,0,0,0.0,11.738106625508431,-11.0374251893345,15.273208924894377,-15.287789418907298,0.0,0.0
10632,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10633,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,9.883944391116597,-9.883944391116597,14.729090878263715
10634,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10635,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10636,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10637,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10638,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10639,0,4,1,0,4,1,0,0.0,14.904171168509164,-14.904171168509164,0.0,12.107819521083385,-12.107819521083385,0.0
10640,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10641,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10642,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10643,4,3,1,1,4,1,4,12.937779058683462,13.752102865734653,-14.109422053513075,-9.443078686570987,11.827665695568097,-11.827665695568097,11.68694421610133
10644,3,1,4,4,1,2,2,12.739864235764404,-13.12429785459703,11.759420357327485,14.380597892396352,-14.27722059979043,-12.302349439440388,-7.303975904654322
10645,1,4,1,0,4,2,3,-11.469951645107964,9.923051524863633,-9.923051524863633,0.0,12.578861808659477,-11.96183809947665,11.86292498593078
10646,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10647,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10648,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10649,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10650,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10651,4,2,1,0,0,0,0,13.9521172878819,-13.29564864989807,-13.220896669872662,0.0,0.0,0.0,0.0
10652,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10653,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10654,0,0,0,0,4,3,1,0.0,0.0,0.0,0.0,11.851012891108502,11.014871137848347,-12.211042779556221
10655,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10656,2,2,1,0,4,1,0,-11.66851093318049,-8.682023056944383,-11.532450211482002,0.0,12.57513994273398,-12.57513994273398,0.0
10657,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10658,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10659,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10660,1,0,0,0,4,1,4,-11.04579991897165,0.0,0.0,0.0,11.658854396187989,-11.658854396187989,10.574835356714182
10661,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10662,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10663,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10664,0,0,0,4,1,0,0,0.0,0.0,0.0,13.445565699977488,-13.445565699977488,0.0,0.0
10665,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10666,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10667,0,0,0,4,1,0,4,0.0,0.0,0.0,12.850667146398385,-12.850667146398385,0.0,10.238373340427929
10668,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10669,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10670,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10671,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10672,0,4,3,2,1,0,4,0.0,12.029848971763307,13.132676987194047,-10.988949560148901,-13.32718559551309,0.0,11.558959448219483
10673,1,4,2,1,0,4,1,-12.710284674355739,12.466356592182446,-11.213987206690584,-12.12973227563944,0.0,11.803322838613884,-11.803322838613884
10674,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10675,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10676,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10677,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10678,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10679,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10680,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10681,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10682,0,4,1,0,4,3,1,0.0,12.449845549281415,-12.449845549281415,0.0,11.624368523351553,10.355362797918481,-11.81470342923973
10683,4,1,0,0,0,0,4,13.601446583114704,-13.601446583114704,0.0,0.0,0.0,0.0,10.988421935951866
10684,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10685,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10686,4,1,0,0,0,0,0,10.577066077967102,-10.577066077967102,0.0,0.0,0.0,0.0,0.0
10687,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10688,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10689,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10690,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10691,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10692,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10693,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10694,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10696,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,12.267602248963204,-12.267602248963204,0.0
10697,1,0,0,4,1,1,4,-12.373813645696412,0.0,0.0,15.739673334417343,-15.698761521573397,-12.522954374754164,13.453516571150407
10698,1,4,2,2,1,0,4,-12.111800586428616,13.35942558537016,-12.81605375078097,-11.334703038613378,-12.111800586428616,0.0,12.763840477983528
10699,0,0,4,1,0,0,0,0.0,0.0,13.982787720032782,-13.982787720032782,0.0,0.0,0.0
10700,2,2,3,3,3,1,3,-14.56752268872183,-13.13002785891252,11.842830883213145,14.203639877102477,15.630427479096214,-15.743945067112918,14.316302152743198
10701,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10702,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10703,2,2,2,4,1,4,1,-11.977793538891058,-12.736883641272241,-12.100607918657825,13.930409594706205,-14.009110813770816,13.208603784013663,-13.208603784013663
10704,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10705,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10706,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10707,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10708,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10709,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10710,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10711,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10712,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10713,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10714,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10715,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10716,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10717,4,2,2,3,1,4,1,13.906420590579673,-13.029841059158933,-12.792956438331574,11.80886558091715,-12.93391321688029,13.789564149991408,-13.67578566839304
10719,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10720,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10721,4,3,2,2,3,1,0,11.068698980914487,10.89962312921005,-10.42300782248869,-10.528316716940887,11.561363417683957,-11.933397635742647,0.0
10722,1,0,0,0,0,0,0,-9.965910784534001,0.0,0.0,0.0,0.0,0.0,0.0
10723,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.171639944688648
10724,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10725,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10726,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10727,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10728,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10729,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10730,0,0,0,4,1,0,0,0.0,0.0,0.0,12.508344006475186,-12.508344006475186,0.0,0.0
10731,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10732,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10733,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10734,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10735,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10736,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10737,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10738,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10739,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10740,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10741,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10742,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.766729458980983,-11.766729458980983
10743,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10744,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10745,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10746,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10747,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10748,0,0,4,1,0,0,0,0.0,0.0,15.043295236129106,-15.043295236129106,0.0,0.0,0.0
10749,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10750,4,1,0,0,0,4,1,14.812776564158433,-14.812776564158433,0.0,0.0,0.0,12.644301146102693,-12.644301146102693
10751,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10752,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10753,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10754,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10755,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10756,4,1,0,0,0,0,0,9.883944391116597,-9.883944391116597,0.0,0.0,0.0,0.0,0.0
10757,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10758,1,2,3,2,4,2,1,-13.60596891993421,-11.871138824778896,11.650355838439516,-12.01648265819241,12.520588804875578,-12.312736405693881,-11.714770133833575
10759,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10760,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10761,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10762,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10763,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10764,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10765,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10766,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10767,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,13.254633329435666,-13.254633329435666,0.0
10768,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10769,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10770,4,1,0,0,0,0,0,10.289392503490683,-10.289392503490683,0.0,0.0,0.0,0.0,0.0
10771,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10772,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10773,2,1,1,4,3,1,4,-7.665268885429763,-13.382028198134067,-11.34317321760866,12.631473598707068,12.451744426804884,-13.23878681203149,15.302154504551487
10774,0,4,3,1,0,4,2,0.0,11.610233225483789,12.143016964188966,-12.604839343278213,0.0,13.592572947676365,-12.458750983607278
10775,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10776,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,13.351917957833326
10777,0,4,1,0,0,0,0,0.0,12.733077259705984,-12.733077259705984,0.0,0.0,0.0,0.0
10778,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10779,4,2,1,0,0,0,0,11.740199360470525,-10.52252491668662,-11.389350876555001,0.0,0.0,0.0,0.0
10780,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10781,4,1,0,0,0,0,0,15.684802742667499,-15.684802742667499,0.0,0.0,0.0,0.0,0.0
10782,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10783,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10784,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10785,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10786,4,1,0,0,0,4,2,11.599050944737064,-11.599050944737064,0.0,0.0,0.0,15.081738737676696,-14.77004817815111
10787,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10788,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10789,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,12.668907792773053,-12.668907792773053,0.0
10790,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10791,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.85348061612553
10792,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10793,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10794,4,1,4,1,4,1,0,10.897329353419215,-10.897329353419215,10.949201898646274,-10.949201898646274,11.48329128045789,-11.48329128045789,0.0
10795,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10796,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10797,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10798,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10799,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10800,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10801,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10802,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,10.888213689494664,-10.888213689494664,12.925993114190373
10803,4,4,1,0,0,0,0,10.551748923675788,12.884968593262236,-12.977529957445729,0.0,0.0,0.0,0.0
10804,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10805,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10806,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10807,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10808,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10809,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10810,0,4,1,0,0,4,2,0.0,10.696215011275045,-10.696215011275045,0.0,0.0,12.52239820969368,-12.101647191753889
10811,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10812,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10813,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10814,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10815,0,0,0,4,1,0,0,0.0,0.0,0.0,14.247379911543458,-14.247379911543458,0.0,0.0
10816,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10817,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10818,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10819,1,0,0,0,0,0,0,-14.35135723699572,0.0,0.0,0.0,0.0,0.0,0.0
10820,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10821,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10822,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10823,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10824,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10825,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10826,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10827,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10828,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10829,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10830,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10831,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10832,4,1,4,1,0,4,2,10.9657158577819,-10.9657158577819,10.574835356714182,-10.574835356714182,0.0,11.768836924986992,-10.821620822318648
10833,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10834,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10835,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10836,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10837,4,1,3,4,1,1,4,13.348599118804772,-13.107902382867207,11.224223448056836,14.12252603856517,-14.158462271993509,-11.978537669135353,13.209544763342162
10838,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10839,1,0,0,0,0,0,0,-11.670620442549106,0.0,0.0,0.0,0.0,0.0,0.0
10840,4,1,4,1,4,2,3,10.708091209522275,-10.708091209522275,16.55639928744153,-16.55639928744153,13.407752300890614,-12.46178684108709,12.881258625769096
10841,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10842,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10843,1,0,0,4,3,1,0,-12.205395769596505,0.0,0.0,12.017140513697772,11.88508508515347,-12.646435008454674,0.0
10844,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10845,4,3,3,3,2,2,3,14.507807332278507,13.933480864308894,15.347511863508466,14.46443341911126,-14.562777745261881,-15.029284538908913,13.958174466884895
10846,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.171639944688648
10847,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10848,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10849,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10850,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10851,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10852,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10853,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10854,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10855,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10856,4,1,0,0,0,4,2,12.377103069639004,-12.377103069639004,0.0,0.0,0.0,12.320902222752183,-11.711568436457387
10857,4,1,0,0,0,0,0,9.878932105507939,-9.878932105507939,0.0,0.0,0.0,0.0,0.0
10858,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10861,2,4,2,1,4,2,3,-12.879121919634947,13.769963540654327,-13.270824670049604,-13.03177823158105,13.785921853530931,-10.898774395952925,11.670156933222513
10862,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10863,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10864,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10865,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,12.095231353587858,-12.095231353587858
10866,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10867,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10868,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10869,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10870,0,4,3,1,4,1,0,0.0,12.069589068067703,9.936198753154184,-12.181514402194365,12.553899067625936,-12.553899067625936,0.0
10871,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10872,0,0,4,4,1,2,1,0.0,0.0,11.024210449796316,15.119198062402058,-14.996989115684826,-12.695826927074949,-11.97427946138124
10873,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10874,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10875,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10876,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10877,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10878,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10879,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10880,4,1,0,0,0,0,0,11.857981510901473,-11.857981510901473,0.0,0.0,0.0,0.0,0.0
10881,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10882,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10883,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10884,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10885,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10886,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10887,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
