CUSTNO,Monetary_침구/주방_저가_증감여부_q2_q1,Monetary_침구/주방_저가_증감여부_q3_q2,Monetary_침구/주방_저가_증감여부_q4_q3,Monetary_침구/주방_저가_증감여부_q5_q4,Monetary_침구/주방_저가_증감여부_q6_q5,Monetary_침구/주방_저가_증감여부_q7_q6,Monetary_침구/주방_저가_증감여부_q8_q7,Monetary_침구/주방_저가_q2_q1_로그변환,Monetary_침구/주방_저가_q3_q2_로그변환,Monetary_침구/주방_저가_q4_q3_로그변환,Monetary_침구/주방_저가_q5_q4_로그변환,Monetary_침구/주방_저가_q6_q5_로그변환,Monetary_침구/주방_저가_q7_q6_로그변환,Monetary_침구/주방_저가_q8_q7_로그변환
10529,1,4,4,3,2,4,2,-11.845450113807543,8.200239581922789,9.856060291953067,-7.919758425652073,-9.110954640419758,11.104541338537283,8.907227175605176
10530,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,8.000652720634173,-8.000652720634173,0.0
10531,4,3,2,4,1,2,2,9.72166546319794,7.759137176541548,-9.512120198556149,11.425275783508342,-11.34459376509157,-8.625254976324907,-7.9312923079861095
10532,2,3,1,4,4,3,2,-8.990514004906908,9.24669715393058,-9.778518962175971,8.693589979662846,9.594336443219703,-6.465834730632937,-8.243006527026333
10533,3,1,4,1,0,0,4,9.078462873745254,-9.613161079818502,8.829658321417417,-8.829658321417417,0.0,0.0,9.305942316877804
10534,3,3,1,3,2,1,4,10.70531167161614,10.859536491363663,-12.052754700604535,10.381874090359982,-10.676171681981787,-9.85456781021849,10.712443004170574
10535,1,4,1,4,1,0,4,-10.6630939916363,10.259346579104994,-10.508518968537954,8.71605910979554,-8.71605910979554,0.0,7.934544598263958
10536,1,4,2,1,0,0,0,-10.266527355353093,9.06305171569609,-8.693958551454829,-7.887844102703788,0.0,0.0,0.0
10537,4,1,0,0,0,0,4,9.220279955138212,-9.611826946048609,0.0,0.0,0.0,0.0,8.591612524876592
10538,3,1,4,3,1,1,4,9.591625867479308,-10.178035762472442,8.780272909652451,8.690961680229544,-9.341039583110025,-7.583586438893532,10.096739492502032
10539,1,4,1,4,1,4,1,-9.224912768078617,8.58508692861597,-8.58508692861597,8.900994993227801,-8.900994993227801,9.375908617014742,-9.375908617014742
10540,3,3,4,1,1,4,2,8.113159903489368,9.2290045523511,10.763347744510765,-10.989546324142278,-8.589329556878246,8.671233621411648,-7.813640424700319
10541,4,1,4,1,1,1,4,8.696970607708145,-8.696970607708145,11.314713270539425,-11.105987472388104,-9.586338389484085,-6.7896362288261445,7.883488436101017
10542,2,3,2,4,1,4,1,-4.511844954756015,9.028610252903915,-9.51628027370068,10.178837002453825,-10.347266755105382,10.244606145493771,-10.128982109622024
10543,4,1,3,4,1,3,3,11.03601127534256,-10.96739608464121,8.398921907286761,11.269322779237386,-11.646022263939436,9.406537902065018,9.154521170288259
10544,4,3,2,2,2,3,3,9.639539410133528,8.775995036054796,-9.611399687757308,-8.43359263053949,-6.360994176265376,7.952225638627866,8.889854458611186
10545,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10546,2,4,1,1,0,0,4,-7.432291992431658,9.963776097649452,-10.320460104716252,-7.887844102703788,0.0,0.0,8.829658321417417
10547,3,2,3,1,2,4,1,9.768755463410567,-9.586760057257312,8.330241338230762,-10.190921751201028,-6.227972950929125,10.818460639364694,-10.783392982182503
10548,2,3,2,2,3,3,1,-10.037988147149253,9.382467537822658,-9.884114924969014,-9.291814291315957,9.54818577129028,8.45740890507919,-10.148519798771027
10549,2,3,3,2,3,2,3,-7.910679616978769,9.46553711505454,9.235396723985374,-10.372997055710002,9.93272388258023,-9.303044761690062,10.889246549645856
10550,3,2,4,1,2,3,3,7.87766556701911,-7.2704219823037155,9.445434089360804,-9.646500698900558,-5.843738230083149,6.038121836385068,7.544207426867288
10551,4,2,4,1,4,2,1,8.482165905065198,4.372792570603812,9.152017867457317,-9.57071164299379,9.204725185417548,-8.751417089150998,-8.195711144538597
10552,3,2,1,4,1,0,4,8.832128901810856,-9.572017530897055,-11.123230859043842,8.610726071662034,-9.06151286175461,0.0,10.084735044155252
10553,3,1,0,0,4,1,4,5.940625108391535,-8.805807778847116,0.0,0.0,8.906659526336238,-8.702579963260227,9.318856692633794
10554,0,4,1,0,0,4,1,0.0,10.24566675770012,-10.24566675770012,0.0,0.0,9.36895668891738,-9.36895668891738
10555,4,2,4,1,4,1,0,8.291589041725205,-7.688238843131759,9.446988299334148,-9.58035735052472,8.469694330789698,-8.469694330789698,0.0
10556,2,2,1,4,2,3,2,-5.476394367749984,5.65945345150304,-9.546083034215888,7.90533378753383,-6.764711941130024,7.69540513701547,-7.454118199091449
10557,4,1,3,2,1,4,4,10.654398005418455,-10.343621776937647,-7.489422673059041,-9.13578126154748,-9.203699042155339,8.683615570486406,10.89943096167759
10558,1,3,2,3,1,4,1,-9.483571984840887,6.546173315526385,-7.285594297966933,9.174186349632375,-9.702720271812861,8.77189386730093,-8.77189386730093
10559,4,2,4,1,4,1,4,7.598692445673373,-6.991380993570232,7.8946281715625926,-8.18624024069539,8.036769548906456,-8.036769548906456,8.829658321417417
10560,1,3,3,3,1,4,4,-9.566619619156482,7.2234209791829915,7.272305387516818,-6.605081536889093,-8.709690708998057,8.59353849132957,9.752013719931378
10561,3,2,4,2,3,1,4,6.269150475033031,-5.502479993724321,10.753068034592326,-9.849654810445143,7.0351361105304955,-10.077350386100512,10.891255029592434
10562,1,4,1,0,4,4,1,-10.168669133794321,9.721429266525538,-10.010362092019168,0.0,7.935021498836074,11.228156382531735,-11.26460783330157
10563,1,0,4,2,1,0,0,-6.876377938550118,0.0,8.643971038080144,-7.604240795452802,-8.207984056674135,0.0,0.0
10564,4,3,2,2,4,1,4,10.361825608130559,8.537944833664886,-8.72118206877348,-9.519415279950007,11.89342003841622,-12.036940397195961,12.532309421424847
10565,4,1,4,1,4,3,4,9.521782914240404,-9.250625665118173,9.95437432063346,-10.097693651740402,9.322831297921878,8.93900083142124,11.13171105769146
10566,3,2,1,3,3,2,3,10.006099077475007,-10.032984936385898,-10.649459151855142,9.354626368717783,10.155328958163533,-10.018322322738674,8.788436480828365
10567,4,4,1,4,2,3,4,8.24030893756156,9.371122912862136,-9.57330703739224,8.910672698123076,-8.512887770327199,8.59480969047169,10.15176126298954
10568,1,3,3,1,0,0,4,-9.751790007297041,5.075952713786496,5.667570833439363,-7.796908064598786,0.0,0.0,10.47885041159539
10569,4,1,1,4,1,1,0,9.723937985755192,-9.532955064603772,-8.543494414002911,8.819973850388283,-8.662291848674183,-6.896006028213635,0.0
10570,1,0,0,4,1,0,4,-9.677555731957746,0.0,0.0,8.667277142190388,-8.667277142190388,0.0,9.517634992064496
10571,4,2,1,4,4,1,2,10.465684738553822,-9.43744177414644,-10.308184962494538,9.712728578026123,11.179631635939915,-11.255206523957145,6.3387799780945695
10572,4,2,2,1,4,4,1,8.71453509235358,-6.594045657995076,-7.399156063665882,-8.199831506548511,7.894574792574075,9.462330840701265,-9.711476509976764
10573,3,1,4,1,0,4,1,9.78862903454392,-10.200066041126048,11.299328771782486,-11.312734495456986,0.0,9.758243888637656,-9.703189115351915
10574,1,4,1,4,1,1,0,-10.180069931559657,8.498246841278213,-8.498246841278213,10.030260073566845,-9.80563081080969,-8.42696194084216,0.0
10575,3,1,1,0,0,0,0,9.32417263547402,-9.5099375433569,-8.826693835511248,0.0,0.0,0.0,0.0
10576,4,3,3,3,2,2,3,8.624412491553466,5.5199848131391205,9.244099431469301,6.494042677947186,-8.668528272157637,-8.84123160663772,7.773054691376897
10577,1,3,1,4,3,1,4,-9.624566935165843,8.653700109005726,-9.181990663837016,9.983559387452962,10.00404936170188,-10.475178660252684,10.158471484519762
10578,0,4,3,1,0,4,3,0.0,8.683615570486406,8.684323231157995,-9.377032001502918,0.0,8.498246841278213,9.476299245228937
10579,4,1,4,4,4,1,4,11.822272215124794,-11.87486429613871,8.153459699791219,9.429638496404426,11.162390840173092,-11.314984482933308,10.092645173412478
10580,3,1,3,2,2,4,3,10.2472908625472,-10.228599854210579,9.60761565478117,-9.208192262156826,-8.018721472482955,11.065984395383797,11.431236877343805
10581,2,1,4,2,3,3,1,-7.776675704460159,-10.126658953089539,10.855428221427706,-10.664667718012526,10.232074986974947,9.60972925689066,-10.675441647018554
10582,2,3,3,3,2,2,2,-8.10821881930768,8.019598841146527,9.632191309322955,7.660597155354324,-8.789717319638973,-9.124618154888003,6.984089475520948
10583,1,4,1,4,4,3,1,-9.806812463303583,9.791860749067514,-9.875905789023353,7.899639513311527,9.338743020055269,9.53592098061443,-10.281468477431849
10584,0,4,1,0,0,4,1,0.0,9.583676414139333,-9.583676414139333,0.0,0.0,8.876111641426581,-8.876111641426581
10585,3,2,4,1,4,1,4,10.913803250380075,-10.304062087708337,11.713914436565556,-12.067525524816839,10.40876228425922,-10.530022894923734,11.183949844042779
10586,3,2,2,3,3,2,3,7.329502124065959,-4.735601569942834,-7.214996319569218,6.821203377890304,8.257787707110479,-8.846281353764505,9.317236604366629
10587,4,3,2,1,4,4,2,9.998788577499596,9.926557560016024,-8.969906158988803,-10.506160588262368,8.289086539616932,9.827202309500477,-9.446688500358704
10588,2,2,2,3,2,2,2,-10.027213288585374,-8.603545182216541,-9.47689374214932,9.8747078245179,-9.749465454455184,-7.630975799901366,-8.51486868125565
10589,2,2,3,4,2,3,2,-6.9297179332153505,-9.818226820859662,9.734244403822588,11.878445804837366,-11.534362946855277,-7.834808793429595,-10.266619036511967
10590,2,3,2,2,3,3,4,-9.454992353892504,9.49192280036477,-7.749070605028063,-9.684902385595425,5.40991442310775,7.962788855619826,10.599200420888
10591,1,1,4,1,1,0,4,-11.399871408403422,-9.46234907147479,8.846463000927022,-8.698069607147215,-6.8663380256200615,0.0,8.7594647047405
10592,1,0,4,4,1,4,2,-9.546111426788855,0.0,8.524933954190466,10.220932547696373,-10.389306942770123,10.347112984210565,-8.03344594693803
10593,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10594,1,4,1,4,4,1,4,-8.261898093951203,7.910623223398586,-7.910623223398586,9.57004250262502,11.816919776427556,-11.906753287113856,10.969144801017817
10595,3,3,1,3,3,2,2,8.969926665219933,10.00740730492775,-10.379189009172256,7.664627044686522,9.199029502261862,-9.09628186018869,-8.302799220716311
10596,4,3,2,2,2,1,0,8.431318294534714,7.819878276838239,-7.47383183324824,-7.800375420022097,-6.793100859721594,-7.593682421968412,0.0
10597,4,3,3,1,1,4,3,8.983360281428906,8.456231603077708,8.172762862436477,-9.56719241145929,-7.5639991007309835,9.13315891841533,9.939832977272701
10598,4,2,4,1,0,4,1,8.215948242833374,-6.203279812993542,9.949449610540599,-10.169001776153866,0.0,9.433489876767593,-9.433489876767593
10599,1,2,2,1,0,0,0,-11.021851468280135,-9.106050246748358,-9.530573810963157,-8.84479518404295,0.0,0.0,0.0
10600,4,2,2,4,1,3,2,9.854183861152784,-9.328530079260197,-8.66465273606232,10.824387875491329,-10.798986479114188,-4.606049849932859,-7.793231974611227
10601,3,2,3,1,3,4,1,8.24080347092745,-8.87707596099839,8.89166179761424,-9.372367662288656,7.058002688984735,10.212955207347397,-10.145277670420146
10602,2,2,2,4,1,3,2,-10.76450754684632,-7.177595206782051,-10.169789692911348,11.017895537201222,-10.96524558326869,9.545634946601353,-9.845949967009489
10603,4,2,4,1,4,3,2,9.638177191270094,-8.75566886673436,10.083529372849055,-10.40238659690601,10.109861611040476,10.197316404447657,-10.253003263174117
10604,1,0,0,4,2,3,1,-8.650472941278979,0.0,0.0,8.916699999003042,-6.223205831784448,8.48663227203663,-9.375908617014742
10605,4,1,1,0,0,0,0,11.580513638159,-11.454785975855678,-9.63902280226412,0.0,0.0,0.0,0.0
10606,0,0,0,0,4,4,1,0.0,0.0,0.0,0.0,9.25556203882423,10.383262490986404,-10.663728083764873
10607,1,1,4,1,0,0,0,-10.151336769866013,-9.303030457835012,10.070136858137491,-10.070136858137491,0.0,0.0,0.0
10608,0,4,4,1,0,0,0,0.0,6.812744317529279,9.445753019185258,-9.515076543685911,0.0,0.0,0.0
10609,2,4,2,2,1,4,4,-8.033091831752834,9.995090960213911,-9.307945243542386,-8.951215527881935,-9.397149117593022,6.792564052223385,9.680112796176461
10610,4,1,0,0,0,4,1,7.821735770719323,-7.821735770719323,0.0,0.0,0.0,8.586782965131977,-8.586782965131977
10611,2,4,3,1,4,3,1,-8.448154631491475,9.533840122183577,10.0982389155825,-10.694271516207637,8.342744827190474,6.682603713463775,-8.516592274023283
10612,4,2,1,4,1,1,4,11.399293862025626,-10.841685119290915,-10.230237624043339,10.630119025667481,-10.684809968620101,-8.999497666898215,11.153906054652174
10614,1,4,3,2,2,2,3,-10.638512684766331,10.281466685154946,9.249498290593454,-9.546408036692805,-8.435685254071824,-9.181980421166486,8.75282006732823
10615,2,2,2,2,2,2,2,-8.482852570737226,-9.835435532997584,-9.52470539298869,-8.972023556726926,-8.159819738739218,-8.885347108835203,-6.165310940716158
10616,1,4,1,4,1,4,1,-10.028125695155094,10.002165694624965,-10.002165694624965,8.571150652115877,-8.571150652115877,6.994882579040837,-6.994882579040837
10617,1,0,0,0,0,0,0,-8.236586905650075,0.0,0.0,0.0,0.0,0.0,0.0
10618,2,3,1,3,1,4,3,-7.405280548634512,8.528122367401798,-9.707622832883397,8.066676094241673,-8.768613045744909,7.72837502909251,6.60830248263057
10619,2,3,1,3,4,1,3,-7.245138840936545,9.71051187830868,-10.58873259923544,7.063166670836214,11.591690866557814,-11.584929094315457,9.193862279580605
10620,4,2,2,4,2,1,4,10.42160310484338,-9.150344386618123,-10.001816399981438,10.362660353948781,-10.116837211983768,-9.76522524049466,10.857265578649981
10621,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10622,0,0,0,0,4,1,1,0.0,0.0,0.0,0.0,9.639476651947527,-9.472516899894671,-7.767578812918587
10623,1,0,4,1,0,0,4,-9.217250653435274,0.0,8.140040567804869,-8.140040567804869,0.0,0.0,8.3685153866029
10624,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10625,1,3,1,4,4,2,3,-8.652093089457596,6.465482898211393,-8.198213585171356,8.991725488743898,10.600001875200697,-10.359815252633211,8.973417135051635
10626,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.356135568607145,-9.356135568607145,0.0
10627,3,3,1,4,1,4,1,9.19688272065465,10.198038146393804,-10.55149548243742,10.346064466287544,-10.58144025969714,9.471051350420595,-9.467081487345357
10628,2,1,4,1,1,4,2,-9.32276220053542,-10.209645138551302,12.491523714889395,-12.40937469601762,-10.451644941845414,9.42839009261794,-8.803489329411105
10629,2,2,1,3,2,3,3,-9.964601735673691,-7.283539113413273,-9.687467615419415,7.318731352042962,-6.901206547862058,9.052702207214868,9.336110821634211
10630,3,4,1,4,1,4,3,7.126034781846869,9.344062738207818,-9.77076942875453,6.8663380256200615,-6.8663380256200615,8.265854233365635,8.948258476209187
10631,4,1,0,0,0,0,0,12.068692232849251,-12.068692232849251,0.0,0.0,0.0,0.0,0.0
10632,0,0,0,4,1,3,2,0.0,0.0,0.0,10.278575277366937,-10.133529217931544,8.983593172908876,-8.60120417744329
10633,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,8.62335542140964
10634,2,3,2,1,4,1,0,-8.236070340990892,7.736097249392395,-8.746989477182085,-9.20642223245224,8.398173433280709,-8.398173433280709,0.0
10635,2,2,3,2,2,2,2,-7.544802496917178,-9.153915343848656,9.438979065148942,-9.232332358126362,-8.30076019819077,-7.540288363950814,-8.870094705760263
10636,3,2,4,2,3,4,2,8.525587166174565,-8.500119605288644,9.721085981802213,-9.415786744000625,5.916708582361455,10.294932509806934,-10.101450491419554
10637,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,8.146934771976515,7.405484170652686
10638,0,0,4,1,0,0,0,0.0,0.0,8.552141189974341,-8.552141189974341,0.0,0.0,0.0
10639,1,4,1,0,0,0,0,-8.418864330395213,8.193202425983307,-8.193202425983307,0.0,0.0,0.0,0.0
10640,4,2,4,1,4,3,1,9.713211020287245,-9.305995023934226,11.041987868622787,-11.210169605755624,9.968481810056563,10.00770246985019,-10.681408622973668
10641,3,4,1,4,4,2,3,9.794582483381326,11.460959145730095,-11.751149188096221,8.425252722982721,10.215179151784648,-9.989281552254171,8.521215450784544
10642,2,2,2,3,1,4,2,-8.23955882278887,-9.953547947289373,-8.819274848753231,8.980217307643713,-10.10381649258687,9.889928220472514,-6.748956157766854
10643,0,4,3,1,4,3,1,0.0,8.728728534957776,7.07177753701806,-8.903150413639622,8.534481164463282,8.227935654416816,-9.085942913012794
10644,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10645,4,1,3,3,1,4,1,11.124328449070013,-10.838267865387666,10.237636422044025,-9.040794687934152,-10.648130214577387,10.917605875873077,-10.863667193684046
10646,3,3,1,4,3,1,3,9.018165113799563,7.878193239553967,-10.137807702484453,9.74133069543879,10.304006649065805,-10.73072005025889,10.04205407042502
10647,1,4,2,1,4,2,1,-9.078813627435173,8.973646075878232,-8.416823495775875,-8.415757560942984,9.568863848657802,-8.579106949176293,-8.806504733901633
10648,0,4,4,1,0,0,0,0.0,7.505341511419753,8.541194234381141,-8.84479518404295,0.0,0.0,0.0
10649,1,4,2,1,4,2,2,-10.555648304712946,10.231347045277788,-9.627063097385951,-9.73974122553708,10.369247597498646,-9.911242127256036,-7.531400231453556
10650,3,2,2,2,2,2,3,10.13068184082037,-8.208266456729852,-9.898870767349779,-9.409410484852256,-8.27244632280154,-7.291025127950002,9.516848354572588
10651,1,4,1,0,0,0,0,-6.876377938550118,8.198213585171356,-8.198213585171356,0.0,0.0,0.0,0.0
10652,2,2,4,1,4,4,2,-8.358688340112503,-8.565823876459328,9.641930806436397,-9.998880244443692,8.109851564293855,10.360414727650298,-9.849210326430846
10653,1,4,1,4,3,3,1,-9.77287012980725,9.561671814270879,-9.77439738325147,9.095470249292624,9.171010784396506,7.429514822894117,-9.829797269956487
10654,3,1,4,1,4,1,4,7.829305204599597,-9.92062808562346,8.940243997737777,-8.940243997737777,9.37998474727475,-9.37998474727475,9.04255225531845
10655,2,2,1,1,4,4,1,-9.366790549979092,-7.902476190369549,-10.794853390653252,-9.531170588962857,7.7809304812747175,10.152246722599674,-10.24146454127344
10656,4,2,3,1,4,3,2,10.134998536936834,-9.673965252028543,8.7745212418973,-10.098170390169173,8.836710755337549,8.808462568320993,6.643365100254871
10657,2,3,2,3,1,0,4,-11.262899252111719,10.066662970247227,-11.00896693036179,4.8074079132900644,-10.964694853439836,0.0,9.284666872892494
10658,4,1,3,1,4,2,2,10.748474493022071,-10.443166142855807,9.240300925610068,-10.149728793122629,10.411014640165728,-9.630263824328035,-7.841879297256334
10659,4,2,1,4,3,1,0,8.473868828328959,-7.38883292297678,-8.06186116684243,7.974302073962737,7.592569552185631,-8.494483853169285,0.0
10660,1,0,0,0,0,0,0,-8.857867628046757,0.0,0.0,0.0,0.0,0.0,0.0
10661,1,2,4,2,2,3,1,-9.619805572242388,-8.085258975516238,9.734543747888658,-9.429482157777429,-7.323779447233738,9.177183456031395,-9.470975910957593
10662,3,1,4,1,4,2,2,10.773534138545951,-11.042553227426945,10.631137219730283,-10.948570457346891,9.460493290942567,-8.874546206391365,-7.310190836442704
10663,1,3,3,2,1,4,4,-11.602268068153633,8.31873487417028,9.95231682933121,-10.507130486809533,-9.507308680655893,9.205084029872319,10.751217888765353
10664,1,3,3,1,1,4,4,-11.083479578523626,9.047798846676667,9.74574283359012,-10.635914079502195,-8.410282488987471,8.498246841278213,11.021363199832518
10665,4,1,4,1,4,1,0,6.896006028213635,-6.896006028213635,7.045381100327557,-7.045381100327557,6.896006028213635,-6.896006028213635,0.0
10666,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,8.62335542140964
10667,3,2,3,1,4,3,2,8.997025342885399,-8.457102881895079,9.417850179584802,-10.069646562631322,8.917410869088364,8.182520888007197,-8.460795513090003
10668,1,4,1,1,0,4,2,-9.204955218164523,10.214285213227239,-10.330436339869282,-7.317587877780431,0.0,8.668114029848613,6.640712605240487
10669,4,1,4,1,4,1,4,9.36970770159678,-9.453721222800676,10.584341524449078,-10.607071201530053,9.066181075441772,-9.066181075441772,8.153459699791219
10670,4,1,3,3,1,0,4,10.027677223183948,-9.906209288280548,-4.362393456780373,7.753147292514203,-9.207589706710975,0.0,10.045322752454917
10671,3,2,3,2,3,1,4,8.711394399631649,-10.451231219140949,8.671679967914667,-9.935599409904539,8.948654676872392,-10.028994840354912,10.034408283719765
10672,3,2,1,3,1,0,4,8.62867026877585,-7.432874109758751,-9.64257025924718,4.433383377615625,-7.569009048569309,0.0,7.317587877780431
10673,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10674,1,4,1,0,4,1,0,-9.035607044776198,8.394002106210024,-8.69888047689107,0.0,8.789231155302566,-8.789231155302566,0.0
10675,4,1,2,3,3,3,2,11.540173918534009,-11.587930640318614,-9.540863351575418,9.591207627200369,8.606347199290655,6.201821242174298,-6.166999150280191
10676,4,1,1,3,3,3,2,11.313314982950166,-11.194131409742651,-9.028525198608675,7.336950036283267,7.447314670351415,8.112270728300167,6.788417207769772
10677,3,2,1,4,4,1,2,10.357587887382758,-9.170111311953974,-10.665906730198474,10.809927473124333,12.401896524333319,-12.564133909548067,-7.105425633983668
10678,4,1,0,0,0,4,1,9.048664408397691,-9.15644137526488,0.0,0.0,0.0,10.544566717600825,-10.276876729631095
10679,3,3,4,2,2,4,1,7.569395497856069,9.614812172200093,11.689604342721806,-11.661618954071312,-10.25557208203671,11.350080630328751,-11.661984118369372
10680,1,4,3,3,1,0,4,-9.293418126369922,9.252596119246679,5.435149715234253,-7.770581371526906,-9.124638801319156,0.0,9.04255225531845
10681,4,1,4,2,1,4,3,8.959296311917601,-8.959296311917601,8.293184110399288,-7.63061646310292,-7.569009048569309,8.183104137372636,9.19351610409492
10682,1,0,4,3,1,0,0,-9.072684872937678,0.0,7.84340939806764,5.878993465440256,-7.974302073962737,0.0,0.0
10683,2,1,4,1,4,1,4,-11.174976392026503,-10.850521209487985,9.192371899645334,-9.192371899645334,10.378903187800605,-10.259068962141633,10.573940341955188
10684,2,3,2,2,3,2,3,-7.79396583764211,8.119822009742085,-6.587633615442701,-7.845129505438856,8.250174223793767,-7.89904228719999,9.268951281922652
10685,2,2,4,3,2,3,2,-9.3133093239162,-8.847484938093888,10.685191109553445,10.148416684726424,-10.91576624413899,9.653688532691678,6.278817135274188
10686,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10687,2,2,3,1,4,1,4,-10.563060912682783,-9.065988091977493,9.31820490283108,-10.062257457639676,10.0584261662082,-10.20829787043062,11.108964855847272
10688,1,4,3,1,2,1,0,-9.944015731990348,9.449535994608807,8.450419804530227,-9.864985096447743,-7.441335519673915,-6.896006028213635,0.0
10689,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10690,3,3,2,3,3,1,3,8.313292680866418,7.651397208103452,-8.347707643882732,-4.290340097491412,8.932645920737416,-9.242188727205875,7.182164144782143
10691,0,4,1,0,4,3,1,0.0,7.907285548974777,-7.907285548974777,0.0,7.311177394682356,7.022107283220687,-7.869816513173811
10692,1,3,2,2,3,3,3,-11.621177619020216,10.280132144968189,-8.488439660951,-10.156184557245458,7.998436642225538,6.993450891815157,9.356657691074748
10693,3,2,1,1,4,4,2,12.119426498503994,-11.951419344579353,-11.678301329913404,-10.272853592408717,11.824476034881222,12.92811356301846,-12.177297405645561
10694,2,3,1,4,3,2,1,-7.512323747911366,8.09824974231153,-8.891223183940514,9.60783029128253,7.768253398354833,-8.758097713040632,-8.913546084677083
10696,1,3,4,1,4,1,4,-10.690637912197982,7.408167589880073,10.240898014728975,-10.50932506139667,9.197680069636302,-9.197680069636302,10.050335077337374
10697,4,4,1,0,0,0,4,6.906046245830504,7.501385470506354,-7.940171341333689,0.0,0.0,0.0,7.004174832686674
10698,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,6.812744317529279,-6.812744317529279
10699,1,3,1,0,0,0,0,-9.808671708608761,8.273925657439284,-9.29664242724504,0.0,0.0,0.0,0.0
10700,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10701,4,2,1,2,4,3,2,11.453624928947052,-10.62167388565403,-10.936740864399514,-9.644071422037785,9.504910686516881,8.818590944709396,7.457795839105464
10702,4,2,1,0,4,3,1,8.5146824686018,-7.2108260355501015,-8.198213585171356,0.0,9.07990969315958,7.617929645037782,-9.28827494842894
10703,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10704,3,1,2,4,1,2,2,9.477169203468645,-9.573755511820757,-8.253551187562952,11.196633791670816,-10.924333079496517,-8.246734141402337,-9.122584251162458
10705,3,3,2,3,3,2,3,8.526185535158566,7.576561857956455,-8.505677770221334,-7.139238181676119,8.431721106437294,-8.408335109996333,9.146022263546413
10706,4,4,1,3,1,4,2,8.920080740217967,11.04236576467232,-10.99701227673016,9.284448930513944,-9.953166092787075,9.539568820388723,6.362404747203276
10707,3,1,3,3,1,4,2,9.514356321463563,-10.048709409236318,8.449349667295804,-4.020714034892482,-8.629973324186613,8.626397863208709,5.126145819856034
10708,4,1,3,3,2,1,4,10.023240841890857,-10.2645138006436,8.290036675803044,8.111147762513978,-8.80883827759227,-7.970100474285829,8.812566410955421
10709,3,1,4,1,4,4,1,7.579591860819289,-10.367367956742964,8.812566410955421,-8.812566410955421,8.534481164463282,10.748004607422825,-10.734014208591494
10710,0,4,1,1,4,1,3,0.0,9.98891009840427,-9.8770855928219,-7.7431280771515105,9.241160872031507,-9.109557754628721,6.548374323594614
10711,4,2,1,4,2,1,4,8.289086539616932,-7.134976809599371,-7.910623223398586,9.175029714490455,-8.80405156828209,-8.003990504419944,6.699117445894701
10712,3,3,2,3,3,1,1,7.760371599565676,10.051517453944722,-10.153763060848297,5.5201320041719795,9.36932874854333,-9.895468217121847,-8.188166028552919
10713,3,1,4,3,3,2,1,9.01833304581556,-9.768102424566335,9.425593055767914,-7.83168677014746,8.831568223306114,-8.6079431949771,-9.102409662043359
10714,3,2,4,1,3,3,2,8.23562422642913,-9.26416339604003,10.189577756891577,-10.357445253038096,8.956756899292353,9.223666438322777,-8.517832918830148
10715,3,1,4,2,2,1,4,8.92289050252535,-10.596570218747974,10.800512108991482,-10.359516995442226,-9.927099564293176,-9.709371756703716,10.585317493905105
10716,3,3,1,4,2,3,1,8.227031936249215,9.34022836386959,-10.46233087674857,8.942339033910743,-8.446167604682863,6.465482898211393,-8.198213585171356
10717,4,1,3,1,4,2,4,10.828522453513216,-10.574604898419791,8.842444096687583,-10.030351043295997,9.798791990256934,-9.598101707098005,11.413920391670105
10719,1,4,2,2,2,1,4,-9.186001262667595,11.139624924676122,-10.101736591818494,-10.046546804449413,-7.896297060018237,-9.730859181714091,8.774666940478806
10720,2,4,1,0,4,2,2,-9.318750842417568,10.207432842431821,-10.595858695178269,0.0,10.794841934977137,-10.026047879506592,-7.309038820830754
10721,0,0,4,4,1,0,4,0.0,0.0,8.150121760860182,8.719723570842932,-9.16798462014086,0.0,8.324562692782102
10722,4,2,4,2,1,0,4,8.158438495657961,-7.808660952633113,9.838820611704152,-9.446430302098735,-9.083733448046392,0.0,8.812566410955421
10723,4,4,3,1,4,1,3,7.935021498836074,10.594172720587338,7.705316280099726,-10.51929688476818,10.197522922113787,-10.374676975543244,8.351810685694236
