CUSTNO,Monetary_식품/생활_고가_증감여부_q2_q1,Monetary_식품/생활_고가_증감여부_q3_q2,Monetary_식품/생활_고가_증감여부_q4_q3,Monetary_식품/생활_고가_증감여부_q5_q4,Monetary_식품/생활_고가_증감여부_q6_q5,Monetary_식품/생활_고가_증감여부_q7_q6,Monetary_식품/생활_고가_증감여부_q8_q7,Monetary_식품/생활_고가_q2_q1_로그변환,Monetary_식품/생활_고가_q3_q2_로그변환,Monetary_식품/생활_고가_q4_q3_로그변환,Monetary_식품/생활_고가_q5_q4_로그변환,Monetary_식품/생활_고가_q6_q5_로그변환,Monetary_식품/생활_고가_q7_q6_로그변환,Monetary_식품/생활_고가_q8_q7_로그변환
6826,4,2,3,3,4,1,2,11.4364601831973,-11.347482337248385,9.555608306050633,11.70260955196883,15.570240026338661,-15.590847658372875,7.208954813481142
6827,3,2,3,2,2,3,1,10.839691276289685,-12.061661086798566,12.036987288532067,-11.834181314470843,-11.327000160502594,12.29549799908134,-12.893601725944759
6828,2,3,2,3,2,3,2,-12.784731016339661,-10.709263224324204,-11.966674955193026,13.843789329233115,-13.6817750206368,13.546632058212008,-13.645844880744553
6829,4,2,3,2,1,3,3,12.278783266116069,-11.201297234506281,11.552226405455015,9.064419821139314,-12.515754894872135,10.707182506250819,11.45311365750239
6830,2,2,4,2,2,1,4,-9.806006990153993,-11.222221884985116,12.828048436731978,-11.33117676047773,-11.89282414172202,-12.159063197856371,12.466374328362134
6831,4,1,4,4,3,3,2,10.699328084763971,-10.699328084763971,10.8550316694796,11.691742562195119,9.365593196177146,12.5242473924633,-12.023036547897542
6832,1,3,3,1,4,1,3,-11.392298761725275,11.334775128847937,11.686590729127065,-12.376381136577352,12.42031908222299,-11.977592714869598,10.946173177124622
6833,3,1,3,3,2,1,4,12.350472658767805,-13.094327284060583,11.769048605638787,10.91438771957496,-11.602713537981748,-11.840135417440658,13.2161745119441
6834,2,3,1,4,2,2,2,-13.155705258702246,13.01218185964524,-13.290896612358006,13.684487648052357,-12.17949159363167,-7.551668523590148,-13.219636943569702
6835,2,2,3,2,4,1,3,-10.457019880321976,-10.751225161105637,11.250463616964172,-10.860576670892435,13.319626886269253,-13.165343384549235,12.257948707293629
6836,4,4,1,2,3,2,3,12.950903275257563,14.632513685347385,-14.665081418107885,-11.772017374337738,12.177064817723956,-12.199663615244578,12.207705218720076
6837,4,1,3,2,4,1,4,14.20946610108352,-14.006102062206702,11.162376120136745,-12.930724403806806,13.290932744664232,-13.817390387685712,14.00089357983226
6838,2,3,3,3,2,3,3,-11.475735344615302,11.397884214655699,11.790707899072814,10.808866625289175,-12.5100467742471,11.37623953792586,12.235584954574346
6839,4,1,2,4,2,3,2,12.850029223969521,-12.901977734393775,-11.806487451677171,13.297033820857056,-12.556727530732271,12.518819698677804,-12.721727228071156
6840,3,3,2,2,3,2,3,11.5967196582988,-9.409775432256698,-11.660804172170318,-7.507801156341452,12.28549086809346,-7.625674634170645,12.235667144615649
6841,2,3,2,2,2,2,3,9.678824502181614,11.969551959266255,-11.908458086933344,-7.960413209814348,-11.72823483185183,-8.82362587648679,12.531534581940733
6842,4,4,4,3,3,2,4,9.364390184292215,10.836354664139295,11.70139405609262,10.663692269808523,9.876567344643632,-11.601185182152426,12.996216135722442
6843,2,1,4,3,1,3,2,-12.027934266040686,-11.80377156070633,11.844228577436954,12.560970470934594,-12.916450403116345,11.93126304910427,-11.488569473841574
6844,3,2,4,1,3,1,4,10.564655090035076,-10.775357829239287,12.883084534582709,-12.788818602023792,12.100116038105657,-12.348085233304397,13.296640519797585
6845,1,4,3,4,4,1,3,-15.546836153441742,10.578901993770916,10.18730492663112,12.30916245615328,12.917539412085773,-13.32196421976393,8.110433287859426
6846,3,3,1,4,1,4,1,11.33712580438735,11.629431588381477,-12.266963925807413,15.971253139273006,-15.968745076737424,15.819437192201962,-15.770774650479092
6847,1,4,3,3,2,3,1,-12.86920066356563,11.564471556168703,9.578680227155411,10.859061588121385,-11.58020816182005,11.341297952965837,-11.924819323780985
6848,2,1,3,4,1,4,2,-9.14499697441139,-11.485110682669605,9.796577520426373,12.226156469214798,-12.12137937727816,12.112833786349952,-10.215692591687699
6849,2,2,3,2,3,2,3,-11.092406794486457,-12.650851936892648,12.71336969144345,-12.843020990268826,11.028407246962818,-10.870254888134177,12.229223446036873
6850,4,2,2,1,3,2,4,11.817850080568824,-11.067513594963945,-10.858559355282232,-10.550136312177102,8.615210252632147,-8.784922999194864,11.48137849175443
6851,1,3,3,2,3,2,4,-11.324601466799217,11.137307345944537,7.712344478906494,-9.819617283035551,10.325665969173144,-10.79113376685073,12.115330650864587
6852,2,1,1,4,4,1,3,7.141635247671645,-10.15744589682382,-8.853215990845419,9.77546346236672,13.862964648218881,-13.602905237005654,11.548110681077052
6853,3,3,2,2,1,2,4,11.270832821458846,-8.839831556890742,-10.379800879540072,-10.994917669742744,-11.044039904627342,-8.615444151755458,11.529370555203675
6854,3,1,2,3,4,2,3,10.839268902642585,-11.184164638364797,-7.669783946177192,8.732465170584819,11.352763530322198,-10.947752344238046,10.012411803873514
6855,3,2,1,4,1,0,4,10.805304157855447,-10.73103127981339,-10.595383767354237,11.403400839497067,-11.4849382866017,0.0,12.282133351528275
6856,2,2,4,1,3,2,4,-10.647644965893239,-11.569140815327216,15.149499069977125,-15.108526960173455,11.529930117176354,-12.154226563908761,12.60193952661781
6857,3,1,4,2,3,2,4,11.176504689589356,-11.767986988912284,11.59182347741854,-10.982717084360157,10.106288492795487,-10.860260665705475,11.985656534668932
6858,4,2,3,1,4,1,3,11.661420127771448,-11.305696972463595,11.315971347482256,-11.799968590477347,11.888635112217338,-11.501238798034166,9.117686509165074
6859,3,2,3,3,1,4,4,11.17229809473007,-11.355438092388964,11.715472818920016,10.499556135000018,-12.606660564977954,11.81838510919318,12.553587953328368
6860,3,3,2,4,2,2,1,10.273023993055881,12.014126258614262,-12.070216724071829,12.882290772903044,-12.252229732217161,-10.997731901724823,-11.986636391946323
6861,4,1,3,2,4,1,4,13.637114143182858,-13.679583818058784,10.61114178143506,9.48640623035036,13.675687400934764,-13.760517099591684,13.198996662887081
6862,1,4,1,3,1,4,1,-13.808318103150363,13.551984933012276,-13.472005289662185,12.972773424926617,-13.361432566515738,13.062031970520216,-13.221759123337957
6863,1,2,3,3,4,1,4,-13.521119804940932,-9.181284011438828,10.963727809870687,11.182325619630898,13.09811158040543,-13.136826051963265,13.30073855527111
6864,3,3,2,2,4,2,3,10.333660648098123,10.839881021021913,-10.739863022911711,-11.254830185360175,12.894615387139943,-12.680025515337936,12.255027122658333
6865,4,1,1,4,1,4,3,11.637969001859876,-11.546493023460147,-9.759371207880935,10.904106961087948,-10.904106961087948,10.379160436583456,9.727208979176009
6866,3,1,3,3,3,3,3,10.64949986575965,-11.622435063171185,7.662660521936271,10.602110383096672,9.757453657991826,11.118891380210938,11.171775265702498
6867,1,2,3,2,2,4,2,-16.477781257190813,-14.288180196826604,14.725304464021425,-12.563245583424264,-14.366540265544463,15.407830636361911,-14.872600761796662
6869,2,3,3,2,3,3,3,-9.008765336681856,9.138933431301751,10.914152890942768,-9.71606268898893,10.238756059273896,10.124102492056268,11.05316199509695
6870,1,1,4,1,4,3,1,-11.515570929973098,-10.755607686029936,12.337144276393394,-12.337144276393394,12.18356119692569,12.336212976467685,-12.620539444510484
6871,2,3,3,2,3,3,2,-11.747456293274384,11.715625408672397,-7.66776527331458,-11.702570774355971,9.977835447993572,10.11054426288611,-9.483904667119504
6872,4,2,3,1,4,2,2,12.347768788038262,-11.467081970385445,10.057795037448773,-11.559899040421552,11.911327804877395,-11.111789980136075,7.655836550085885
6873,4,1,2,3,3,2,2,13.44148661221173,-13.574021179052592,-11.485563228336993,12.320793027708751,12.883485323442766,-13.061479706361178,-12.48060379206555
6874,3,1,4,2,3,1,2,11.529264451629748,-12.240631546420953,12.391290267513046,-11.897733128608213,12.028377948783522,-12.388378813027414,-10.785393556439232
6875,3,2,3,2,2,2,4,10.712158507166098,-11.92145646677749,4.179886303103963,-10.165249665606224,-11.721292552158108,-10.256896792045804,12.098398133840494
6876,4,4,1,1,3,4,1,11.737387126860451,14.00063449018369,-13.976845561919466,-11.551887282425897,10.253600740476074,11.916643532520414,-11.987091011854101
6877,2,1,4,3,3,2,1,-9.412869736342815,-10.806526717744575,10.9058828810914,9.361219465323254,9.045996354585503,-9.838225221514877,-10.655805167953805
6878,1,4,4,1,1,4,4,-11.992283045794382,12.984256718993029,13.37163745829717,-13.733326695277276,-11.940603903475774,11.458948862776408,12.538237520780678
6879,1,4,1,4,3,3,4,-9.96866344661439,8.079369891263543,-8.234450001320052,8.661189150807015,5.5265701288540585,8.22786555185614,10.877975742570595
6880,3,1,0,4,3,2,2,8.715819363237236,-10.730622037567302,0.0,11.537954801553422,10.34276525118663,-10.7884175955647,-8.088065579226845
6881,4,2,2,3,2,2,4,12.032636124695385,-11.608601265736494,-10.265314593433958,10.754544615586097,-11.139666464016118,-9.76144222373734,11.57658333885935
6882,4,1,4,2,2,3,3,13.308447202370756,-13.112178527988455,13.403315387362994,-12.05982219132918,-12.222862687085934,11.37213800504714,13.03648771381998
6883,3,1,4,2,3,1,4,13.19928805833828,-13.937596724510037,12.69038490486527,-10.430182537720748,10.06463556518718,-12.695978769747299,14.194590283715549
6884,4,2,2,1,4,1,3,11.430398833098666,-9.358399109284372,-10.220580822207795,-11.42268901373528,11.605261288640605,-11.267049453105384,8.63068193684666
6885,3,1,4,1,4,2,4,10.828141205998037,-12.086068962131488,11.725257276846659,-12.073868918037098,11.85592313206279,-10.777380140209187,12.998609598535188
6886,2,3,4,1,4,1,2,-9.708845002502372,-5.398774372787059,10.885550809119776,-10.797251497530294,11.42508073027336,-11.392678549666893,-9.95158100335459
6887,2,2,4,3,2,1,4,7.682630355672464,-9.992943286170329,11.899469132775321,10.273302119187983,-11.15761034924878,-11.630363859049769,11.331468336758435
6888,2,2,2,2,4,1,2,-12.801202762914109,-10.787983692178665,-10.691421827080813,-10.799912397818476,12.252816548593177,-12.029366744062198,-10.797160182139029
6889,2,3,2,2,4,1,1,-10.926717249651661,10.388191155353372,-10.479760532421738,-10.68674300139235,12.0948025446405,-12.000319828561173,-11.138017765700983
6890,3,1,3,3,1,4,2,11.39795769325914,-11.935198091086411,10.837435647045435,11.453811076699587,-12.033149152249727,13.052389791878936,-11.447649372634647
6891,2,1,4,2,4,2,2,-12.42430912022631,-12.063560498836503,11.713511803505515,-11.356018675880414,12.80489847562692,-9.777238712270734,-11.934349424800143
6892,3,3,4,2,2,3,1,9.769685496691945,11.452157049821132,12.936463692302281,-10.827685386998372,-11.401150888740187,11.797445487806064,-13.513288973397264
6893,2,2,2,3,3,2,4,-9.560778652000495,-10.935123238668211,-10.864829250322252,9.92205449608383,11.121850095491387,-11.36066185747418,11.768158107370208
6894,2,2,4,2,1,3,4,-10.974770982878711,-11.286905963464562,12.16286148836889,-11.759773694171313,-11.708130715928792,10.838641928624295,11.87300118843983
6895,4,2,2,4,1,2,3,13.929354284589385,-13.569247437566327,-13.10801754873029,13.375038320313092,-13.375885995942257,8.834465209905188,9.91072992554057
6896,2,1,4,3,2,2,3,-10.35415145580663,-12.175523886614572,12.653859201499593,12.902163101507137,-12.622920913743851,-11.235104628410525,11.863929677313703
6897,3,3,2,1,3,2,3,11.78696906346657,9.332408042492984,-11.648802425199605,-11.681456462826965,10.786950758735694,-10.660916158323513,10.11836590890715
6898,2,3,1,2,3,2,2,-11.7374070322073,10.154884550770468,-11.734640366336514,-9.843058307781114,10.797809891084398,-10.203718791528042,-10.577474987471334
6899,0,4,1,4,1,2,4,0.0,11.558629683443188,-11.28384055615933,13.22399869346786,-13.124340851369814,7.546107151417269,11.930002559007
6900,3,1,4,1,2,4,3,8.004079945461509,-10.770784316639233,13.24472083333663,-12.99967497199854,-11.266127212981493,11.396321263749115,11.17492971430819
6901,3,2,4,2,3,2,2,11.196129531421663,-11.241918449387478,12.549570461092019,-10.677633033890745,11.107870995263582,-11.077202657118715,-12.203802779053408
6902,4,2,3,3,2,2,3,12.810365397284178,-12.633211500054768,11.515605167126447,11.612469752931872,-11.74831088880149,-12.052319304324525,12.287863928579068
6903,4,1,4,2,2,3,1,12.294891711824052,-12.563822392387776,10.879993751675965,-7.594881364395955,-10.660562373077497,9.911511190655082,-10.777342578739894
6904,4,1,4,1,4,1,3,13.018956249165848,-13.36564895358138,13.165978165222208,-13.04937628030787,13.33497416547096,-13.505593087510526,11.338897011287909
6905,2,3,2,4,2,1,4,-8.504000158018842,9.607842602539401,-10.464395252719166,12.742089115005616,-12.442081724851784,-11.526736526487998,11.98375341727812
6906,3,2,3,2,2,2,3,12.72094976811442,-12.140536341229636,12.591841679952939,-12.91755070414162,-11.024803522651316,-7.547565042170388,12.608455558786265
6907,1,3,3,3,3,4,2,-14.175640656704356,11.642005686550428,11.712149554503407,11.084286416998411,12.49945446955055,14.175440454363896,-13.994185762823049
6908,4,2,4,2,3,1,2,11.930162754578737,-10.908759398626895,12.504761394455548,-11.814573412171528,11.147637642074804,-12.347809279382911,-9.555406917990988
6909,4,4,1,3,4,1,3,10.057494502467613,11.138939852221675,-11.272634132628733,9.77101776060927,10.45990759205844,-11.027138646023301,6.972807935866138
6910,1,4,3,1,4,1,1,-10.244414885386135,12.557177535189558,12.54643119536516,-12.797020412228958,12.662838731397548,-12.868278618837053,-11.598345688528925
6911,4,1,4,2,3,1,3,12.158041427437135,-12.047950494129102,11.414018764215598,-10.641624372019821,11.377472545226656,-11.659348654734686,11.294196366043009
6912,4,1,4,2,4,2,2,10.321735665870827,-10.001690463723913,11.857970649884363,-8.619521441500234,11.96058781827458,9.508109037615844,-11.960102682100498
6913,4,1,4,1,4,1,2,12.75202601681613,-12.806609801616611,12.720157305147369,-12.954290734701464,13.032916700312702,-12.95702759257886,-9.495665616027024
6914,4,4,2,4,2,4,1,10.057494502467613,11.18913710066425,-10.716418113847377,11.452247465505085,-11.070936456052792,13.294715723897317,-13.284839209936576
6915,3,3,2,2,2,4,3,11.894866475087262,10.74698646716487,-11.932942301577361,-11.047739416305195,-10.408914921322276,11.855506656502858,11.13453663656814
6916,2,4,2,3,3,1,4,-12.384839967386277,14.653298651425969,-14.12855872927151,12.966029684566186,13.304747060877926,-14.273263705715767,14.585313246976172
6917,2,4,3,2,3,4,1,-10.954549888342164,12.99980308735142,10.745654063598243,-12.404947931222615,12.400595231730719,14.052048135749287,-14.26188298602443
6918,4,1,4,3,1,1,1,12.4040187714983,-12.559841156641358,12.507567869037295,12.744588221952062,-13.181010035027557,-11.587295692847832,-11.110937206470776
6919,4,2,1,1,4,1,4,9.989986203068414,-9.242356092145856,-10.028261270963853,-7.073111365903665,11.584988523324245,-11.253934254702807,13.080385236783252
6920,3,1,4,1,3,2,3,11.796032775262557,-12.261591243847242,11.738664126184794,-11.775631552863295,11.182741148334722,-11.024355440752775,11.444581465214537
6921,3,3,2,3,3,1,3,12.159612020636361,13.02990453164903,-12.519404211418996,11.936632796012095,10.853062191081852,-13.071662106655145,12.74615202657099
6922,2,2,1,3,4,3,2,-12.14141152344839,-9.416160420735762,-11.3782353824235,7.718015784776336,10.308977711686921,11.353017651373198,-10.211742074035266
6923,3,2,2,2,3,2,3,13.753726915621655,-13.525832525777142,-11.903234293610728,-12.61475600224102,12.401036081149707,-12.132949746871752,11.839031678295731
6924,4,4,4,2,3,1,4,8.497007988868178,9.878167555095379,10.931103713066433,-10.401452446356286,9.199790900994312,-10.955595859682218,10.793848948665406
6925,2,4,2,3,2,3,2,-13.542030633274008,14.158969833923763,-13.479784553361528,13.243172646267013,-13.465080656218756,13.821145320018825,-13.48288600942117
6926,4,2,3,3,2,3,4,12.049008703384414,-10.464130632778206,10.585150572286386,11.30932520940376,-12.050162764239047,10.811121749335044,12.397232915841196
6927,1,4,3,3,2,2,1,-12.566759564299803,11.800672464249919,12.285822832049783,11.013917534174608,-11.593684444587195,-11.4346181838785,-12.145455713036565
6928,2,2,4,3,2,2,3,-11.938636648255518,-11.328250550619106,12.126102671886569,12.450773999741964,-12.430947498078998,-11.946668729128668,9.668298870721232
6929,3,2,3,1,3,2,3,11.005158970047267,-10.250974108692796,11.497035545812139,-11.904293957512985,11.382494227792888,-11.065945995270914,11.176241634720787
6930,1,4,2,1,4,2,3,-12.882782091395876,12.992521017124684,-12.680218148951488,-11.468341024990215,12.295206662685331,-11.708566070815435,10.15848645223133
6931,2,2,3,2,2,3,2,-14.008458441508756,-12.853730587316788,13.129840302077968,-12.386927133807042,-13.009461101658966,10.633767002545111,-12.0130048104997
6932,3,2,4,1,4,2,3,12.311521954537954,-12.645192953694012,13.324967442232982,-13.493558101096678,12.809024603659013,-11.38243851793394,12.89878169827507
6933,2,3,4,3,3,2,3,-11.233998713961602,10.041976847726241,12.983167129735092,12.1622541407046,12.788393246604588,-12.216039841015547,13.511855792014428
6934,3,2,4,3,3,1,1,11.254861040013907,-11.437636124200537,12.265501944620542,10.268997283061585,11.772001269536917,-12.958877160351395,-10.709002691453673
6935,0,4,1,4,1,0,0,0.0,10.602297773210948,-10.602297773210948,8.718200896205504,-8.718200896205504,0.0,0.0
6936,2,3,3,2,3,2,3,-9.77199462581108,9.136790649146391,11.23834257002936,-9.974081967741396,9.927247369793221,-11.511442097889208,11.111101335048659
6937,2,2,3,3,3,1,4,-9.372341268747661,-11.158286333798697,11.993258412923458,12.845792575152114,12.391496342817003,-13.543239728310123,12.985144090748399
6938,1,1,4,3,3,1,4,-12.843238412770502,-11.819334227624974,11.019605468730786,10.37924394857883,11.254414920915357,-11.874957154437608,11.063256465761423
6939,3,2,4,2,1,3,1,13.493136583461236,-13.801750661149693,14.485864489810337,12.076856663604865,-14.642743473899497,13.384566919741738,-13.947486358184584
6940,1,3,3,2,1,4,3,-13.101612616113849,11.834482882014807,12.22451564407509,-11.953698405259336,-12.698488290014355,12.678921111866298,12.084822222005005
6941,2,3,1,3,4,1,3,-11.260967469609792,8.85643882102987,-11.821366365873521,11.188915977788577,12.646402157710547,-12.512548649900616,11.7152781205046
6942,2,3,3,3,2,3,2,-12.638303625905754,9.605910762527978,10.790519892462093,10.772260882006183,-10.79922930848975,10.214358827554392,-11.642273125929833
6943,2,3,2,4,1,3,3,-11.73251741102528,9.54132828959567,-11.321835820162306,14.732634195556317,-14.688558182377353,11.817317237941653,13.033931358585095
6944,4,1,4,1,3,1,2,11.293848182951264,-11.25337532463146,11.290316243853308,-11.463671211101111,8.632693942405401,-9.453272515647633,-7.66137129036135
6945,2,2,3,3,2,3,2,-10.763333192920761,-9.762485203550007,12.158239552427498,13.171697358105193,-13.281847812061105,11.13079798791791,-12.174429653833768
6946,2,2,4,2,2,1,4,-9.290524128032912,-9.472713302333311,12.442468618740271,-10.170551202410689,-12.16172452921128,-11.73607066646139,12.91760278874204
6947,4,1,3,2,2,3,4,14.104661112676082,-14.02019741903221,11.550042726380145,-11.316548447899217,-11.024071946977866,11.145647067847767,12.616560816889244
6948,3,1,4,2,4,2,2,12.709705019295022,-13.811727583051608,13.079342928997931,-12.035452712138511,13.418158063193838,-13.144464954000751,-12.63940170391895
6949,3,2,2,3,1,4,4,8.903130217912958,-11.134168116920995,-10.100771648332863,10.164965133781086,-10.684909294004973,10.780505808717491,12.40712352978018
6950,4,1,3,2,4,1,4,12.168512422002971,-12.072469557084128,11.019871305278082,-10.858248880582668,12.799816573561605,-12.981648381024929,13.101743011440275
6951,1,0,0,0,0,0,0,-8.517566551466201,0.0,0.0,0.0,0.0,0.0,0.0
6952,2,3,2,2,3,2,3,-10.905297967232826,11.316206040121193,-10.164399281794795,8.305815346314361,10.719179832959208,-11.186202106093713,11.894372792147045
6953,2,2,3,3,2,2,3,-9.584194089940679,-11.673238481949868,9.900246455903888,10.680810514501214,-11.213818713424846,-11.34329113238487,11.580540743887216
6954,3,3,2,3,2,3,2,10.94078925264428,11.217879900715435,-11.45850956074513,12.343617438777622,-11.817884697103313,11.496007348453038,-12.407671474797098
6955,3,3,3,3,1,3,4,9.080029019967661,10.306924798627568,10.746582857754113,11.38165836512963,-11.853485238898273,10.536588580335632,12.393086053196383
6956,4,1,4,1,4,1,4,12.036521244464405,-12.43645701017726,12.482711778705355,-12.39317326275746,11.791088933333185,-11.945185312955843,11.747042708084042
6957,2,3,1,4,3,2,2,-11.560994653142444,11.577723365126415,-12.204552349566072,11.916624986030353,11.665717596528097,9.365816963139578,-12.095351467154252
6958,2,1,4,2,3,1,3,-12.433074779617025,-11.577434750871623,12.32930534609608,-11.789285891309358,10.416382311900941,-11.615715886236488,11.320065463270096
6959,3,3,3,2,4,1,2,10.94791267632297,11.82583637005967,10.841016510313818,-11.828122035122492,12.271608210938247,-12.332306213688803,-10.014545303496034
6960,4,4,3,2,3,2,3,11.098029828870807,12.747078477488328,12.2154906663649,-12.48405283816632,9.615991382563726,-11.951068177770795,11.396554470315586
6961,3,2,4,1,3,1,1,12.19628737808104,-12.790703197240488,13.026957290404507,-13.265367874982914,11.764477859758605,-12.56864170419423,-11.111590577978466
6962,2,3,3,2,4,1,3,-12.56398571968602,9.332730343934065,8.556159056741178,-11.703623106354483,12.455471183068715,-12.460489476605751,10.273018386945047
6963,3,3,3,2,4,1,4,9.993898458118053,6.610768787665793,10.384929267143413,-10.816324493022021,12.104755765120098,-12.440876789924923,11.27190314543884
6964,3,2,3,2,2,2,3,12.044922985541353,-12.01638434035821,12.573837744072229,8.494868618939357,-12.151135286513354,-12.394473994301851,12.933049683742698
6965,3,3,2,2,3,2,3,11.340452286795074,11.624209026237287,-10.747544708562192,-11.222185589980535,11.27203311792169,-11.650888940263991,9.638861671497674
6966,3,2,4,2,3,1,4,9.445302054489963,-10.2728977164906,10.994422892627611,-9.620548771099443,8.39519115503373,-11.189017405687471,10.04278124900292
6967,4,2,3,2,3,2,3,13.943102730780906,-13.482053124924903,12.862116491231196,-10.57099794279338,14.160269754660343,-14.04449381721397,14.233614360750115
6968,4,1,2,1,4,1,3,12.426390517174186,-12.235073388902967,-9.013424505246935,-11.563265775467922,11.896064963605896,-11.360806657054129,11.383886820764612
6969,3,1,4,1,3,3,2,11.08230519840813,-12.058004598909307,12.617294591346175,-12.280060813701171,11.504463067917658,12.3283133892987,-12.127942403330533
6970,1,2,3,3,1,4,1,-13.136936616023192,-11.268656199761901,11.01248409186897,12.748802675959057,-13.091193352077084,14.233885110268458,-14.203385384664964
6971,3,2,3,2,4,2,3,12.330555767148521,-12.33082990480022,10.942333795327254,-11.96721878446672,12.22092675911274,-10.642234889962413,9.52397113892403
6972,2,2,2,3,2,1,3,-10.31748166419467,-10.906246588176556,-9.243067544025708,11.810813511593935,-10.396581778144663,-11.610008262999422,9.169758242307045
6973,1,3,2,1,4,2,1,-11.220311287244296,9.690701841150105,-9.450274656082852,-9.87669559473706,11.535445775211935,-10.515054211352895,-11.08846469034452
6974,4,1,4,2,2,2,4,11.835285151598791,-11.667829938686461,11.272446548673319,-11.042540678827493,-10.615699726034775,-9.491457517006335,15.555043058011448
6975,3,1,2,1,4,2,2,11.62883437000183,-12.270723377016262,-9.277940733438603,-11.473148569898768,12.288502102932592,-11.269889670113244,-10.891571807799671
6976,4,3,2,4,2,1,3,11.72885943968566,11.885351932746675,-11.951634666573593,13.424552044587957,-12.829416956971682,-12.699373184524099,11.382537911170006
6977,3,1,4,1,2,4,1,9.210356471661092,-11.051421382582854,10.935692127059324,-10.634513718663273,-9.47048092834143,11.786374484289155,-11.82566872617509
6978,4,1,2,4,1,4,1,11.495051948332122,-11.839601028553076,-9.61733338727921,11.424698223565215,-11.54142602967937,11.942654763524965,-11.577953077549779
6979,2,1,3,4,1,4,3,9.275612435910718,-12.563392750902688,10.643904360256682,14.498111639285618,-14.44619845728042,14.268312387280924,13.280996329412142
6980,3,2,3,2,2,1,3,12.79058795022832,-12.378989619594917,11.753475418712064,-11.700671717873766,-12.147750036929848,-12.796167825034651,10.893739557528066
6981,2,3,1,4,2,3,3,-12.054954199236944,10.931639525568766,-12.373833903775719,12.276070412312919,-11.66881214939789,11.693144084807894,9.614611048160844
6982,2,1,4,2,3,4,2,-10.359414985079146,-12.091852027734037,10.864009586717929,6.348898233124297,-4.078587581929088,12.279115076603365,-9.998834017530214
6983,2,2,2,3,3,2,2,-11.089995091516167,-12.620387827975904,-12.792923337910802,11.40129138016762,12.852241043389354,-12.957382720100163,-11.50446535156289
6984,2,4,3,2,2,3,1,-11.33388447683506,12.37928231826052,11.504215879914135,-12.270538003432506,-10.594919906407917,11.912316131011838,-12.279613156105277
6985,4,4,3,3,3,1,4,9.796142541575563,11.380594860950401,10.518717858285259,12.107367738226433,12.396526287060198,-13.021249281222678,12.172903095342512
6986,1,3,3,2,2,4,1,-12.006532654636686,9.722616320569493,8.912976232852634,7.979997614141492,-10.139040617084284,11.701822683743613,-11.559782858546354
6987,3,2,3,2,4,2,4,11.887667539496327,-11.323906486898846,9.324565047687226,-11.073621669976204,12.757693100946655,-12.213664332491959,13.59329621291584
6988,0,4,3,2,2,1,1,0.0,12.358837430083433,10.298140266077745,9.65305293041757,-10.387784564697775,-12.326107160289498,-9.917833085319405
6989,2,1,4,2,1,4,1,-11.351114232280612,-11.38349035389078,10.622959165639166,-9.827114126861549,-10.519874101634088,10.025212395274277,-9.850442295801443
6990,3,1,4,2,4,1,4,11.189246247481353,-11.581229946358697,12.040182136452179,-11.033811158390362,12.385544700978025,-12.345687108574143,12.477550471249668
6991,4,2,1,4,2,3,4,10.907860400968241,-9.86534193446387,-10.873169704330538,10.659557013569078,-9.874165603656724,10.810351094477447,12.239494080410527
6992,3,1,3,2,3,2,3,13.360655993784267,-13.842403500029688,13.127794942177074,-13.047999697595463,11.219894528638564,-11.454695978514243,12.659256323414176
6993,3,1,4,1,4,1,3,10.57210878552654,-10.97323403754764,11.963304155111462,-11.998682062644475,12.334960890946515,-11.965519540349298,11.012813095954677
6994,1,4,1,4,1,1,0,-12.133848021255298,11.684187947626361,-11.831136195636542,12.10350785569693,-12.01140735878235,-10.376300102458247,0.0
6995,3,2,4,1,1,1,2,10.973657612238652,-11.179487515556756,13.704677590980875,-13.704706681203026,-11.600080582376359,-9.93646078239632,-3.0648052119549156
6996,2,3,2,2,2,4,2,-12.918959707795358,13.508233247934818,-12.551042404875243,-11.387851812801715,-13.237068359543363,13.755574592175648,-13.71088217251306
6997,3,3,3,2,3,1,3,11.044824799486344,12.499957526322591,10.538600518842598,-12.555642393454097,11.598888916873461,-12.306467587833666,12.085729455298615
6998,3,1,3,1,3,3,1,13.486985303191315,-13.90830474594041,12.965365616831374,-13.626700953679983,10.290993796132835,11.921443275986926,-12.792786613319207
6999,2,2,4,1,4,1,3,-10.866402982367488,-11.503595024153107,13.0384123716325,-12.80389973400341,14.42609706537426,-14.305768421689384,13.143020674732
7000,3,2,3,2,3,2,4,10.99078121017121,-11.0573172920434,11.56037360461886,-11.470191481377478,10.586376181978522,-10.795853439023244,12.422609776547915
7001,3,3,2,3,2,2,4,11.735951901160883,12.442127304750235,-12.954910993747712,11.682154778348416,-11.855561406071043,-11.544371947108012,13.09373009655876
7002,1,3,3,3,3,1,3,-12.877762922559624,10.600294494679256,11.477929868471389,11.040923462711428,9.712432845179459,-12.18880212395046,11.197619938577699
7003,1,3,2,4,1,3,3,-12.713028034649078,11.029757743609578,-10.675697624792498,12.631237159513637,-12.619168366800896,11.522783515421834,11.861856376044058
7004,4,4,2,1,4,1,4,11.802324528944203,12.626062812189618,-12.354164044268481,-12.088747678990732,11.188826420120447,-11.80928006071884,12.624084128188162
7005,3,1,3,2,2,3,3,11.470613619708619,-11.949474992370924,10.676588566261104,-7.500150645373899,-10.489280053885993,11.418929149974113,11.57539141407468
