CUSTNO,Monetary_교육문화/아동_저가_증감여부_q2_q1,Monetary_교육문화/아동_저가_증감여부_q3_q2,Monetary_교육문화/아동_저가_증감여부_q4_q3,Monetary_교육문화/아동_저가_증감여부_q5_q4,Monetary_교육문화/아동_저가_증감여부_q6_q5,Monetary_교육문화/아동_저가_증감여부_q7_q6,Monetary_교육문화/아동_저가_증감여부_q8_q7,Monetary_교육문화/아동_저가_q2_q1_로그변환,Monetary_교육문화/아동_저가_q3_q2_로그변환,Monetary_교육문화/아동_저가_q4_q3_로그변환,Monetary_교육문화/아동_저가_q5_q4_로그변환,Monetary_교육문화/아동_저가_q6_q5_로그변환,Monetary_교육문화/아동_저가_q7_q6_로그변환,Monetary_교육문화/아동_저가_q8_q7_로그변환
9206,4,3,1,4,1,0,4,9.689069027768848,10.184068256178934,-10.660012710219101,10.156712905009993,-10.156712905009993,0.0,8.81270952446716
9207,1,0,0,0,0,0,0,-7.214787538945956,0.0,0.0,0.0,0.0,0.0,0.0
9208,1,4,3,2,1,4,3,-11.154961091937475,10.98026494942186,11.907998974330372,-11.735989580377977,-11.506515545029083,10.20044897266066,7.204317849499677
9209,4,4,3,1,1,4,1,9.094817975133672,10.753794192277548,11.2048832574647,-11.681517788307152,-9.290995881542322,8.88645701431051,-8.88645701431051
9210,0,0,4,1,0,0,4,0.0,0.0,10.45481722876914,-10.45481722876914,0.0,0.0,8.490682578890654
9211,4,1,1,0,4,1,0,10.186380003667784,-10.232026992463425,-9.037260549053208,0.0,10.257156074094292,-10.257156074094292,0.0
9212,3,1,4,2,3,2,2,11.037620307956438,-11.534250565006207,11.797839265419984,-9.961311354824613,10.867098389899567,-11.462029398047532,-10.184220286864104
9213,3,2,2,4,1,1,1,10.712752024731197,-10.586617428375536,7.389426122951946,13.034300987609093,-13.01932762993724,-11.47286811768452,-8.938500643024893
9214,2,1,0,0,0,4,3,-7.847819919395234,-9.435450683750883,0.0,0.0,0.0,8.749618107849688,6.020590307716997
9215,0,4,1,0,0,0,0,0.0,8.874762601000162,-8.874762601000162,0.0,0.0,0.0,0.0
9216,2,3,3,2,2,3,4,-9.409277101500034,8.443600634985927,7.925343086621542,-8.205438851098501,-8.994450481101993,8.010751202021689,10.005674220883781
9217,4,1,4,3,1,2,1,10.976430528932212,-10.939816808744546,10.322792226815638,9.501930246783791,-10.66338260706914,-7.646730664845717,-6.958650933931838
9218,4,2,1,0,0,0,0,9.60794871875048,-8.866880763294779,-8.960658913397618,0.0,0.0,0.0,0.0
9219,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9220,0,0,0,4,1,0,4,0.0,0.0,0.0,8.471937905552053,-8.471937905552053,0.0,7.218244865755428
9221,0,4,3,1,0,0,0,0.0,10.234880733982346,8.735713722935568,-10.43641667842533,0.0,0.0,0.0
9222,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9223,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9224,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9225,4,1,4,3,1,0,4,9.511940836826565,-9.511940836826565,10.248370518111487,10.668108696984769,-11.173235470444162,0.0,9.018870832267435
9226,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9227,1,4,2,1,4,2,4,-11.121380753021462,11.454034162477738,-11.064657256251445,-10.83756556740523,10.616950594403562,-10.17476953374076,11.231218957440602
9228,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9229,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9230,1,0,4,2,2,1,4,-11.43761871727915,0.0,10.991929973679985,-10.115799326502872,-9.968976752346194,-9.496316683699995,8.044510991918838
9231,3,1,1,4,2,3,1,11.29007437635629,-12.180673316026517,-9.047467346315697,11.904603254596024,-10.23368934658675,-7.848843017584866,-11.711298495982765
9232,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9233,4,4,3,2,2,4,1,7.743530551981732,8.918875175997163,9.050097764167946,-9.46204131290779,-8.144196600087916,10.587539424706636,-10.482621571897528
9234,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9235,3,3,1,3,2,1,4,8.878327137712503,10.063662937940805,-10.420064933889272,7.010234500670434,-9.078846864000193,-8.982267911658202,9.05049812031697
9236,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.178691286159165,-11.160160023481248
9237,3,3,2,3,2,3,1,9.784554264131659,9.562419399073493,-9.877570130273888,10.453961779024947,-10.496068428722229,11.410973768679597,-11.6742695065253
9238,0,4,4,2,1,4,4,0.0,10.305881701191227,12.454463409837427,-11.953200282730688,-11.63201215449054,11.325303585209163,12.444057576412796
9239,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9240,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,9.515001155636375,-9.515001155636375
9241,2,2,4,1,1,4,2,-8.615420378615417,-7.690076939635859,11.060070617469846,-10.917297114692454,-9.507008980349822,8.903746141441692,-8.150450833461882
9242,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9243,0,4,1,0,0,0,0,0.0,7.791022742460122,-7.791022742460122,0.0,0.0,0.0,0.0
9244,1,0,0,0,0,4,3,-10.624426720081198,0.0,0.0,0.0,0.0,8.121148145428773,7.815588083850022
9245,0,4,3,1,0,0,4,0.0,9.143858260837987,8.971904348090163,-9.75466193712904,0.0,0.0,10.579894479654824
9246,1,4,4,1,4,1,0,-6.843554959825591,7.874371276465369,10.894749129122534,-10.942361673278743,9.034200368665466,-9.034200368665466,0.0
9247,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9248,2,2,4,1,4,3,2,-8.607644226086473,-8.335255806241088,11.411782454810346,-11.49755512292979,8.54406947977736,7.607900652501893,-7.925836728850011
9249,1,3,3,3,3,1,4,-10.896187425668582,8.29728353979203,10.18821932005572,10.851590417583887,7.179625199376666,-11.037622787155168,11.3847674600597
9250,3,1,4,3,1,4,2,7.681103176817231,-8.746558048924056,9.009393241672175,7.082224776390504,-9.1451799166554,8.938832775760947,-8.455611746011211
9251,2,2,3,3,2,1,4,-10.885452629259495,-9.585253172121607,10.352571836685916,8.654679875544408,-10.243939888594058,-10.113259103879699,11.23500573475542
9252,1,4,1,4,3,3,2,-9.183688212029697,9.746227565574932,-9.777233537573055,8.779527744730935,8.121949877913035,9.191391630368441,-9.375110357912336
9253,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9254,3,3,2,3,3,3,3,8.279792599808925,8.457140423014497,-8.839908200495849,7.10997620755603,10.430606388973752,8.37479900874178,-8.121518089160164
9255,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9256,4,2,2,4,1,3,4,9.062214565933973,-8.477767144077854,-6.90622292780884,10.471932945165758,-10.494315007874437,8.154684208454468,9.6022734741926
9257,4,1,4,1,4,1,0,7.910517936229611,-7.910517936229611,10.278932102512858,-10.278932102512858,8.289891699269804,-8.289891699269804,0.0
9258,1,0,0,0,0,0,0,-7.536168845219503,0.0,0.0,0.0,0.0,0.0,0.0
9259,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9260,1,4,1,4,3,1,3,-9.001326061371389,9.933278204053922,-9.619468211290807,10.26763097300615,3.7154361521961508,-10.091049363642668,8.195888061522242
9261,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9262,2,2,1,4,1,4,1,-9.856149066222144,-9.110753196863413,-9.98787975906712,11.336738636898568,-11.17423249088887,11.24538338958137,-11.397535060782056
9263,4,4,1,2,3,3,1,10.308673944712277,12.0719050072512,-11.896401164933655,-10.755792937654045,10.164718840279605,9.859094459050246,-10.9837235329382
9264,4,1,4,1,0,0,0,7.425239384489247,-7.425239384489247,8.10511673954001,-8.10511673954001,0.0,0.0,0.0
9265,0,4,1,4,2,3,1,0.0,12.080478567362242,-12.080478567362242,11.589167099165582,-11.133313825429475,10.430168214609376,-11.203347742560021
9266,1,0,4,1,0,4,2,-9.02640984239804,0.0,9.072807555142079,-9.072807555142079,0.0,8.393011099539768,-7.488446375402512
9267,1,3,2,3,1,1,4,-11.888993483221064,10.389953364516499,8.135840813078415,9.196729767394272,-11.183085365645193,-8.79534064127049,10.994385930338884
9268,2,4,2,2,2,3,2,-10.311748712230875,12.770231350027718,-10.76949949414429,-11.556608365994025,-11.460442488155385,11.638719124221199,-11.43594300329964
9269,1,3,3,2,1,4,1,-11.867127614885941,7.8203276429513044,9.833516577537427,-8.126040212130995,-9.939028310790873,10.24650228672461,-10.358929194760325
9270,1,4,1,4,4,1,0,-7.248664569425354,7.791022742460122,-7.791022742460122,8.617621342231093,10.571670963370332,-10.704166086763495,0.0
9271,4,1,0,4,1,0,0,9.361670627762306,-9.361670627762306,0.0,11.085267989002766,-11.085267989002766,0.0,0.0
9272,4,4,1,0,0,0,0,9.034200368665466,10.4211019793735,-10.644100269467392,0.0,0.0,0.0,0.0
9273,1,0,0,4,1,0,4,-6.843554959825591,0.0,0.0,10.245386267557931,-10.245386267557931,0.0,10.881091965826784
9274,0,4,2,3,4,1,0,0.0,9.56046025249238,-8.982321887011796,7.457415483194265,9.893945864298859,-10.231820299180443,0.0
9275,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9276,1,0,4,4,1,4,4,-8.617621342231093,0.0,9.100354388863707,10.927446591004669,-11.07661005962144,8.749618107849688,10.1887670910243
9277,1,1,4,4,2,2,3,-11.277358062264852,-9.940369687719887,9.920837572495078,11.281244890068281,-9.953064005518552,-10.662000258985762,7.865404992665216
9278,3,2,2,3,1,3,1,11.337547274499178,-11.709733350042788,-9.539628895471143,10.127757804139282,-11.134489570318747,10.1048689323669,-10.451481045801499
9279,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9280,0,0,0,4,1,0,0,0.0,0.0,0.0,7.214787538945956,-7.214787538945956,0.0,0.0
9281,0,4,1,0,0,0,4,0.0,7.746589771977963,-7.746589771977963,0.0,0.0,0.0,7.064216359791003
9282,1,4,3,1,4,2,3,-11.322124546222787,10.460665132483664,9.49266310023576,-10.762945013880985,12.001964634418245,-11.356705205431883,-8.74862780492322
9283,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9284,2,2,3,3,1,2,3,-12.059256471420285,-10.694856634571245,10.135410766382924,9.953804618022142,-11.56247568678159,-9.968747703359906,8.799461350061975
9285,0,0,0,4,1,4,3,0.0,0.0,0.0,9.474453716672963,-9.407908224221108,8.918273080211987,8.314118950479116
9286,1,4,4,1,3,3,2,-7.343910099557118,9.10374264200561,10.28122944000772,-10.36713482874052,8.998761397640253,9.662620227361058,-9.687335940822212
9287,1,0,4,1,0,0,4,-9.017361099543272,0.0,11.701329120777993,-11.701329120777993,0.0,0.0,9.696509491428813
9288,4,1,3,2,4,2,3,10.693521637514694,-10.5108300535223,9.322803208822966,-9.302060451345307,9.831604770350417,-9.393465058030598,9.961820323961314
9289,2,4,1,3,3,1,4,-8.581866341813026,12.036864451549505,-11.968690218064243,8.804628506942061,10.7163786138408,-11.117032927253163,11.046273494054606
9290,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9291,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9292,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9293,4,1,0,0,4,1,0,8.659561127073674,-8.659561127073674,0.0,0.0,9.267269453787451,-9.267269453787451,0.0
9294,1,3,3,1,4,3,1,-10.939115056375998,10.122478549279291,10.460888885908336,-11.17014200008612,11.41940857199512,10.85494456388322,-11.861414455103633
9295,4,3,2,1,2,2,1,9.960369400178848,7.337970321844124,-7.72347885555297,-9.69472231457331,-6.631045627515286,-7.0446728271268615,-7.746589771977963
9296,4,2,1,4,1,0,0,11.534501723972094,-9.638927388006937,-11.371721301394665,11.682738831364084,-11.682738831364084,0.0,0.0
9297,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9298,3,2,1,1,4,2,4,9.30781359655752,-9.965291245140186,-10.923355624719724,-9.679382499736269,9.70943054285726,-9.52194948691563,10.687149757480887
9299,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.296537111100022,-9.296537111100022,0.0
9300,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.311828694395007
9301,4,3,2,1,4,1,1,10.068197276474699,7.777351412035724,-9.363360908488326,-9.568956632800605,9.034200368665466,-8.900248086476767,-6.958650933931838
9302,2,3,1,4,1,0,4,-9.628689890319007,9.566589394265728,-10.150271019988294,7.836135129522292,-7.836135129522292,0.0,9.07837796272502
9303,4,1,3,4,1,4,1,10.739497817572254,-10.866722254854633,8.314663192693857,9.714692475526318,-10.059404689555087,9.58965737954628,-9.58965737954628
9304,4,1,0,0,0,0,0,8.0991661977816,-8.0991661977816,0.0,0.0,0.0,0.0,0.0
9305,4,4,3,2,2,2,4,9.564779511256486,10.953742718535587,10.311078425285542,-9.57280295702822,-8.437501831723148,-10.696093115524302,11.829351142795925
9306,4,3,1,4,1,4,3,11.43052966115255,10.461093398958146,-11.921879167361782,8.41132636233672,-8.41132636233672,9.917854488118198,10.2843438888469
9307,0,4,2,4,4,2,1,0.0,7.220795856384263,-5.294368439492829,8.737691644556914,10.237018657399613,-9.760937361957016,-9.796834196686243
9308,0,4,1,4,1,0,0,0.0,7.29485159715674,-7.29485159715674,9.017361099543272,-9.017361099543272,0.0,0.0
9309,3,2,1,0,0,0,4,7.941022902650846,-9.293940321543662,-9.132559920062686,0.0,0.0,0.0,10.248370518111487
9310,2,2,2,4,2,1,4,-10.174245837687245,-8.664109911960608,-7.202246673533368,10.178621238943288,-9.896596026703842,-9.39228423638812,11.430417066155327
9311,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,9.56213114625228
9312,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9313,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9314,1,4,1,0,0,0,0,-10.171153032682252,8.416536330787162,-8.416536330787162,0.0,0.0,0.0,0.0
9315,0,0,0,4,4,1,0,0.0,0.0,0.0,10.946800592448941,12.717414197261933,-12.874610667064323,0.0
9316,1,4,1,0,4,1,4,-9.716113030281363,7.220795856384263,-7.220795856384263,0.0,7.217737552910285,-7.217737552910285,7.144193283393171
9317,2,1,4,3,4,2,2,-8.656532498221262,-10.905299918218205,9.392897773289857,9.824649359956586,12.465732179435557,-11.240523583125684,-11.596551140395741
9318,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9319,4,1,0,4,1,0,4,7.5969955288534425,-7.5969955288534425,0.0,9.418991014731292,-9.418991014731292,0.0,9.120793939348372
9320,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9321,4,1,4,2,3,2,4,12.217708328393094,-12.200659462938054,13.034449864829455,-12.647638778978955,9.869454898860216,-11.094858514737437,12.64782683963903
9322,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9323,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9324,2,2,2,2,4,3,2,-10.412086471379236,-10.728749443574253,-10.495680287542799,-8.866137917556037,10.403128644693828,10.914183951044198,-11.08009569871979
9325,4,1,0,0,0,0,0,8.193290331249832,-8.193290331249832,0.0,0.0,0.0,0.0,0.0
9326,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9327,1,4,1,2,2,2,3,-7.798410001172564,12.189882749868621,-11.97298625984446,-9.536441740163557,-9.52836175476964,-8.16652222496631,6.93103242668729
9328,0,0,0,4,1,0,4,0.0,0.0,0.0,9.039831260152468,-9.039831260152468,0.0,10.698774171138421
9329,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,9.507219591267171,-6.901701927785166
9330,0,4,3,1,4,1,0,0.0,10.211979801266173,11.180192637177816,-11.502092916445465,10.090175261301894,-10.090175261301894,0.0
9331,1,4,2,2,3,1,4,-10.932404728796062,11.604158379220571,-11.138431825753555,-10.227110790550906,7.540188304462173,-9.425193685080723,10.340200212605776
9332,1,0,0,0,0,0,0,-10.368880004479044,0.0,0.0,0.0,0.0,0.0,0.0
9333,0,0,0,4,1,0,0,0.0,0.0,0.0,7.484903626090111,-7.484903626090111,0.0,0.0
9334,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9335,1,4,3,2,4,2,4,-10.268819201541232,10.208380006090641,8.789808671390007,-10.222312950580331,10.721380598283504,-10.225512997552773,12.51378889733464
9337,0,0,4,3,2,3,1,0.0,0.0,7.144193283393171,3.8462024595795046,-5.911726591252685,6.271928777898816,-7.29485159715674
9339,1,0,4,1,0,0,0,-9.755983064368497,0.0,11.577886017937768,-11.577886017937768,0.0,0.0,0.0
9340,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.259528018892862,-11.259528018892862,0.0
9341,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9342,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.126687996552725
9343,4,4,1,0,0,0,0,6.570379327024318,9.408966312265806,-9.46574948987614,0.0,0.0,0.0,0.0
9344,2,1,1,0,4,2,1,-7.288063217778189,-9.001822572780679,-7.428298107967745,0.0,10.451176035505586,-9.638729009557078,-9.864653145318256
9345,1,4,2,3,2,2,1,-9.777604950275949,10.375986074475449,-9.602419438080995,5.323436027843372,-9.235352083708106,-7.028861092015512,-9.01194578968224
9346,3,3,2,3,3,1,2,9.36523991940846,10.635563175639682,-10.347829960581866,9.359330274306402,10.300134806354288,-10.821777289028025,-9.213774224015069
9347,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9348,4,1,0,4,1,0,0,10.697838679915675,-10.771273374226356,0.0,10.99023228950498,-10.99023228950498,0.0,0.0
9349,0,0,4,1,4,3,3,0.0,0.0,9.183727067663494,-9.183727067663494,11.559819287292642,8.417834413088023,11.632167310001655
9350,3,1,2,4,2,2,3,10.128338834661976,-10.836934048204599,-6.961632524330541,10.341736324487174,-9.71271024114082,-9.597208740041712,9.341219584629858
9351,0,4,1,0,4,1,0,0.0,9.891607572861254,-9.891607572861254,0.0,8.886299250951835,-8.886299250951835,0.0
9352,1,4,4,2,2,3,1,-9.848223531721334,9.449330042112544,11.563712418691626,-10.579223288560039,-10.059222027867396,8.800151963322602,-10.87537838525987
9353,0,0,0,4,4,1,0,0.0,0.0,0.0,7.941456125052762,10.25118830781987,-10.345818732536944,0.0
9354,2,2,2,2,3,2,3,-10.142986988582132,-11.446927878440945,7.905104751261386,-11.146592530462579,11.182648707912557,-10.539280794427338,11.550862334851683
9355,2,3,2,3,2,2,3,-10.599600392755033,10.590066970283026,-4.621889947207597,-7.529247805084716,-9.470439183049521,-8.755671355420985,10.054928338405558
9356,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9357,4,1,0,0,0,4,1,8.523454248740002,-8.523454248740002,0.0,0.0,0.0,10.156412048833861,-10.156412048833861
9358,0,4,4,2,4,2,1,0.0,10.240524949559928,11.957010684419275,-11.772098260336765,11.779621683482036,-11.707072835168312,-11.00156888165994
9359,1,0,0,4,3,3,4,-9.045370785329826,0.0,0.0,8.226546809935009,8.185524340341745,8.158360965964114,11.229911871490051
9360,1,2,2,4,4,2,4,-12.309142261873493,-9.37967856852325,-10.786133704760969,11.190898200994695,12.623952827339062,-12.527557335111382,12.904131674426733
9361,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9362,0,0,4,1,3,4,2,0.0,0.0,11.156329821746148,-10.93561556919243,8.837321311218492,11.131494235634788,-10.36992908180653
9363,1,0,0,0,0,0,0,-9.81295728973777,0.0,0.0,0.0,0.0,0.0,0.0
9364,4,1,1,0,4,1,3,11.507473319708753,-11.37546723947263,-9.417370248848592,0.0,9.511940836826565,-9.23101400629021,7.351073047826722
9365,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9366,1,3,3,3,1,4,2,-10.14529544726381,8.816853589363037,8.415494975074079,7.383546579337933,-9.911178158685544,9.426398017134007,-8.621602535217159
9367,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9368,2,2,2,2,4,1,3,-11.069086398925046,-8.278393745230122,-9.863172272336765,-8.584992247109806,12.872568301916814,-12.903757750113337,9.947640920025153
9369,4,1,0,0,0,0,4,9.140798043600281,-9.140798043600281,0.0,0.0,0.0,0.0,12.131746170748599
9370,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,8.69833315668269,-8.69833315668269
9371,2,2,2,3,3,2,2,-9.604092348821235,-8.859595632945155,-9.607477475848158,9.947903981990782,10.110050305570176,-10.109573480156198,-9.263960032042498
9372,2,3,1,2,2,3,3,-10.362586025400539,10.746527719313448,-10.958843481386275,-9.144225457313185,-8.768205766085245,8.658160428758068,8.656245950811508
9373,2,1,4,3,1,1,0,-10.326444643323207,-10.128378379752782,10.319836853685926,-8.003991812750169,-10.026807324746985,-8.729753625649483,0.0
9374,1,1,4,3,1,2,3,-11.97489195303543,-9.866208833585604,11.965560810918507,7.832490938307148,-11.859640203025423,-6.887486087905602,8.619397417899938
9375,3,1,2,3,4,1,1,8.898355474085621,-9.621210077872822,-7.33334017455242,7.192108644452231,13.179362098672303,-13.16336362796801,-9.373698814782914
9376,3,2,2,3,3,2,3,9.400405067282303,-10.651929561427004,-10.573410432346924,8.093505821996349,11.528590647165384,-11.461015412359558,10.794524126155535
9377,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9378,2,4,3,2,4,3,2,-9.214308555829458,10.265455201561885,9.880877715965891,-9.959772884983199,11.90443460552321,10.971270312293928,-11.586227626267457
9379,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9380,4,1,3,3,2,3,2,12.49827784614187,-12.421108930586788,10.907863611451592,11.863465749832732,-11.787025674167989,11.059488607759626,-11.245999456020495
9381,1,3,1,4,2,1,4,-10.970631594885214,9.33425009796125,-9.78487053553561,11.48003849165434,-10.760280934976326,-10.624544026798771,10.891793794001327
9382,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9383,4,2,2,4,2,1,3,9.737930573182917,-9.175694884225624,-5.808801131814682,10.398554228532987,-10.071091996416461,-9.634693034128839,9.125891648463496
9384,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9385,4,1,4,1,2,2,2,8.315860748686982,-8.315860748686982,11.129549186792785,-11.022281366483544,-7.470977742227105,-7.613070286607773,-7.538587536013478
9386,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9387,4,1,0,0,0,0,0,8.46997648415249,-8.46997648415249,0.0,0.0,0.0,0.0,0.0
9388,1,4,4,3,1,0,4,-10.057398756734854,8.81414672132244,10.733123334302,8.057001766355965,-10.928314259231213,0.0,10.187963595653267
9389,0,0,0,4,1,0,4,0.0,0.0,0.0,8.915794274301721,-8.915794274301721,0.0,9.132439178369761
9390,0,0,4,1,0,0,0,0.0,0.0,8.81270952446716,-8.81270952446716,0.0,0.0,0.0
9391,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9392,0,4,4,1,3,2,3,0.0,9.58965737954628,11.21641357851826,-11.117094781288412,10.018108045056085,-9.272456042148015,8.180504762272326
9393,1,0,4,1,1,4,1,-8.208852008865664,0.0,9.332132907569704,-9.191669794110805,-7.300588301459167,10.311140083081797,-10.311140083081797
9394,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9395,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9396,0,0,0,4,1,0,0,0.0,0.0,0.0,7.63143052953947,-7.63143052953947,0.0,0.0
9397,4,2,1,4,1,4,4,11.345389958590493,-10.295401723426531,-10.893234665144046,10.129168444187313,-10.174730717393752,7.140814081874343,8.190834829472793
9398,0,0,4,1,0,0,4,0.0,0.0,10.059135896604538,-10.059135896604538,0.0,0.0,7.2533109063520715
9399,1,3,4,1,4,1,4,-8.878323641209718,6.273747169284346,8.650140330582712,-8.922392978803817,7.291793133694641,-7.291793133694641,6.525830504575941
9400,1,0,0,0,4,3,1,-9.135130658912699,0.0,0.0,0.0,9.940369687719887,9.246334074416634,-10.345506602919869
9401,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.88700385613429
9402,2,2,3,2,2,3,2,-10.8515068884572,-9.280186695680385,10.51138893075519,-10.459373728150972,-6.970624945574712,9.956026758217014,-9.894321760705916
9403,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9404,4,1,4,2,4,1,3,12.095824039967447,-12.142291768516195,12.426479322735158,-12.158828308582612,12.518521316168012,-12.601307525849617,11.323902445666041
9405,1,4,2,3,3,1,4,-11.272679989887541,11.996798857710536,-10.704767433470563,-9.335474708385043,9.51855205518295,-11.81106772738777,12.453440107531229
9406,2,2,1,4,2,4,1,-10.046415479795389,-9.298160209769284,-9.337334316113436,9.135130658912699,-8.424965219136435,9.464425540245486,-9.776155153812164
9407,0,0,4,1,4,1,0,0.0,0.0,7.817535325346712,-7.817535325346712,8.564268293160637,-8.564268293160637,0.0
9408,4,3,2,1,1,4,1,10.11168058385991,10.853039999955262,-10.581982955127096,-10.45044719896091,-7.759205703363563,11.094480578391142,-10.964806989317747
9409,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9410,4,1,0,4,1,1,4,11.838411298715037,-11.934822204022566,0.0,8.830508647635526,-8.759066580476109,-6.1582500577742785,8.267590369515666
9411,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9412,0,4,1,4,3,3,2,0.0,9.685615105957718,-9.685615105957718,9.724551392171259,10.25949788168402,11.113969849191184,-10.220303536477916
9413,0,4,1,0,4,4,1,0.0,11.376552173162654,-11.376552173162654,0.0,8.746558048924056,12.295330903062169,-12.323680564458448
9414,1,0,0,0,0,0,0,-8.683207139570394,0.0,0.0,0.0,0.0,0.0,0.0
9415,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9416,1,0,4,1,2,4,3,-10.606035848427842,0.0,10.601926640663608,-10.474117580988343,-6.724703917432492,10.417247967137675,9.914287334831837
9417,1,0,4,1,0,0,0,-7.248664569425354,0.0,9.73756850417493,-9.73756850417493,0.0,0.0,0.0
9418,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9419,1,0,0,0,0,0,4,-7.941456125052762,0.0,0.0,0.0,0.0,0.0,7.549395211931876
9420,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9421,4,1,0,0,0,0,0,9.621934027495428,-9.621934027495428,0.0,0.0,0.0,0.0,0.0
9422,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.16835923599749,-11.16835923599749
9423,1,0,4,1,4,1,4,-7.281431452520361,0.0,8.768264526848537,-8.530824670736916,9.96055908499786,-10.022736874814282,9.456017181207091
