CUSTNO,가구인테리어/잡화_고가_증감여부,가구인테리어/잡화_저가_증감여부,가구인테리어/잡화_중가_증감여부,가전/레저취미/멀티샵_고가_증감여부,가전/레저취미/멀티샵_저가_증감여부,가전/레저취미/멀티샵_중가_증감여부,교육문화/아동_고가_증감여부,교육문화/아동_저가_증감여부,교육문화/아동_중가_증감여부,식품/생활_고가_증감여부,식품/생활_저가_증감여부,식품/생활_중가_증감여부,의류/이미용_고가_증감여부,의류/이미용_저가_증감여부,의류/이미용_중가_증감여부,침구/주방_고가_증감여부,침구/주방_저가_증감여부,침구/주방_중가_증감여부
8182,0,2,4,0,1,1,0,0,1,4,4,3,4,3,0,0,2,4
8183,0,3,3,0,4,0,0,0,1,3,1,3,1,4,3,1,0,0
8184,1,0,1,2,0,4,0,0,3,1,0,1,4,0,4,2,0,4
8185,0,3,1,0,4,1,2,1,2,1,4,4,2,4,4,4,4,0
8186,0,4,1,0,2,4,4,4,2,3,2,3,0,3,1,0,3,3
8187,1,2,1,0,0,3,0,0,4,4,4,1,3,0,3,1,0,4
8188,1,3,2,0,1,4,2,2,1,3,4,3,4,4,4,4,1,0
8189,0,4,0,0,0,0,4,3,2,1,4,4,0,3,1,0,3,0
8190,1,4,4,1,0,4,4,4,2,1,4,2,4,4,3,3,0,1
8191,0,1,3,4,0,2,0,0,2,2,3,2,2,1,1,2,0,0
8192,0,2,0,0,3,0,0,0,1,3,2,2,0,4,0,0,1,0
8193,0,2,3,0,0,4,0,0,4,3,1,2,4,2,4,2,0,4
8194,2,3,3,4,0,4,0,0,2,2,4,4,3,4,4,2,0,2
8195,0,2,4,0,4,3,0,0,3,3,1,1,1,1,4,2,2,0
8196,0,2,0,0,4,4,4,4,3,3,4,4,4,4,1,0,3,4
8197,0,3,4,0,1,3,4,1,4,1,1,2,4,1,2,0,4,4
8198,0,2,0,0,0,4,0,0,4,2,1,4,2,0,4,4,0,0
8199,0,4,1,0,1,2,4,0,2,3,4,4,3,0,4,1,0,4
8200,4,2,0,0,1,2,2,1,2,3,3,3,1,4,3,1,1,0
8201,3,2,4,0,1,2,1,1,1,3,1,3,2,4,4,3,3,1
8202,0,3,0,1,0,2,4,0,4,3,1,4,1,4,4,0,1,0
8203,4,2,0,4,4,1,0,0,1,2,4,2,2,4,3,4,0,1
8204,0,4,4,0,1,2,1,2,3,2,2,3,1,3,1,1,2,0
8205,0,1,1,0,1,1,0,1,1,2,2,2,4,2,1,0,2,1
8206,0,3,4,0,0,0,0,2,1,2,3,4,3,3,0,4,2,0
8207,4,2,3,0,1,1,0,0,1,4,1,3,3,4,3,1,1,1
8208,0,1,3,4,0,4,4,4,4,2,1,1,3,3,3,4,3,2
8209,3,4,3,1,4,3,1,4,3,1,4,3,4,4,3,4,3,1
8210,0,4,0,0,0,1,0,0,0,1,1,1,1,1,4,0,0,1
8211,0,2,0,0,1,0,0,0,0,4,4,4,1,4,1,0,1,0
8212,0,4,1,0,4,2,4,4,4,4,1,3,3,4,4,1,4,0
8213,0,2,1,0,4,4,4,3,4,2,4,1,1,1,1,0,4,4
8214,0,2,0,0,0,1,0,0,1,1,1,4,4,1,1,1,0,0
8215,3,2,3,4,0,4,0,0,2,3,4,1,1,0,4,3,0,2
8216,4,4,4,4,0,3,4,4,4,4,4,3,3,4,4,4,0,3
8217,0,3,1,4,0,1,4,4,4,3,4,4,3,4,1,4,4,1
8218,0,3,0,0,0,4,0,0,1,3,0,3,1,0,4,4,0,3
8219,0,3,0,0,3,4,0,4,4,4,4,3,4,4,4,4,3,1
8220,4,2,4,4,0,3,4,0,2,3,2,4,2,4,1,3,0,4
8221,0,2,0,0,2,3,1,2,1,3,1,1,1,4,3,0,1,0
8222,0,4,4,1,0,2,2,2,2,2,1,4,3,4,2,0,2,4
8223,0,1,0,0,1,0,0,2,4,1,4,4,1,2,0,0,2,4
8224,4,1,0,4,0,3,0,0,4,4,1,3,2,0,1,4,0,4
8225,0,4,0,0,4,4,3,1,3,1,2,2,0,4,4,0,3,0
8226,0,1,2,1,0,4,1,0,2,2,1,3,4,0,3,4,0,1
8227,0,4,1,0,0,1,0,0,3,3,0,2,1,0,1,1,0,1
8228,2,3,3,4,0,4,0,0,1,3,0,1,2,0,1,4,0,4
8229,0,3,4,0,1,0,0,0,0,2,3,2,0,0,4,0,1,0
8230,0,1,0,0,2,0,4,4,4,2,2,2,0,1,0,0,0,4
8231,3,3,1,0,0,4,4,3,2,3,2,2,4,1,1,2,0,4
8232,4,3,4,2,2,2,0,1,4,3,2,2,1,4,3,3,1,1
8233,2,3,1,1,0,2,2,0,2,1,0,4,1,0,4,1,0,1
8234,0,4,0,0,0,1,2,3,2,4,4,4,4,4,4,2,0,0
8235,0,2,0,0,4,0,0,2,1,3,2,4,0,1,1,0,2,0
8236,0,1,4,0,1,1,3,2,1,2,4,2,0,2,1,0,3,0
8237,1,1,4,0,1,2,4,1,1,4,2,3,2,1,4,1,3,1
8238,4,3,0,0,2,1,4,2,2,2,2,2,4,2,3,0,2,0
8239,1,2,1,0,3,2,0,0,1,2,1,1,2,0,2,0,0,0
8240,1,3,2,4,4,3,0,0,1,2,4,3,3,4,2,1,0,2
8241,0,2,0,0,0,0,0,1,1,2,1,1,4,2,4,0,3,4
8242,0,1,4,1,4,4,2,1,3,3,1,1,3,1,3,4,4,0
8243,0,4,0,0,4,0,4,4,3,4,3,2,0,4,0,0,4,0
8244,1,1,4,0,0,1,0,2,4,1,3,3,2,4,4,4,3,3
8245,0,4,1,0,4,3,4,4,1,4,4,3,0,1,1,0,1,0
8246,0,2,0,0,0,0,1,2,3,4,3,3,0,4,4,0,3,1
8247,0,1,0,0,1,0,3,1,2,3,1,1,0,3,1,0,1,1
8248,1,0,4,0,0,2,0,0,3,4,4,1,4,0,3,0,0,0
8249,4,4,1,0,0,3,0,4,4,4,1,1,1,1,4,2,4,1
8250,0,1,2,0,1,0,1,1,0,3,3,3,1,1,0,1,4,0
8251,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
8252,0,2,0,0,0,4,0,4,3,4,4,4,0,3,4,0,2,1
8253,0,4,4,0,4,4,2,3,4,4,1,1,0,4,1,0,1,0
8254,0,3,0,0,1,4,0,1,4,2,3,3,4,2,2,0,2,0
8255,0,3,0,0,4,3,2,2,1,3,4,3,0,4,0,0,4,0
8256,1,4,4,0,0,4,0,1,1,4,1,1,3,0,1,0,1,0
8257,0,4,4,0,0,4,0,0,4,3,1,4,2,0,2,0,0,4
8258,0,2,0,0,1,1,0,1,4,2,4,2,0,4,0,0,2,0
8259,0,3,1,0,0,2,1,4,3,2,1,3,4,3,3,0,4,0
8260,0,4,1,0,0,4,3,4,1,4,2,2,0,2,0,0,1,0
8261,3,3,4,4,1,3,1,4,3,1,1,2,1,3,4,1,4,0
8262,0,1,2,0,0,1,0,0,1,3,2,3,2,4,2,0,0,0
8263,1,4,1,0,4,3,2,3,3,2,2,4,2,4,4,4,4,4
8264,0,4,0,0,1,2,1,1,2,3,1,1,4,1,2,0,1,3
8265,0,4,0,0,0,0,1,1,2,3,1,3,4,4,4,0,0,1
8266,0,3,4,0,1,4,0,3,4,3,2,2,0,2,0,0,2,0
8267,1,1,1,0,0,3,1,1,1,4,1,1,2,1,2,1,3,3
8268,0,4,2,4,0,0,0,2,2,4,4,3,2,0,2,0,0,0
8269,0,1,4,0,0,2,0,0,1,4,1,2,4,0,3,2,0,0
8270,0,2,4,0,4,4,3,2,4,4,4,2,0,1,0,0,3,0
8271,0,4,4,0,1,0,0,4,0,3,3,2,0,1,0,0,4,0
8272,4,3,0,0,1,3,1,1,3,4,2,4,3,4,2,4,4,4
8273,0,0,0,0,1,0,0,0,0,1,3,3,0,0,4,0,1,0
8274,3,4,1,0,0,2,0,0,1,2,1,1,1,1,2,3,0,4
8275,0,1,4,0,4,3,3,4,1,3,4,3,1,1,4,0,1,2
8276,0,4,0,0,0,4,4,3,3,2,3,1,0,3,0,0,3,0
8277,0,2,2,0,1,4,1,4,0,3,1,2,0,3,0,0,4,0
8278,1,2,4,0,0,4,4,2,2,2,1,2,0,4,1,1,1,2
8279,0,4,3,0,1,2,0,0,0,2,3,4,2,1,4,0,4,0
8280,1,4,3,0,0,1,0,0,2,4,0,4,3,0,2,2,0,4
8281,0,4,2,4,3,1,0,2,1,4,2,2,4,2,3,0,1,0
8282,0,1,0,0,4,0,4,1,3,2,1,2,4,3,4,0,1,0
8283,4,4,4,4,3,1,4,0,1,4,3,4,1,0,1,1,4,0
8284,0,1,1,0,3,1,1,3,3,2,3,1,3,3,2,4,1,1
8285,1,1,2,0,0,2,0,0,0,2,0,2,2,0,3,4,0,0
8286,2,2,4,0,0,4,2,1,4,3,1,1,4,0,3,1,0,0
8287,0,3,0,0,3,3,3,3,4,3,4,4,0,4,4,0,4,0
8288,1,0,1,0,0,1,0,1,3,2,1,1,1,4,1,0,0,0
8289,4,4,4,4,0,2,0,0,3,2,4,3,1,0,3,2,0,4
8290,0,4,4,0,0,1,0,0,3,2,3,4,3,0,4,0,0,0
8291,1,1,4,4,0,4,0,0,1,1,1,4,3,1,2,3,1,1
8292,0,4,0,0,0,4,1,1,1,2,2,2,0,1,0,0,4,0
8293,0,1,0,0,1,1,2,3,4,3,3,3,0,1,4,0,3,4
8294,1,4,3,0,0,0,0,2,3,2,4,3,3,3,1,0,2,0
8295,4,2,4,0,0,4,0,1,3,2,4,3,4,1,4,0,0,0
8296,3,4,4,4,0,1,0,1,3,4,2,3,3,3,3,3,1,4
8297,1,1,2,1,0,3,0,0,2,4,4,4,3,4,4,0,4,0
8298,4,4,1,0,0,1,0,0,1,2,0,4,2,0,4,0,0,1
8299,2,1,2,1,0,4,2,0,1,1,1,1,2,1,2,2,0,1
8300,0,4,1,0,0,0,1,0,4,3,1,1,1,0,4,4,0,0
8302,1,2,4,0,1,1,3,1,2,1,1,1,3,3,1,4,3,4
8303,0,4,1,0,1,2,1,3,1,4,3,3,1,4,3,0,1,1
8304,0,2,1,0,0,0,4,3,3,4,4,4,0,3,0,0,3,0
8305,0,1,3,1,0,1,0,0,1,2,4,4,3,0,3,1,0,1
8306,0,3,4,0,3,0,0,0,1,2,2,2,4,0,3,0,2,4
8307,0,2,2,0,1,1,1,2,3,1,3,3,1,3,3,0,1,0
8308,4,4,3,4,0,2,0,2,4,4,3,2,2,3,3,4,3,0
8309,0,3,0,0,3,1,0,0,0,2,3,2,2,0,2,0,2,0
8310,0,4,0,0,1,0,4,3,2,3,4,3,0,4,1,0,4,0
8311,0,2,4,0,2,0,0,3,2,2,2,2,4,1,1,2,3,1
8312,0,1,2,0,4,4,4,2,4,4,2,3,0,2,4,0,4,1
8313,0,2,2,0,0,0,0,0,0,2,4,2,2,1,0,0,0,0
8314,0,4,2,4,0,3,0,0,1,2,2,3,0,1,3,0,0,1
8315,0,3,0,0,4,0,4,0,3,2,1,2,4,0,4,3,1,0
8316,4,3,3,0,0,3,0,0,2,4,4,4,1,0,3,1,0,2
8317,0,2,0,0,0,1,0,1,1,1,2,2,0,4,1,0,2,1
8319,4,3,3,4,2,3,1,4,4,4,4,4,4,4,4,4,1,4
8320,0,2,4,0,0,1,0,0,0,3,0,2,4,0,2,0,0,0
8321,0,0,0,0,0,0,0,0,0,4,3,4,1,0,0,0,0,0
8322,1,2,1,0,0,1,1,0,3,4,4,4,1,4,4,4,0,4
8323,0,1,2,0,1,0,0,4,1,2,2,2,0,2,0,0,4,0
8324,0,3,4,0,1,4,0,0,1,4,1,2,1,0,4,4,4,3
8325,0,4,0,0,0,0,0,3,0,1,3,3,0,3,4,0,0,0
8326,0,1,0,0,1,0,0,1,2,1,1,1,0,4,0,0,4,0
8327,4,3,4,4,0,0,0,0,4,4,0,2,3,0,4,0,0,4
8328,4,3,4,4,1,2,1,4,3,4,2,2,4,3,2,4,3,4
8329,0,4,0,0,1,2,0,3,4,2,1,2,0,1,4,0,4,1
8330,0,4,0,0,4,0,1,3,4,3,2,3,0,1,1,0,4,1
8331,0,1,0,0,1,3,2,4,4,3,3,3,0,3,1,0,2,0
8332,4,4,4,0,4,4,3,1,4,3,2,4,4,2,2,3,1,4
8333,4,4,3,0,0,4,0,1,4,4,1,2,4,2,2,4,1,3
8334,0,3,2,0,0,4,0,0,4,4,4,4,1,0,2,4,0,2
8335,0,1,1,0,0,0,2,2,4,1,1,1,0,1,1,1,0,4
8336,0,3,4,4,4,1,0,1,2,3,3,2,2,1,1,2,1,1
8337,0,3,0,0,0,3,0,0,1,3,4,3,1,0,1,2,4,2
8338,0,2,2,4,0,4,2,1,1,2,2,3,1,4,1,0,4,4
8340,0,1,0,0,1,4,4,1,1,3,2,2,0,3,1,0,3,0
8341,1,0,0,0,0,4,2,4,1,2,4,1,3,4,1,1,0,1
8342,4,3,4,0,3,4,1,2,2,3,3,3,1,4,1,0,2,0
8343,0,4,4,0,1,3,1,2,4,3,1,3,3,4,3,0,0,4
8344,0,2,0,0,0,0,4,0,3,3,3,3,0,4,4,0,4,4
8345,2,4,3,3,0,3,0,0,4,3,4,4,3,0,3,3,0,2
8346,0,3,1,0,0,3,4,2,3,2,1,4,1,2,3,0,2,2
8347,4,4,1,0,3,3,0,4,2,2,4,3,3,1,3,1,1,0
8348,0,4,4,0,0,4,4,1,4,1,2,1,0,2,4,0,0,0
8349,0,3,2,0,0,1,0,0,4,1,4,2,3,0,4,0,0,0
8350,0,1,0,0,2,0,0,0,0,4,3,3,0,0,0,0,2,0
8351,2,0,3,4,0,4,0,4,4,2,0,3,2,0,2,4,0,0
8352,1,4,2,2,1,4,0,2,3,1,4,3,1,4,2,0,1,2
8353,0,3,0,0,3,4,0,0,0,3,1,1,0,1,1,0,3,0
8354,1,2,2,1,0,4,0,0,2,2,0,3,4,0,4,3,0,1
8355,0,2,3,0,0,4,0,0,2,2,0,4,4,4,3,2,0,1
8356,0,3,3,0,0,4,0,0,1,4,4,4,2,4,3,1,4,4
8357,0,0,0,0,2,0,0,1,3,3,4,3,3,3,2,0,4,0
8358,3,2,2,0,0,3,0,0,2,1,3,1,3,1,3,3,0,1
8359,4,4,0,4,1,3,0,1,4,2,1,3,3,0,4,2,1,4
8360,3,4,3,4,0,4,0,0,4,4,4,4,2,4,3,1,0,4
8361,0,1,0,0,4,0,0,0,0,1,3,1,0,3,0,0,4,0
8362,0,2,3,0,3,0,0,0,4,3,3,4,4,4,4,0,3,1
8363,1,3,3,0,0,2,4,0,2,4,4,3,2,0,2,2,0,0
8364,1,1,2,1,1,1,4,1,3,1,4,2,4,0,3,0,0,0
8365,0,4,0,0,0,0,0,3,4,3,4,3,0,4,0,0,2,0
8366,4,3,4,0,0,0,0,0,3,4,0,2,4,0,4,0,0,2
8367,1,0,0,0,1,1,3,3,1,4,3,2,0,4,4,0,2,0
8368,0,4,0,0,1,0,2,3,2,1,4,4,0,2,0,0,1,0
8369,0,4,0,0,0,4,0,0,2,4,1,3,2,0,1,0,4,0
8370,0,4,0,4,4,1,0,4,3,3,2,3,4,1,4,4,1,1
8371,0,3,0,0,0,4,0,0,0,2,3,3,0,0,3,0,3,0
8372,4,3,4,0,0,4,0,0,3,2,4,4,1,0,2,4,4,4
8373,0,1,1,0,1,1,1,1,1,3,3,1,0,1,1,0,4,0
8374,1,3,2,0,0,4,0,0,0,4,0,2,1,0,1,2,0,1
8375,0,1,0,0,0,0,2,2,1,4,2,3,1,4,4,0,3,0
8376,0,1,4,2,2,3,2,0,4,1,2,1,2,0,4,3,4,0
8377,0,3,0,0,2,0,0,0,0,4,4,3,0,1,0,0,4,0
8378,4,3,2,0,0,1,0,0,4,2,1,1,1,4,1,1,1,0
8379,0,4,4,0,4,1,3,2,2,3,3,3,0,3,0,0,4,0
8380,0,3,4,0,0,0,3,2,4,4,4,4,0,3,4,0,3,4
8381,0,0,1,1,0,1,0,1,2,3,1,2,4,0,1,4,0,0
8382,0,2,3,4,4,3,0,2,1,4,4,4,2,1,3,4,2,4
8383,0,0,4,0,0,0,0,0,0,3,2,3,0,3,4,0,1,0
8384,0,1,1,0,0,4,3,2,3,4,3,4,0,4,4,4,0,4
8385,1,2,4,0,0,3,4,0,1,3,4,4,4,4,1,4,0,2
8386,0,2,4,0,4,4,4,4,1,3,2,3,0,2,3,0,4,1
8387,0,3,0,0,2,0,0,0,1,2,2,2,0,3,0,0,1,0
8388,0,4,0,0,0,1,3,3,4,4,4,3,0,4,4,0,3,0
8389,0,4,0,0,1,0,0,0,0,4,2,2,0,4,0,0,0,0
8390,0,3,0,0,4,4,2,1,2,3,4,4,0,2,0,0,1,0
8391,0,4,4,3,0,2,0,0,4,2,4,3,4,4,4,0,0,4
8392,0,3,0,0,0,3,4,1,0,3,0,3,1,0,1,0,0,0
8393,0,3,0,0,3,4,4,1,4,3,4,4,4,4,0,0,3,0
8394,0,1,4,0,4,4,0,3,0,2,4,4,0,2,4,0,3,0
8395,0,1,0,0,0,4,4,2,2,4,2,4,1,4,1,0,1,0
8396,4,4,4,0,0,4,4,1,4,2,2,2,0,2,4,0,2,0
8397,0,2,0,0,0,0,4,3,4,3,1,3,0,4,0,0,3,0
8398,1,3,4,0,0,1,0,0,4,1,2,2,4,3,1,0,4,0
8399,4,4,4,0,0,4,0,2,4,4,1,4,4,1,2,4,1,0
8400,0,3,0,0,1,0,0,2,4,2,3,3,0,4,1,0,3,4
8401,0,3,0,0,1,3,2,2,4,3,2,3,4,3,3,0,4,4
8402,0,2,0,0,3,0,0,0,0,1,3,2,0,2,0,0,3,0
8403,0,4,0,0,0,4,0,0,0,0,0,1,0,0,4,0,0,0
8404,0,4,0,0,3,0,0,0,2,4,2,3,0,2,4,0,3,0
8405,0,3,3,0,4,3,0,4,1,4,3,3,4,3,2,0,2,0
8406,0,1,0,0,0,2,0,0,1,2,1,1,1,0,3,4,0,0
8407,0,4,1,0,4,0,0,3,2,1,1,4,1,1,2,0,2,1
8408,1,3,2,0,0,4,0,0,0,2,1,1,0,0,2,0,0,0
8409,1,3,1,0,0,1,0,0,2,2,0,1,1,4,4,1,0,1
8410,0,2,3,0,2,4,0,0,1,3,3,3,0,4,0,1,2,0
8411,1,1,0,0,0,2,0,0,1,2,4,2,1,0,1,0,0,4
8412,0,2,4,0,0,4,0,1,4,4,2,2,3,4,4,0,0,1
8413,4,1,4,1,0,1,0,0,3,3,1,4,4,1,4,3,0,2
8414,0,4,0,0,1,4,0,1,4,4,3,3,0,4,0,0,1,4
8415,0,3,4,0,1,2,0,1,4,2,1,2,0,1,3,0,2,2
8416,1,1,0,2,0,1,2,0,1,4,4,4,1,1,2,1,1,1
8417,0,3,1,3,1,3,0,0,2,1,1,3,2,1,1,4,1,4
8418,0,1,0,0,0,0,3,1,1,4,3,4,0,3,0,0,4,4
8419,0,3,1,0,1,3,2,4,2,3,3,2,1,4,1,3,1,4
8420,3,3,3,1,3,2,4,2,1,4,1,3,1,2,2,4,1,1
8421,0,1,1,0,0,1,0,0,4,4,0,2,4,0,4,0,0,0
8422,4,1,0,0,0,4,1,2,2,1,4,2,4,4,1,0,2,1
8423,0,4,4,0,1,0,0,1,1,2,3,4,0,2,3,0,0,4
8424,0,4,0,0,1,1,4,0,2,2,2,2,1,1,0,0,4,0
8425,3,3,4,0,0,1,0,0,4,4,1,2,3,1,3,4,2,1
8426,0,1,0,0,1,0,0,0,0,3,1,4,2,3,4,0,2,0
8427,0,1,4,4,0,2,0,4,3,4,4,4,1,4,3,3,0,4
8428,0,4,0,0,0,0,3,2,4,2,2,2,0,1,1,0,3,0
8429,0,4,0,0,0,0,0,2,2,4,2,3,0,2,0,0,4,0
8430,0,1,0,0,0,4,0,0,1,1,4,2,3,4,3,4,0,4
8431,2,4,2,0,0,3,4,0,2,3,4,2,3,0,3,2,0,1
8432,1,2,2,3,1,1,0,0,3,1,1,1,4,1,3,2,1,2
8433,0,2,2,0,0,1,0,0,2,2,0,4,2,0,4,1,0,0
8434,0,1,1,0,1,1,3,1,1,2,2,2,0,3,0,0,3,0
8435,0,3,0,0,4,1,4,4,3,3,3,4,0,2,0,0,1,0
8436,0,3,0,0,1,0,0,1,1,3,3,3,0,3,0,0,0,0
8437,0,4,2,0,4,1,4,1,3,3,2,4,4,2,3,0,2,4
8438,0,1,0,0,1,0,0,0,4,3,1,4,0,1,2,0,3,0
8439,1,1,1,1,0,2,1,1,4,1,3,3,1,4,1,1,0,0
8440,0,2,3,0,0,2,0,1,3,2,4,1,4,1,2,3,1,1
8441,0,1,0,0,3,1,1,2,1,2,3,4,1,3,0,0,4,4
8442,0,1,1,0,2,2,4,2,3,2,3,3,0,4,1,0,3,1
8443,0,2,0,0,1,0,0,1,4,2,2,2,0,4,0,0,0,0
8444,0,1,1,0,1,1,1,3,2,1,1,2,1,2,0,1,2,0
8445,0,3,0,0,3,0,2,2,3,4,4,4,0,4,2,0,4,0
8446,1,1,2,0,0,1,0,0,4,2,0,3,2,0,4,0,0,0
8447,0,3,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0
8448,0,4,0,0,4,1,0,1,2,1,3,3,0,3,1,0,4,0
8449,3,3,4,1,0,4,0,0,1,2,4,2,1,0,3,1,0,3
8450,0,2,4,4,4,3,0,0,4,2,1,4,2,4,1,3,0,4
8451,4,3,3,4,0,3,1,0,3,4,1,1,2,1,4,1,0,1
8452,0,1,2,0,0,4,0,0,2,3,0,3,4,0,3,1,0,0
8453,0,1,0,0,4,1,1,1,1,1,1,3,0,4,1,0,3,0
8454,0,1,0,0,0,0,2,2,1,4,3,3,2,4,4,1,1,0
8455,0,1,0,0,2,0,0,1,1,4,2,3,0,4,0,0,4,4
8456,0,1,0,4,0,0,4,0,1,1,2,1,2,1,2,0,0,0
8457,4,3,3,0,0,2,4,1,2,3,4,1,3,0,2,4,1,4
8458,4,3,0,0,0,4,4,1,4,1,4,3,0,1,4,0,0,0
8459,0,3,0,0,4,2,0,2,4,3,3,3,0,4,1,0,3,2
8460,1,1,1,0,0,3,0,0,0,4,1,1,3,4,4,0,0,0
8461,0,3,1,0,1,4,4,1,1,4,3,4,0,4,4,0,4,0
8463,0,2,0,0,1,0,0,0,0,2,4,3,0,1,0,0,4,0
8464,0,1,0,1,0,4,4,2,3,2,1,1,1,1,1,1,1,2
8465,4,3,3,3,0,3,0,0,3,1,0,3,3,0,3,3,0,3
8466,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0
8467,0,3,2,4,0,4,4,0,2,4,3,1,3,0,3,1,0,1
8468,1,1,2,1,0,3,0,0,2,2,4,2,1,1,4,1,0,0
8469,1,3,3,4,4,3,3,2,3,1,1,2,3,4,4,4,1,4
8470,3,3,4,0,0,3,0,0,4,4,4,4,3,4,2,0,2,1
8471,0,4,0,0,1,0,0,0,0,3,2,2,0,4,0,0,0,0
8472,0,3,1,0,3,0,1,3,3,4,2,4,0,3,0,0,1,1
8473,0,4,0,0,0,1,3,1,4,2,3,2,0,4,0,0,2,0
8475,0,4,0,0,4,3,2,2,4,3,3,3,0,4,4,0,3,0
8476,0,2,1,0,4,4,0,0,1,2,3,2,1,4,1,0,1,1
8477,0,1,0,0,4,0,0,0,0,4,2,2,0,1,0,0,1,0
8478,0,3,1,0,4,4,4,3,3,1,3,3,0,4,4,0,4,0
8479,2,1,4,1,0,4,0,1,4,2,4,3,3,0,4,3,0,2
8480,1,1,4,0,0,1,0,4,2,1,4,3,3,4,4,0,0,3
8481,1,4,3,1,0,4,0,0,0,4,4,2,1,4,1,2,0,4
8482,0,0,0,0,4,2,4,2,3,4,4,4,0,4,4,0,4,0
8483,0,4,0,0,1,1,4,3,4,2,2,3,0,3,4,0,0,0
8484,0,4,0,0,1,0,1,0,1,3,2,2,0,4,0,0,4,0
8485,0,1,3,1,1,3,0,0,4,1,4,2,4,1,3,4,1,4
8486,0,2,0,0,4,3,2,2,2,3,4,3,0,2,1,0,2,2
8487,0,3,2,0,4,2,2,3,4,3,2,3,4,2,2,0,2,1
8488,0,4,4,0,1,0,0,0,0,4,2,1,0,4,0,0,4,0
8489,0,2,0,0,3,1,1,3,1,2,4,3,0,4,0,0,4,2
8490,0,2,4,0,1,0,2,1,4,1,4,2,0,3,0,0,3,4
8491,0,3,1,0,4,3,4,0,4,4,3,4,3,3,2,2,1,0
8492,0,1,0,2,0,2,2,1,3,1,3,4,4,4,1,0,4,0
8493,0,1,0,0,0,1,0,1,4,1,4,4,0,0,3,1,2,0
8494,1,3,0,0,4,3,1,3,3,3,4,3,2,2,4,2,2,0
8495,3,1,1,4,0,0,0,1,1,1,1,1,1,1,3,1,1,1
8496,0,3,0,0,1,1,0,2,1,2,1,2,4,3,4,0,3,0
8497,1,4,2,0,1,3,0,0,1,2,1,1,2,0,1,4,0,0
8498,1,4,1,0,1,0,0,0,0,3,1,3,1,0,1,0,4,0
8499,0,4,0,1,0,3,0,0,1,2,4,4,3,4,3,3,1,1
8500,4,4,3,0,0,0,4,3,3,3,4,4,1,4,3,0,4,0
8501,0,1,2,0,3,4,1,2,3,2,4,3,2,4,4,0,2,0
8502,0,2,0,0,1,0,0,2,2,3,4,4,0,4,1,0,4,0
8503,0,2,3,0,0,1,3,1,2,1,1,1,1,1,3,4,0,2
8504,4,2,0,0,0,4,4,4,3,3,1,1,4,4,4,1,0,2
8505,0,3,3,1,0,4,0,0,0,4,4,4,1,0,2,1,4,4
8506,2,2,3,4,0,4,0,0,4,4,1,2,2,1,2,4,1,4
8507,0,4,0,0,0,0,1,3,4,4,2,4,1,4,1,0,4,1
8508,4,1,4,0,0,1,4,3,1,4,1,2,1,3,4,0,0,4
8509,0,3,1,1,4,3,0,1,3,4,4,1,3,4,2,1,1,4
8510,4,1,2,0,0,2,0,0,3,2,3,3,1,1,3,4,0,3
8511,4,4,0,0,0,3,1,1,2,1,4,2,4,3,4,0,4,0
8512,1,1,1,0,0,4,0,0,1,4,1,4,2,0,2,2,0,0
8513,0,2,1,0,1,3,0,0,4,4,3,2,0,2,1,0,3,1
8514,0,0,4,0,1,4,0,3,2,3,2,3,0,1,4,0,4,0
8515,1,3,3,3,0,1,2,4,2,1,2,1,3,4,2,4,2,1
8516,0,2,4,1,0,3,0,0,4,4,4,4,2,0,2,4,2,0
8517,2,1,3,0,0,1,0,0,4,2,0,1,1,0,1,3,0,4
8518,0,4,0,0,4,4,0,0,0,2,4,2,0,4,4,0,4,0
8519,4,3,1,0,0,2,0,0,1,4,4,3,1,0,2,1,0,2
8520,0,3,3,0,1,2,0,3,0,1,1,3,1,2,1,0,1,1
8521,0,3,0,0,0,1,0,0,0,1,0,2,3,0,4,0,0,4
8522,0,2,0,0,0,2,0,4,0,4,4,2,3,0,4,0,0,0
8523,4,3,3,0,4,2,0,0,4,1,2,4,1,0,1,4,1,4
8524,0,4,1,4,0,0,1,1,4,1,4,4,2,4,4,4,0,4
8525,0,2,0,0,3,4,4,2,4,1,4,4,4,4,1,0,1,0
8526,0,2,0,0,0,3,4,4,4,2,3,1,0,3,1,0,2,1
8527,4,2,0,0,0,2,2,4,1,2,2,1,4,4,4,0,1,0
8528,0,4,0,0,4,3,4,3,2,1,2,3,0,4,4,0,3,0
8529,0,4,1,0,4,4,4,2,3,3,3,4,0,4,0,0,4,0
8530,0,4,0,0,2,4,0,0,4,4,3,3,4,4,4,0,4,0
8531,0,4,4,0,3,4,4,1,1,4,2,3,4,1,1,0,2,0
8532,4,1,1,0,0,0,0,2,1,2,3,2,4,1,1,4,2,3
8533,0,1,0,0,1,2,0,3,4,2,2,2,0,2,4,0,3,1
8534,0,2,2,4,2,3,1,3,1,2,1,3,1,3,1,0,2,2
8535,1,2,1,1,0,4,4,0,2,1,4,3,3,4,1,1,0,0
8536,0,0,0,0,3,4,2,3,4,2,2,3,1,2,4,0,2,4
8537,0,3,3,0,0,2,4,4,4,3,4,3,1,4,1,0,0,0
