CUSTNO,가구인테리어/잡화_고가_증감여부,가구인테리어/잡화_저가_증감여부,가구인테리어/잡화_중가_증감여부,가전/레저취미/멀티샵_고가_증감여부,가전/레저취미/멀티샵_저가_증감여부,가전/레저취미/멀티샵_중가_증감여부,교육문화/아동_고가_증감여부,교육문화/아동_저가_증감여부,교육문화/아동_중가_증감여부,식품/생활_고가_증감여부,식품/생활_저가_증감여부,식품/생활_중가_증감여부,의류/이미용_고가_증감여부,의류/이미용_저가_증감여부,의류/이미용_중가_증감여부,침구/주방_고가_증감여부,침구/주방_저가_증감여부,침구/주방_중가_증감여부
10361,0,4,0,0,1,4,0,4,0,4,4,2,4,3,1,0,4,0
10362,0,4,1,0,3,1,0,4,1,4,3,3,1,3,1,0,1,2
10363,0,4,3,0,1,4,1,0,4,4,4,4,3,1,4,4,4,4
10364,0,4,1,4,1,1,0,0,0,4,3,2,4,0,4,2,1,2
10365,0,0,4,0,0,1,0,0,4,3,3,3,0,3,1,0,0,1
10366,1,4,1,3,0,3,0,0,1,4,4,2,1,2,2,0,0,4
10367,0,4,1,0,4,4,0,1,1,4,1,1,0,1,1,4,4,4
10368,0,3,1,0,3,1,0,3,0,4,4,2,0,3,0,0,3,0
10369,0,3,4,0,2,0,0,1,0,4,3,3,0,3,0,0,4,1
10370,0,2,1,4,0,1,0,0,0,2,0,4,1,0,1,4,0,0
10371,0,0,0,0,2,0,2,2,0,4,2,2,1,3,4,0,2,4
10372,0,4,0,0,4,0,0,0,4,1,4,4,0,4,0,0,1,4
10373,0,2,0,0,0,0,0,1,4,4,3,4,0,2,0,0,4,4
10374,0,2,0,0,4,0,4,2,0,4,3,3,1,4,1,0,3,0
10375,0,1,3,4,0,3,0,0,0,3,3,2,3,0,2,2,4,1
10376,3,3,1,0,0,2,0,0,4,3,4,4,2,1,3,4,4,3
10377,0,1,0,0,4,0,2,1,1,3,2,3,1,2,4,0,1,4
10378,0,4,0,0,1,1,0,2,4,2,2,2,1,4,1,0,4,1
10379,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
10380,0,3,3,0,1,1,0,2,0,2,4,2,3,4,4,0,1,4
10381,0,2,0,0,3,0,0,0,0,2,2,2,0,1,0,0,4,0
10382,0,3,0,0,2,4,0,2,4,3,4,2,0,2,1,0,3,0
10383,0,3,1,0,4,1,0,0,0,3,2,3,0,3,0,0,1,0
10384,0,1,1,0,0,4,4,0,3,4,4,3,0,3,2,0,0,0
10385,0,4,0,0,0,0,0,1,0,3,3,3,0,2,4,0,2,0
10386,0,3,4,0,0,1,0,0,0,2,1,2,2,1,1,4,0,0
10387,0,4,0,0,0,4,0,0,0,2,2,3,0,2,0,0,1,0
10388,0,2,0,1,2,4,0,0,0,4,3,2,4,0,2,0,4,0
10389,0,1,4,0,0,0,0,0,0,2,4,2,1,4,2,1,4,0
10390,4,1,0,0,3,3,0,3,0,4,2,2,0,2,4,0,2,4
10391,0,4,1,0,0,0,0,4,0,3,2,3,0,2,0,0,3,2
10392,0,2,3,0,0,4,1,1,1,2,4,3,0,3,4,0,3,0
10393,0,2,1,0,2,1,0,0,4,4,2,3,1,2,0,0,3,0
10394,0,4,4,0,0,2,0,0,0,4,1,4,2,4,2,0,0,4
10395,0,4,2,0,3,2,0,1,4,3,3,3,0,2,1,0,3,3
10396,0,4,0,0,1,0,0,0,0,4,4,3,0,4,4,0,3,2
10397,0,4,0,4,0,0,0,3,1,4,2,2,0,3,0,0,1,3
10398,0,1,1,0,4,2,0,4,0,3,4,3,0,1,0,0,4,4
10399,0,3,4,0,2,3,0,4,4,2,3,3,4,3,3,4,2,2
10401,0,4,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0
10402,0,2,4,0,1,2,0,3,4,1,3,2,0,4,4,0,2,0
10403,0,2,0,0,2,0,0,0,0,2,3,3,0,4,4,0,3,0
10404,1,3,4,3,4,1,0,4,3,3,4,4,2,4,1,3,4,3
10405,1,3,1,1,4,3,0,0,1,2,3,3,4,2,3,3,2,2
10406,0,1,2,0,1,2,0,2,4,3,4,3,4,3,4,0,0,3
10407,0,1,4,0,4,1,0,0,0,3,3,1,0,1,4,0,4,0
10408,0,1,1,0,0,4,0,3,0,3,2,2,4,4,2,0,4,0
10409,0,4,0,0,0,1,4,1,1,3,4,3,0,4,0,0,4,0
10410,0,2,0,0,0,1,0,4,0,3,1,2,0,2,0,0,4,4
10411,0,4,1,0,0,3,4,3,4,1,2,3,0,2,4,2,2,0
10412,0,0,0,0,1,0,0,0,0,2,2,2,0,2,0,0,3,0
10413,0,3,4,0,1,4,0,0,0,2,1,1,3,1,4,0,2,0
10414,0,1,0,0,1,4,0,0,0,3,2,3,1,4,4,0,1,0
10415,1,3,2,4,4,4,0,4,0,2,4,2,2,1,3,3,4,4
10416,0,1,1,0,1,1,0,3,4,2,3,1,0,4,0,0,3,0
10417,0,1,4,0,3,4,0,1,1,4,3,2,1,3,4,1,3,4
10418,0,4,0,0,4,0,0,1,1,3,3,3,0,3,2,0,4,1
10419,0,3,0,0,4,1,0,3,3,3,2,4,0,2,1,0,1,4
10420,0,1,1,0,0,0,0,0,4,4,3,3,2,0,2,2,0,4
10421,0,3,0,0,2,0,0,0,0,2,2,2,0,1,0,0,4,0
10422,0,1,1,0,0,1,0,0,1,2,0,1,1,0,1,0,0,0
10423,0,2,0,0,3,0,0,0,0,4,3,4,0,3,0,0,3,1
10424,0,3,3,1,3,0,0,0,0,4,3,3,4,4,2,4,1,3
10425,0,3,0,0,0,0,2,3,2,4,3,3,0,4,0,0,4,0
10426,0,4,0,0,0,0,0,1,0,2,1,1,0,3,4,0,1,1
10428,0,3,1,0,4,4,0,3,4,2,1,2,1,2,0,0,2,1
10429,0,4,1,0,4,4,0,1,1,3,4,2,2,1,1,4,0,1
10430,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0
10431,0,2,1,1,1,4,4,4,1,3,2,2,1,3,1,0,4,0
10432,0,1,0,0,2,0,0,0,0,2,1,1,0,1,0,0,1,0
10433,0,1,0,0,1,0,0,0,0,3,2,3,0,2,0,0,3,0
10434,0,2,1,0,1,3,0,0,3,3,2,3,0,2,3,4,3,0
10435,0,4,0,0,1,1,0,0,0,3,4,3,0,4,0,0,1,0
10436,0,3,0,0,2,0,0,3,3,2,4,4,0,3,0,0,2,0
10437,0,1,0,0,4,0,0,0,0,4,2,4,0,1,0,0,2,1
10438,0,2,1,0,4,2,4,0,1,1,1,1,1,3,1,3,1,0
10439,0,0,0,0,0,0,0,3,0,4,3,3,0,4,0,0,0,0
10440,0,1,0,0,4,0,0,0,0,2,2,3,0,1,0,0,0,0
10441,0,4,0,0,0,0,0,4,0,2,3,2,0,4,0,0,3,1
10442,1,3,4,4,0,4,0,0,0,4,4,3,1,4,1,2,4,3
10443,0,4,0,0,0,0,0,1,0,2,3,3,0,4,0,0,4,0
10444,1,4,2,0,0,2,0,2,4,4,3,3,4,4,1,2,1,2
10445,1,2,3,0,0,1,0,0,0,3,1,1,2,1,2,1,0,4
10446,0,1,0,0,4,0,0,0,0,3,2,3,0,4,0,0,1,4
10447,0,2,0,0,3,0,0,0,0,2,2,2,0,4,4,0,2,4
10448,0,3,0,0,0,0,0,1,4,2,1,1,0,3,1,0,3,0
10449,0,1,0,0,0,0,0,0,0,1,3,3,0,4,0,0,1,0
10450,0,0,0,0,3,0,0,0,0,1,2,3,0,0,0,0,0,0
10451,0,4,0,0,4,0,0,2,4,2,4,3,1,1,0,0,0,4
10452,0,2,4,0,1,0,0,0,1,3,2,3,0,1,1,0,4,0
10453,0,2,0,0,0,4,0,4,4,2,1,2,0,3,0,0,2,4
10454,0,1,0,0,2,4,0,1,3,3,4,4,0,1,0,0,2,0
10455,4,4,2,4,1,4,0,4,4,4,2,2,3,4,2,4,2,2
10456,0,3,0,0,1,1,0,0,0,4,4,2,0,4,1,0,1,0
10457,1,3,4,0,1,1,0,4,0,3,1,2,0,2,1,1,3,0
10458,0,2,4,0,4,1,0,0,0,3,3,3,0,3,2,4,4,1
10459,0,4,0,0,1,2,0,2,1,2,3,3,0,4,0,0,4,0
10460,0,4,1,0,3,0,0,2,0,2,3,2,4,3,2,0,3,3
10461,0,4,0,0,1,0,2,1,0,3,3,2,0,2,0,0,4,0
10462,0,4,4,0,3,0,0,4,1,4,1,4,0,2,1,0,2,1
10463,0,0,0,0,0,0,0,1,1,4,1,2,0,1,0,0,2,0
10464,0,1,0,0,1,1,0,1,4,4,2,2,0,1,0,2,2,0
10466,0,4,0,0,4,0,0,0,0,0,1,1,0,0,0,0,4,0
10467,0,3,4,0,3,4,0,1,3,2,4,3,0,4,4,0,4,0
10468,0,2,3,3,4,4,4,4,3,4,1,4,3,0,4,2,4,1
10469,0,3,0,0,2,3,0,1,2,2,3,4,0,2,2,0,2,0
10470,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0
10471,3,1,3,2,4,2,0,4,4,3,4,4,2,3,4,2,4,1
10472,4,1,4,2,0,3,0,0,2,4,0,4,1,0,1,3,0,3
10473,1,3,1,1,0,1,0,1,1,3,4,2,3,0,2,4,4,1
10474,0,2,0,0,1,0,0,4,0,3,3,3,0,4,0,0,4,0
10475,1,4,2,4,1,4,4,4,3,2,4,3,1,0,4,2,0,4
10476,0,4,4,0,3,4,0,0,0,1,2,4,0,0,0,0,1,0
10477,0,2,0,0,2,0,0,0,0,3,1,2,0,1,0,0,4,0
10478,0,2,1,2,0,1,0,0,0,2,4,2,1,0,1,0,1,1
10479,0,1,2,0,3,3,0,0,0,4,4,4,4,2,4,0,1,4
10480,0,3,4,0,0,3,0,3,0,2,3,3,0,2,4,0,3,4
10481,0,1,3,0,2,4,1,0,4,3,3,2,1,4,4,0,2,0
10482,0,2,1,0,2,0,0,0,0,3,2,3,0,4,4,0,2,0
10483,0,1,0,0,3,0,0,0,0,2,4,2,0,2,0,0,4,1
10484,0,4,0,0,2,0,0,0,0,2,2,2,4,2,4,0,3,0
10485,0,1,0,0,2,0,0,0,0,4,1,1,4,1,0,0,1,0
10486,0,1,4,0,2,4,0,0,0,3,4,3,0,1,4,0,2,0
10487,0,0,0,0,0,4,0,0,0,4,4,1,0,0,0,0,0,0
10488,4,0,0,0,1,0,0,1,0,1,3,2,0,1,4,0,3,0
10489,0,4,0,0,1,0,0,1,0,4,4,3,0,4,0,0,0,0
10491,0,4,0,0,0,4,0,3,0,3,2,3,0,3,0,0,3,4
10492,0,2,0,0,1,0,0,4,0,3,2,2,0,4,0,0,0,0
10493,0,1,1,0,0,0,0,1,0,3,2,3,0,2,0,0,1,4
10494,0,1,1,0,0,4,0,2,0,2,1,1,0,1,4,0,0,0
10495,4,3,1,0,0,0,0,0,0,1,1,2,3,4,1,0,0,0
10496,4,2,2,0,0,2,0,0,0,1,1,3,4,0,3,0,1,0
10497,0,3,0,0,3,0,1,3,1,2,3,2,0,3,1,0,2,3
10498,0,1,0,0,2,1,0,0,0,1,1,1,0,2,1,0,3,0
10499,0,1,0,0,0,0,0,0,0,2,3,3,0,4,0,0,2,0
10500,0,1,1,0,0,0,1,2,1,2,1,1,0,4,1,1,4,1
10501,0,2,0,0,0,0,0,2,0,4,1,3,0,2,1,0,3,0
10502,0,2,0,0,0,0,1,1,1,1,1,2,0,3,0,0,0,4
10503,0,2,0,0,0,0,0,0,0,3,3,3,4,0,0,0,1,0
10504,0,3,2,0,0,4,0,0,4,2,1,2,4,1,3,4,1,2
10505,0,4,4,0,0,4,0,0,0,1,1,1,0,4,4,0,0,0
10506,2,1,4,4,0,4,0,1,0,4,4,2,3,1,3,3,1,4
10507,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0
10508,4,1,0,1,0,4,0,0,4,3,4,4,2,3,1,4,0,0
10509,0,2,0,0,4,1,2,4,2,4,4,2,1,3,3,0,4,0
10510,0,1,1,1,1,1,0,0,0,3,2,2,0,1,3,0,3,0
10511,0,4,4,4,4,4,4,4,0,4,3,3,1,4,4,0,4,0
10512,0,0,0,0,0,0,1,0,1,3,3,2,0,0,0,0,3,0
10513,0,1,0,0,1,0,1,1,0,2,2,3,0,3,0,0,4,0
10514,0,1,0,0,4,1,4,2,0,4,4,3,0,2,3,0,3,0
10515,0,2,1,0,0,1,0,0,4,3,2,3,3,1,1,0,0,0
10516,0,1,0,0,3,0,0,3,1,2,3,1,0,2,0,0,3,0
10517,0,1,0,0,1,0,0,1,0,3,1,2,0,2,0,0,3,2
10518,0,2,4,0,1,4,0,4,4,1,3,2,0,3,0,0,1,0
10519,0,3,4,0,0,1,0,0,0,4,3,4,0,4,1,0,4,2
10520,0,2,0,0,4,4,1,0,2,4,3,3,0,1,0,0,1,0
10521,0,1,3,0,1,4,0,4,2,2,4,2,3,3,3,1,1,3
10522,0,3,2,1,1,4,3,4,4,2,1,2,4,3,4,0,4,0
10523,1,4,2,0,0,0,0,0,0,4,0,4,1,0,1,1,0,0
10524,0,0,0,0,0,0,0,0,0,4,2,3,0,4,0,0,0,0
10525,0,0,0,0,0,0,0,1,0,0,1,4,0,1,1,0,4,0
10526,0,1,1,0,3,4,0,4,4,2,3,2,0,3,0,0,3,0
10527,0,3,0,0,3,3,0,4,4,1,1,4,0,2,0,0,3,4
10528,2,4,1,1,0,3,0,0,2,1,0,2,1,0,3,0,0,0
10529,0,4,1,0,0,1,0,2,0,2,4,2,0,4,2,0,2,4
10530,1,1,1,0,0,1,0,0,1,4,1,2,2,3,4,2,0,0
10531,1,1,4,1,0,1,0,1,1,1,1,2,2,3,1,4,2,0
10532,0,4,0,0,2,0,0,0,0,3,4,2,1,4,4,0,2,0
10533,0,1,0,0,1,0,0,0,0,0,0,1,0,3,4,0,4,0
10534,0,3,4,0,2,0,3,3,2,3,4,4,0,1,0,0,4,0
10535,0,2,0,4,0,1,0,4,0,3,3,2,0,3,4,4,4,0
10536,1,4,0,0,1,3,0,0,1,3,1,2,3,3,3,3,0,4
10537,0,3,1,0,4,0,0,4,0,4,3,4,0,4,1,1,4,0
10538,0,2,0,0,4,0,0,1,0,2,3,2,0,1,0,0,4,0
10539,0,0,4,0,4,0,0,0,0,1,2,3,3,1,4,0,1,4
10540,0,1,3,0,0,0,0,0,4,3,4,3,1,2,1,0,2,0
10541,0,0,4,0,0,0,0,0,0,4,3,3,0,4,0,0,4,0
10542,0,3,0,0,2,3,1,3,1,1,2,2,0,1,4,0,1,0
10543,0,1,2,0,2,2,1,4,2,2,4,4,3,3,1,0,3,3
10544,0,2,0,0,3,0,0,0,0,1,3,2,0,0,0,0,3,0
10545,4,2,2,0,0,4,0,0,0,4,1,4,3,0,2,0,0,4
10546,0,2,0,0,1,0,1,1,2,1,3,2,0,2,4,0,4,0
10547,0,4,0,0,2,0,4,3,2,2,1,1,0,4,0,0,1,1
10548,0,1,0,0,3,4,0,4,0,4,1,1,1,4,1,0,1,0
10549,0,1,0,0,1,1,0,1,1,3,4,2,0,3,0,0,3,4
10550,0,1,0,0,1,0,0,0,0,4,4,3,0,4,0,0,3,0
10551,0,1,0,0,1,0,0,0,0,3,2,3,0,4,0,0,1,0
10552,0,0,0,0,0,0,0,0,4,3,2,3,4,2,1,0,4,0
10553,0,2,0,0,1,0,0,1,1,3,2,3,0,1,3,0,4,0
10554,0,0,0,0,4,0,0,0,0,4,3,3,1,2,1,0,1,1
10555,0,1,4,0,1,0,0,1,0,0,1,2,0,1,0,0,0,0
10556,0,4,0,0,2,1,0,4,0,2,1,1,0,3,0,0,2,0
10557,4,4,1,1,1,4,3,1,4,1,4,2,3,4,4,2,4,2
10558,0,4,0,0,0,0,0,4,0,2,4,4,0,3,1,0,1,1
10559,0,4,4,0,0,0,0,0,2,3,4,2,3,1,4,4,4,4
10560,0,4,0,0,3,0,4,4,4,2,3,3,0,1,0,0,4,0
10561,0,1,0,0,2,0,0,0,0,3,3,3,0,3,0,0,4,0
10562,0,4,0,0,1,4,0,4,0,1,2,2,0,3,0,0,1,0
10563,0,0,0,0,1,0,0,0,0,4,2,3,0,4,0,0,0,0
10564,0,2,0,0,3,1,0,0,4,3,3,2,0,3,0,0,4,4
10565,0,1,1,0,4,2,0,0,0,3,3,3,0,3,0,0,4,2
10566,3,4,0,2,4,1,3,3,3,2,3,3,3,4,1,1,3,1
10567,0,1,0,0,2,0,0,3,0,1,3,2,0,2,1,0,4,0
10568,0,3,0,0,1,0,0,0,1,2,2,2,0,3,0,0,4,0
10569,1,2,1,0,1,0,0,0,0,2,1,1,4,4,1,0,0,0
10570,1,2,2,0,0,1,0,0,0,1,2,4,3,0,2,4,4,4
10571,4,4,0,0,3,3,0,0,0,3,3,3,1,2,1,4,2,2
10572,0,3,0,0,2,4,0,4,0,2,1,1,0,4,0,0,1,0
10573,0,2,0,0,1,0,0,0,0,3,1,2,0,1,0,0,1,0
10574,0,2,0,0,2,1,0,0,0,2,4,3,0,0,0,0,0,0
10575,0,4,0,0,1,0,0,1,0,3,1,1,0,3,1,0,0,1
10576,4,4,0,0,0,1,0,4,2,2,3,3,4,3,2,4,3,0
10577,4,2,4,0,4,1,0,0,4,1,4,2,2,0,2,2,4,2
10578,0,4,0,1,4,3,0,0,0,3,3,2,0,3,0,0,3,0
10579,0,2,0,0,4,0,0,0,0,4,3,4,0,3,0,0,4,0
10580,0,4,1,0,4,4,0,3,3,1,4,3,0,4,0,0,3,4
10581,0,2,0,0,2,4,0,1,0,2,3,2,0,2,4,0,1,1
10582,0,1,0,0,0,0,0,0,0,4,3,3,0,3,0,0,2,0
10583,0,1,1,0,4,0,0,0,1,1,3,1,0,4,2,0,1,0
10584,0,4,4,4,3,1,0,4,3,4,3,3,3,0,4,4,1,4
10585,1,3,0,0,3,1,0,1,1,3,2,2,1,3,1,4,4,3
10586,1,4,0,0,4,1,0,0,0,3,2,3,1,1,0,0,3,0
10587,0,4,0,0,4,0,0,4,4,2,4,3,0,4,0,0,2,0
10588,0,2,2,0,1,0,0,3,3,4,4,2,1,3,1,0,2,4
10589,0,1,1,0,1,0,0,1,4,3,3,2,0,2,1,0,2,0
10590,0,1,0,0,3,0,0,0,0,3,2,3,4,3,3,0,4,1
10591,0,3,0,0,0,0,0,0,1,4,4,3,0,0,1,0,4,0
10592,0,2,2,4,0,2,0,1,0,3,2,2,2,4,3,2,2,1
10593,1,3,3,0,0,3,4,3,1,4,1,2,4,0,3,1,0,4
10594,1,2,2,0,0,1,0,2,3,2,4,3,2,2,1,3,4,3
10595,0,1,0,0,2,4,0,4,0,3,3,4,0,3,2,4,2,0
10596,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0
10597,0,2,0,0,0,0,0,0,0,3,3,1,0,1,4,0,3,0
10598,0,3,4,0,1,3,0,0,0,2,2,2,0,1,3,4,1,3
10599,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0
10600,0,2,1,4,1,3,0,0,4,3,3,3,1,3,2,3,2,3
10601,0,3,1,0,1,2,0,0,0,2,4,4,0,1,0,0,1,0
10602,0,3,0,0,4,0,0,2,0,4,4,4,0,3,0,0,2,0
10603,0,2,0,0,2,0,2,4,1,4,3,3,0,3,1,0,2,0
10604,0,3,0,0,1,0,0,0,0,4,3,3,0,3,0,0,1,0
10605,0,4,4,2,0,0,0,0,4,2,0,2,1,4,1,4,0,1
10606,1,4,4,4,0,1,1,1,2,2,1,3,1,0,3,0,1,0
10607,4,1,2,0,0,2,0,0,1,1,1,1,4,0,2,2,0,3
10608,1,2,3,2,0,0,0,0,3,1,1,1,1,2,2,3,0,4
10609,0,3,0,4,3,0,0,0,4,3,2,3,0,3,4,4,4,4
10610,0,2,1,0,0,2,4,0,1,3,1,1,1,1,1,3,1,1
10611,0,0,4,0,4,3,0,1,2,4,1,1,0,4,0,1,1,1
10612,0,0,0,0,1,1,3,1,4,3,3,3,0,4,0,0,4,0
10614,0,1,0,0,1,0,0,1,0,3,3,2,0,2,0,0,3,4
10615,0,3,2,0,4,1,4,3,3,2,1,2,4,4,3,0,2,0
10616,0,2,4,0,1,4,0,3,3,2,1,1,2,4,4,0,1,0
10617,0,2,4,1,1,3,0,0,0,3,1,3,3,1,1,2,0,4
10618,0,2,1,0,1,0,1,2,0,3,2,3,1,3,1,0,3,1
10619,4,1,0,0,0,0,0,0,0,2,2,3,0,4,1,0,3,0
10620,0,2,0,0,3,0,0,0,0,2,4,3,0,1,0,0,4,3
10621,4,2,1,0,0,4,0,0,0,4,1,3,1,1,1,0,0,1
10622,0,4,0,0,0,4,0,0,1,2,1,1,1,0,3,0,1,4
10623,4,3,1,0,0,2,0,0,1,3,4,4,3,2,2,2,4,0
10624,0,4,3,0,0,3,4,1,2,3,4,1,2,1,4,1,0,0
10625,0,3,0,0,0,0,0,4,1,3,3,2,0,3,0,4,3,3
10626,4,2,4,0,0,3,0,0,0,2,4,3,1,0,2,3,0,0
10627,0,1,0,0,1,0,3,2,3,2,3,4,0,1,0,0,1,1
10628,0,2,0,0,4,0,0,0,0,2,2,2,0,2,1,0,2,0
10629,0,4,0,0,4,1,0,0,0,1,1,1,0,4,1,0,3,1
10630,0,0,0,0,4,0,0,2,1,4,2,3,0,2,0,0,3,4
10631,0,2,3,0,0,3,3,0,3,2,1,1,4,3,2,1,0,4
10632,4,4,1,0,0,4,0,0,2,2,4,2,4,1,1,0,2,0
10633,1,2,0,4,4,3,2,0,2,3,4,4,2,1,2,4,4,3
10634,4,2,1,0,0,4,0,4,2,2,1,2,3,4,1,3,0,2
10635,0,2,4,0,3,0,1,2,3,2,1,1,0,1,0,0,2,0
10636,0,2,0,0,1,0,0,4,0,4,3,3,0,2,2,3,2,0
10637,4,4,3,0,0,4,0,3,1,1,4,4,2,4,4,3,3,2
10638,4,2,0,0,3,4,0,0,3,4,4,2,0,0,4,0,0,0
10639,1,2,4,0,1,3,1,2,1,1,1,1,1,1,3,4,0,2
10640,0,0,0,0,4,1,1,1,1,4,4,1,0,1,0,0,1,0
10641,0,1,1,0,0,3,1,2,2,3,4,4,0,1,1,0,3,4
10642,0,1,0,0,2,4,0,1,1,2,1,2,1,2,0,0,2,1
10643,4,2,3,4,0,1,0,0,3,2,1,1,1,3,2,2,1,0
10644,0,3,2,2,0,3,0,0,4,4,1,4,2,1,4,4,0,3
10645,0,1,3,3,4,0,0,1,0,4,4,4,3,2,1,4,1,3
10646,0,3,0,0,2,0,0,2,1,2,3,3,0,3,0,0,3,1
10647,0,1,0,0,1,0,0,3,0,4,3,3,0,1,0,0,1,0
10648,0,2,4,0,3,0,1,0,4,2,1,2,4,1,0,0,0,0
10649,0,1,4,0,0,4,0,0,0,4,1,4,0,4,4,0,2,0
10650,0,3,0,0,0,0,0,4,0,4,3,3,1,1,0,0,3,4
10651,0,1,4,0,0,0,0,0,4,2,0,4,4,0,1,4,0,1
10652,0,4,4,0,1,0,0,4,1,4,2,3,0,1,4,0,2,4
10653,4,4,4,0,2,0,0,1,0,3,1,3,0,2,1,0,1,2
10654,0,0,0,1,0,1,1,2,1,2,3,2,0,4,1,0,4,0
10655,0,2,4,0,4,0,4,2,1,2,2,2,0,1,1,4,1,3
10656,0,1,0,0,1,2,4,0,1,2,2,2,1,1,1,4,2,1
10657,0,4,1,0,4,1,0,4,4,4,4,4,4,2,0,0,4,0
10658,0,4,0,0,0,1,2,3,3,3,2,2,0,3,4,0,2,0
10659,0,4,0,0,2,0,0,0,0,2,3,2,0,1,0,0,0,0
10660,0,4,0,4,0,1,0,0,4,4,4,3,4,0,4,4,0,0
10661,0,4,0,0,4,0,0,0,0,3,4,3,0,4,0,0,1,0
10662,0,1,0,0,2,0,2,3,2,4,2,2,0,3,0,0,2,0
10663,0,3,4,0,0,1,0,1,4,3,1,2,0,4,0,0,4,3
10664,1,1,4,0,0,4,0,0,0,3,2,2,1,1,1,0,4,1
10665,0,0,4,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0
10666,0,2,0,0,0,2,0,0,3,2,3,2,2,4,1,0,4,4
10667,0,1,0,4,1,4,0,1,1,2,3,2,4,3,0,0,2,1
10668,4,3,0,0,0,4,0,1,1,2,4,4,0,1,4,4,2,4
10669,0,1,1,0,0,2,0,0,0,3,3,1,0,2,0,0,4,0
10670,0,3,0,0,0,0,0,1,0,2,2,3,0,1,0,0,4,0
10671,0,4,1,0,0,2,4,4,2,3,3,3,0,1,1,0,4,4
10672,0,2,0,4,0,1,0,0,0,1,2,4,0,1,0,0,4,1
10673,1,1,1,1,0,1,0,0,0,2,0,3,2,0,3,0,0,0
10674,0,4,1,0,0,0,0,1,0,4,1,2,0,3,0,0,0,2
10675,0,2,0,0,3,0,0,0,1,3,2,2,0,2,1,0,2,0
10676,0,1,0,0,3,0,0,0,0,3,1,3,0,2,0,0,2,0
10677,0,1,4,0,0,1,0,0,0,2,4,4,1,4,4,0,2,4
10678,0,1,1,0,1,1,0,0,4,2,4,1,0,3,1,0,1,2
10679,0,4,0,0,1,0,0,1,0,3,2,3,0,4,0,0,1,0
10680,0,1,0,0,3,0,1,4,1,4,4,4,0,1,0,0,4,0
10681,0,0,0,0,0,4,0,4,0,1,4,4,0,1,0,0,3,0
10682,0,3,4,1,0,1,0,0,1,4,4,4,4,4,3,4,0,4
10683,1,4,2,4,1,1,3,1,3,2,4,3,3,3,2,2,4,0
10684,0,4,1,0,3,3,0,0,0,2,4,3,1,2,1,0,3,4
10685,0,4,1,0,1,1,3,3,4,3,2,2,0,4,1,0,2,1
10686,0,1,1,0,1,0,0,0,4,2,3,3,1,4,1,0,0,1
10687,2,4,2,0,0,1,1,0,2,2,1,1,1,3,1,4,4,4
10688,0,2,0,0,4,4,0,3,4,2,2,1,0,4,4,0,0,0
10689,4,1,2,0,0,1,0,0,4,4,4,4,2,0,3,2,0,0
10690,0,4,0,0,0,4,0,4,4,3,2,3,0,2,1,0,3,0
10691,0,2,0,0,3,0,0,0,0,2,3,3,0,4,0,0,1,0
10692,1,0,0,0,0,1,0,0,0,2,4,1,0,2,0,0,3,0
10693,0,2,0,0,1,0,0,0,0,3,3,3,0,1,1,0,2,1
10694,0,3,4,0,3,1,0,1,1,2,2,4,0,1,3,0,1,0
10696,0,0,4,0,0,1,0,3,4,4,2,2,0,1,2,0,4,0
10697,1,1,3,4,0,3,0,4,1,3,4,4,4,0,2,1,4,3
10698,4,4,2,4,0,4,0,0,2,4,1,4,1,2,4,4,1,0
10699,1,3,4,0,4,4,4,4,3,4,4,4,4,0,4,4,0,0
10700,3,4,2,3,0,2,0,0,3,4,1,1,3,1,3,3,0,3
10701,0,4,0,0,0,1,1,0,1,2,3,2,0,1,1,0,2,4
10702,4,3,0,0,0,4,0,0,4,4,4,4,2,0,1,4,1,4
10703,1,3,0,1,0,2,0,0,4,2,0,4,2,0,1,1,0,0
10704,0,1,0,0,4,2,0,0,0,4,4,4,0,2,0,0,2,0
10705,0,4,0,0,2,0,0,0,1,2,2,2,0,2,1,0,3,0
10706,0,1,0,0,4,2,0,0,0,2,4,3,0,4,0,0,2,1
10707,0,0,0,0,4,0,0,0,0,1,4,4,0,1,4,0,2,0
10708,0,2,0,0,4,1,0,4,0,2,3,2,1,3,0,0,4,3
10709,0,1,0,0,0,1,3,2,2,3,3,2,0,3,1,0,1,0
10710,0,2,1,0,2,4,0,0,0,2,2,3,0,1,4,0,3,0
10711,0,4,1,0,4,4,0,0,0,3,2,4,0,4,0,0,4,0
10712,0,4,1,0,2,0,0,4,4,3,3,3,0,2,0,0,1,0
10713,0,4,1,0,3,4,0,0,0,2,2,3,1,1,2,0,1,1
10714,0,3,4,0,1,4,0,4,0,4,3,2,0,2,4,0,2,0
10715,0,1,0,0,1,1,0,4,0,3,3,2,0,2,1,0,4,0
10716,0,1,0,0,1,1,0,1,0,3,1,1,0,3,0,0,1,0
10717,0,4,0,1,0,0,0,0,0,3,2,3,4,1,4,1,4,0
