,가구인테리어/잡화_고가,가구인테리어/잡화_저가,가구인테리어/잡화_중가,가전/레저취미/멀티샵_고가,가전/레저취미/멀티샵_저가,가전/레저취미/멀티샵_중가,교육문화/아동_고가,교육문화/아동_저가,교육문화/아동_중가,식품/생활_고가,식품/생활_저가,식품/생활_중가,의류/이미용_고가,의류/이미용_저가,의류/이미용_중가,침구/주방_고가,침구/주방_저가,침구/주방_중가
12092,7,6,7,7,5,7,7,6,2,2,2,2,7,3,7,7,3,7
12093,5,4,4,7,5,3,7,2,2,4,4,4,4,4,3,6,5,6
12094,7,2,6,4,3,2,4,3,3,4,3,3,3,1,3,7,2,3
12095,7,3,1,7,6,3,7,7,3,4,4,3,3,4,3,7,7,7
12096,7,4,4,7,6,5,7,4,7,3,2,2,6,3,4,7,1,7
12097,7,5,7,7,4,6,7,7,7,5,3,3,7,4,7,7,5,7
12098,7,7,7,7,3,7,7,7,6,3,2,3,7,4,7,7,3,7
12099,7,3,7,7,3,7,7,7,7,3,2,1,7,3,7,7,4,4
12100,6,2,4,4,7,5,7,7,6,2,7,3,2,7,3,2,7,6
12101,7,3,6,7,2,7,1,4,4,4,3,3,7,1,4,7,6,5
12102,7,3,7,7,3,6,6,3,4,2,3,3,7,1,4,7,2,3
12103,7,3,6,7,4,6,5,4,6,2,1,1,6,4,6,7,3,6
12104,7,3,7,7,6,7,7,1,7,1,2,2,6,2,6,7,4,7
12105,7,3,7,7,4,7,3,2,3,3,3,3,7,2,6,7,1,6
12106,7,3,7,7,7,7,7,7,7,5,3,5,7,2,3,7,6,7
12107,4,2,4,7,1,7,7,6,7,1,2,2,2,1,1,4,4,4
12108,7,1,6,7,1,6,7,4,6,4,2,2,7,4,4,7,3,7
12109,7,3,7,7,4,7,6,7,7,2,3,3,7,3,6,7,7,6
12110,7,1,2,7,7,3,7,2,7,2,4,2,3,3,3,3,4,3
12111,7,2,2,7,2,7,6,3,3,3,3,3,6,1,5,7,2,5
12112,7,6,7,7,3,7,7,7,4,3,1,1,6,4,6,7,4,7
12113,7,3,7,7,4,4,7,5,6,2,1,1,7,4,6,7,6,3
12114,6,3,6,6,4,4,7,7,7,2,3,3,4,3,3,6,3,6
12115,7,6,7,7,6,7,7,7,7,3,2,2,7,5,7,7,6,7
12116,5,3,5,6,7,4,7,4,1,3,5,4,2,7,3,4,7,3
12117,7,3,7,7,6,7,7,4,7,5,4,4,6,4,7,7,5,7
12118,7,1,4,7,3,5,7,7,6,3,2,3,3,6,4,7,5,5
12119,7,7,7,7,6,7,6,2,6,2,2,2,7,3,7,6,1,7
12120,7,1,6,7,7,7,7,3,4,3,5,3,4,5,4,7,5,5
12121,7,2,7,7,1,7,7,7,7,2,2,1,7,5,4,7,4,7
12122,7,1,4,7,3,3,7,6,7,1,1,1,7,3,4,7,4,6
12123,6,6,3,3,1,3,4,6,6,4,3,4,5,4,4,7,7,4
12124,7,3,4,7,6,6,6,3,3,2,4,4,4,6,4,2,7,4
12125,7,5,6,7,6,6,7,1,1,3,2,1,7,2,5,7,2,7
12126,6,7,7,7,7,7,7,7,4,6,1,5,6,7,3,7,7,7
12127,3,4,4,7,7,4,7,7,3,4,5,4,1,7,3,5,6,6
12128,7,2,6,7,6,7,3,3,3,4,2,2,7,3,7,7,4,7
12129,7,2,3,2,7,2,7,7,7,2,3,3,2,6,3,3,5,3
12130,3,4,7,7,7,4,7,7,3,4,5,4,6,7,5,7,7,6
12131,7,6,7,7,2,7,6,6,7,3,2,3,7,1,7,7,2,3
12132,6,4,3,7,6,3,4,3,1,3,4,4,4,6,2,7,6,3
12133,4,3,2,3,7,3,7,7,7,1,6,4,4,7,2,5,7,2
12134,7,3,2,2,7,3,7,7,6,3,6,5,3,6,3,7,7,1
12135,2,2,2,3,7,2,7,7,3,4,3,4,2,6,1,2,6,2
12137,7,2,7,7,6,7,7,7,7,2,1,2,7,3,7,7,1,7
12138,7,3,4,7,7,5,7,7,3,2,5,4,5,7,2,3,7,3
12139,6,2,1,3,7,3,7,7,6,3,4,4,5,7,3,4,7,3
12140,2,3,2,1,7,2,7,6,3,5,4,4,2,3,1,1,3,6
12141,7,6,7,7,7,7,7,7,7,4,1,2,7,6,6,7,3,7
12142,7,3,6,7,6,4,6,7,5,1,4,3,7,4,4,7,7,3
12143,6,5,7,7,6,7,7,7,7,5,2,2,7,4,7,7,4,7
12144,7,3,3,7,3,7,7,4,1,2,3,3,6,2,3,6,6,2
12145,6,2,1,3,5,1,7,7,2,3,4,4,2,6,1,3,2,2
12146,6,4,5,6,7,3,7,5,4,4,4,3,3,5,2,4,6,3
12147,4,1,1,1,3,3,7,5,2,3,3,3,3,3,1,6,1,3
12148,7,2,4,7,7,3,7,7,7,3,4,3,5,6,3,7,6,7
12149,6,4,7,7,6,7,6,3,3,1,2,2,5,3,4,7,4,7
12150,7,6,7,7,6,6,7,7,7,2,1,1,7,3,6,7,7,7
12151,3,3,2,3,7,2,7,7,7,4,7,5,3,7,2,6,7,6
12152,7,3,6,7,3,3,7,7,6,2,2,1,6,5,4,7,2,7
12153,7,4,5,7,3,7,7,4,1,3,3,3,7,2,6,7,2,5
12154,7,3,6,7,3,2,7,2,4,3,3,3,7,1,7,7,4,6
12155,7,4,4,7,7,1,3,2,3,2,4,3,6,3,3,3,3,6
12156,7,4,7,7,7,7,6,2,7,3,3,3,7,2,7,7,6,7
12157,3,3,3,3,6,3,7,4,6,2,4,4,2,3,2,5,2,3
12158,6,5,3,7,3,1,7,1,6,1,3,4,5,2,3,7,2,6
12159,7,5,7,7,5,7,7,2,6,3,3,3,7,3,7,7,3,6
12160,7,5,7,7,5,7,7,4,3,2,3,3,7,2,2,7,6,7
12161,7,1,6,7,1,7,7,7,6,2,2,2,7,2,6,7,1,7
12162,7,1,3,1,1,7,7,7,7,1,1,1,7,2,3,3,2,6
12163,7,7,7,7,7,7,7,7,7,5,4,5,7,7,7,7,7,7
12164,6,1,7,7,3,7,7,4,6,5,4,4,7,3,4,6,7,6
12165,6,5,7,7,7,3,7,7,3,3,4,4,6,4,3,7,4,6
12167,7,3,3,7,3,6,7,2,7,4,2,2,7,1,6,7,1,3
12168,7,3,7,7,7,2,2,3,3,3,3,3,6,3,4,7,3,5
12169,6,3,3,6,7,4,6,3,6,2,3,3,3,3,4,1,3,7
12170,7,5,6,7,1,7,7,7,7,5,3,3,7,3,7,7,6,7
12171,7,1,3,7,7,2,7,7,7,5,4,3,1,7,3,6,6,7
12172,7,5,7,7,2,7,7,7,7,2,2,1,7,3,7,7,2,6
12173,7,3,6,7,7,7,7,7,2,3,7,4,3,7,4,3,7,6
12174,7,4,7,7,7,7,7,7,7,3,2,2,7,5,7,7,6,7
12175,7,2,7,6,6,3,7,7,7,1,3,3,3,4,3,6,5,2
12176,7,3,7,7,6,7,7,7,7,2,2,2,7,6,7,7,4,7
12177,6,1,3,6,7,3,7,7,3,2,3,4,4,7,3,1,7,7
12178,7,3,6,7,3,4,7,3,6,3,2,2,6,2,5,7,4,6
12179,7,2,7,7,1,4,7,3,3,3,3,3,7,2,7,7,4,7
12180,6,2,3,7,6,5,7,7,7,5,5,3,3,7,3,7,6,7
12181,6,4,3,7,4,6,3,4,3,3,2,3,6,2,4,6,2,3
12183,7,2,7,7,3,7,7,7,7,4,2,2,6,3,2,7,5,7
12184,7,5,7,7,2,4,6,3,6,4,3,3,7,3,4,7,3,7
12185,7,6,7,7,6,6,3,7,6,3,3,3,7,4,7,7,6,7
12186,1,1,1,6,4,3,7,7,2,2,4,4,2,4,2,3,6,6
12187,7,4,7,7,2,6,7,7,7,7,2,5,7,3,6,6,3,6
12188,7,7,7,7,7,7,7,2,6,4,3,2,7,4,4,7,5,7
12189,7,4,7,7,6,7,6,4,4,4,3,3,7,3,6,7,4,7
12190,6,3,6,3,7,4,7,7,6,3,6,3,3,6,2,6,6,7
12191,1,3,3,6,7,3,6,6,1,3,5,3,3,7,1,3,6,3
12192,7,1,7,7,7,6,7,3,7,1,4,2,3,3,4,6,6,7
12193,7,3,7,7,6,7,6,1,3,3,3,3,7,2,4,4,4,7
12194,7,3,6,7,7,5,7,7,7,3,5,4,4,6,3,6,7,2
12195,7,4,7,7,7,7,7,6,7,3,2,2,6,3,5,7,2,5
12196,7,7,7,7,4,7,7,6,7,3,3,2,7,3,7,7,7,6
12197,7,2,7,7,1,4,5,3,3,4,2,2,7,3,6,7,3,7
12198,7,3,7,7,3,7,3,1,1,4,3,4,7,3,7,7,3,6
12199,7,7,7,7,5,7,7,3,7,2,2,2,7,6,7,7,3,7
12200,7,2,3,3,7,3,7,7,7,2,3,4,2,7,3,4,6,5
12201,7,5,7,7,6,7,7,3,7,4,3,2,7,2,7,7,3,7
12202,7,3,7,7,3,7,7,5,7,4,2,2,7,1,7,7,3,3
12203,2,4,3,7,5,2,3,5,3,4,5,4,3,6,7,3,7,3
12204,7,3,7,7,4,7,6,1,3,1,1,1,7,2,6,7,3,6
12205,7,2,3,7,3,3,7,7,7,3,2,2,4,4,6,7,3,7
12206,3,6,2,7,2,3,6,4,3,4,4,5,3,4,2,5,7,6
12207,3,3,3,7,7,3,7,5,4,4,5,3,3,6,3,3,6,6
12208,3,1,2,6,7,1,7,7,4,4,7,3,4,7,3,6,7,6
12209,7,4,7,7,4,7,7,4,6,5,3,3,1,2,7,7,4,7
12210,4,2,5,7,7,6,7,7,7,4,6,4,2,5,3,3,7,6
12211,7,3,6,7,3,7,4,2,3,4,3,3,7,1,7,7,2,7
12212,7,3,2,3,7,1,6,4,3,2,3,3,1,3,1,3,2,2
12213,7,3,7,7,2,7,7,3,2,2,1,1,7,1,7,7,1,4
12214,3,5,3,7,7,4,7,7,3,3,6,4,3,7,3,4,7,3
12215,7,3,3,6,6,6,1,3,1,3,4,5,2,2,3,7,3,7
12216,7,4,7,7,4,7,7,4,4,3,2,3,7,4,7,7,2,7
12217,7,6,7,7,3,7,7,5,7,4,2,1,7,3,7,7,3,7
12218,6,3,1,2,7,1,7,7,3,5,5,5,3,6,1,1,7,1
12219,2,4,3,1,7,2,7,3,2,3,3,3,2,3,2,3,4,3
12220,7,3,7,7,2,7,2,2,2,2,3,3,6,2,5,7,3,7
12221,6,2,2,6,7,2,7,7,5,3,4,4,4,4,2,4,5,2
12222,6,3,6,7,2,7,7,3,6,3,3,3,6,2,6,7,2,2
12223,7,3,7,7,3,7,6,3,2,3,3,3,7,3,1,7,3,7
12224,7,3,1,6,7,1,7,7,1,5,5,4,4,6,5,7,7,7
12225,6,4,5,7,3,2,4,2,4,2,3,3,3,3,4,7,4,2
12226,5,3,2,5,7,3,7,7,4,4,7,5,5,7,1,4,7,4
12227,7,7,5,7,3,3,7,7,6,3,1,2,7,5,3,7,4,7
12228,6,1,2,7,7,7,7,7,6,3,4,2,3,1,3,7,3,6
12229,7,1,7,7,6,6,7,7,3,5,2,1,6,7,6,7,2,7
12230,2,2,2,2,7,3,7,7,7,1,6,3,1,7,1,3,7,2
12231,7,6,7,7,7,6,7,7,7,3,3,3,5,3,6,7,3,6
12232,7,3,7,7,3,7,7,6,6,1,3,1,7,3,7,7,1,2
12233,7,4,1,7,6,7,7,4,5,5,3,3,7,1,7,7,3,1
12234,7,7,7,7,3,7,7,7,7,4,1,1,7,3,7,7,3,7
12235,7,5,2,7,5,7,7,7,7,3,3,4,6,3,5,7,6,7
12236,7,1,2,7,1,7,7,3,3,4,4,3,6,2,3,7,3,7
12237,4,3,5,6,6,6,7,7,5,2,5,4,4,5,3,6,6,3
12238,7,6,6,7,2,4,7,7,7,4,2,2,7,5,4,7,3,7
12239,6,4,2,7,7,4,7,2,3,3,4,4,5,4,3,7,3,3
12240,5,4,3,2,7,2,7,7,5,2,4,4,3,3,3,3,3,3
12241,3,1,3,5,7,2,7,7,7,2,7,5,3,7,3,4,7,6
12243,6,3,3,7,3,6,7,3,4,3,2,2,5,2,4,7,2,2
12244,6,3,5,7,7,4,4,3,2,3,3,3,7,3,5,7,2,7
12245,7,6,7,7,7,7,7,4,3,4,3,3,7,3,6,7,3,7
12246,6,3,6,7,7,6,7,7,3,1,5,4,4,7,4,3,7,4
12247,1,6,3,7,6,3,7,7,7,5,3,3,4,3,4,7,7,7
12248,7,3,6,7,4,7,7,4,6,1,1,1,7,3,7,7,3,7
12249,7,3,7,6,7,5,7,6,2,3,4,3,5,6,4,6,7,6
12250,4,5,5,7,7,6,7,2,3,1,3,3,3,4,4,7,3,2
12251,7,4,6,7,7,7,7,7,7,3,1,3,6,7,6,7,7,6
12252,6,3,4,7,6,4,7,3,3,4,3,2,5,3,3,7,5,6
12254,7,3,7,7,4,7,7,7,7,3,2,2,7,4,7,7,4,7
12255,2,4,4,3,1,2,5,3,2,3,4,4,4,4,3,1,3,3
12256,7,3,7,7,6,4,7,6,3,2,4,2,4,3,3,6,3,4
12257,7,1,7,7,2,7,7,6,1,2,1,1,7,3,7,7,3,7
12258,7,7,7,7,7,7,7,3,6,2,3,3,6,4,7,7,3,7
12259,7,2,2,7,1,2,4,7,1,3,3,2,2,7,1,4,5,6
12260,7,4,7,7,4,7,7,6,7,4,3,3,7,3,4,7,3,2
12261,7,7,7,7,7,7,7,3,7,3,3,3,7,5,6,6,3,7
12262,7,3,6,6,1,4,7,7,4,5,2,2,7,4,4,7,2,7
12263,7,3,4,7,3,7,7,6,7,5,4,4,7,3,5,7,2,4
12264,6,3,3,7,4,3,3,3,3,2,3,3,3,2,1,6,1,7
12265,7,3,7,7,4,6,7,3,6,3,3,3,7,3,7,7,4,5
12266,7,2,7,7,3,7,7,7,7,3,2,2,7,4,7,7,4,7
12267,7,5,3,7,6,3,7,7,3,4,3,2,4,3,4,6,1,6
12268,6,3,2,4,4,2,2,2,1,4,4,5,3,3,3,4,3,1
12269,7,2,7,7,3,7,3,3,5,3,4,3,7,3,1,7,5,6
12270,7,1,6,7,7,3,7,7,7,1,6,3,2,7,3,7,7,6
12271,7,1,7,7,6,5,3,3,3,3,3,3,7,6,6,7,6,7
12272,7,2,1,7,1,7,4,2,3,3,3,4,6,2,7,7,6,7
12273,7,2,4,7,6,3,3,2,1,3,3,3,4,3,3,6,2,6
12275,7,3,7,7,2,7,7,2,2,1,3,2,7,3,7,7,2,6
12276,5,2,3,7,7,4,7,7,7,3,5,3,3,6,2,3,7,3
12277,7,3,6,7,1,1,7,2,4,3,3,3,7,2,4,2,2,3
12278,7,4,7,7,1,7,7,7,7,4,2,3,7,1,7,7,3,7
12279,7,1,7,7,4,7,7,6,6,2,2,1,5,4,6,7,4,6
12280,7,2,7,7,4,6,7,5,7,5,2,2,7,5,6,7,6,7
12281,7,4,7,7,2,6,7,3,1,3,3,3,4,3,6,7,3,6
12282,7,2,2,7,7,3,7,6,2,4,6,4,2,6,1,1,7,4
12283,7,3,6,7,3,7,7,2,3,2,3,4,7,2,2,7,2,2
12284,7,3,7,7,6,6,1,7,1,4,2,2,7,3,7,7,3,7
12285,7,4,7,7,3,7,7,7,7,3,1,1,7,5,7,7,3,7
12286,7,4,6,7,7,6,7,5,3,4,3,4,7,3,6,7,3,6
12287,7,6,7,7,2,6,6,7,5,4,2,1,7,3,7,7,3,7
12288,7,3,7,7,3,7,2,2,1,2,2,2,7,1,6,7,2,7
12289,6,4,4,7,6,3,4,3,3,4,4,4,2,3,3,6,3,6
12290,5,2,3,6,7,4,7,7,6,3,6,3,3,3,3,7,6,7
12292,7,3,6,7,7,6,7,7,7,4,7,4,4,7,3,6,7,2
12293,7,4,7,7,3,7,7,3,6,3,3,2,7,2,6,7,1,6
12294,6,5,6,7,6,7,7,4,7,2,3,2,5,3,4,7,2,5
12295,7,4,6,7,6,7,7,4,7,3,3,2,6,2,5,7,1,3
12296,7,1,5,4,7,5,7,7,7,1,5,3,1,5,3,7,6,7
12297,4,3,3,4,4,3,7,7,3,3,4,5,1,4,2,4,6,1
12298,7,7,6,7,7,7,7,7,7,2,3,3,7,2,7,7,7,7
12299,4,3,3,6,7,3,7,7,7,4,5,5,3,7,3,7,5,7
12300,7,2,7,7,4,7,7,7,7,3,2,2,7,4,7,7,7,7
12301,7,3,3,7,5,2,4,6,2,3,2,2,3,4,3,6,3,7
12302,6,3,7,7,7,3,7,3,3,4,2,3,3,3,4,5,3,6
12303,7,2,3,7,6,7,4,3,3,2,4,4,3,5,3,7,4,7
12304,7,7,7,7,6,7,7,4,5,4,3,2,7,2,5,7,4,7
12305,7,5,7,7,3,7,7,7,7,3,1,1,7,4,7,7,1,7
12306,3,3,3,7,7,5,6,5,3,2,4,3,2,5,3,7,5,1
12307,7,2,3,7,3,7,1,3,3,2,3,3,4,2,5,6,3,3
12308,7,5,7,7,3,7,7,2,7,4,3,2,7,3,5,7,2,3
12309,7,4,7,7,3,7,7,6,6,3,2,2,7,5,7,7,4,7
12310,7,1,7,6,2,7,7,6,6,2,1,1,7,4,3,7,3,7
12311,7,7,6,7,3,7,7,7,7,3,2,3,7,1,7,7,1,7
12312,3,2,3,7,7,6,7,7,7,3,4,5,3,3,2,2,5,6
12313,7,3,6,7,7,1,7,3,3,4,4,4,4,6,7,3,3,7
12314,7,1,6,7,3,7,7,6,7,5,1,1,7,5,3,5,3,6
12315,7,1,7,7,3,7,7,6,7,4,2,3,7,3,7,7,3,7
12316,7,4,7,7,4,7,7,7,7,5,2,3,7,4,7,7,3,7
12317,2,4,3,1,7,4,7,7,5,5,7,5,4,7,2,5,7,7
12318,7,3,7,7,3,6,7,7,7,2,1,2,7,6,7,7,1,7
12319,4,3,2,3,7,3,6,2,2,2,3,3,3,4,3,6,3,4
12320,7,3,7,7,4,7,7,7,7,4,3,3,7,4,6,7,6,7
12321,1,3,6,6,7,3,7,7,2,3,7,4,2,7,2,4,7,3
12322,7,5,7,7,7,7,7,7,7,3,3,2,6,2,2,7,4,7
12323,7,3,7,7,3,6,7,7,7,2,1,1,7,3,6,7,2,7
12324,7,2,3,6,3,3,7,7,7,2,2,2,3,4,4,7,6,1
12325,7,3,1,7,5,1,7,7,6,5,2,2,7,4,7,7,6,7
12326,5,3,3,7,6,3,7,7,3,3,4,4,4,6,2,7,7,6
12327,7,1,7,7,1,4,7,6,6,4,1,2,7,4,6,7,2,7
12328,5,2,3,6,7,2,7,7,7,3,5,4,2,7,2,3,7,4
12329,6,3,7,7,7,6,5,3,3,2,3,1,6,3,5,7,4,6
12330,7,5,7,7,4,7,7,3,7,3,2,2,7,4,7,7,7,5
12331,7,4,5,7,3,4,7,3,3,3,3,3,6,3,6,7,5,2
12332,2,4,3,7,4,3,7,7,6,5,3,1,4,3,3,7,6,7
12333,7,4,7,7,3,7,3,2,2,5,3,4,7,3,5,7,7,7
12334,7,3,7,7,3,7,7,3,6,4,2,2,7,2,7,7,1,7
12335,6,4,5,7,2,7,7,4,7,3,3,3,7,2,7,7,2,2
12336,7,4,7,7,5,7,7,4,5,3,2,2,6,3,4,7,1,4
12337,7,5,7,7,5,7,7,7,7,4,1,3,7,5,6,7,3,7
12338,7,3,3,7,2,4,7,3,4,3,3,3,6,3,4,6,2,3
12339,3,3,3,3,7,4,7,6,7,5,5,4,3,7,3,3,7,2
12340,7,2,7,7,7,7,7,7,7,3,7,3,1,7,4,7,7,7
12341,3,4,3,7,6,3,7,5,2,3,4,3,3,7,3,6,7,6
12342,7,5,7,7,3,6,7,4,6,3,2,1,7,3,6,7,2,1
12343,7,4,7,7,7,6,7,3,3,3,3,3,7,3,6,6,2,4
12344,7,7,6,7,7,7,7,7,7,4,2,3,7,3,4,7,1,7
12345,7,3,7,7,6,6,2,3,3,2,2,2,7,2,5,7,1,6
12346,7,5,2,7,7,2,7,7,4,4,7,4,2,7,2,7,7,6
12347,7,4,4,7,7,6,7,3,7,5,2,2,7,3,6,7,3,4
12348,7,1,7,7,5,7,7,6,6,3,2,1,6,4,7,7,3,7
12349,7,1,7,7,6,7,7,6,4,5,1,2,7,4,6,7,3,7
12350,7,4,6,7,3,7,6,2,3,4,3,4,7,3,7,7,3,7
12351,7,1,7,7,6,4,7,7,6,5,1,1,7,7,3,7,7,7
12352,7,4,4,7,4,6,7,7,7,3,3,3,6,2,3,7,3,7
12353,7,4,7,7,7,7,7,7,7,7,3,5,7,2,5,7,7,7
12354,7,6,7,7,3,7,7,3,5,2,2,3,7,2,7,7,3,7
12355,7,1,7,7,2,6,7,4,7,2,3,3,7,2,7,6,1,3
12356,7,2,7,7,7,7,7,7,7,3,1,2,7,5,6,6,4,7
12357,3,3,1,7,7,1,7,5,2,3,5,3,2,5,3,2,7,6
12358,6,4,6,7,6,7,7,7,7,7,4,5,5,2,3,7,7,7
12359,3,2,5,7,7,4,7,7,7,2,7,4,1,7,3,3,7,6
12360,7,1,7,7,2,7,7,7,7,4,1,2,7,4,7,7,7,7
12361,7,2,5,7,1,7,7,3,6,5,3,3,7,1,4,7,3,7
12362,6,7,2,7,7,2,6,7,1,4,7,5,2,7,3,2,7,1
12363,7,6,7,7,4,6,7,7,7,3,2,2,7,4,7,7,3,7
12364,7,7,7,7,3,7,7,7,7,3,2,2,7,3,7,7,3,7
12365,6,4,5,7,7,4,7,3,7,5,4,2,3,1,3,7,4,6
12366,7,3,5,7,5,1,4,3,3,2,3,3,7,1,2,7,1,4
12367,3,3,4,3,7,2,7,6,6,4,4,3,4,6,3,1,7,3
12368,7,3,7,7,6,7,7,3,4,2,3,3,6,2,7,7,4,6
12369,7,2,7,7,3,7,7,2,3,3,3,3,7,2,7,7,4,7
12370,7,5,7,6,6,6,3,2,3,4,3,3,7,3,5,7,6,7
12371,7,2,7,7,6,5,7,7,7,3,2,2,7,4,5,7,6,7
12372,7,5,7,7,3,7,7,7,6,3,3,3,7,3,7,7,2,3
12373,7,7,7,7,7,7,7,3,7,2,2,3,7,4,6,7,2,7
12374,7,5,7,7,1,7,6,4,7,2,3,3,7,3,7,6,4,7
12375,7,3,7,7,6,7,2,3,3,2,3,3,7,2,6,7,2,2
12376,7,3,2,7,6,4,7,7,6,3,4,3,4,5,4,6,7,7
12377,6,4,7,7,6,3,7,7,7,5,3,4,7,1,3,7,7,6
12378,7,3,3,3,7,3,7,7,2,3,7,5,3,7,3,4,7,6
12379,7,4,7,7,3,7,4,4,3,3,2,2,6,1,6,7,3,7
12380,7,1,4,7,7,3,7,6,7,3,4,3,3,3,1,3,4,3
12381,2,4,1,1,7,3,7,3,6,3,5,5,2,7,1,3,3,2
12382,7,4,7,7,6,7,4,3,3,1,3,3,7,3,6,7,2,5
12383,7,3,6,7,3,7,7,5,7,3,3,3,6,2,7,7,2,6
12384,7,1,7,7,3,1,7,5,7,5,2,2,7,4,7,7,3,7
12385,7,3,7,7,4,7,7,3,3,1,1,1,7,6,6,7,2,7
12386,7,2,6,7,7,3,7,7,2,4,7,4,3,7,4,3,7,6
12387,7,3,6,7,7,4,7,7,3,2,5,4,5,7,3,7,7,7
12388,7,1,7,7,1,6,7,4,3,2,1,1,7,5,7,7,2,7
12389,7,2,7,7,7,7,6,6,6,4,3,3,7,3,7,7,6,7
12390,7,1,7,7,4,4,7,1,4,3,2,2,7,3,4,6,2,4
12392,2,2,2,7,7,1,6,7,4,3,5,4,1,4,1,6,7,7
12394,7,4,7,7,2,7,7,3,6,2,1,1,7,2,7,7,3,7
12395,7,3,7,7,2,7,7,2,7,4,2,2,7,2,6,7,3,7
12396,5,5,4,7,1,2,2,4,2,3,4,4,4,4,3,2,3,6
12397,3,4,3,4,2,2,7,4,6,1,3,2,1,3,2,4,2,5
12398,7,3,7,7,4,7,7,6,7,3,3,3,7,3,7,7,3,3
12399,7,3,6,7,3,6,7,7,7,3,2,2,7,4,7,7,3,7
12400,2,3,2,6,7,2,7,7,6,4,7,4,2,7,2,2,7,3
12401,7,5,3,3,6,4,7,7,7,2,1,1,5,7,4,7,5,7
12402,7,6,6,7,1,7,5,6,7,4,1,1,7,4,7,7,7,7
12403,6,3,4,1,7,7,7,7,2,4,6,5,3,6,3,7,7,1
12404,7,1,7,7,5,7,7,7,7,3,2,2,7,3,7,7,3,7
12405,6,3,4,7,6,7,7,3,3,2,2,2,7,2,5,7,1,3
12406,4,3,3,3,7,2,7,7,6,4,5,5,3,7,2,3,6,3
12407,4,3,7,7,6,2,7,6,2,3,5,3,5,4,3,6,5,7
12408,7,3,7,7,6,6,7,7,7,2,1,2,6,3,6,7,3,7
12409,7,7,7,7,2,7,7,7,7,3,3,2,7,3,6,7,7,7
12410,4,2,3,2,6,2,7,7,7,3,3,3,2,2,2,7,3,6
12411,7,5,3,7,2,3,7,3,7,1,2,2,7,1,7,7,4,7
12412,7,2,7,7,3,7,7,7,7,3,1,1,6,4,7,7,3,6
12413,7,4,7,7,4,7,7,3,3,3,3,3,7,3,7,7,5,7
12414,7,3,6,7,3,7,7,6,6,5,2,3,7,1,3,7,3,7
12415,7,2,2,7,7,4,7,7,2,1,4,3,2,4,2,6,3,6
12416,7,4,7,7,5,7,7,5,6,3,3,3,7,3,3,7,2,3
12417,7,7,6,7,7,6,7,7,7,4,3,3,7,3,7,7,4,6
12418,7,4,6,7,1,5,7,6,3,3,3,3,3,2,2,3,7,6
12419,6,3,7,7,2,4,7,3,7,1,2,3,7,1,4,7,2,4
12420,7,2,7,7,2,7,7,7,7,2,1,1,7,4,5,7,4,7
12421,7,4,7,7,5,7,7,3,6,3,3,2,7,1,7,7,3,7
12422,7,3,1,7,2,6,7,2,6,2,3,3,6,1,3,3,2,4
12423,7,4,7,7,4,7,7,6,7,3,3,3,7,2,7,7,2,4
12424,6,4,7,7,7,2,1,1,1,3,3,3,6,3,6,7,1,6
12425,6,2,2,7,2,4,4,1,3,2,3,3,7,2,4,7,2,3
12426,7,4,4,7,7,3,7,5,3,3,5,3,5,6,1,6,7,7
12427,7,4,7,7,3,4,7,3,6,3,4,4,7,2,6,7,7,7
12428,7,6,4,7,2,7,7,2,3,2,3,3,7,3,7,7,4,7
12429,7,3,6,7,2,7,6,6,7,4,3,3,6,2,6,7,3,7
12430,2,2,6,7,3,4,7,6,7,4,2,2,7,1,3,6,3,6
12431,7,4,4,7,7,4,1,6,2,3,3,3,3,3,4,6,3,7
12432,7,2,3,3,7,4,7,7,7,3,6,4,6,7,2,2,7,7
12433,7,4,7,7,3,4,7,6,7,3,3,4,7,4,7,7,3,7
12434,4,5,4,1,7,2,7,7,6,5,6,4,1,6,3,3,7,3
12435,7,5,7,7,3,7,7,5,6,3,2,3,7,4,7,7,3,7
12436,7,4,7,7,3,7,7,2,7,3,2,1,7,1,6,7,1,4
12437,6,3,6,6,1,2,4,3,1,4,4,5,3,3,3,6,3,6
12438,7,2,7,7,7,7,7,7,7,2,2,1,7,5,7,7,4,7
12439,7,6,7,7,7,7,7,3,7,3,3,4,7,2,7,7,7,7
12440,7,3,2,7,2,7,6,6,5,4,3,4,7,2,4,7,1,6
12441,7,2,4,6,7,4,7,4,3,2,4,4,3,3,3,3,7,2
12442,2,3,1,2,6,1,7,7,3,3,3,4,3,3,3,4,6,2
12443,3,3,4,3,7,2,7,7,6,2,4,4,2,5,2,3,7,6
12444,1,4,3,7,7,7,7,2,3,3,5,3,3,4,3,4,6,4
12445,7,3,7,7,4,6,7,2,7,4,2,2,7,2,3,7,5,7
12446,4,2,6,2,7,3,7,7,3,2,4,4,3,2,3,3,6,2
12447,7,5,6,7,3,7,7,5,7,3,3,2,7,1,7,7,4,7
12448,6,3,3,7,7,3,7,7,3,3,6,5,3,6,3,3,7,5
12449,6,4,3,7,7,3,7,7,6,1,2,2,4,3,3,7,3,2
12450,7,7,7,7,7,7,7,7,7,4,2,3,7,4,7,7,6,7
12451,7,3,3,7,7,1,7,7,7,5,6,5,2,7,1,7,7,2
12452,6,5,7,7,6,7,7,6,7,4,2,2,7,4,7,7,4,7
12453,4,4,4,7,7,3,7,7,7,7,5,3,3,7,1,3,7,3
