,가구인테리어/잡화_고가,가구인테리어/잡화_저가,가구인테리어/잡화_중가,가전/레저취미/멀티샵_고가,가전/레저취미/멀티샵_저가,가전/레저취미/멀티샵_중가,교육문화/아동_고가,교육문화/아동_저가,교육문화/아동_중가,식품/생활_고가,식품/생활_저가,식품/생활_중가,의류/이미용_고가,의류/이미용_저가,의류/이미용_중가,침구/주방_고가,침구/주방_저가,침구/주방_중가
8833,2,3,1,6,7,4,7,6,4,2,5,4,3,6,3,3,5,2
8834,7,6,7,7,7,7,7,4,5,5,3,3,7,3,7,7,7,7
8835,7,3,6,7,7,3,7,6,3,3,5,4,2,5,3,3,7,5
8836,7,4,4,6,5,1,3,3,1,4,5,5,4,3,3,3,4,5
8837,7,5,7,7,1,6,1,3,3,3,3,3,5,3,4,7,2,7
8838,7,1,7,7,1,6,6,4,5,1,1,1,7,4,7,7,4,7
8839,2,6,7,7,7,7,3,3,2,3,3,3,7,2,7,7,2,7
8840,7,2,7,7,2,7,7,4,7,4,1,1,7,3,7,7,2,7
8841,7,3,6,3,6,7,2,1,2,3,3,3,6,3,4,6,2,7
8842,7,1,5,7,7,3,7,7,4,1,7,3,4,7,6,2,7,7
8843,3,3,4,7,7,6,5,3,2,4,4,5,3,4,3,6,3,6
8844,2,2,6,3,7,2,7,7,2,2,7,3,3,7,2,3,7,3
8845,7,4,6,7,4,6,7,3,4,3,3,3,7,3,5,7,2,7
8846,7,5,2,1,7,3,7,7,3,2,3,3,4,3,3,7,5,7
8847,3,1,2,7,7,3,7,7,6,2,4,3,1,3,3,7,7,7
8849,6,3,2,7,7,3,7,7,2,3,4,4,3,5,2,6,6,4
8850,5,3,4,7,3,3,3,3,3,3,4,4,3,3,3,3,3,4
8851,7,7,7,7,7,7,7,3,7,3,3,3,7,3,7,7,5,7
8852,7,2,7,7,2,7,7,7,7,3,1,1,7,3,7,7,4,7
8853,7,4,7,7,3,7,6,1,3,2,2,1,4,3,3,7,3,7
8854,6,5,3,7,7,3,6,6,1,5,5,5,2,3,2,1,7,6
8855,7,2,7,7,2,7,7,7,7,4,1,1,7,3,7,7,5,7
8856,6,4,1,7,6,4,7,7,3,2,4,3,3,7,3,1,6,6
8857,7,1,7,7,4,7,7,3,6,3,2,2,7,5,6,7,4,7
8858,3,3,3,5,7,3,5,3,1,2,4,4,2,3,2,2,2,3
8859,7,3,6,1,4,4,7,4,2,3,4,3,4,3,2,6,4,3
8860,7,4,6,7,5,7,2,2,3,2,3,3,7,2,6,7,3,6
8861,3,3,2,7,7,4,7,7,7,3,5,3,2,6,3,7,7,7
8862,7,7,7,7,6,6,7,7,6,5,2,3,7,5,5,7,7,7
8863,3,3,7,6,4,3,6,4,1,2,4,3,3,4,2,3,3,3
8864,4,3,3,7,4,4,3,3,1,4,2,3,3,3,2,6,1,7
8865,7,2,3,7,7,3,7,6,3,3,4,2,3,4,3,1,4,5
8866,3,3,4,3,7,7,3,2,1,2,3,3,1,3,2,3,2,7
8867,2,3,2,4,7,1,7,3,4,3,4,4,3,4,3,3,4,1
8868,2,4,2,6,7,3,5,3,2,3,5,3,3,6,3,3,7,3
8869,7,2,4,7,7,2,7,7,3,4,5,5,3,4,3,6,7,4
8870,6,4,2,7,4,1,3,4,2,3,4,4,3,4,3,3,5,3
8871,7,1,4,7,7,3,7,3,3,2,4,3,4,4,3,5,4,5
8872,7,4,7,7,6,6,1,1,2,3,3,3,6,3,7,7,5,7
8873,7,2,7,7,1,6,7,2,3,2,2,3,7,3,1,7,1,7
8874,3,4,3,3,7,1,3,7,2,4,5,5,2,3,2,2,3,2
8875,7,3,6,7,7,6,4,2,3,2,3,3,6,3,4,7,3,6
8876,7,2,7,7,2,7,7,7,7,1,2,2,7,3,7,7,3,7
8877,7,3,7,7,3,7,7,2,2,3,3,4,7,3,5,7,3,7
8878,7,7,7,7,7,7,3,4,4,3,2,3,7,5,4,6,3,7
8879,7,3,7,7,4,6,7,7,6,5,2,3,7,5,7,7,6,7
8880,3,3,2,7,3,3,6,2,2,2,3,3,4,2,4,4,3,2
8881,3,4,3,6,7,2,2,7,3,4,4,4,2,7,3,1,7,6
8882,3,3,2,2,7,2,2,2,2,6,3,3,3,3,1,6,3,7
8884,5,2,3,3,2,3,6,7,2,4,3,3,4,6,3,4,3,4
8885,7,2,3,7,1,7,7,7,7,1,1,1,5,2,4,6,3,1
8886,7,6,6,7,3,7,7,6,6,1,3,2,7,5,6,7,3,7
8887,7,7,7,7,7,6,7,7,6,5,4,5,7,7,6,7,7,7
8888,5,3,3,7,7,6,7,7,2,3,5,4,3,7,3,7,7,7
8889,3,4,6,7,7,2,6,7,2,4,4,4,2,7,2,7,7,6
8890,4,3,3,6,7,4,7,6,5,3,3,3,5,2,3,4,2,3
8891,6,3,6,7,2,3,3,2,3,3,3,3,7,3,5,7,3,7
8893,3,3,2,5,7,2,2,6,2,5,4,5,5,4,1,6,7,6
8894,6,4,7,7,3,3,7,3,3,4,3,3,3,3,3,7,2,6
8895,7,4,7,7,4,7,4,2,3,2,3,3,5,2,6,7,2,6
8896,7,1,7,7,3,6,7,7,6,3,2,2,7,6,7,7,4,7
8897,6,5,3,1,7,6,7,7,2,5,6,5,3,3,4,2,6,3
8898,7,3,7,7,3,7,3,1,3,3,3,2,7,2,6,7,3,7
8899,7,2,6,7,2,7,4,5,4,3,1,1,7,4,6,7,4,7
8900,7,4,7,7,2,7,6,7,7,3,1,1,7,3,7,7,2,7
8901,7,7,7,7,2,7,7,7,7,4,2,2,7,4,7,7,2,7
8902,7,1,3,7,7,6,7,7,5,1,7,4,3,7,4,6,7,4
8903,7,7,7,7,6,7,7,7,7,7,1,3,7,7,6,7,6,7
8904,2,3,6,7,6,6,6,3,3,1,3,3,3,3,2,6,3,7
8905,7,2,7,7,7,5,3,6,2,1,5,3,3,6,4,5,4,3
8906,7,2,7,7,4,1,7,6,4,3,1,2,7,6,4,7,4,7
8907,6,4,3,7,7,4,7,7,2,3,5,5,2,6,2,3,6,6
8908,7,1,6,7,5,6,3,4,3,1,4,3,3,5,3,2,6,6
8909,3,3,6,7,7,2,7,6,1,4,4,4,2,5,3,6,7,6
8910,3,4,3,5,6,3,7,7,3,5,5,5,4,7,3,2,6,3
8911,7,3,6,7,7,6,7,6,3,3,4,4,5,6,1,3,6,6
8912,7,3,3,7,7,2,7,5,6,2,5,4,3,4,3,7,7,6
8913,4,4,3,7,1,3,6,2,1,2,4,4,4,2,3,4,3,2
8914,2,2,1,5,3,2,5,2,1,4,4,3,3,3,1,6,1,4
8915,7,6,7,7,7,7,7,7,7,7,5,5,4,2,4,7,7,7
8916,7,3,5,7,3,4,2,2,1,2,3,3,6,1,3,7,3,7
8917,7,3,6,7,3,3,3,4,3,3,3,3,4,2,6,7,3,7
8918,3,2,4,6,7,3,7,7,4,3,7,5,2,7,3,6,7,5
8919,2,3,3,7,7,7,3,3,2,3,4,4,4,7,3,1,7,7
8920,7,5,7,7,7,6,6,2,4,3,3,3,1,3,6,6,2,6
8921,7,3,4,7,1,6,3,3,3,4,3,3,7,2,6,7,3,7
8922,3,3,3,4,7,3,2,4,1,4,5,4,2,3,2,3,4,3
8923,7,3,7,7,5,6,7,2,3,1,3,3,6,4,5,7,2,7
8924,2,2,2,7,7,2,7,7,3,5,7,5,2,7,1,4,7,7
8925,7,3,6,7,7,1,7,2,2,5,3,3,7,2,3,7,1,6
8926,7,5,6,7,7,4,6,4,2,2,4,4,1,5,5,4,3,3
8927,7,3,6,7,4,4,2,2,2,5,4,3,7,1,3,6,3,7
8928,3,4,2,3,3,2,7,6,2,3,5,4,4,6,3,3,7,4
8929,2,2,7,2,7,6,7,7,3,2,4,4,4,6,4,3,6,3
8930,7,3,6,7,3,7,2,2,2,4,3,4,7,2,7,7,3,4
8931,7,2,7,7,1,7,4,3,2,1,1,1,7,6,4,7,1,7
8932,3,1,2,3,7,3,2,6,1,4,4,3,2,7,1,4,5,3
8933,3,3,7,7,7,3,3,4,3,3,5,4,4,6,5,6,6,3
8934,7,5,6,7,7,3,3,3,1,4,7,4,3,7,4,1,7,3
8935,3,7,4,7,7,6,7,7,3,6,3,4,3,7,1,7,7,7
8936,7,4,7,7,7,5,3,2,2,3,3,3,7,2,6,7,3,7
8937,3,4,5,2,7,6,7,6,3,4,5,5,4,6,1,7,6,7
8938,5,2,1,4,7,5,6,3,3,1,4,3,4,3,3,3,5,7
8939,7,4,4,7,6,1,7,2,2,3,3,3,2,3,3,3,3,6
8940,2,3,3,7,5,1,7,6,4,3,4,4,3,3,1,5,3,2
8941,3,6,1,7,7,3,3,3,3,2,3,3,5,3,3,7,3,7
8942,2,3,3,6,6,3,3,3,2,3,3,3,3,4,2,7,4,6
8943,5,2,6,3,7,3,7,6,1,2,5,4,2,7,4,4,6,6
8944,7,3,3,7,7,7,7,3,3,3,3,2,2,4,3,7,5,7
8945,6,3,3,7,7,2,7,6,2,3,3,3,4,5,3,3,7,1
8946,7,3,4,7,2,5,6,2,3,2,3,2,6,2,6,7,2,6
8947,6,3,5,7,6,2,6,2,1,3,4,4,3,5,2,3,4,4
8948,5,6,3,7,7,3,6,7,4,4,7,3,4,7,3,7,7,6
8949,7,7,6,7,7,6,7,2,6,4,3,3,7,1,3,7,3,7
8950,4,5,4,7,7,4,4,7,3,4,4,4,4,3,3,6,5,3
8951,3,1,2,7,7,3,6,4,3,3,3,4,3,5,2,4,5,5
8952,3,2,3,7,7,3,7,7,3,2,3,2,3,5,1,7,4,7
8953,3,2,2,3,7,1,7,3,3,4,5,5,2,6,1,3,6,3
8954,7,7,7,7,2,7,7,7,6,3,2,3,7,7,7,7,5,7
8955,2,4,7,7,7,3,7,7,3,3,5,4,5,7,3,5,7,4
8956,7,3,6,6,7,2,7,7,2,3,7,3,3,7,2,5,7,6
8957,3,2,3,7,4,3,1,7,2,3,3,3,1,3,2,4,3,2
8958,7,3,7,7,4,6,7,7,7,5,3,3,7,4,3,7,4,7
8959,5,2,3,7,7,3,3,7,3,4,4,3,3,4,2,6,3,6
8960,7,3,2,7,7,6,3,7,3,2,4,4,4,6,3,7,7,6
8961,7,4,7,7,6,7,7,3,3,4,3,3,7,1,3,7,6,6
8962,7,6,7,7,6,6,7,3,3,4,3,3,6,2,6,6,3,7
8963,3,3,2,7,7,3,4,4,1,3,4,4,2,3,1,3,3,3
8964,1,5,2,7,6,3,7,7,3,5,7,5,3,6,3,6,7,7
8965,3,2,3,2,4,2,3,3,1,3,3,3,2,4,1,1,3,5
8966,6,2,3,6,2,6,7,4,7,3,3,2,5,3,2,7,2,7
8967,5,3,3,7,6,5,7,6,3,4,4,5,2,5,3,6,4,6
8968,6,3,6,7,7,6,4,7,7,3,5,4,3,3,2,7,6,6
8969,7,6,7,7,3,7,7,7,3,4,2,3,7,7,7,7,3,7
8970,3,4,1,7,6,6,5,4,1,3,4,3,3,5,4,2,5,2
8971,4,2,6,7,6,6,6,3,2,3,5,4,3,5,4,3,6,6
8972,3,3,3,6,7,3,6,7,2,3,7,4,3,7,2,3,7,6
8973,7,4,7,7,6,3,6,3,3,3,3,3,7,3,4,7,3,7
8974,1,3,6,7,4,6,5,3,4,3,3,3,7,2,3,7,3,6
8975,7,5,4,7,6,7,2,3,3,3,2,3,7,2,7,7,1,7
8976,6,3,4,7,6,7,6,7,6,1,4,2,3,6,4,7,1,6
8977,7,3,5,3,7,4,7,7,4,3,4,5,3,3,3,1,4,7
8978,2,2,3,6,6,2,6,7,2,5,6,5,5,7,3,7,6,7
8979,7,1,6,7,3,7,7,3,4,3,1,1,7,3,2,7,3,7
8980,3,3,4,7,6,3,6,6,3,4,4,5,3,5,2,7,6,3
8981,7,3,3,6,7,3,7,7,3,1,7,3,2,7,3,6,7,7
8982,6,3,1,7,5,3,7,2,2,4,3,3,6,2,2,7,2,6
8983,2,1,4,7,7,6,7,6,3,3,4,3,2,6,3,7,7,6
8984,4,4,6,7,7,2,7,7,4,1,5,4,4,7,4,7,7,7
8985,3,3,2,3,7,3,3,7,2,3,4,3,2,4,4,1,4,2
8986,3,4,7,7,4,3,6,3,3,2,3,3,7,3,3,7,2,7
8987,7,5,7,7,3,7,7,4,1,4,3,2,5,3,3,7,3,3
8988,3,2,2,7,5,3,2,1,2,3,3,3,6,3,2,6,3,7
8989,7,7,7,7,6,7,7,7,6,3,2,1,7,2,7,7,3,7
8990,6,2,1,7,7,3,7,6,2,3,7,3,4,7,3,4,7,1
8991,7,2,3,7,5,3,6,6,2,3,4,3,3,1,3,6,5,6
8992,7,1,7,7,3,7,7,7,7,4,2,3,7,6,7,7,5,7
8993,6,3,3,7,7,3,7,7,3,4,7,5,2,7,1,3,7,2
8994,3,3,2,7,7,4,7,6,3,5,6,4,2,6,1,6,6,1
8995,7,4,7,7,3,7,7,3,5,1,4,2,3,1,5,7,4,7
8996,6,3,7,7,2,6,1,3,2,3,4,3,7,3,3,6,3,7
8997,3,3,7,7,7,6,7,7,3,3,7,4,3,7,2,2,7,5
8998,6,3,6,7,6,3,7,7,7,1,3,3,3,4,3,6,3,4
8999,7,2,7,7,2,6,7,7,6,1,1,2,7,7,7,7,3,7
9000,4,4,7,6,4,3,4,7,2,3,4,4,4,7,3,7,7,7
9001,6,3,6,4,7,2,7,7,3,4,4,4,2,6,3,3,7,3
9002,6,4,5,6,7,2,6,7,2,4,7,4,3,7,4,4,7,6
9003,7,7,7,7,2,7,7,6,4,3,1,1,7,4,7,7,3,7
9004,7,3,5,7,5,7,6,2,3,2,3,3,7,3,5,7,2,6
9005,6,1,3,7,7,3,7,7,3,3,3,2,1,3,3,6,3,3
9006,6,3,6,6,3,7,7,4,4,2,3,3,6,2,4,7,1,7
9007,7,4,7,7,2,6,2,1,2,2,3,4,6,2,7,7,2,6
9008,2,3,3,6,4,3,3,2,1,2,4,4,2,4,3,3,3,2
9009,6,3,6,7,7,6,2,2,1,3,7,4,3,7,5,3,7,4
9010,7,4,2,7,7,5,7,5,3,3,5,4,2,7,2,3,6,7
9011,7,2,6,7,7,3,4,7,3,3,4,3,4,7,1,7,6,6
9012,7,3,7,7,7,3,7,4,2,3,6,4,3,6,4,3,7,2
9013,7,1,7,7,3,7,6,7,7,2,1,1,3,3,7,7,4,7
9014,6,2,7,7,4,3,1,1,2,1,3,2,6,2,4,7,2,7
9015,7,1,3,7,2,6,7,4,5,2,1,1,7,3,4,7,3,7
9016,7,2,2,7,7,3,7,7,6,1,5,3,5,7,4,7,6,7
9017,4,2,3,7,7,4,1,2,1,1,2,1,3,1,3,3,2,6
9018,7,5,7,7,5,3,5,3,3,3,3,3,7,3,6,7,3,6
9019,4,3,3,6,7,3,7,4,2,3,4,3,2,1,2,4,6,2
9020,7,1,7,7,6,6,7,7,7,2,3,2,7,6,7,7,6,7
9021,7,2,7,7,3,7,7,3,7,3,2,3,6,4,6,7,3,7
9022,1,1,1,7,7,1,7,6,2,4,5,2,2,6,5,3,5,6
9023,7,7,6,7,7,7,7,3,4,5,4,5,6,6,5,7,7,7
9024,6,5,7,7,7,6,7,7,4,4,3,3,3,4,3,7,6,7
9025,7,3,1,7,7,1,7,7,3,5,5,5,5,6,3,5,7,7
9026,7,7,7,7,3,7,7,7,7,4,1,1,7,6,7,7,3,7
9027,7,4,7,7,7,4,6,7,3,5,4,4,3,7,3,4,7,3
9028,1,3,7,4,7,3,3,2,1,1,3,3,3,4,1,4,3,6
9029,6,4,1,7,2,4,7,3,1,4,4,4,4,6,3,4,7,7
9030,6,3,3,7,6,3,3,3,2,4,4,4,3,5,3,2,2,3
9031,2,4,4,5,7,1,7,4,2,5,5,5,2,6,2,5,7,4
9032,7,3,7,7,2,4,6,5,5,4,1,3,6,2,6,7,3,7
9033,7,3,3,3,6,4,5,4,1,3,4,5,2,3,3,4,3,2
9035,3,3,3,1,7,4,4,5,2,4,4,4,3,5,3,2,3,7
9036,2,2,4,7,7,5,7,7,2,3,5,4,5,7,3,3,7,2
9037,7,7,6,7,7,3,7,3,3,3,3,3,7,3,5,7,4,7
9038,6,4,7,6,6,2,4,4,3,2,3,3,4,2,3,6,3,7
9039,5,3,2,6,2,2,1,1,1,1,3,3,3,3,3,4,2,3
9040,7,3,7,7,3,3,7,3,3,3,2,3,4,6,3,3,3,6
9041,3,3,6,4,7,3,7,6,2,4,6,5,4,7,4,5,7,7
9042,7,1,7,7,1,4,7,7,6,3,1,2,7,5,5,7,2,7
9043,2,3,6,7,6,5,6,3,3,3,4,5,3,5,3,4,6,3
9044,7,2,1,7,7,3,7,7,3,3,6,4,1,7,2,5,6,7
9045,7,3,6,7,5,3,4,2,2,3,2,2,6,3,4,6,1,6
9046,7,6,7,7,7,6,3,3,2,2,3,3,7,4,6,7,3,6
9047,7,5,7,7,2,3,7,6,5,1,1,2,7,3,5,7,2,7
9048,3,3,3,4,7,3,7,7,3,4,4,5,2,6,2,3,6,1
9049,3,4,1,6,6,3,3,5,3,3,4,3,4,4,2,2,4,3
9050,6,3,7,7,3,7,7,7,7,3,2,2,7,3,7,7,2,7
9051,1,3,7,3,7,2,7,7,2,4,5,5,4,3,1,6,7,3
9052,3,4,3,6,6,3,6,3,3,4,5,5,2,4,2,6,6,7
9053,7,1,7,7,1,7,6,3,3,5,1,1,7,3,7,7,2,7
9054,3,2,3,7,7,4,7,7,4,5,4,3,3,5,2,6,6,6
9055,6,3,4,7,7,3,7,7,2,2,5,2,4,7,3,7,7,7
9056,2,4,3,7,6,2,6,6,1,3,5,3,3,5,2,2,7,3
9058,4,3,2,7,7,3,7,3,2,2,3,3,2,3,2,5,2,1
9059,7,3,3,7,2,2,5,3,2,3,4,3,3,3,3,5,5,3
9060,7,3,7,7,2,2,7,5,3,2,2,1,3,4,3,7,2,7
9061,3,4,4,7,7,3,7,7,1,5,7,5,4,7,3,4,6,6
9062,6,2,2,5,7,4,7,7,3,3,6,3,3,7,3,3,7,6
9063,7,2,6,7,1,6,2,3,3,2,2,2,7,3,1,7,2,7
9064,7,3,7,7,3,6,6,3,1,1,2,3,7,4,7,7,2,7
9065,7,5,4,7,4,7,7,3,2,2,3,3,6,2,6,3,1,7
9066,7,3,6,7,3,4,6,2,3,4,3,3,7,3,4,6,2,6
9067,2,4,4,6,7,2,6,6,2,3,5,4,3,4,3,2,5,6
9068,6,2,7,7,3,3,7,4,4,3,3,3,1,5,5,7,3,7
9069,3,3,3,7,7,2,4,3,1,3,4,4,2,4,1,2,5,3
9070,6,2,1,7,6,4,3,5,2,3,4,3,1,3,3,3,5,1
9071,3,2,1,4,3,2,7,7,7,2,4,3,3,3,2,3,4,3
9072,7,3,5,7,4,7,7,4,7,3,3,2,7,2,4,7,4,7
9073,7,2,7,7,3,6,6,3,3,3,3,3,6,3,6,7,3,7
9074,7,3,2,7,6,5,7,7,7,5,5,3,3,5,3,1,6,6
9075,4,4,3,7,7,3,7,3,1,3,5,4,3,3,2,3,3,2
9076,7,3,2,7,7,3,3,3,3,3,3,2,6,4,3,7,3,3
9077,3,6,4,6,7,3,6,7,2,3,4,3,2,4,3,6,7,7
9078,7,3,7,7,7,7,7,7,7,4,5,3,4,7,2,7,7,7
9079,7,2,6,7,2,3,1,2,3,3,3,3,7,1,4,7,2,7
9080,7,2,5,7,6,7,2,1,1,1,3,3,6,2,4,3,3,7
9081,2,3,4,1,7,6,7,6,3,3,5,3,2,7,1,5,7,6
9082,7,5,4,7,3,2,4,2,2,3,3,3,4,1,4,5,1,6
9083,6,3,4,6,5,3,7,2,2,5,4,5,2,5,2,5,5,2
9084,6,4,6,7,4,7,7,7,7,5,2,3,6,6,7,7,3,7
9085,6,4,4,6,7,6,7,6,2,4,5,4,3,7,3,4,7,6
9086,2,3,3,7,7,6,7,6,2,3,4,3,3,6,2,7,7,7
9087,7,3,1,7,3,3,4,3,1,3,3,2,3,2,1,2,4,1
9088,6,2,4,7,1,7,3,2,3,1,3,1,5,2,3,7,2,7
9089,7,6,7,7,7,7,7,6,7,4,3,3,7,3,7,7,1,7
9090,4,3,7,7,7,4,7,3,3,2,4,3,1,7,3,6,4,5
9091,7,3,3,6,7,5,2,2,2,4,4,3,6,4,3,4,6,7
9092,6,1,6,7,6,2,7,7,2,3,3,4,2,2,2,6,3,3
9093,7,3,7,7,7,7,7,1,4,6,4,3,7,5,4,7,2,7
9094,3,4,4,7,3,4,4,3,2,3,4,3,2,4,3,6,6,7
9095,4,2,3,6,7,3,6,7,1,3,5,3,1,7,3,7,7,7
9096,6,2,3,6,7,3,6,2,2,3,4,3,1,3,1,2,4,3
9097,7,2,2,6,7,4,7,3,2,2,3,3,3,4,1,2,4,2
9098,1,2,2,7,2,3,7,7,4,3,3,3,1,4,1,3,7,3
9099,3,3,1,6,4,3,4,4,3,1,3,3,3,3,3,4,3,3
9100,7,5,7,7,6,7,7,7,6,4,1,2,6,4,4,7,3,7
9101,7,3,3,7,6,3,4,5,3,1,4,3,3,5,2,7,5,7
9102,7,2,6,7,2,7,7,7,7,2,1,1,7,2,6,7,4,7
9103,4,3,6,7,7,2,3,2,2,3,4,4,3,3,3,6,4,6
9104,7,3,7,7,7,7,7,7,7,4,3,4,7,2,3,7,6,7
9105,7,2,3,7,7,4,7,7,3,3,5,3,3,7,3,6,4,2
9106,7,4,7,7,4,7,2,2,3,5,3,3,7,4,7,7,1,7
9107,5,3,3,2,7,2,6,1,2,4,4,4,3,3,3,1,4,3
9108,7,3,7,7,3,3,7,7,6,1,2,2,6,4,7,7,6,7
9109,7,2,4,7,3,3,4,1,2,2,3,2,5,1,4,7,2,7
9110,1,3,6,2,7,2,7,7,1,3,5,4,3,4,3,2,7,2
9111,7,2,2,7,3,3,3,2,2,3,3,4,5,2,4,7,3,7
9112,7,4,7,7,4,7,7,4,3,3,3,3,7,4,7,7,1,7
9113,1,3,6,2,7,4,7,7,7,3,4,3,3,7,3,1,7,6
9114,7,4,7,7,6,7,7,3,5,3,3,2,4,4,4,7,6,6
9115,3,2,3,7,7,3,7,7,5,5,3,4,2,2,3,2,7,6
9116,3,3,6,3,7,2,7,7,3,3,5,3,5,6,3,1,7,1
9117,2,2,5,7,7,6,7,7,3,3,4,4,3,6,5,3,6,3
9118,7,3,7,7,3,7,2,2,2,3,3,3,7,3,4,7,2,7
9119,6,4,3,3,4,1,7,2,1,3,5,4,4,4,2,7,4,7
9120,7,5,7,7,7,3,7,3,3,2,2,2,7,3,7,7,3,7
9121,4,5,3,7,7,7,7,7,4,6,3,5,3,5,2,7,6,6
9122,3,1,2,6,6,3,2,3,2,4,4,4,3,4,2,3,3,6
9123,3,4,6,6,6,5,4,3,2,3,4,3,3,3,2,5,7,5
9124,7,5,7,7,3,7,7,7,7,1,2,2,7,7,7,7,3,7
9125,4,6,3,3,7,3,7,6,3,4,7,5,3,7,2,2,7,6
9126,7,3,3,7,1,7,6,3,7,3,3,3,7,3,4,7,6,7
9127,3,3,2,3,2,3,6,2,1,2,3,3,3,3,2,5,2,3
9128,6,3,3,7,7,3,7,7,1,4,7,3,3,7,2,4,7,4
9129,6,1,3,6,6,1,7,7,5,3,4,3,3,5,4,6,7,7
9130,7,2,7,7,3,7,7,7,4,3,1,1,7,7,4,7,7,6
9131,7,2,7,7,2,7,2,2,1,1,2,2,7,2,7,7,1,6
9132,7,2,3,7,7,7,7,7,3,2,7,4,3,7,4,6,7,3
9133,7,1,7,7,2,7,7,6,7,1,1,1,7,2,7,7,3,7
9134,2,5,3,7,7,5,7,6,1,5,5,5,3,4,2,5,7,4
9135,6,1,3,7,3,2,4,3,3,2,4,4,6,4,3,7,5,6
9136,6,3,3,7,5,4,6,7,4,3,3,3,2,5,1,2,2,4
9137,7,4,4,7,4,7,7,7,3,4,2,2,4,3,2,7,3,6
9138,7,3,6,7,7,3,7,7,3,2,7,4,4,7,4,1,7,7
9140,6,3,4,7,7,6,3,6,3,1,4,3,3,4,5,7,5,6
9141,7,3,5,7,2,6,6,3,3,2,1,1,6,3,5,7,2,6
9142,6,2,3,7,6,2,6,3,3,4,3,3,2,3,3,6,2,3
9143,7,3,7,7,3,3,1,2,3,3,3,4,6,3,6,7,2,7
9144,7,4,6,7,3,3,3,2,3,3,3,3,5,3,4,7,2,6
9145,7,3,7,7,3,7,6,5,3,2,1,2,7,3,7,7,4,7
9146,7,4,5,7,2,7,7,1,3,2,3,3,6,3,6,7,2,1
9147,7,4,7,7,2,7,7,7,7,5,3,3,7,3,7,7,3,7
9148,6,3,1,1,7,2,7,7,5,5,4,4,3,7,2,2,7,6
9149,7,1,4,7,7,6,7,7,7,1,5,3,1,7,4,5,7,2
9150,7,2,6,6,7,5,7,7,3,3,7,3,2,7,2,2,7,3
9151,3,5,3,2,7,3,3,6,1,4,5,4,3,6,1,5,5,3
9152,6,3,6,7,2,2,3,3,2,1,2,2,3,1,3,5,1,2
9153,7,2,7,7,3,4,4,3,3,3,1,1,3,3,3,6,2,7
9154,6,4,1,7,7,4,2,6,3,3,4,4,5,6,3,7,1,7
9155,7,3,3,7,7,4,7,6,3,4,2,1,3,2,4,2,2,6
9156,3,2,3,3,3,4,7,7,2,3,4,4,4,6,1,2,6,3
9157,3,2,5,6,3,6,3,2,3,2,4,3,2,2,3,2,4,3
9158,3,3,4,7,5,2,7,7,2,4,5,4,2,7,1,2,7,7
9159,3,3,3,7,6,3,3,3,2,1,3,3,3,5,3,2,4,3
9160,7,1,6,7,7,5,7,7,6,3,6,3,1,7,4,3,4,1
9161,7,3,7,7,3,3,7,7,4,4,2,3,7,3,5,7,6,7
9162,7,1,7,6,3,6,6,7,1,5,2,4,7,6,7,7,6,6
9163,2,3,6,7,7,4,4,1,1,1,3,1,3,2,1,3,5,2
9164,5,2,3,7,7,3,6,3,2,4,5,5,3,6,3,5,5,6
9165,7,3,7,7,7,7,7,7,7,4,1,1,7,5,7,7,4,7
9166,7,3,5,7,7,3,7,5,3,4,4,4,5,7,3,3,7,3
9167,7,5,7,7,2,7,7,7,7,3,2,2,7,5,1,7,4,7
9168,7,4,6,7,6,4,3,2,2,3,3,3,7,2,5,7,3,7
9169,7,5,7,7,3,1,7,2,7,3,3,3,4,1,4,7,3,1
9170,5,3,7,7,2,3,6,6,3,4,2,2,5,4,4,6,2,5
9171,4,2,6,7,7,5,7,7,3,3,5,4,2,7,5,7,7,7
9172,7,3,4,7,7,3,7,3,3,5,4,4,5,3,1,5,7,1
9173,1,4,3,7,1,3,2,3,1,4,4,3,2,5,2,1,3,6
9174,7,3,6,7,2,7,4,1,3,5,3,3,6,1,4,7,3,3
9175,6,3,6,6,7,2,6,3,3,3,4,4,3,5,2,4,1,2
9176,7,3,1,7,3,7,6,3,4,3,3,3,7,2,3,7,4,6
9177,7,2,2,7,2,6,3,2,2,3,3,4,6,1,3,7,3,6
9178,7,4,7,7,7,7,7,3,3,3,3,3,7,4,1,7,3,7
9179,7,3,4,7,7,4,7,7,2,3,7,5,4,7,2,6,7,1
9180,3,2,5,6,6,3,3,5,1,3,3,3,2,5,2,3,6,6
9181,3,2,2,3,6,1,7,6,3,5,4,3,1,4,1,5,6,7
9182,3,4,5,7,7,4,4,3,1,3,4,3,3,6,3,5,6,3
9183,7,6,7,7,4,6,6,2,3,3,3,3,6,3,7,7,3,7
9184,3,5,6,7,7,7,7,7,2,5,7,5,3,7,3,6,7,5
9185,6,3,3,6,7,2,7,7,3,3,4,4,2,7,2,5,7,7
9186,2,2,7,7,6,3,7,7,3,5,5,5,6,6,3,6,7,5
9187,6,7,7,7,7,7,6,4,3,3,3,3,7,4,5,7,6,7
9188,7,3,3,7,5,7,2,2,3,3,3,3,5,3,3,7,2,4
9189,7,1,7,7,3,6,3,4,3,3,1,1,7,3,7,7,5,7
9190,4,6,7,7,7,3,6,4,3,2,3,3,4,3,3,3,3,2
9191,5,2,3,5,3,2,3,1,1,4,3,3,7,2,4,3,3,3
