CUSTNO,변동폭_Monetary_가구인테리어/잡화_고가_등급,변동폭_Monetary_가구인테리어/잡화_저가_등급,변동폭_Monetary_가구인테리어/잡화_중가_등급,변동폭_Monetary_가전/레저취미/멀티샵_고가_등급,변동폭_Monetary_가전/레저취미/멀티샵_저가_등급,변동폭_Monetary_가전/레저취미/멀티샵_중가_등급,변동폭_Monetary_교육문화/아동_고가_등급,변동폭_Monetary_교육문화/아동_저가_등급,변동폭_Monetary_교육문화/아동_중가_등급,변동폭_Monetary_식품/생활_고가_등급,변동폭_Monetary_식품/생활_저가_등급,변동폭_Monetary_식품/생활_중가_등급,변동폭_Monetary_의류/이미용_고가_등급,변동폭_Monetary_의류/이미용_저가_등급,변동폭_Monetary_의류/이미용_중가_등급,변동폭_Monetary_침구/주방_고가_등급,변동폭_Monetary_침구/주방_저가_등급,변동폭_Monetary_침구/주방_중가_등급,절대변동폭_Monetary_가구인테리어/잡화_고가_등급,절대변동폭_Monetary_가구인테리어/잡화_저가_등급,절대변동폭_Monetary_가구인테리어/잡화_중가_등급,절대변동폭_Monetary_가전/레저취미/멀티샵_고가_등급,절대변동폭_Monetary_가전/레저취미/멀티샵_저가_등급,절대변동폭_Monetary_가전/레저취미/멀티샵_중가_등급,절대변동폭_Monetary_교육문화/아동_고가_등급,절대변동폭_Monetary_교육문화/아동_저가_등급,절대변동폭_Monetary_교육문화/아동_중가_등급,절대변동폭_Monetary_식품/생활_고가_등급,절대변동폭_Monetary_식품/생활_저가_등급,절대변동폭_Monetary_식품/생활_중가_등급,절대변동폭_Monetary_의류/이미용_고가_등급,절대변동폭_Monetary_의류/이미용_저가_등급,절대변동폭_Monetary_의류/이미용_중가_등급,절대변동폭_Monetary_침구/주방_고가_등급,절대변동폭_Monetary_침구/주방_저가_등급,절대변동폭_Monetary_침구/주방_중가_등급
10800,0,-2,-1,0,-1,0,2,-2,0,0,0,0,0,1,-1,0,0,0,0,2,0,0,6,2,0,0,0,2,4,0,0,4,0,0,4,0
10801,0,0,0,0,0,1,0,0,-2,0,-2,0,0,0,-1,0,0,0,0,2,0,0,2,0,0,0,4,0,2,2,0,0,2,0,0,0
10802,-1,-4,-3,0,0,-3,0,-3,0,-1,1,1,-2,0,0,0,1,2,0,2,0,0,4,4,0,4,2,0,0,0,2,0,2,0,2,0
10803,0,-1,0,0,1,-2,-1,-1,0,1,-2,-2,2,-1,3,0,-1,-1,6,4,4,2,0,6,0,0,2,4,0,0,6,2,4,6,4,0
10804,0,0,0,0,-1,-1,-2,-4,0,0,-1,1,0,0,0,0,0,-1,0,2,0,0,8,0,0,2,4,0,0,4,0,4,0,0,8,0
10805,0,-1,0,0,0,-4,0,-7,-2,-6,0,-3,0,-6,0,0,-7,0,0,2,0,0,0,0,0,8,0,4,2,2,0,0,0,0,2,0
10806,0,-2,0,0,-3,0,0,0,0,1,1,0,0,-1,0,0,-1,0,0,6,2,0,0,0,0,0,0,2,0,0,0,0,2,0,2,2
10807,0,-1,1,0,0,0,0,-2,0,-1,-1,-1,0,0,0,0,-2,-2,0,2,0,0,4,0,0,0,2,2,0,2,0,2,0,0,4,2
10808,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,4,2,6,0,0,0,0,2,0,0,0,0,2,0,2,2,6,0
10809,0,-3,-3,0,0,0,0,-1,1,-3,0,0,0,-1,0,0,0,-2,0,0,0,0,8,2,0,2,2,4,2,0,0,2,2,2,4,0
10810,-1,-1,0,-2,0,0,0,4,2,1,0,0,-1,-3,-1,2,1,3,2,8,2,0,0,0,0,12,2,6,2,2,2,2,2,12,0,0
10811,0,1,-2,0,-3,4,0,-1,0,-1,-1,0,0,0,1,0,0,0,4,0,4,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0
10812,0,-2,0,0,2,2,0,0,-1,-1,-1,1,0,0,1,0,2,0,0,0,4,0,2,6,0,0,4,2,4,2,0,4,2,0,10,0
10813,0,-2,0,0,3,1,0,1,-3,-1,1,0,0,3,0,0,-2,0,0,4,0,0,2,2,0,2,4,0,0,2,0,4,0,0,2,0
10814,0,-1,0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,-1,0,0,0,0,0,2,0,0,2,0,0,0,2,0,2,0,0,2,0
10815,1,-1,2,3,0,2,0,0,0,0,0,-1,-2,0,4,2,0,0,4,6,14,0,0,4,0,0,0,2,2,2,2,0,4,2,2,14
10816,0,1,0,0,0,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,6,0,0,4,0,2,2,0,0,0,2,0,0,0
10817,0,-1,0,0,0,0,0,-1,-2,-1,-1,-2,0,-3,-1,0,-7,-2,0,0,0,0,2,0,0,8,0,2,0,2,2,0,4,0,2,2
10818,0,-1,2,0,3,1,0,-2,0,-3,0,-1,1,-1,-2,0,3,0,0,2,2,0,4,2,0,0,0,2,0,2,0,0,2,0,6,6
10819,0,-3,0,0,0,-3,0,1,0,1,2,-2,0,-2,0,0,-3,1,0,2,0,6,6,0,0,0,2,2,2,2,0,2,2,0,8,2
10820,0,0,0,0,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0
10821,0,-1,0,0,-1,2,0,0,0,-1,1,0,0,1,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,6,4,0,0,0
10822,0,2,-2,0,0,0,0,2,0,2,1,1,0,-1,0,0,2,1,0,0,6,0,2,0,0,6,0,2,2,0,2,2,0,0,0,0
10823,0,-1,0,0,0,1,-1,1,0,-2,0,1,0,-1,-1,-2,3,1,0,2,0,0,8,2,2,0,2,4,4,2,0,2,4,0,6,0
10824,0,0,0,0,-1,0,0,0,0,-1,1,0,0,-1,0,0,1,0,0,2,0,0,2,0,0,2,0,2,0,2,0,0,0,0,2,0
10825,0,1,0,0,-2,0,0,0,0,1,0,0,0,-1,1,0,-3,0,0,0,0,0,2,0,0,0,2,2,2,0,0,4,2,0,4,0
10826,0,0,0,0,-1,-1,0,1,0,0,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,2,0
10827,0,-1,0,0,-4,0,0,0,0,-1,-3,-1,1,-1,0,0,-2,0,0,4,0,0,0,0,0,0,0,0,2,4,0,2,2,0,0,0
10828,0,1,0,0,-1,0,0,-1,0,-1,-1,-2,0,0,0,0,-1,1,0,2,2,0,6,0,0,6,2,2,2,2,0,4,2,0,2,0
10829,0,0,0,0,0,0,0,0,0,0,1,2,0,-1,0,0,2,-1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
10830,0,0,-4,0,0,0,0,0,0,0,-1,2,1,-2,0,-1,-3,0,0,2,0,0,0,0,0,0,0,2,2,2,2,2,0,0,8,0
10831,0,2,0,0,3,0,0,0,0,1,-1,-1,0,-1,0,0,0,-3,0,0,0,0,8,6,0,0,0,4,0,0,0,0,4,0,2,0
10832,0,2,0,-1,-1,0,0,-1,-1,0,0,0,6,-1,-2,0,-3,1,0,2,0,2,4,2,0,4,0,0,0,0,0,2,2,0,2,0
10833,1,-1,3,0,0,2,-2,-1,0,0,-2,-2,0,0,1,-1,-6,0,2,6,4,0,4,0,0,8,0,0,4,6,2,4,0,2,4,0
10834,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,0,0,-3,0,0,4,0,0,2,0,0,0,0,4,0,2,0,2,0,0,4,4
10835,0,0,0,0,0,2,0,0,0,0,-1,0,1,0,0,0,0,0,0,2,2,0,0,6,0,0,0,0,4,2,0,2,2,0,0,0
10836,0,0,1,0,3,0,0,0,0,0,0,1,0,-1,-1,0,0,0,0,2,0,0,2,0,0,0,0,2,2,4,0,2,0,0,0,0
10837,0,-1,-1,3,0,0,0,0,0,-1,0,0,-1,0,1,3,0,0,2,2,4,4,0,6,0,0,0,0,0,2,2,0,0,4,0,2
10838,0,1,-6,0,0,-1,0,0,0,1,0,0,-2,0,-1,0,0,0,0,0,0,0,0,2,0,0,0,6,0,2,4,0,0,0,0,2
10839,0,-1,0,0,-1,0,1,1,-2,-1,0,-1,0,-1,0,0,0,-3,0,0,10,2,2,0,0,2,2,0,0,4,0,0,0,0,4,0
10840,3,-2,-5,-2,0,2,0,-2,-1,-2,0,-1,-1,1,-3,-4,0,-4,0,4,4,2,2,4,0,2,0,8,2,0,2,0,2,6,6,2
10841,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-3,1,0,0,0,0,4,2,0,0,2,2,0,2,2,2,2,0,0,0
10842,0,-2,0,0,0,0,1,2,0,0,-1,0,0,-2,0,0,-4,1,0,0,0,0,8,4,0,2,2,0,0,0,0,2,2,0,2,0
10843,0,1,0,1,-2,4,-1,-6,0,-3,0,0,0,-3,0,1,0,0,0,8,0,2,2,4,0,0,2,8,0,0,2,8,0,0,8,0
10844,0,0,0,0,0,0,0,0,0,0,-2,-1,0,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0
10845,-2,-3,2,1,0,0,0,0,2,-1,-1,0,0,2,0,3,0,5,12,6,6,8,12,4,0,0,0,2,0,4,8,0,0,0,2,0
10846,1,2,2,0,0,0,0,0,1,0,0,2,-2,0,2,-1,0,0,4,0,4,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0
10847,0,0,-2,0,0,0,0,0,-1,0,0,-1,2,0,1,0,-1,-2,2,4,2,0,0,2,0,0,2,2,2,0,4,2,0,2,2,2
10848,0,2,0,0,0,0,0,2,-1,1,1,2,0,1,0,0,3,0,0,2,2,0,6,2,4,0,4,0,2,0,0,0,0,0,4,0
10849,0,1,0,0,-3,-1,0,0,0,-1,0,0,0,2,0,0,-2,0,0,2,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,4
10850,0,-2,0,0,-1,0,0,-5,6,2,-1,0,0,-1,0,0,-1,-3,0,0,0,0,0,2,4,2,2,2,2,2,2,6,0,0,2,2
10851,-1,0,2,0,3,-1,0,0,0,0,0,1,1,-1,-1,0,-1,0,0,6,6,0,2,4,4,2,0,2,0,2,2,2,2,4,0,0
10852,0,-2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-2,0,8,2,0,4,4,0,2,0,0,0,0,0,6,0,0,4,0
10853,0,-2,0,0,-3,-2,0,0,0,0,0,0,0,0,0,0,3,0,0,4,2,0,2,2,0,6,0,2,0,0,0,2,0,0,0,0
10854,0,1,0,0,1,0,0,0,0,-4,-1,-2,2,0,1,0,-2,0,0,2,0,0,4,4,0,0,0,0,0,2,0,0,2,0,0,0
10855,0,0,0,0,2,0,0,2,0,0,3,0,0,-1,0,0,3,1,0,2,0,0,8,0,0,0,0,0,2,0,0,2,2,0,2,0
10856,-4,1,0,-2,-2,-4,0,0,3,4,1,0,0,-1,1,0,2,2,0,2,4,4,2,2,0,0,2,4,4,4,4,4,0,2,0,4
10857,0,-1,-1,0,0,0,0,0,0,1,1,-1,-1,1,0,-2,0,-1,0,2,4,2,0,0,0,0,0,6,0,2,2,0,0,0,0,0
10858,0,1,0,0,-1,0,0,0,0,-1,-2,0,0,1,0,0,-1,0,0,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0
10861,0,-5,-3,-2,0,0,0,1,-1,1,0,1,-1,2,-2,-2,3,1,4,0,8,0,8,0,0,4,2,2,2,2,2,4,2,4,2,0
10862,0,-1,-1,0,-3,-1,0,-2,0,0,0,0,1,0,-2,0,0,0,0,2,2,0,4,2,0,2,2,2,0,0,0,4,0,0,4,2
10863,0,0,0,0,4,0,0,1,0,-1,2,-1,0,1,0,0,-1,0,0,6,0,0,6,0,0,6,0,0,0,0,0,0,4,0,0,0
10864,0,1,4,0,0,0,0,0,0,0,0,-1,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,2,0
10865,0,1,0,-1,0,-2,0,0,0,1,-1,-1,-2,0,-2,0,0,-3,0,2,6,0,0,6,0,0,0,2,0,0,0,0,2,0,0,6
10866,0,-2,-2,0,0,2,0,0,0,-1,0,-2,-2,-2,0,1,0,-4,6,0,6,0,2,6,0,0,0,0,0,0,0,0,2,0,0,2
10867,0,1,1,0,0,0,0,0,-1,-1,0,-1,-1,-1,0,1,0,0,6,4,4,0,4,4,0,0,2,0,0,0,2,0,4,0,2,0
10868,2,-3,0,0,0,-3,0,0,0,2,0,1,-2,-3,-2,2,0,5,2,4,4,0,4,4,0,4,0,0,0,0,2,2,2,2,0,0
10869,0,-1,2,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,4,2,4,0,2,0,0,0,0,2,0,6,0,2,4,0,2,0
10870,3,3,-1,0,1,2,1,1,0,-3,1,1,0,-1,1,0,2,3,2,6,0,0,6,6,2,8,4,0,0,2,4,2,2,2,4,0
10871,0,2,0,0,-1,0,1,1,0,-1,-1,2,1,0,1,0,3,0,0,2,2,0,8,2,2,0,2,2,2,2,0,0,0,0,2,0
10872,0,-1,3,3,-2,1,-1,1,0,0,0,-2,1,0,1,-4,-2,-1,8,0,0,0,0,2,0,4,0,0,0,0,4,2,2,6,2,0
10873,0,1,-1,0,-1,-3,1,2,0,-1,0,-1,0,0,1,0,0,0,0,2,2,0,6,0,0,0,0,4,2,0,0,0,0,0,2,0
10874,-2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,-1,0,0,0,0,0,4,0,0,0,0,2,0,2,0,2,0,0,0,0
10875,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,0,2,0,0,0,4,0,0,0
10876,0,2,-1,0,1,-3,-1,-1,0,-1,-2,-2,0,0,0,0,-1,2,0,4,0,0,0,0,0,10,2,2,2,2,0,6,2,0,0,0
10877,0,1,0,0,2,-2,0,0,0,0,0,0,0,0,0,-1,1,0,0,2,4,0,2,0,0,0,0,2,0,0,2,6,2,0,6,0
10878,0,0,-2,0,0,-2,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0
10879,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,2,0,2,0,0,0,0,6,0
10880,0,-1,3,0,0,-1,0,1,0,-3,0,1,2,0,-1,0,4,0,0,2,0,2,2,2,0,0,0,0,0,0,0,2,2,0,6,0
10881,1,1,2,0,0,-3,0,0,0,-1,0,1,2,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,2
10882,0,0,0,0,1,1,0,0,0,1,3,1,0,1,0,0,3,0,0,2,0,0,2,0,0,0,2,0,4,2,0,2,2,0,2,0
10883,-2,0,3,0,0,0,0,0,0,0,-1,0,-2,0,-3,0,0,0,6,6,4,0,0,2,0,0,0,4,2,2,2,2,2,0,0,0
10884,0,0,1,0,0,2,0,0,-2,1,1,0,0,0,0,0,0,-2,2,0,0,0,0,2,10,0,0,2,0,2,0,0,2,4,0,0
10885,0,2,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,0,0,0,0,0,4,4,2,0,2,4,2,2,0,4,2,0,2,0
10886,-1,2,3,0,0,-3,0,0,-1,-1,0,0,0,1,1,-2,0,0,0,4,2,0,0,0,0,6,2,2,0,0,4,0,2,0,4,2
10887,0,0,0,0,1,-2,-1,2,0,0,-1,0,1,-1,0,0,-2,1,0,6,0,0,2,2,2,2,0,2,2,2,0,0,0,0,8,0
10888,0,-2,-1,0,0,3,0,0,0,1,-1,-1,0,0,-2,2,0,2,0,6,6,0,0,2,0,0,0,0,0,2,4,0,2,2,0,4
10889,0,1,0,0,2,1,0,2,0,1,0,0,0,-2,-1,0,2,1,0,2,0,0,6,6,0,4,2,2,0,0,0,0,2,0,2,0
10890,-5,-2,0,2,0,0,0,0,0,1,-1,2,-2,1,0,-1,2,0,10,2,4,6,0,6,0,0,0,4,2,6,2,2,4,6,4,2
10891,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,10,0,0,2,0,2,0,2,0,2,2,0,2,0
10892,-1,-2,1,2,0,1,0,1,0,0,0,1,0,1,-1,0,-2,-2,2,6,2,0,2,2,0,10,4,0,0,0,2,4,2,4,4,4
10893,0,-1,-4,0,0,0,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,6,0,0,0,0,0,2,2,0,2,2,0,4,0
10894,0,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,2,0,0,2,2,0,0,0,0,0,2,0,2,0,0,4,6
10895,-2,0,-5,0,1,-2,0,0,0,0,1,1,0,-1,0,-1,0,-1,4,6,2,2,0,0,2,2,2,2,0,0,0,2,0,4,2,2
10896,-2,-3,-1,5,0,1,0,0,-1,2,1,4,0,0,0,0,1,0,0,2,0,0,0,2,0,0,2,2,0,0,6,4,0,0,2,0
10897,0,0,0,0,1,-2,-1,1,-1,0,-1,0,0,-3,0,0,-2,-2,0,0,4,0,2,0,2,2,2,0,0,0,0,2,2,0,0,0
10898,0,-1,0,0,-2,-2,0,1,-1,-2,1,0,0,1,-1,0,2,0,0,4,0,0,6,0,0,0,0,0,2,2,0,6,0,0,0,0
10899,2,6,-1,0,-3,2,0,0,1,-1,0,-2,-1,0,1,-2,-3,0,0,0,0,0,0,2,0,0,2,2,0,0,6,0,2,0,0,6
10901,0,0,2,0,1,-1,0,0,0,-1,1,2,-1,1,0,0,0,0,0,0,4,0,2,0,0,0,0,4,0,0,0,2,2,0,0,0
10902,0,0,0,-1,0,-1,0,0,0,0,1,-1,0,1,0,0,-2,0,0,0,0,0,2,0,0,0,0,0,4,0,0,2,0,0,2,0
10903,0,-3,-2,0,-1,0,0,-3,0,-1,2,1,1,1,-3,2,0,-1,0,4,4,0,0,10,0,0,0,0,0,2,2,0,2,0,4,2
10904,2,0,-1,0,0,-2,0,0,-1,-1,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,6,2,2,0,0,2,4,0,0,0
10905,3,3,2,6,0,2,0,0,0,3,-1,-3,3,0,1,1,0,3,6,12,8,0,0,10,0,0,0,4,0,0,10,2,14,0,8,0
10906,0,1,2,0,0,2,2,-1,0,-1,-2,0,0,1,-1,0,2,2,0,2,6,0,2,0,0,2,4,0,6,6,0,6,2,0,10,2
10907,0,0,0,0,2,1,0,2,3,0,1,0,0,5,1,0,0,0,0,0,2,8,6,2,0,0,2,2,0,2,0,6,0,0,2,0
10908,0,1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,-1,0,0,0,2,0,6,2,4,0,2,0,2,2,0,2,0,0,0,0
10909,0,-1,0,0,1,-2,0,-1,-1,0,-1,-1,-1,-1,-1,-3,0,0,0,2,0,0,8,2,2,6,0,0,0,0,0,0,2,0,2,0
10910,2,2,0,0,0,4,0,0,1,2,0,0,2,0,2,-3,0,-5,4,4,2,0,0,4,0,0,4,0,0,0,0,0,0,4,0,2
10911,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,6,2,0,2,0,0,0,0,0,4,0,2,0,2,0,0,2,0,8,0
10912,0,1,0,0,0,-1,0,0,0,0,0,-1,0,-2,0,0,2,0,0,2,0,0,4,0,0,0,4,0,2,0,0,4,2,2,4,4
10913,0,-1,-4,0,0,-4,0,0,0,1,1,2,-1,0,-1,-1,0,2,0,0,0,0,4,2,0,2,0,0,0,2,4,2,2,6,0,0
10914,0,0,0,0,1,0,0,0,0,-2,0,1,0,-1,0,0,0,0,0,6,0,0,0,0,0,0,0,4,2,0,6,2,4,0,0,0
10915,0,1,0,0,0,0,0,0,0,-1,3,0,1,-2,-1,-2,0,0,0,2,0,0,0,0,0,6,0,0,2,2,0,4,0,0,4,0
10916,0,-1,0,0,1,3,0,0,0,1,0,1,0,-1,2,0,0,0,0,2,0,0,2,2,0,4,0,0,2,2,0,0,0,0,2,0
10917,1,5,0,2,0,0,0,0,0,1,1,1,-2,0,1,2,0,4,0,2,4,2,0,0,0,0,0,2,0,4,4,0,0,8,0,4
10918,0,0,0,0,-2,0,0,0,0,1,-1,0,0,1,3,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0
10919,0,1,0,0,2,0,0,0,0,-1,1,0,0,-1,0,0,1,0,0,0,0,0,4,0,0,0,0,6,2,4,0,2,0,0,2,4
10920,0,-1,0,0,0,2,0,0,1,0,0,0,-1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
10921,0,6,4,0,0,4,0,0,1,2,0,0,4,-2,6,6,1,6,6,2,4,4,0,0,0,0,4,6,2,0,0,0,4,0,0,0
10922,0,1,-2,0,0,0,0,1,1,0,0,-1,0,0,0,0,1,1,0,2,0,0,6,2,0,2,0,0,2,2,0,0,2,0,2,0
10923,3,0,1,0,0,-2,-2,1,0,0,0,-1,0,2,1,1,3,0,0,4,2,0,0,2,0,8,0,0,2,0,0,2,0,0,0,0
10924,-2,1,0,1,0,2,0,0,0,1,0,1,0,0,-1,-3,0,0,0,2,0,4,0,2,0,0,4,0,0,0,2,0,4,2,0,2
10925,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,0,-1,0,2,2,0,0,0,2,0,2,0,2,0,0,0,2,2,0,2,0
10926,2,0,0,-2,0,1,0,0,0,-1,1,-1,1,2,0,0,0,1,0,2,4,0,2,0,0,4,4,4,2,0,4,0,0,0,8,2
10927,0,0,-3,0,0,2,0,0,2,-1,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,4,0,4,2,2,0,0,0,0,0,0
10928,0,0,0,0,0,0,2,-2,1,-1,0,0,0,-1,0,0,1,2,0,2,0,0,8,0,6,0,2,0,0,2,0,0,2,0,2,0
10929,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0
10930,0,-1,1,0,1,-1,0,-1,0,0,1,0,0,-1,0,0,6,0,0,2,0,0,8,0,0,0,0,0,0,2,0,0,6,0,2,0
10931,0,5,-2,0,0,2,0,0,-3,4,1,0,0,0,0,-3,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
10932,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0
10933,2,-3,0,0,0,-1,0,0,0,0,0,-1,0,2,0,0,2,0,0,0,0,0,4,2,0,0,0,0,0,2,2,0,2,0,2,0
10934,0,-1,-2,0,-1,0,1,-2,1,-1,0,0,-1,0,0,0,-4,2,0,2,0,0,6,2,4,4,2,2,0,2,2,4,2,0,2,2
10935,0,-1,0,0,2,0,0,0,0,0,-1,0,0,0,0,0,-2,0,0,2,0,0,4,0,8,6,2,2,2,2,0,0,0,0,0,0
10936,-5,-2,1,0,0,5,0,0,0,1,0,1,-1,0,-1,0,0,0,0,0,6,0,0,4,0,0,0,4,2,0,0,0,2,6,0,0
10937,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
10938,0,-1,-1,0,4,1,0,2,1,-1,1,0,1,1,1,0,-3,0,0,0,0,0,2,4,4,2,4,0,2,0,2,4,0,0,4,0
10939,0,3,2,0,2,2,0,0,-1,1,1,0,0,0,1,0,4,0,0,0,2,0,4,0,0,0,0,0,0,2,0,2,4,0,4,0
10940,0,1,1,0,1,-2,0,-2,1,1,1,2,0,2,0,0,-2,0,0,2,0,0,4,4,4,2,2,2,0,0,2,0,0,0,2,6
10941,0,0,0,0,2,-2,0,0,0,-2,-1,0,0,1,-1,0,2,0,0,0,0,0,4,6,0,0,2,4,2,2,0,2,2,0,4,0
10942,0,0,-2,0,0,-3,-2,-2,-1,0,0,0,1,0,1,0,0,0,4,6,2,0,0,4,0,0,8,4,0,6,2,0,2,0,0,0
10943,0,-1,0,0,0,0,0,0,0,1,4,2,0,-2,0,0,3,-1,0,0,0,0,4,0,0,2,0,2,0,2,0,2,2,0,2,0
10944,0,1,0,0,-1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,0,0,0,0
10945,-3,1,0,0,-4,-3,0,-3,-2,0,1,-1,0,-1,1,0,-2,-4,4,2,2,0,0,0,4,2,2,0,2,4,2,4,2,2,0,6
10946,0,1,0,0,-5,0,0,1,0,1,-1,-1,0,-1,1,0,5,2,0,0,0,0,0,6,0,2,0,2,0,0,0,0,0,0,2,0
10947,0,-1,0,0,2,0,0,1,0,1,1,0,0,2,0,0,5,1,0,0,0,0,4,0,0,4,0,0,4,8,0,0,0,0,10,0
10948,0,2,1,0,-3,0,0,0,0,1,0,2,2,1,1,0,0,3,0,2,2,0,0,0,4,0,0,0,2,4,2,0,2,0,2,2
10949,0,4,0,0,-2,1,4,0,1,1,1,2,0,2,1,0,0,0,0,0,0,0,2,2,0,4,0,4,2,0,0,0,2,0,2,0
10950,0,-2,2,0,0,-1,0,0,0,1,-1,-1,0,-1,2,0,2,-3,0,6,4,0,6,0,0,0,0,4,2,0,2,2,0,2,2,2
10951,0,-2,-1,0,0,0,0,0,0,0,-3,-1,0,4,0,0,1,-1,0,4,0,0,6,0,0,2,0,0,4,4,0,2,2,0,4,0
10952,0,0,0,0,-3,0,0,0,0,-1,1,-1,0,-2,0,0,-2,0,0,0,0,0,2,0,0,0,0,0,4,0,0,2,0,0,0,0
10953,0,2,2,0,3,0,0,0,0,-2,-1,-1,0,1,0,0,3,0,0,2,2,0,2,0,6,4,0,2,2,0,0,2,2,0,2,0
10954,0,0,-1,0,3,-2,0,1,-1,0,0,0,0,1,2,-1,-1,0,0,0,2,0,0,6,0,0,2,2,2,2,0,4,6,2,2,0
10955,0,-2,0,-1,0,-3,0,0,0,-1,0,0,-1,-1,0,-4,0,1,4,4,4,0,0,2,0,0,2,2,0,4,2,2,6,2,0,6
10956,0,-1,2,0,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4,0
10957,0,-3,-3,0,0,-3,0,0,-3,4,0,0,-1,-1,-1,-1,0,-3,0,8,0,2,0,4,0,0,0,2,0,2,4,0,2,2,0,14
10958,0,-1,0,0,0,-1,0,0,0,1,0,0,0,-1,0,0,0,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0
10959,0,1,-1,0,0,-2,0,0,0,0,0,0,2,0,1,0,0,0,4,0,0,0,0,6,0,0,0,2,2,0,6,2,2,0,0,0
10960,0,0,0,0,0,-2,0,0,0,0,1,1,0,-1,-1,0,-2,0,0,2,0,0,0,4,0,2,0,2,2,0,2,4,0,0,6,4
10961,0,-1,0,0,1,0,0,0,0,0,0,1,0,-2,0,0,0,0,0,2,0,0,4,0,0,0,2,2,2,0,0,4,2,0,0,2
10962,0,-3,0,0,0,0,0,1,0,0,1,0,-1,1,0,0,-1,0,0,4,0,0,2,0,0,0,0,0,0,2,2,2,0,0,0,0
10963,0,0,-1,0,-1,0,0,3,1,-2,0,0,3,1,1,0,-1,0,0,2,2,0,2,0,2,2,0,0,0,4,0,4,2,0,6,0
10964,0,1,0,0,0,1,0,1,0,0,0,-1,0,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,4,2
10965,-1,0,-2,0,0,2,0,0,1,1,1,0,3,-1,-1,-1,0,1,0,4,6,0,0,0,0,0,0,4,2,0,6,0,4,4,0,6
10966,1,0,1,0,-1,1,-2,-1,3,1,0,1,1,2,1,1,2,3,4,2,6,4,0,6,0,0,2,6,0,4,6,2,4,4,4,2
10967,0,0,0,0,0,0,0,-1,0,-1,-2,-1,-2,-1,0,1,-1,0,8,2,0,0,0,2,0,2,0,0,2,4,0,0,0,4,0,4
