CUSTNO,가구인테리어/잡화_고가_증감여부,가구인테리어/잡화_저가_증감여부,가구인테리어/잡화_중가_증감여부,가전/레저취미/멀티샵_고가_증감여부,가전/레저취미/멀티샵_저가_증감여부,가전/레저취미/멀티샵_중가_증감여부,교육문화/아동_고가_증감여부,교육문화/아동_저가_증감여부,교육문화/아동_중가_증감여부,식품/생활_고가_증감여부,식품/생활_저가_증감여부,식품/생활_중가_증감여부,의류/이미용_고가_증감여부,의류/이미용_저가_증감여부,의류/이미용_중가_증감여부,침구/주방_고가_증감여부,침구/주방_저가_증감여부,침구/주방_중가_증감여부
10228,0,4,1,0,3,2,0,0,0,1,3,2,4,2,3,3,2,4
10229,0,2,0,0,2,0,0,0,4,2,2,2,2,1,0,1,4,0
10230,0,4,1,0,2,0,0,3,0,4,3,3,0,3,0,0,1,3
10231,0,1,0,0,0,0,0,4,0,2,2,3,0,1,0,0,1,4
10232,4,2,0,0,3,3,4,3,4,1,1,3,0,1,0,0,3,0
10233,0,0,0,0,1,1,0,1,0,2,2,3,0,3,4,0,2,0
10234,0,4,1,0,1,4,0,2,0,2,2,3,1,2,4,4,2,3
10235,0,3,0,0,1,0,0,0,0,4,2,3,0,4,0,0,3,1
10236,0,3,4,0,1,0,0,1,0,2,2,2,0,3,0,0,3,0
10237,0,0,0,0,1,0,0,0,0,2,2,2,0,4,0,0,1,0
10238,0,3,0,0,2,0,0,0,0,2,2,3,0,2,0,0,1,0
10239,4,0,1,0,4,1,0,0,1,1,4,4,0,1,4,0,2,0
10240,0,4,0,0,0,1,0,2,0,4,3,3,0,2,0,0,0,3
10241,0,4,1,0,0,1,1,4,3,4,4,4,4,3,1,1,4,0
10242,0,1,0,0,1,0,0,1,4,2,2,2,0,4,0,0,4,4
10243,0,0,4,0,1,3,0,1,4,2,1,3,4,3,3,0,1,1
10244,0,4,0,0,0,0,0,1,2,3,3,2,0,3,3,0,1,2
10245,0,4,1,0,0,3,0,4,1,2,2,3,0,2,4,0,2,4
10246,1,4,3,0,0,1,0,0,4,2,4,3,2,4,1,3,1,3
10247,0,3,4,0,1,0,0,0,0,4,4,3,0,3,1,0,4,0
10248,0,1,2,0,0,0,0,3,0,3,3,2,3,1,0,0,1,0
10249,4,4,2,0,4,4,0,3,1,3,2,2,4,2,4,4,3,4
10250,0,4,4,0,3,1,0,1,0,2,2,3,0,4,1,0,1,1
10251,0,0,1,0,0,1,0,0,0,3,3,3,0,3,4,0,4,0
10252,0,4,0,0,4,0,0,2,1,3,3,3,0,3,0,0,3,2
10253,2,4,3,0,0,4,0,0,3,4,0,4,4,0,2,4,0,4
10254,0,4,3,1,1,3,0,0,0,1,1,2,3,4,4,3,0,3
10255,0,3,3,0,0,0,0,0,0,1,4,1,1,4,3,2,0,4
10256,0,1,0,0,0,0,0,1,0,3,4,3,0,3,1,0,4,2
10257,0,4,0,0,3,0,0,0,0,2,3,2,0,4,0,0,4,0
10258,0,4,0,0,3,4,0,0,4,3,1,1,0,1,0,0,3,0
10259,0,4,0,0,0,0,0,1,0,2,3,3,0,3,4,0,4,0
10260,0,1,0,0,4,4,2,3,2,1,1,2,0,4,0,0,2,4
10261,0,2,0,0,1,0,0,0,0,4,2,3,0,1,0,0,0,0
10262,0,2,0,0,2,1,1,4,4,1,4,4,0,4,4,0,4,0
10263,0,3,0,0,0,0,0,4,1,2,1,2,0,2,4,0,2,0
10264,0,1,0,0,1,0,1,3,2,2,3,4,0,1,0,0,4,0
10265,4,2,3,0,1,2,0,1,1,4,4,3,3,0,1,1,4,1
10266,0,3,1,0,3,3,0,0,0,2,3,4,0,3,1,0,4,0
10267,0,4,4,0,0,2,0,2,1,1,4,4,0,3,2,0,3,0
10268,0,0,0,0,1,4,0,1,0,3,1,3,0,3,0,0,4,0
10269,3,1,2,0,4,1,0,0,4,2,2,2,1,2,1,3,2,3
10270,0,4,0,0,4,4,0,1,0,2,2,3,0,4,0,0,0,0
10271,0,1,1,0,4,2,0,4,0,3,2,4,3,4,4,0,2,0
10272,0,1,1,0,1,0,2,4,3,2,1,1,2,1,2,0,2,4
10273,1,2,2,0,0,4,0,0,1,1,0,2,2,0,4,1,0,0
10274,0,3,0,0,0,1,0,1,1,1,3,2,0,3,0,0,4,0
10275,0,4,0,0,4,4,0,0,0,1,1,1,0,1,0,0,0,0
10276,0,1,0,0,1,0,0,0,0,2,3,2,0,4,1,0,0,0
10277,0,1,0,0,0,0,4,0,0,1,1,1,0,4,0,0,1,0
10278,0,3,4,0,0,1,0,2,2,1,2,1,4,3,1,0,3,2
10279,0,4,0,0,4,0,0,4,0,1,4,2,0,3,0,0,1,4
10280,0,4,0,0,0,0,0,1,0,2,2,1,0,3,0,0,3,0
10281,0,2,0,0,0,1,0,0,0,3,1,2,0,2,4,0,2,1
10282,0,1,4,0,4,2,0,0,0,4,4,4,4,4,4,0,3,0
10283,0,3,0,0,0,1,0,0,3,3,1,3,1,1,1,4,0,1
10284,0,2,4,4,0,0,0,0,0,2,1,4,1,4,4,3,0,2
10285,0,4,0,0,2,1,0,0,0,1,3,2,0,3,0,0,3,0
10286,0,0,4,0,1,0,0,0,0,2,3,1,0,4,4,0,1,0
10287,0,1,0,0,0,4,0,1,0,2,1,2,0,4,0,0,0,0
10288,0,1,2,0,1,4,0,0,4,2,3,3,3,3,2,3,4,0
10289,0,4,0,0,3,0,0,4,2,2,3,3,0,4,0,0,3,0
10290,0,2,1,0,4,1,0,1,0,2,3,3,0,4,4,0,4,1
10291,0,1,4,0,4,2,0,1,0,3,2,3,2,2,2,0,4,4
10292,0,4,0,1,1,4,0,0,0,2,2,2,0,1,4,0,2,4
10293,0,2,1,0,3,1,0,2,1,1,2,3,0,4,1,0,3,0
10294,4,4,4,4,2,4,0,2,3,2,2,2,0,3,4,4,1,0
10295,4,4,1,4,0,1,0,0,0,2,1,1,1,1,1,3,0,4
10296,0,4,4,0,1,0,0,2,0,2,4,4,0,4,0,0,3,0
10297,0,2,4,0,1,0,0,0,0,1,4,4,0,1,1,0,2,0
10298,0,1,0,0,4,0,0,1,0,4,1,1,3,3,0,0,1,0
10299,0,4,0,0,4,0,0,0,0,2,1,1,0,4,4,0,4,0
10300,1,3,0,0,4,4,1,1,1,2,1,4,1,1,4,0,4,0
10301,0,2,0,0,3,0,0,0,0,3,2,3,0,1,0,0,2,0
10302,1,1,2,2,0,3,0,0,1,4,4,4,3,1,2,2,0,3
10303,0,0,0,0,4,2,4,0,4,2,2,1,0,1,0,1,2,1
10304,4,3,0,0,0,2,0,1,4,1,4,2,4,4,2,0,4,2
10305,0,1,4,0,1,3,0,4,4,4,1,2,0,2,0,0,3,4
10306,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
10307,1,3,2,0,0,2,0,0,0,2,1,1,2,1,2,1,0,1
10308,0,3,0,0,4,4,4,1,3,2,3,2,0,4,4,0,3,0
10309,0,4,0,0,1,2,0,4,0,4,2,2,0,3,0,0,3,0
10310,0,1,0,0,4,1,1,2,1,2,2,1,0,3,1,0,3,3
10311,0,4,0,0,1,1,0,3,1,3,2,2,4,3,4,0,1,4
10312,0,1,0,0,4,1,0,0,0,2,2,2,0,0,0,0,1,0
10313,0,1,4,0,2,1,0,0,0,3,2,3,0,2,4,0,2,0
10314,0,4,0,0,2,3,1,2,1,3,4,3,0,3,4,0,3,0
10315,0,2,1,1,4,3,0,3,0,0,3,2,0,1,3,0,4,1
10316,0,4,0,0,2,0,0,0,0,2,1,1,1,1,0,0,1,0
10318,0,3,0,0,0,4,0,4,1,2,3,2,0,3,0,0,1,0
10319,0,1,0,0,1,4,0,0,0,3,2,3,4,2,3,3,2,4
10320,0,2,0,0,3,0,1,3,2,2,4,4,0,2,1,0,3,4
10321,0,0,0,0,4,0,0,2,0,4,4,2,0,3,1,0,4,0
10322,0,3,0,0,2,1,0,0,0,2,2,1,0,4,0,0,4,0
10323,0,3,0,0,3,0,0,0,0,2,2,2,0,0,0,0,3,0
10324,4,1,4,0,3,0,0,1,0,4,2,4,3,4,4,0,4,0
10325,0,3,0,0,4,0,0,0,0,4,1,4,0,3,0,0,4,0
10326,0,3,0,0,3,0,0,3,4,1,3,2,0,1,0,0,1,0
10327,0,2,1,0,1,4,0,1,1,2,3,3,4,3,2,0,2,1
10328,4,3,1,0,4,3,0,4,4,2,4,4,3,4,2,4,3,4
10329,4,4,3,1,4,4,0,0,0,4,1,4,4,1,3,0,4,4
10330,4,4,0,0,2,0,0,0,0,3,4,3,0,1,0,0,2,0
10331,0,4,1,0,0,1,0,3,1,2,4,4,0,1,0,0,1,0
10332,0,4,0,0,4,0,0,0,0,1,2,2,0,1,0,0,1,0
10333,0,1,3,0,1,3,0,4,0,1,2,1,1,2,3,1,3,2
10334,0,4,0,0,1,4,0,0,0,3,2,1,0,2,1,0,1,0
10335,0,4,0,0,2,0,0,0,0,3,2,1,0,4,4,0,3,4
10336,0,2,0,0,0,0,0,0,2,2,3,3,4,4,1,0,4,0
10337,0,2,3,0,4,4,0,3,4,4,1,1,0,4,3,0,4,4
10338,0,4,1,0,4,3,0,0,0,3,3,4,0,1,0,0,2,0
10339,0,1,4,0,4,4,2,3,4,3,4,3,0,4,0,0,0,0
10340,0,4,4,0,0,2,0,0,3,2,0,4,3,0,3,3,0,0
10341,4,3,3,0,0,4,3,3,2,2,1,1,3,2,3,4,2,1
10342,0,4,0,4,4,0,1,3,4,4,2,4,0,2,4,0,3,4
10343,4,4,0,0,0,4,0,0,3,3,4,3,1,4,4,2,4,2
10344,0,3,0,0,0,1,0,0,0,2,1,2,0,1,0,0,3,0
10346,0,1,0,0,1,0,0,3,1,2,4,2,0,2,0,0,0,0
10347,0,2,0,0,1,1,0,4,0,2,2,3,1,4,0,4,3,0
10348,0,1,0,4,2,3,2,1,1,3,1,2,0,4,4,0,2,0
10349,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0
10350,0,0,0,0,0,0,0,0,0,1,4,3,0,0,4,0,0,0
10351,0,3,0,0,3,4,0,0,0,2,2,2,4,2,4,0,1,0
10352,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0
10353,0,1,0,0,1,1,0,0,0,1,2,3,0,3,0,0,4,0
10354,0,4,0,0,4,1,0,1,0,4,1,2,0,3,0,0,4,0
10355,0,1,0,1,1,0,0,0,0,3,1,1,0,2,1,0,1,0
10356,0,2,2,0,4,4,0,0,0,2,2,1,0,2,4,0,3,0
10357,1,1,3,0,0,4,0,0,0,3,3,2,1,1,1,2,0,4
10358,0,2,0,0,2,0,0,4,0,4,3,3,0,1,0,0,4,0
10359,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
10360,0,2,0,0,1,0,4,0,4,1,1,1,0,0,0,2,1,0
10361,0,4,0,0,1,4,0,1,0,2,1,3,3,4,2,0,1,0
10362,0,1,4,0,1,4,0,1,4,1,2,1,4,2,3,0,3,4
10363,0,1,3,0,1,3,4,0,0,3,1,2,2,4,2,1,1,0
10364,0,1,2,0,4,4,0,0,0,4,3,3,1,0,1,3,4,3
10365,0,0,0,0,0,4,0,1,0,3,2,3,0,3,4,0,0,4
10366,4,3,2,2,0,2,0,0,4,1,1,3,4,2,3,1,0,1
10367,1,1,2,0,1,1,0,1,2,1,1,1,1,1,1,1,1,1
10368,0,4,4,0,3,4,0,4,0,1,3,3,0,3,0,0,2,0
10369,0,4,1,0,4,0,0,4,0,1,4,3,0,2,0,0,3,4
10370,0,3,4,0,0,3,0,0,0,3,0,1,4,0,3,0,0,0
10371,0,1,1,0,3,0,4,2,1,1,1,1,4,1,1,0,3,0
10372,0,0,0,0,1,0,0,0,0,4,4,1,0,1,0,0,4,0
10373,0,1,0,0,0,0,0,3,0,1,2,2,0,3,0,0,0,0
10374,0,3,0,0,1,0,0,3,0,3,4,3,4,2,4,0,2,0
10375,1,3,3,0,0,2,0,0,0,2,4,3,4,0,3,4,0,4
10376,3,1,4,0,0,3,0,0,1,1,1,1,1,1,1,1,1,1
10377,0,4,0,0,0,0,1,4,2,3,4,3,4,1,0,0,4,0
10378,0,1,0,0,4,1,0,3,0,3,1,3,4,3,4,0,1,3
10379,0,3,0,0,1,0,0,0,1,2,1,1,0,0,0,0,1,0
10380,0,1,1,0,3,3,0,4,1,2,1,1,2,1,2,0,3,0
10381,0,2,0,0,3,0,0,0,0,2,3,3,0,2,0,0,1,0
10382,0,1,0,0,4,0,0,1,0,2,3,2,0,3,2,0,2,0
10383,0,4,4,0,1,4,0,0,0,2,2,1,0,3,0,0,3,1
10384,0,4,4,0,0,1,1,0,2,1,1,2,1,2,4,0,0,0
10385,0,0,0,0,0,0,0,4,0,2,4,4,0,4,1,0,4,0
10386,0,2,2,0,0,4,0,0,0,2,4,2,3,4,4,0,0,0
10387,0,0,0,0,1,0,0,0,0,2,1,2,0,1,0,0,2,0
10388,0,2,0,4,4,0,0,0,0,1,2,2,0,0,4,0,1,0
10389,0,4,1,0,0,0,0,0,0,3,4,2,1,1,2,4,0,0
10390,1,1,1,0,3,4,0,4,1,3,3,3,0,4,1,0,4,0
10391,0,0,4,0,1,0,0,1,0,2,2,3,0,4,0,0,2,2
10392,0,2,2,0,1,1,4,3,4,3,2,3,0,3,3,1,2,0
10393,0,4,4,0,2,4,0,1,1,1,3,3,4,3,1,0,4,1
10394,0,1,1,0,0,3,0,0,0,1,4,2,3,0,3,0,0,0
10395,0,1,4,0,4,3,0,4,1,3,2,1,0,3,3,0,1,2
10396,0,1,0,0,2,0,0,0,0,1,1,3,0,1,0,0,3,4
10397,0,0,0,0,0,0,0,4,4,4,4,4,0,3,0,0,4,4
10398,0,3,4,0,4,4,0,0,0,3,4,3,0,3,0,0,2,4
10399,0,1,0,0,4,3,0,1,1,4,3,3,2,2,3,0,3,4
10401,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
10402,0,4,0,0,4,4,0,4,1,3,3,1,0,3,0,0,4,0
10403,0,3,0,0,4,0,0,0,0,2,2,2,0,2,0,0,3,0
10404,4,3,1,1,0,2,0,0,2,2,2,3,3,3,4,3,1,2
10405,4,1,2,2,0,1,0,1,4,4,3,2,1,3,2,2,4,3
10406,0,2,3,0,3,2,0,3,0,1,1,1,4,2,3,0,0,4
10407,0,2,0,0,4,4,0,0,0,2,2,2,0,1,0,0,1,0
10408,0,4,4,0,1,4,0,1,0,3,1,3,4,2,3,0,4,0
10409,0,0,0,0,1,4,0,3,3,1,2,1,0,1,0,0,1,0
10410,0,4,0,0,1,4,0,4,0,3,3,2,0,3,0,0,3,0
10411,0,1,4,0,0,4,1,2,4,2,3,3,1,2,0,3,3,0
10412,0,0,0,0,3,0,0,0,0,2,4,4,0,3,0,0,1,0
10413,0,1,4,0,2,0,0,0,0,4,2,3,4,4,1,0,3,0
10414,0,4,1,0,4,1,0,0,0,2,3,2,3,1,1,0,4,0
10415,1,2,4,0,0,1,0,1,1,3,2,3,2,4,2,1,0,2
10416,0,4,4,0,4,1,0,3,0,2,2,4,0,1,0,0,4,0
10417,0,4,0,0,2,1,0,4,4,2,4,4,4,2,1,4,2,1
10418,0,4,0,0,1,0,0,4,4,2,3,3,0,3,4,0,2,4
10419,0,3,0,0,0,4,0,2,3,3,4,2,0,2,4,0,3,0
10420,0,3,2,1,0,1,0,0,1,1,1,1,1,0,1,2,0,1
10421,0,3,1,0,4,0,0,0,1,3,2,2,0,4,1,0,1,0
10422,0,3,2,0,0,4,0,0,4,2,0,3,4,0,2,1,0,0
10423,0,4,0,0,1,0,0,0,0,3,2,2,0,2,0,0,3,3
10424,0,2,4,3,3,0,0,0,0,3,2,2,0,2,2,4,4,3
10425,0,2,0,0,0,0,4,4,4,4,1,3,0,3,0,0,4,0
10426,0,1,0,0,0,1,0,4,1,3,2,2,0,2,1,0,2,1
10428,0,2,4,0,1,0,0,4,4,3,3,2,4,4,0,0,4,4
10429,1,2,1,0,0,1,0,4,3,1,4,4,2,3,1,1,0,4
10430,0,2,0,0,4,1,0,0,1,2,1,1,0,1,0,0,1,1
10431,0,2,4,4,2,0,1,4,3,2,3,3,4,1,4,0,3,1
10432,0,4,0,0,2,0,0,0,0,1,2,3,0,1,0,0,3,0
10433,0,3,0,0,4,0,0,0,0,3,4,4,0,3,0,0,2,0
10434,0,4,1,0,2,4,0,0,4,3,2,3,1,3,2,0,2,0
10435,0,4,1,0,4,3,0,0,0,1,1,2,0,1,1,0,4,0
10436,0,4,0,0,2,0,0,3,4,2,2,1,0,3,1,0,3,0
10437,0,4,0,0,0,0,0,0,0,3,1,1,0,4,0,0,3,4
10438,1,3,3,0,0,3,4,0,4,3,4,3,3,3,4,3,3,1
10439,0,0,0,0,0,1,0,3,0,1,4,2,0,4,0,0,0,0
10440,0,3,0,0,1,0,0,0,0,3,2,2,0,4,0,0,0,0
10441,0,1,0,0,0,0,0,1,0,3,1,3,0,2,0,0,1,4
10442,3,4,1,0,0,1,0,0,0,1,1,2,2,0,2,2,0,2
10443,0,1,0,0,0,0,0,4,0,1,4,3,0,3,0,0,0,0
10444,2,1,2,0,0,4,0,3,1,2,2,2,1,2,3,2,2,4
10445,2,2,2,0,0,1,0,0,0,2,1,2,3,4,2,1,0,1
10446,0,4,0,0,0,0,0,0,0,4,4,4,0,4,1,0,4,1
10447,0,4,0,0,3,1,0,0,0,2,2,3,0,1,1,0,3,0
10448,0,2,0,0,0,0,1,3,2,4,4,3,0,4,4,0,1,0
10449,0,3,0,0,1,0,0,0,0,4,3,3,0,4,0,0,4,0
10450,0,0,0,0,4,0,0,0,0,3,3,2,0,0,0,0,0,0
10451,0,0,0,0,0,1,0,2,1,1,1,2,1,3,1,0,0,1
10452,0,4,0,0,4,0,0,0,2,2,3,3,0,4,4,0,2,0
10453,0,3,0,0,1,0,0,1,0,2,3,2,0,1,0,0,2,0
10454,0,3,0,0,3,1,1,2,1,3,1,1,0,1,0,0,3,0
10455,2,1,2,0,4,1,0,1,1,3,3,3,1,1,2,1,3,3
10456,0,4,1,0,4,4,0,0,0,1,1,3,0,1,4,0,3,0
10457,4,3,2,0,4,4,0,1,0,4,2,3,0,4,4,4,4,0
10458,0,4,0,0,1,2,0,1,0,1,2,3,1,4,1,0,1,4
10459,0,0,0,0,4,3,0,4,4,3,2,1,0,2,0,0,2,0
10460,1,1,4,0,2,1,0,3,1,2,3,2,1,1,4,0,4,4
10461,0,4,0,0,2,0,4,2,0,3,2,3,0,3,0,0,1,0
10462,0,1,1,0,4,0,0,1,4,3,4,3,0,1,4,0,4,4
10463,0,1,0,0,1,0,0,3,4,3,3,4,0,4,0,0,4,0
10464,0,2,1,0,4,3,0,1,0,1,2,3,0,1,1,4,4,0
10466,0,0,0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0
10467,0,3,0,0,2,0,1,4,2,4,3,2,0,1,1,0,0,0
10468,0,2,4,2,0,1,0,0,2,2,2,2,3,0,1,4,1,2
10469,0,3,0,0,2,2,1,4,4,2,2,2,0,3,4,0,2,0
10470,0,1,0,0,2,1,0,0,0,1,1,2,0,4,0,0,1,0
10471,1,4,3,3,0,4,0,0,0,2,1,4,3,4,1,2,1,4
10472,1,3,2,3,0,2,1,0,2,1,0,2,3,0,4,4,0,2
10473,4,3,4,4,0,3,0,4,4,3,4,4,4,0,2,1,0,4
10474,0,3,0,0,4,0,0,0,0,1,3,2,0,2,0,0,4,0
10475,2,3,4,3,4,0,0,0,4,2,1,4,4,1,1,4,1,1
10476,0,0,0,0,3,0,0,0,0,4,4,4,0,0,0,0,3,0
10477,0,2,0,0,4,0,0,0,0,1,4,3,0,1,0,0,1,0
10478,0,2,3,1,0,3,0,0,0,1,1,1,2,0,4,0,3,2
10479,0,3,4,0,2,2,0,0,0,4,1,1,0,3,0,0,3,0
10480,0,2,1,0,0,3,0,4,0,3,2,3,0,3,1,0,4,4
10481,0,4,4,0,4,1,4,0,0,3,2,3,4,2,1,0,4,0
10482,0,2,4,0,2,0,0,1,0,3,2,3,0,2,0,0,3,0
10483,0,2,0,0,4,0,0,0,0,2,2,3,0,2,1,0,4,4
10484,0,1,0,0,4,0,0,0,0,3,2,3,0,3,1,0,1,0
10485,0,2,1,0,3,0,0,1,1,1,1,2,0,3,1,0,4,0
10486,0,2,1,0,2,1,0,0,0,4,4,3,0,2,1,0,2,0
10487,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0
10488,0,0,0,0,4,1,0,4,0,4,2,3,0,4,1,0,4,0
10489,0,0,0,0,2,0,0,4,0,1,1,1,1,1,0,0,1,1
10491,0,0,0,0,1,0,0,2,0,1,2,1,0,3,0,0,3,0
10492,0,2,0,0,4,0,0,0,0,2,2,3,0,1,0,0,0,0
10493,0,3,4,0,0,0,0,3,0,1,2,2,0,4,0,0,4,1
10494,0,4,4,0,1,1,0,4,0,1,3,3,0,2,1,0,1,0
10495,0,3,4,0,0,0,0,0,0,4,4,4,1,0,4,1,0,0
10496,1,2,2,0,0,3,0,0,0,2,4,2,1,0,1,0,4,0
10497,0,1,1,0,4,1,4,1,4,2,4,4,0,4,2,0,3,3
10498,0,1,0,0,1,3,0,0,0,1,1,1,0,4,1,0,1,1
10499,0,3,0,0,0,0,0,0,0,3,2,3,0,1,0,0,3,0
10500,0,4,3,0,0,1,4,4,3,2,4,3,1,1,4,4,0,4
10501,0,4,1,0,0,0,0,4,0,1,2,2,0,4,4,0,2,0
10502,0,2,0,0,0,0,3,1,4,3,3,3,0,3,0,0,1,0
10503,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0
10504,0,3,4,0,0,1,0,1,1,3,4,4,0,2,4,1,2,2
10505,0,0,0,0,0,0,0,0,0,4,3,4,0,2,0,0,0,0
10506,4,4,3,1,0,1,0,4,0,3,3,4,4,2,4,3,3,1
10507,1,0,2,1,4,3,0,0,2,1,4,1,2,1,2,0,4,0
10508,3,3,1,4,0,4,0,0,4,4,0,4,3,4,4,0,0,0
10509,0,4,1,0,0,3,2,1,3,3,1,3,4,2,4,0,1,0
10510,0,3,4,4,4,4,0,0,0,2,3,2,0,1,4,0,4,0
10511,0,1,1,0,1,1,0,0,1,1,2,2,1,1,1,1,1,1
10512,0,1,0,0,1,0,4,0,4,2,2,2,0,0,0,0,3,0
10513,0,1,1,0,4,0,4,1,0,2,3,2,0,3,0,0,3,0
10514,0,3,1,0,0,2,0,3,0,2,2,2,0,2,4,0,2,0
10515,0,1,1,0,0,4,0,0,4,2,2,1,1,4,2,0,1,0
10516,0,4,0,0,1,1,0,2,3,3,3,3,0,2,1,0,3,0
10517,0,4,0,0,1,0,0,4,1,3,2,3,0,3,0,0,1,2
10518,0,4,1,0,4,1,0,1,4,2,2,2,0,3,0,0,4,0
10519,0,3,1,0,1,4,0,0,0,2,3,2,0,1,4,0,1,4
10520,0,3,0,0,2,0,4,0,4,1,3,3,0,4,0,0,2,0
10521,1,4,3,1,2,3,1,1,2,2,1,2,1,1,1,3,1,1
10522,0,4,4,4,2,1,3,3,4,3,3,2,0,1,2,0,1,0
10523,4,1,4,0,0,0,0,0,0,2,0,4,4,0,4,4,0,0
10524,0,1,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0
10525,0,1,0,0,1,0,0,3,1,1,1,1,0,1,4,0,1,0
10526,0,2,4,0,3,0,1,1,1,2,3,2,0,2,0,0,2,0
10527,0,2,0,0,2,3,0,3,0,4,4,2,0,1,0,0,3,0
10528,4,4,2,2,0,3,0,0,2,4,0,4,3,0,1,0,0,0
10529,0,1,4,0,0,2,0,3,0,3,3,3,0,3,1,0,4,0
10530,2,3,4,0,1,4,0,0,4,1,4,4,4,3,4,4,1,0
10531,4,1,1,4,0,1,1,4,4,1,4,3,2,2,4,0,2,1
10532,0,4,0,0,3,0,0,0,0,3,4,4,4,2,0,0,3,1
10533,0,4,1,0,3,0,0,1,0,0,1,4,0,2,0,0,0,0
10534,0,1,1,0,2,1,2,2,4,1,1,1,0,2,1,0,1,1
10535,0,3,0,0,0,4,0,1,1,1,2,2,0,2,1,0,0,0
10536,4,4,0,0,2,2,0,0,4,1,4,4,1,1,3,4,0,0
10537,0,2,4,0,1,0,0,0,0,1,3,1,0,4,3,3,0,1
10538,0,3,0,0,1,1,0,1,0,3,2,2,0,2,1,0,1,0
10539,0,0,2,0,0,0,0,0,0,4,3,3,4,4,0,0,4,0
10540,0,4,4,0,0,0,0,0,0,2,2,3,4,3,2,0,4,0
10541,0,0,0,0,0,0,0,0,0,1,3,4,0,4,0,0,1,0
10542,0,2,1,0,2,3,4,2,4,1,3,3,0,1,1,0,4,0
10543,0,4,2,0,4,4,3,1,4,4,1,2,4,1,4,0,3,2
10544,0,3,0,0,1,0,1,0,0,4,1,3,0,0,0,0,3,0
10545,1,4,3,0,0,2,0,0,0,2,4,3,2,0,2,1,0,1
10546,0,1,0,0,3,0,4,1,4,3,2,3,0,1,1,0,0,1
10547,0,1,0,0,3,0,0,4,4,3,3,3,0,3,1,0,4,4
10548,0,1,1,0,1,0,0,1,0,1,2,2,3,4,4,0,3,0
10549,0,3,0,0,3,2,0,1,4,2,2,3,0,1,1,0,2,0
10550,0,4,0,0,2,1,0,0,0,3,3,4,0,1,1,0,3,0
10551,0,4,0,0,3,0,0,0,0,2,2,1,0,1,0,0,2,0
10552,0,0,0,0,0,0,1,1,1,2,3,2,0,3,4,0,0,0
10553,0,4,1,0,4,0,0,1,4,2,3,3,0,3,4,0,1,0
10554,0,0,0,0,0,0,0,0,0,2,2,2,4,2,1,0,4,4
10555,0,1,1,0,3,1,0,4,1,1,1,3,0,2,0,0,1,0
10556,0,1,0,0,3,4,0,4,0,3,3,3,0,3,0,0,3,0
10557,3,1,4,4,2,1,4,1,1,1,1,3,4,1,1,4,4,4
10558,0,1,0,0,1,0,0,2,0,2,1,1,0,2,4,0,4,4
10559,1,0,0,0,1,0,0,1,4,1,4,2,4,4,0,0,1,0
10560,0,0,0,0,2,1,0,0,0,3,3,1,0,4,0,0,4,0
10561,0,4,0,0,2,0,0,0,1,2,2,3,0,1,0,0,1,0
10562,0,0,0,0,4,0,0,0,0,3,3,3,0,2,0,0,4,0
10563,0,0,0,0,4,0,0,0,0,1,2,2,0,0,0,0,0,1
10564,0,4,0,0,1,4,0,0,0,2,3,3,0,3,1,0,1,1
10565,0,4,4,0,1,2,0,0,0,1,2,3,0,2,0,0,3,3
10566,1,1,1,1,1,3,4,2,1,2,4,3,1,1,4,1,2,3
10567,0,4,0,0,3,0,0,4,0,3,2,2,0,4,4,0,3,0
10568,1,2,0,0,4,1,0,0,2,1,4,3,0,4,0,0,0,0
10569,4,2,4,0,4,1,0,0,1,3,2,3,1,0,2,0,1,0
10570,4,2,2,0,0,4,0,0,0,4,4,2,4,0,4,0,0,0
10571,1,1,0,0,2,3,0,0,0,3,3,2,4,3,4,1,1,2
10572,0,4,0,0,3,1,0,0,1,2,2,3,0,1,1,0,4,0
10573,0,4,0,0,4,0,0,0,0,2,4,2,0,3,0,0,4,0
10574,0,4,0,0,3,4,0,0,0,4,2,3,0,1,0,0,1,0
10575,0,0,0,0,4,0,0,4,0,2,3,4,0,3,3,0,0,4
10576,0,2,1,0,0,4,0,1,3,2,1,1,1,4,4,0,2,0
10577,2,3,1,0,1,3,0,1,0,4,3,2,2,0,2,4,1,3
10578,0,0,0,4,0,4,0,0,0,2,4,3,0,2,1,0,4,0
10579,0,2,0,0,1,0,0,0,0,3,1,1,0,3,0,0,1,0
10580,0,1,4,0,1,1,1,3,2,3,1,1,1,1,1,0,4,1
10581,0,3,1,0,4,0,0,4,0,2,3,3,0,2,1,0,3,4
10582,0,4,0,0,1,0,0,0,0,1,2,2,0,2,0,0,2,0
10583,0,3,3,0,1,1,0,1,4,3,4,3,0,2,2,0,3,0
10584,0,1,1,1,4,4,0,0,2,2,4,3,2,1,2,0,4,0
