CUSTNO,purchase_sum_증감여부
5846,0
5847,1
5848,1
5849,1
5850,0
5851,1
5852,1
5853,1
5854,1
5855,0
5856,0
5857,0
5858,1
5859,0
5860,0
5861,0
5862,1
5863,1
5864,0
5865,0
5866,1
5867,1
5868,1
5869,0
5870,1
5871,0
5872,0
5873,1
5874,1
5875,0
5876,1
5877,1
5878,1
5879,1
5880,0
5881,1
5882,0
5883,1
5884,1
5885,0
5886,0
5887,1
5888,0
5889,0
5890,0
5891,1
5892,1
5893,1
5894,1
5895,0
5896,0
5897,0
5898,1
5899,1
5900,0
5901,0
5902,1
5903,1
5904,1
5905,1
5906,1
5907,1
5908,0
5909,0
5910,0
5911,1
5912,1
5913,0
5914,0
5915,0
5916,0
5917,1
5918,1
5919,1
5920,0
5921,1
5922,1
5924,1
5925,1
5926,0
5927,1
5928,0
5929,0
5930,0
5931,0
5932,0
5933,1
5934,1
5935,0
5936,0
5937,1
5938,0
5939,0
5940,1
5941,0
5942,1
5943,1
5944,1
5945,1
5946,1
5947,0
5948,1
5949,0
5950,1
5951,1
5952,1
5953,0
5954,1
5955,0
5956,1
5957,1
5958,1
5959,0
5960,0
5961,1
5962,1
5963,1
5964,0
5965,1
5966,0
5967,1
5968,0
5969,0
5970,1
5971,1
5972,0
5973,1
5974,1
5975,1
5976,0
5977,1
5978,1
5979,1
5980,0
5981,1
5982,1
5983,1
5984,1
5985,1
5986,1
5987,1
5988,1
5989,0
5990,1
5991,1
5992,1
5994,0
5995,1
5996,1
5997,1
5998,0
5999,0
6000,0
6001,1
6002,1
6003,0
6004,1
6005,1
6006,1
6007,0
6008,1
6009,1
6010,0
6011,0
6012,1
6013,0
6014,0
6015,1
6016,0
6017,1
6018,0
6019,0
6020,1
6021,1
6022,0
6023,1
6024,0
6025,1
6026,0
6027,0
6028,0
6029,1
6030,1
6031,0
6032,1
6033,0
6034,0
6035,1
6036,1
6037,1
6038,1
6039,0
6040,0
6041,1
6042,1
6043,1
6044,1
6045,1
6046,1
6047,1
6048,1
6049,0
6050,1
6051,1
6052,1
6053,1
6054,0
6055,0
6056,1
6057,0
6058,0
6059,1
6060,1
6061,0
6062,0
6063,0
6064,1
6065,1
6066,1
6067,0
6068,0
6069,1
6070,1
6071,0
6072,0
6073,0
6074,1
6075,0
6076,0
6077,1
6078,0
6079,1
6080,0
6082,1
6083,1
6084,1
6085,0
6086,1
6087,0
6088,1
6089,1
6090,0
6091,1
6092,0
6093,1
6094,0
6095,0
6096,1
6097,1
6099,1
6100,0
6101,1
6102,0
6103,1
6104,1
6105,0
6106,1
6107,1
6108,1
6109,1
6110,0
6111,1
6112,0
6113,0
6114,1
6115,0
6116,1
6117,0
6119,0
6120,1
6121,1
6122,0
6123,0
6124,0
6125,0
6126,0
6127,0
6128,1
6129,1
6130,1
6131,0
6132,0
6133,0
6134,0
6135,1
6136,0
6137,0
6138,1
6139,1
6140,0
6141,1
6142,1
6143,1
6144,0
6145,0
6146,0
6147,0
6148,1
6149,1
6150,1
6151,0
6152,0
6153,1
6154,0
6155,1
6156,0
6157,0
6158,1
6159,0
6160,0
6161,1
6162,1
6163,0
6164,0
6165,0
6166,1
6167,1
6168,1
6169,0
6170,1
6171,0
6172,0
6173,0
6174,0
6175,1
6176,0
6177,0
6178,0
6179,0
6180,0
6181,0
6182,0
6183,0
6184,0
6185,1
6186,0
6187,0
6188,1
6189,0
6190,0
6191,0
6192,1
6193,1
6194,0
6195,0
6196,0
6197,1
6198,1
6199,1
6200,0
6201,0
6202,1
6203,0
6204,0
6205,0
6206,1
6207,1
6208,1
6209,1
6210,0
6211,1
6212,0
6213,1
6214,0
6215,0
6216,1
6217,1
6218,1
6219,1
6220,0
6221,0
6222,1
6223,1
6224,1
6225,0
6226,1
6227,0
6228,1
6229,0
6230,0
6231,1
6232,1
6233,0
6234,1
6235,1
6236,1
6237,0
6238,0
6239,0
6240,1
6241,0
6242,1
6243,0
6244,0
6245,0
6246,0
6247,1
6248,0
6249,1
6250,0
6251,0
6252,1
6253,0
6254,0
6255,1
6256,0
6257,1
6258,1
6259,1
6260,1
6261,0
6262,0
6263,1
6264,0
6265,1
6266,1
6267,0
6268,0
6269,1
6270,1
6271,0
6272,1
6273,1
6274,1
6275,1
6276,0
6277,0
6278,0
6279,1
6280,0
6281,1
6282,1
6283,0
6284,0
6285,1
6286,0
6287,1
6288,0
6289,0
6290,1
6291,0
6292,0
6293,0
6294,1
6295,0
6296,1
6297,1
6298,0
6299,1
6300,0
6301,1
6302,1
6303,1
6304,1
6305,1
6306,1
6307,1
6308,0
6309,1
6310,1
6311,1
6312,1
6313,1
6314,1
6315,1
6316,1
6317,0
6318,1
6319,0
6320,1
6321,1
6322,1
6323,1
6324,1
6325,1
6326,1
6327,0
6328,0
6329,1
6330,1
6331,0
6332,1
6333,0
6334,1
6335,1
6336,1
6337,1
6339,1
6340,1
6341,0
6342,1
6343,1
6344,1
6346,1
6347,1
6348,0
6349,0
6350,0
6351,0
6352,1
6353,0
6354,0
6355,1
6356,0
6357,1
6358,1
6359,0
6360,1
6361,1
6362,1
6363,0
6364,1
6365,1
6366,1
6367,1
6368,0
6369,0
6370,0
6371,1
6372,1
6373,0
6374,1
6375,1
6376,1
6377,0
6378,0
6379,1
6380,1
6381,1
6382,1
6383,1
6384,0
6385,0
6386,1
6387,0
6388,0
6389,0
6390,1
6391,1
6392,0
6393,1
6394,1
6395,0
6396,0
6397,0
6398,0
6399,1
6400,1
6401,1
6402,0
6403,1
6404,1
6405,0
6406,0
6407,0
6408,1
6409,1
6410,0
6411,1
6412,1
6413,1
6414,0
6415,0
6416,1
6417,0
6418,0
6419,1
6420,0
6421,1
6422,0
6423,1
6424,1
6425,1
6426,1
6427,1
6428,1
6429,0
6430,1
6431,1
6432,1
6433,1
6434,0
6435,1
6436,1
6437,1
6438,0
6439,1
6440,1
6441,1
6442,0
6443,1
6444,0
6445,0
6446,1
6447,1
6448,1
6449,0
6450,1
6451,0
6452,0
6453,1
6454,1
6455,0
6456,1
6457,1
6458,0
6459,0
6460,0
6461,0
6462,0
6463,0
6464,1
6465,0
6466,1
6467,0
6468,1
6469,0
6470,0
6471,0
6472,1
6473,0
6474,0
6475,1
6476,1
6477,0
6478,1
6479,0
6480,1
6481,0
6482,0
6483,1
6484,0
6485,1
6486,1
6487,0
6488,1
6489,1
6490,1
6491,0
6492,0
6493,0
6494,1
6495,1
6496,1
6497,1
6498,0
6499,0
6500,0
6501,1
6502,1
6503,1
6504,0
6505,0
6506,0
6507,1
6508,0
6509,1
6510,1
6511,0
6513,1
6514,1
6515,0
6516,1
6517,0
6518,0
6519,0
6520,1
6521,0
6522,0
6523,1
6524,1
6525,0
6526,0
6527,1
6528,1
6529,0
6530,0
6531,0
6532,1
6533,0
6534,0
6535,0
6536,1
6537,0
6538,0
6539,1
6540,1
6541,0
6542,0
6543,0
6544,0
6545,1
6546,1
6547,0
6548,1
6549,1
6550,0
6551,1
6552,0
6553,1
6554,0
6555,1
6556,1
6557,1
6558,0
6559,1
6560,1
6561,1
6562,0
6563,1
6564,1
6565,0
6566,1
6567,0
6568,0
6569,0
6570,0
6571,1
6572,1
6573,1
6574,1
6575,0
6576,0
6577,0
6578,0
6579,1
6580,1
6581,1
6582,1
6583,1
6584,1
6585,1
6586,1
6587,0
6588,0
6589,0
6590,1
6591,1
6592,0
6593,1
6594,1
6595,1
6596,0
6597,0
6598,1
6599,1
6600,1
6601,1
6602,0
6603,1
6604,1
6605,0
6606,0
6607,0
6608,0
6609,1
6610,1
6611,1
6612,1
6613,0
6614,1
6615,1
6616,0
6617,0
6618,1
6619,1
6620,0
6621,1
6622,0
6623,0
6624,0
6625,1
6626,1
6627,0
6628,0
6629,1
6630,0
6631,0
6632,1
6633,0
6634,0
6635,0
6636,1
6637,0
6638,1
6639,1
6640,0
6642,0
6643,1
6644,0
6645,1
6646,0
6647,1
6648,0
6649,0
6650,0
6651,1
6652,0
6653,1
6654,1
6655,1
6656,1
6657,0
6658,1
6659,0
6660,0
6661,1
6662,0
6663,1
6664,1
6665,1
6666,0
6667,1
6668,0
6669,1
6670,0
6671,1
6672,1
6673,0
6674,1
6675,0
6676,0
6677,1
6678,1
6679,1
6680,1
6681,1
6682,0
6683,1
6684,1
6685,1
6686,0
6687,0
6688,0
6689,1
6690,1
6691,1
6692,0
6693,1
6694,0
6695,1
6696,0
6697,0
6698,0
6699,1
6700,0
6701,0
6702,1
6703,0
6704,1
6705,0
6706,0
6707,0
6708,1
6709,1
6710,0
6711,0
6712,0
6713,0
6714,1
6715,1
6716,0
6717,0
6718,1
6719,0
6720,1
6721,1
6722,1
6723,1
6724,0
6725,1
6726,1
6727,1
6728,0
6729,1
6730,1
6731,1
6732,1
6733,0
6734,0
6735,0
6736,1
6737,1
6738,0
6739,0
6740,1
6741,1
6742,0
6743,0
6744,1
6745,1
6746,1
6747,0
6748,0
6749,1
6750,1
6751,0
6752,1
6753,0
6754,1
6755,0
6756,0
6757,1
6758,1
6759,0
6760,0
6761,1
6762,0
6763,0
6764,0
6765,0
6766,0
6767,0
6768,0
6769,0
6770,0
6771,1
6772,0
6773,0
6774,1
6775,1
6776,0
6777,1
6778,0
6779,1
6780,0
6781,0
6782,1
6783,0
6784,1
6785,1
6786,1
6787,1
6788,1
6789,1
6790,1
6791,1
6792,0
6793,1
6794,1
6795,0
6796,0
6797,0
6798,1
6799,1
6800,0
6801,1
6802,1
6803,0
6804,0
6805,1
6806,1
6807,0
6808,1
6809,1
6810,0
6811,1
6812,0
6813,0
6814,1
6815,1
6816,0
6817,0
6818,1
6819,1
6820,0
6821,0
6822,0
6823,0
6824,1
6825,0
6826,0
6827,0
6828,0
6829,0
6830,1
6831,0
6832,1
6833,1
6834,1
6835,0
6836,0
6837,0
6838,1
6839,0
6840,0
6841,0
6842,0
6843,0
6844,1
6845,1
6846,0
6847,0
6848,0
6849,1
6850,0
6851,0
6852,0
6853,0
6854,0
6855,1
6856,1
6857,1
6858,0
6859,0
6860,1
6861,0
6862,1
6863,1
6864,1
6865,1
6866,1
6867,1
6869,1
6870,0
6871,1
6872,0
6873,0
6874,1
6875,1
6876,0
6877,0
6878,0
6879,0
6880,1
6881,1
6882,0
6883,1
6884,1
6885,1
6886,1
6887,0
6888,1
6889,1
6890,1
6891,1
6892,0
6893,1
6894,0
6895,0
6896,1
6897,1
6898,0
6899,0
6900,0
6901,0
6902,1
6903,1
6904,1
6905,1
6906,1
6907,0
6908,1
6909,1
6910,0
6911,1
6912,1
6913,1
6914,0
6915,0
6916,1
6917,0
6918,0
6919,1
6920,0
6921,0
6922,1
6923,1
6924,1
6925,1
6926,0
6927,1
6928,1
6929,1
6930,1
6931,1
6932,0
6933,1
6934,1
6935,0
6936,1
6937,0
6938,1
6939,1
6940,1
6941,0
6942,1
6943,1
6944,0
6945,0
6946,1
6947,0
6948,1
6949,1
6950,0
6951,1
6952,1
6953,0
6954,1
6955,1
6956,0
6957,0
6958,1
6959,0
6960,0
6961,1
6962,1
6963,0
6964,0
6965,1
6966,1
6967,1
6968,0
6969,0
6970,1
6971,1
6972,0
6973,1
6974,1
6975,0
6976,0
6977,0
6978,0
6979,0
6980,1
6981,0
6982,1
6983,1
6984,0
6985,0
6986,1
6987,0
6988,1
6989,1
6990,0
6991,0
6992,0
6993,1
6994,1
6995,1
6996,0
6997,1
6998,0
6999,1
7000,1
7001,0
7002,0
7003,0
7004,1
7005,0
7006,0
7007,0
7008,1
7009,1
7010,1
7011,1
7012,1
7013,1
7014,1
7015,0
7016,0
7017,1
7018,1
7019,0
7020,1
7021,1
7022,1
7023,1
7024,1
7025,0
7026,1
7027,0
7028,0
7029,1
7030,0
7031,0
7032,0
7033,0
7034,0
7035,0
7036,1
7037,1
7038,0
7039,0
7040,0
7041,0
7042,0
7043,1
7044,1
7045,0
7046,0
7047,0
7048,0
7049,0
7050,0
7051,1
7052,1
7053,1
7054,1
7055,1
7056,1
7057,0
7058,0
7059,0
7060,1
7061,1
7062,0
7063,1
7064,1
7065,0
7066,1
7067,1
7068,1
7069,1
7070,1
7071,0
7072,0
7073,0
7074,0
7075,1
7076,1
7077,0
7078,1
7079,0
7080,1
7081,0
7082,1
7083,1
7084,1
7085,1
7086,0
7087,1
7088,0
7089,1
7090,1
7091,0
7092,1
7093,0
7094,1
7095,1
7096,0
7097,1
7098,0
7099,1
7100,0
7101,1
7102,0
7103,1
7104,0
7105,0
7106,0
7107,0
7108,0
7109,1
7110,0
7112,1
7113,1
7114,0
7115,0
7116,1
7117,1
7118,0
7119,1
7120,1
7121,1
7122,1
7123,0
7124,1
7125,0
7126,0
7127,0
7128,0
7129,1
7130,1
7131,1
7133,1
7134,0
7135,1
7136,0
7137,1
7138,0
7139,0
7140,0
7141,1
7142,0
7143,1
7144,1
7145,0
7146,0
7147,1
7148,1
7149,1
7150,1
7151,0
7152,1
7153,0
7154,0
7155,0
7156,1
7157,1
7158,1
7159,1
7160,0
7161,0
7162,1
7163,0
7164,0
7165,0
7166,0
7167,1
7168,0
7169,1
7170,0
7171,1
7172,1
7173,1
7174,1
7175,0
7176,0
7177,0
7178,1
7179,0
7180,0
7181,1
7182,1
7183,1
7184,0
7185,0
7186,1
7187,1
7188,0
7189,0
7190,0
7191,0
7192,0
7193,0
7194,0
7195,1
7197,0
7198,0
7199,1
7200,1
7201,0
7202,1
7203,0
7204,0
7205,0
7206,1
7207,1
7208,0
7209,1
7210,0
7211,1
7212,1
7213,0
7214,1
7215,1
7216,1
7217,0
7218,1
7219,1
7220,1
7221,1
7222,0
7223,0
7224,1
7225,0
7226,1
7227,0
7228,1
7229,0
7230,1
7231,1
7232,1
7233,0
7234,0
7235,0
7236,0
7237,0
7238,0
7239,1
7240,1
7241,1
7242,0
7243,1
7244,1
7245,0
7246,0
7247,1
7248,1
7249,1
7250,0
7251,0
7252,0
7253,1
7254,0
7255,1
7256,0
7257,1
7258,1
7259,1
7260,0
7261,0
7262,1
7263,0
7264,1
7265,1
7266,1
7267,1
7268,1
7269,0
7270,0
7271,1
7272,0
7273,1
7274,1
7275,1
7276,1
7277,0
7278,0
7279,1
7280,1
7281,0
7282,1
7283,1
7284,0
7285,0
7286,1
7287,1
7288,0
7289,0
7290,0
7291,0
7292,1
7293,0
7294,0
7295,0
7296,0
7297,1
7298,1
7299,1
7300,1
7301,1
7302,0
7303,1
7304,0
7305,1
7306,0
7307,1
7308,0
7309,1
7310,0
7311,1
7312,1
7313,0
7314,0
7315,1
7316,0
7317,1
7318,1
7319,0
7320,1
7321,1
7322,0
7323,1
7324,1
7325,0
7326,0
7327,1
7328,1
7329,0
7330,1
7331,0
7332,0
7333,0
7334,0
7335,1
7336,0
7337,0
7338,0
7339,0
7340,0
7341,0
7342,0
7343,0
7344,1
7345,1
7346,1
7347,1
7348,1
7349,1
7350,1
7351,0
7352,0
7353,0
7354,0
7355,0
7356,0
7357,0
7358,0
7359,0
7360,0
7361,1
7362,1
7363,1
7364,0
7365,0
7366,0
7367,0
7368,0
7369,1
7370,0
7371,1
7372,0
7373,0
7374,1
7375,0
7376,0
7378,0
7379,0
7380,1
7381,1
7382,1
7383,1
7384,0
7385,0
7386,0
7387,1
7388,0
7389,1
7390,0
7391,1
7392,1
7393,1
7394,1
7395,1
7396,1
7397,0
7398,1
7399,1
7401,1
7402,0
7403,1
7404,1
7405,0
7406,0
7407,0
7408,0
7409,0
7410,1
7411,1
7412,1
7413,1
7414,0
7415,1
7416,0
7418,1
7419,1
7420,0
7421,0
7422,1
7423,1
7424,0
7425,0
7426,1
7427,0
7428,0
7429,0
7430,0
7431,1
7432,0
7433,1
7434,1
7435,0
7436,1
7437,0
7438,1
7439,1
7440,0
7441,1
7442,1
7443,0
7444,0
7445,1
7446,0
7447,1
7448,0
7449,1
7450,0
7451,0
7452,1
7453,1
7454,0
7455,0
7456,0
7457,0
7458,0
7459,1
7460,0
7461,0
7462,1
7463,1
7464,0
7465,0
7466,0
7467,0
7468,0
7469,0
7470,0
7471,1
7472,0
7473,1
7474,0
7475,1
7476,1
7477,0
7478,1
7479,1
7480,1
7481,1
7482,0
7483,1
7484,1
7485,1
7486,1
7487,0
7488,1
7489,1
7490,1
7492,1
7493,0
7494,1
7495,0
7496,0
7497,0
7498,0
7499,1
7500,0
7501,1
7502,1
7503,0
7504,0
7505,0
7506,0
7507,0
7508,0
7509,1
7510,0
7511,1
7512,1
7513,0
7514,1
7515,1
7516,0
7517,1
7518,1
7519,0
7520,1
7521,1
7522,0
7523,0
7524,1
7525,1
7526,0
7527,1
7528,1
7529,0
7530,1
7531,1
7532,1
7533,0
7534,0
7535,1
7536,0
7537,0
7538,0
7539,0
7540,1
7541,1
7542,1
7543,0
7544,1
7545,0
7546,0
7547,0
7548,0
7549,0
7550,0
7551,0
7552,1
7553,1
7554,0
7555,1
7556,1
7557,1
7558,0
7559,1
7560,0
7561,0
7562,1
7563,0
7564,0
7565,0
7566,1
7567,0
7568,1
7569,0
7570,1
7571,1
7572,1
7573,1
7574,0
7575,0
7576,1
7577,1
7578,1
7579,1
7580,0
7581,0
7582,1
7583,0
7584,0
7585,0
7586,1
7587,1
7588,1
7589,0
7590,0
7591,1
7592,0
7593,1
7594,1
7595,1
7596,1
7597,1
7598,1
7599,1
7600,1
7601,1
7602,1
7603,0
7604,1
7605,0
7606,0
7607,0
7608,0
7609,0
7610,0
7611,1
7612,1
7613,1
7614,0
7615,1
7616,1
7617,0
7618,1
7619,0
7620,1
7621,0
7622,0
7623,1
7624,0
7625,0
7626,1
7627,1
7628,1
7629,1
7630,0
7631,0
7632,1
7633,0
7634,0
7635,1
7636,1
7637,0
7638,1
7639,1
7640,1
7641,0
7642,0
7643,0
7644,1
7645,0
7646,1
7647,0
7648,1
7649,1
7650,0
7651,1
7652,0
7653,1
7654,1
7655,0
7656,1
7657,1
7658,0
7659,1
7660,1
7661,1
7662,0
7663,0
7664,0
7665,1
7666,0
7667,1
7668,1
7669,1
7670,1
7671,1
7672,1
7673,0
7675,1
7676,0
7677,0
7678,0
7679,0
7680,0
7681,0
7682,0
7683,0
7684,0
7685,0
7686,1
7687,1
7688,0
7689,1
7690,1
7691,1
7692,1
7693,0
7694,1
7695,1
7696,0
7697,1
7698,0
7699,0
7700,1
7701,1
7702,0
7703,1
7704,1
7705,1
7706,0
7707,0
7708,0
7709,1
7710,0
7711,1
7712,1
7713,0
7714,0
7715,1
7716,0
7717,0
7718,1
7719,1
7720,0
7721,1
7722,1
7723,1
7724,1
7725,1
7726,1
7727,1
7728,1
7730,0
7731,0
7732,1
7733,0
7734,0
7735,0
7736,0
7737,1
7738,1
7739,0
7740,0
7741,1
7742,1
7743,0
7744,1
7745,0
7746,0
7747,1
7748,0
7749,1
7750,1
7751,1
7752,0
7753,0
7754,1
7755,1
7756,1
7757,0
7758,0
7759,0
7760,0
7761,1
7762,0
7763,0
7764,0
7765,0
7766,1
7767,0
7768,0
7769,0
7770,1
7771,0
7772,0
7773,1
7775,0
7776,0
7777,1
7778,1
7779,1
7780,0
7781,0
7782,0
7783,1
7784,0
7785,0
7786,1
7787,0
7788,1
7789,0
7790,1
7791,0
7792,0
7793,1
7794,1
7795,0
7796,1
7797,1
7798,1
7799,1
7800,0
7801,0
7802,1
7803,1
7804,1
7805,0
7806,0
7807,0
7808,1
7809,1
7810,1
7811,1
7813,0
7814,0
7815,0
7816,0
7817,0
7818,0
7819,1
7820,0
7821,1
7822,0
7823,0
7824,1
7825,1
7826,0
7827,1
7828,0
7829,0
7830,1
7831,0
7832,1
7833,1
7834,0
7835,0
7836,0
7837,1
7838,0
7839,1
7840,0
7842,1
7843,0
7844,1
7845,0
7846,0
7847,1
7848,0
7849,0
7850,1
7851,1
7852,1
7853,0
7854,1
7855,0
7856,0
7857,1
7858,1
7859,1
7860,1
7861,1
7862,1
7863,0
7864,1
7865,1
7866,0
7867,1
7868,1
7869,1
7870,1
7871,1
7872,0
7873,1
7874,0
7875,1
7876,0
7877,0
7878,1
7879,0
7880,0
7881,0
7882,1
7883,1
7884,1
7885,0
7886,1
7887,1
7888,1
7889,0
7890,0
7891,0
7892,0
7893,0
7894,1
7895,0
7896,1
7897,0
7898,0
7899,0
7900,1
7901,1
7902,0
7903,0
7904,0
7905,1
7906,1
7907,1
7908,0
7909,0
7910,1
7911,1
7912,0
7913,0
7914,0
7915,1
7916,0
7917,0
7918,1
7920,1
7921,1
7922,0
7923,0
7924,1
7925,0
7926,1
7927,1
7928,0
7929,1
7930,1
7931,1
7932,0
7933,0
7934,1
7935,1
7936,1
7937,0
7938,0
7939,1
7940,0
7941,0
7942,0
7943,1
7944,0
7945,1
7946,0
7947,1
7948,1
7949,1
7950,1
7951,0
7952,1
7953,0
7954,1
7955,0
7956,1
7957,1
7958,1
7959,1
7960,1
7961,0
7962,1
7963,0
7964,0
7965,0
7966,1
7967,1
7968,1
7969,0
7970,1
7971,0
7972,0
7973,1
7974,0
7975,0
7976,0
7977,1
7978,0
7979,0
7980,0
7981,1
7982,0
7983,0
7984,1
7985,0
7986,0
7987,1
7988,0
7989,0
7990,0
7991,1
7992,0
7993,0
7994,0
7995,1
7996,0
7997,0
7998,0
7999,0
8000,0
8001,1
8002,1
8003,1
8004,1
8005,0
8006,0
8007,1
8008,1
8010,0
8011,0
8012,1
8013,0
8014,0
8015,1
8016,0
8017,1
8018,0
8019,1
8020,1
8021,0
8022,1
8023,1
8024,0
8025,1
8026,0
8027,1
8028,0
8029,0
8030,1
8031,0
8032,1
8033,1
8034,0
8035,1
8036,0
8037,0
8038,0
8039,0
8040,1
8041,0
8042,1
8043,0
8044,1
8045,0
8046,1
8047,0
8048,1
8049,1
8050,0
8051,1
8052,0
8053,0
8054,0
8055,0
8056,0
8057,0
8058,1
8059,1
8060,1
8061,0
8062,1
8063,0
8064,1
8066,1
8067,0
8068,0
8069,1
8070,1
8071,1
8072,0
8073,0
8074,0
8075,0
8076,0
8077,1
8078,0
8079,0
8080,0
8081,1
8082,0
8083,0
8084,0
8085,0
8086,1
8087,0
8088,1
8089,1
8090,1
8091,1
8092,0
8093,0
8094,1
8095,1
8096,0
8097,1
8098,1
8099,1
8100,1
8101,0
8102,1
8103,1
8104,1
8105,1
8106,1
8107,0
8108,1
8109,0
8110,1
8111,0
8112,0
8113,0
8114,0
8115,1
8116,0
8117,1
8118,1
8119,1
8120,0
8121,1
8122,1
8123,1
8124,1
8125,0
8126,0
8127,0
8128,1
8129,0
8130,1
8131,1
8132,1
8133,0
8134,1
8135,0
8136,1
8137,0
8138,1
8139,0
8140,1
8141,1
8142,1
8143,1
8144,1
8145,1
8146,1
8147,0
8148,0
8149,1
8150,0
8151,1
8152,0
8153,1
8154,0
8155,1
8156,1
8157,1
8158,0
8159,0
8160,1
8161,0
8162,1
8163,1
8164,1
8165,0
8166,1
8167,0
8169,1
8170,0
8171,0
8172,1
8173,0
8174,0
8175,0
8176,1
8177,1
8178,1
8179,1
8180,0
8181,0
8182,1
8183,0
8184,1
8185,1
8186,0
8187,1
8188,0
8189,1
8190,0
8191,0
8192,1
8193,1
8194,0
8195,0
8196,0
8197,1
8198,1
8199,1
8200,0
8201,0
8202,1
8203,1
8204,0
8205,1
8206,0
8207,1
8208,0
8209,1
8210,1
8211,1
8212,1
8213,1
8214,1
8215,1
8216,0
8217,0
8218,0
8219,1
8220,0
8221,1
8222,1
8223,1
8224,1
8225,1
8226,0
8227,0
8228,0
8229,0
8230,0
8231,0
8232,0
8233,1
8234,0
8235,0
8236,0
8237,1
8238,1
8239,1
8240,0
8241,1
8242,1
8243,0
8244,0
8245,0
8246,1
8247,1
8248,0
8249,0
8250,1
8251,1
8252,1
8253,1
8254,0
8255,0
8256,0
8257,1
8258,1
8259,0
8260,1
8261,0
8262,1
8263,1
8264,0
8265,1
8266,0
8267,1
8268,0
8269,0
8270,1
8271,1
8272,0
8273,0
8274,0
8275,1
8276,1
8277,1
8278,1
8279,0
8280,0
8281,0
8282,1
8283,0
8284,1
8285,1
8286,1
8287,0
8288,1
8289,1
8290,0
8291,0
8292,0
8293,0
8294,1
8295,0
8296,0
8297,0
8298,1
8299,0
8300,1
8302,0
8303,1
8304,0
8305,0
8306,1
8307,0
8308,1
8309,1
8310,1
8311,0
8312,1
8313,1
8314,1
8315,1
8316,0
8317,1
8319,0
8320,0
8321,1
8322,1
8323,1
8324,0
8325,0
8326,0
8327,1
8328,0
8329,0
8330,1
8331,1
8332,0
8333,1
8334,0
8335,0
8336,1
8337,1
8338,1
8340,1
8341,0
8342,1
8343,1
8344,1
8345,0
8346,1
8347,1
8348,0
8349,0
8350,1
8351,1
8352,0
8353,1
8354,1
8355,0
8356,1
8357,1
8358,0
8359,0
8360,0
8361,1
8362,0
8363,0
8364,0
8365,0
8366,0
8367,0
8368,0
8369,1
8370,0
8371,0
8372,1
8373,1
8374,1
8375,0
8376,1
8377,0
8378,1
8379,1
8380,0
8381,1
8382,0
8383,0
8384,0
8385,0
8386,0
8387,0
8388,1
8389,0
8390,0
8391,0
8392,1
8393,0
8394,0
8395,1
8396,0
8397,0
8398,0
8399,0
8400,1
8401,0
8402,0
8403,0
8404,0
8405,0
8406,0
8407,1
8408,0
8409,0
8410,1
8411,1
8412,0
8413,0
8414,0
8415,0
8416,0
8417,1
8418,1
8419,1
8420,1
8421,1
8422,1
8423,0
8424,1
8425,1
8426,0
8427,0
8428,1
8429,1
8430,0
8431,1
8432,0
8433,0
8434,0
8435,0
8436,1
8437,0
8438,0
8439,1
8440,1
8441,0
8442,1
8443,1
8444,0
8445,1
8446,1
8447,1
8448,0
8449,1
8450,1
8451,0
8452,1
8453,1
8454,1
8455,1
8456,1
8457,1
8458,0
8459,0
8460,0
8461,1
8463,0
8464,0
8465,0
8466,0
8467,1
8468,1
8469,0
8470,1
8471,1
8472,0
8473,0
8475,1
8476,0
8477,1
8478,1
8479,0
8480,0
8481,1
8482,0
8483,1
8484,0
8485,1
8486,0
8487,0
8488,1
8489,1
8490,0
8491,0
8492,0
8493,0
8494,0
8495,1
8496,0
8497,0
8498,0
8499,0
8500,1
8501,0
8502,0
8503,1
8504,1
8505,1
8506,0
8507,0
8508,1
8509,1
8510,1
8511,1
8512,1
8513,1
8514,0
8515,1
8516,0
8517,1
8518,0
8519,0
8520,1
8521,1
8522,0
8523,1
8524,1
8525,1
8526,1
8527,0
8528,0
8529,1
8530,1
8531,0
8532,0
8533,1
8534,1
8535,1
8536,1
8537,0
8538,1
8539,1
8540,0
8541,0
8542,0
8543,0
8544,0
8545,1
8546,0
8547,0
8548,1
8549,0
8550,1
8551,1
8552,1
8553,0
8554,0
8555,1
8556,1
8557,0
8558,1
8559,1
8560,0
8562,0
8563,1
8564,1
8565,0
8566,1
8567,0
8568,0
8569,1
8570,1
8571,0
8572,1
8573,1
8574,0
8575,0
8576,0
8577,0
8578,0
8579,0
8580,1
8581,1
8582,1
8583,0
8584,1
8585,1
8586,1
8587,1
8588,0
8589,1
8590,0
8591,1
8592,1
8593,1
8594,1
8595,0
8596,1
8597,0
8598,0
8599,0
8600,0
8601,0
8602,0
8603,0
8604,0
8605,1
8606,0
8607,0
8608,0
8609,0
8610,0
8611,0
8612,0
8613,0
8614,0
8615,0
8616,1
8617,0
8618,0
8619,1
8620,0
8621,0
8622,0
8623,1
8624,0
8625,1
8626,0
8627,1
8628,1
8629,0
8630,1
8631,0
8632,1
8634,1
8635,0
8636,0
8637,0
8638,0
8639,0
8640,1
8641,0
8642,0
8643,1
8644,1
8645,1
8646,1
8647,0
8648,0
8649,1
8650,0
8651,0
8652,1
8653,0
8654,0
8655,0
8656,0
8657,1
8658,0
8659,0
8660,1
8661,0
8662,0
8663,1
8664,0
8665,0
8666,1
8667,0
8668,0
8669,0
8670,0
8671,0
8672,0
8673,1
8674,1
