CUSTNO,Recency_가구인테리어/잡화_고가,Recency_가구인테리어/잡화_저가,Recency_가구인테리어/잡화_중가,Recency_가전/레저취미/멀티샵_고가,Recency_가전/레저취미/멀티샵_저가,Recency_가전/레저취미/멀티샵_중가,Recency_교육문화/아동_고가,Recency_교육문화/아동_저가,Recency_교육문화/아동_중가,Recency_식품/생활_고가,Recency_식품/생활_저가,Recency_식품/생활_중가,Recency_의류/이미용_고가,Recency_의류/이미용_저가,Recency_의류/이미용_중가,Recency_침구/주방_고가,Recency_침구/주방_저가,Recency_침구/주방_중가
11668,-2939,-2939,-2939,-2939,75,-2939,-2939,34,50,8,2,5,-2939,64,-2939,-2939,13,-2939
11669,-2939,72,-2939,-2939,-2939,84,-2939,-2939,-2939,28,1,1,-2939,11,30,-2939,4,-2939
11670,88,1,20,-2939,-2939,-2939,-2939,-2939,26,1,54,8,50,-2939,8,1,-2939,1
11671,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,1,1,1,-2939,6,-2939,-2939,5,-2939
11672,-2939,25,66,-2939,10,4,-2939,83,-2939,22,1,1,60,49,64,-2939,12,57
11673,-2939,28,-2939,-2939,-2939,-2939,-2939,-2939,51,10,2,2,-2939,2,-2939,-2939,28,-2939
11674,-2939,47,-2939,-2939,75,-2939,42,-2939,42,13,1,1,-2939,-2939,-2939,-2939,32,-2939
11675,-2939,83,45,-2939,-2939,-2939,-2939,5,20,4,3,3,-2939,9,-2939,-2939,29,-2939
11676,-2939,2,-2939,-2939,90,71,-2939,78,71,8,1,1,69,2,69,-2939,9,-2939
11677,-2939,-2939,32,-2939,66,2,1,10,32,4,1,1,32,14,32,4,36,32
11678,-2939,39,-2939,-2939,71,-2939,-2939,-2939,-2939,39,2,2,-2939,5,-2939,-2939,44,-2939
11679,-2939,-2939,-2939,-2939,14,-2939,-2939,-2939,-2939,24,2,1,-2939,1,15,-2939,20,-2939
11680,-2939,19,19,19,35,19,-2939,-2939,19,48,35,29,71,-2939,5,-2939,51,54
11681,-2939,43,-2939,-2939,-2939,55,-2939,-2939,64,6,-2939,6,-2939,20,20,-2939,20,-2939
11682,-2939,25,-2939,-2939,14,13,-2939,2,2,10,1,1,18,6,18,-2939,10,-2939
11683,-2939,10,-2939,-2939,39,-2939,-2939,-2939,-2939,45,1,1,-2939,6,10,10,20,10
11684,-2939,47,-2939,-2939,-2939,-2939,-2939,79,-2939,31,1,1,-2939,2,-2939,-2939,12,-2939
11685,-2939,56,90,-2939,-2939,71,-2939,-2939,-2939,6,4,4,-2939,50,71,-2939,4,-2939
11686,-2939,16,-2939,-2939,48,-2939,-2939,-2939,-2939,13,2,2,-2939,13,60,-2939,16,-2939
11687,-2939,47,-2939,-2939,19,-2939,-2939,64,-2939,1,8,1,-2939,8,-2939,-2939,64,-2939
11688,42,9,67,-2939,-2939,-2939,-2939,20,-2939,1,20,1,-2939,20,5,-2939,20,14
11689,-2939,36,-2939,48,26,48,-2939,20,58,15,7,7,-2939,56,45,-2939,20,-2939
11690,-2939,10,-2939,-2939,1,-2939,-2939,-2939,-2939,8,1,1,-2939,4,-2939,-2939,16,-2939
11691,-2939,47,-2939,-2939,-2939,-2939,-2939,71,71,26,2,2,-2939,24,26,-2939,25,-2939
11692,-2939,84,-2939,-2939,-2939,58,-2939,-2939,-2939,-2939,1,2,92,-2939,5,-2939,-2939,-2939
11693,-2939,6,-2939,-2939,57,-2939,-2939,-2939,-2939,27,1,1,-2939,20,-2939,-2939,16,-2939
11694,-2939,63,40,-2939,10,-2939,-2939,-2939,-2939,24,2,2,-2939,53,53,-2939,5,-2939
11695,32,22,-2939,6,-2939,22,-2939,-2939,3,22,-2939,3,3,-2939,22,6,-2939,22
11696,-2939,6,-2939,-2939,25,-2939,-2939,-2939,-2939,14,1,2,-2939,9,-2939,-2939,-2939,-2939
11697,86,68,17,-2939,-2939,63,-2939,-2939,-2939,69,-2939,5,66,-2939,-2939,-2939,24,-2939
11698,-2939,14,-2939,-2939,-2939,28,-2939,4,-2939,14,4,4,-2939,1,-2939,-2939,9,-2939
11699,-2939,28,-2939,-2939,33,33,-2939,10,10,25,4,4,-2939,5,44,-2939,13,-2939
11700,-2939,16,-2939,-2939,72,-2939,-2939,5,22,16,16,11,40,16,5,-2939,9,78
11701,-2939,-2939,-2939,-2939,-2939,-2939,-2939,35,64,6,9,2,-2939,-2939,-2939,-2939,24,-2939
11702,-2939,10,-2939,-2939,-2939,-2939,-2939,32,32,2,2,2,63,10,-2939,-2939,10,-2939
11703,63,6,29,4,-2939,88,-2939,-2939,-2939,1,32,3,1,-2939,31,-2939,-2939,-2939
11704,-2939,52,12,32,-2939,-2939,-2939,-2939,-2939,14,-2939,1,-2939,-2939,12,30,-2939,-2939
11705,-2939,52,3,39,-2939,-2939,-2939,-2939,39,3,47,3,-2939,-2939,4,-2939,-2939,-2939
11706,-2939,25,52,-2939,-2939,90,-2939,-2939,27,12,51,2,36,14,19,-2939,13,81
11707,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,20,1,1,-2939,29,-2939,-2939,13,-2939
11708,-2939,31,-2939,-2939,-2939,59,-2939,55,61,59,16,2,-2939,2,51,-2939,31,-2939
11709,-2939,49,84,-2939,75,-2939,-2939,55,15,28,10,10,-2939,19,-2939,-2939,55,10
11710,-2939,-2939,-2939,-2939,85,-2939,-2939,73,-2939,34,2,1,-2939,44,-2939,-2939,25,-2939
11711,38,-2939,-2939,-2939,-2939,-2939,-2939,17,28,1,1,1,-2939,1,4,10,1,-2939
11712,-2939,-2939,-2939,-2939,-2939,-2939,11,11,11,11,6,1,-2939,1,-2939,-2939,9,-2939
11713,-2939,5,-2939,-2939,-2939,60,-2939,-2939,55,66,24,4,5,21,38,-2939,24,-2939
11714,15,26,73,-2939,-2939,33,-2939,-2939,-2939,3,9,3,3,-2939,15,39,9,3
11715,-2939,46,-2939,-2939,-2939,-2939,-2939,-2939,-2939,28,5,2,-2939,-2939,-2939,-2939,75,-2939
11716,-2939,61,-2939,-2939,30,-2939,-2939,-2939,-2939,26,29,6,-2939,11,-2939,-2939,56,14
11717,67,1,42,40,-2939,-2939,-2939,-2939,-2939,7,68,1,-2939,88,21,-2939,88,67
11718,-2939,20,10,-2939,-2939,10,-2939,-2939,8,1,8,1,27,-2939,6,30,-2939,26
11719,-2939,13,-2939,-2939,54,-2939,-2939,-2939,-2939,30,1,1,-2939,29,-2939,-2939,29,-2939
11720,-2939,47,3,-2939,13,-2939,67,7,7,28,1,1,-2939,11,41,-2939,1,-2939
11721,-2939,10,-2939,-2939,-2939,31,-2939,-2939,-2939,12,-2939,1,68,63,47,-2939,-2939,76
11722,-2939,-2939,-2939,-2939,10,10,-2939,-2939,72,6,1,2,-2939,2,-2939,-2939,-2939,-2939
11723,-2939,14,66,-2939,5,-2939,-2939,7,45,4,2,2,-2939,41,-2939,-2939,14,-2939
11724,-2939,1,53,-2939,-2939,57,-2939,-2939,-2939,13,1,1,15,20,3,-2939,4,-2939
11725,-2939,-2939,-2939,-2939,42,-2939,-2939,-2939,-2939,4,4,2,-2939,36,-2939,-2939,21,-2939
11726,-2939,9,-2939,-2939,67,-2939,-2939,53,-2939,9,4,4,-2939,14,10,-2939,56,-2939
11728,-2939,19,-2939,-2939,-2939,-2939,-2939,-2939,69,4,2,1,-2939,5,-2939,-2939,-2939,-2939
11729,-2939,34,-2939,-2939,-2939,-2939,-2939,-2939,-2939,8,1,3,12,31,11,-2939,3,-2939
11730,-2939,26,77,-2939,3,-2939,-2939,10,-2939,3,2,2,-2939,10,11,-2939,13,3
11731,-2939,27,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,7,7,-2939,7,12,-2939,12,-2939
11732,-2939,19,-2939,19,-2939,19,-2939,-2939,-2939,10,2,2,10,57,10,66,2,38
11733,-2939,10,-2939,-2939,1,-2939,-2939,-2939,-2939,15,1,1,-2939,-2939,-2939,-2939,4,-2939
11734,-2939,13,-2939,-2939,5,-2939,-2939,-2939,19,6,1,2,-2939,53,-2939,-2939,2,-2939
11735,-2939,16,53,-2939,-2939,-2939,-2939,32,-2939,55,2,2,-2939,2,27,-2939,16,-2939
11736,-2939,36,-2939,-2939,60,-2939,-2939,-2939,-2939,24,1,1,-2939,60,-2939,-2939,19,-2939
11737,21,67,11,-2939,7,36,-2939,-2939,-2939,29,2,2,21,14,11,-2939,-2939,-2939
11738,30,6,20,-2939,-2939,72,-2939,-2939,-2939,2,-2939,2,57,-2939,19,4,-2939,72
11739,-2939,52,-2939,-2939,-2939,52,-2939,-2939,-2939,7,1,1,-2939,-2939,-2939,-2939,59,-2939
11740,-2939,74,-2939,-2939,18,-2939,-2939,-2939,-2939,3,15,9,-2939,25,18,-2939,47,-2939
11741,-2939,63,-2939,-2939,-2939,-2939,-2939,-2939,-2939,5,1,1,-2939,15,88,67,33,-2939
11742,66,3,69,-2939,-2939,-2939,-2939,-2939,51,1,88,3,12,-2939,69,-2939,-2939,66
11743,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,39,1,1,-2939,-2939,-2939,-2939,26,-2939
11744,-2939,1,-2939,-2939,2,4,-2939,-2939,-2939,4,1,1,-2939,48,-2939,-2939,37,-2939
11745,-2939,21,59,-2939,21,59,-2939,-2939,45,18,21,2,2,52,5,59,73,-2939
11746,46,31,-2939,-2939,-2939,77,-2939,-2939,18,-2939,-2939,3,79,-2939,21,-2939,-2939,-2939
11747,-2939,3,79,-2939,87,20,-2939,36,17,1,1,1,57,2,19,-2939,15,-2939
11748,-2939,36,61,-2939,-2939,38,-2939,-2939,25,25,1,1,30,60,5,-2939,29,75
11749,41,27,-2939,-2939,-2939,41,-2939,-2939,10,6,-2939,6,19,-2939,27,35,-2939,24
11750,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,13,1,1,-2939,-2939,-2939,-2939,-2939,-2939
11751,-2939,89,-2939,-2939,56,-2939,5,5,5,1,1,1,-2939,14,-2939,-2939,54,-2939
11752,-2939,-2939,-2939,-2939,-2939,25,28,32,17,63,8,4,-2939,6,25,-2939,21,-2939
11753,-2939,-2939,33,-2939,-2939,-2939,-2939,29,54,57,2,2,-2939,26,-2939,-2939,9,-2939
11754,-2939,66,-2939,-2939,37,66,-2939,-2939,-2939,4,2,2,-2939,4,18,-2939,25,-2939
11755,3,34,36,-2939,34,21,27,-2939,22,5,34,3,36,-2939,36,36,-2939,52
11756,-2939,69,46,74,-2939,74,-2939,-2939,46,-2939,-2939,10,10,-2939,3,10,-2939,-2939
11757,-2939,-2939,71,-2939,39,-2939,-2939,87,87,-2939,1,1,-2939,14,-2939,-2939,31,-2939
11758,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,16,2,2,-2939,11,-2939,-2939,75,-2939
11759,-2939,45,-2939,-2939,32,-2939,-2939,9,31,9,12,6,-2939,6,24,-2939,6,-2939
11760,-2939,14,19,-2939,-2939,49,-2939,-2939,8,21,21,6,21,-2939,14,61,-2939,20
11761,-2939,65,-2939,-2939,63,-2939,-2939,1,40,1,1,1,-2939,6,-2939,-2939,8,80
11762,52,14,12,-2939,65,-2939,-2939,65,7,1,1,1,12,54,12,6,1,13
11763,-2939,28,-2939,-2939,-2939,-2939,-2939,-2939,-2939,13,49,7,26,11,-2939,-2939,77,-2939
11764,57,-2939,26,-2939,-2939,-2939,-2939,-2939,-2939,16,16,3,47,-2939,20,-2939,16,-2939
11765,-2939,7,85,-2939,29,30,26,37,7,7,7,7,-2939,5,19,-2939,7,-2939
11766,-2939,58,-2939,-2939,13,-2939,-2939,13,79,14,10,1,-2939,5,-2939,-2939,10,42
11767,-2939,11,-2939,-2939,-2939,54,-2939,36,2,2,2,2,-2939,7,54,-2939,67,-2939
11768,-2939,10,10,-2939,67,10,-2939,-2939,68,34,3,3,25,3,25,-2939,21,31
11769,-2939,84,10,-2939,21,-2939,-2939,21,51,1,6,6,10,13,80,-2939,10,-2939
11770,7,4,15,-2939,68,-2939,4,51,4,13,2,2,-2939,16,18,13,16,29
11771,-2939,3,-2939,-2939,5,-2939,-2939,-2939,-2939,1,3,1,-2939,12,-2939,-2939,1,-2939
11772,-2939,-2939,-2939,-2939,-2939,20,-2939,-2939,26,29,14,14,-2939,2,-2939,-2939,19,81
11773,-2939,34,-2939,-2939,12,-2939,-2939,85,28,35,26,2,-2939,36,44,-2939,5,-2939
11774,40,8,91,-2939,-2939,53,23,15,15,9,4,3,-2939,42,22,48,43,52
11775,84,11,17,-2939,-2939,-2939,-2939,-2939,-2939,12,21,12,14,21,8,17,-2939,17
11776,-2939,-2939,-2939,-2939,-2939,-2939,-2939,5,37,26,5,5,-2939,18,-2939,-2939,15,-2939
11777,-2939,7,76,-2939,-2939,-2939,-2939,-2939,-2939,5,2,2,-2939,5,12,56,6,84
11778,-2939,73,60,-2939,-2939,81,-2939,-2939,-2939,24,24,11,38,-2939,31,-2939,-2939,-2939
11779,-2939,3,-2939,-2939,-2939,-2939,-2939,-2939,-2939,11,31,3,-2939,-2939,46,-2939,15,-2939
11780,-2939,24,-2939,-2939,6,-2939,-2939,61,24,6,5,2,-2939,2,45,-2939,31,-2939
11781,-2939,2,-2939,-2939,-2939,-2939,-2939,-2939,-2939,13,5,1,-2939,41,24,-2939,20,81
11782,-2939,11,17,-2939,8,-2939,-2939,45,-2939,28,5,2,19,4,21,-2939,8,35
11783,-2939,29,39,-2939,-2939,57,88,-2939,5,27,37,5,80,-2939,11,-2939,81,34
11784,-2939,-2939,30,-2939,56,-2939,-2939,-2939,-2939,11,1,1,-2939,-2939,-2939,-2939,61,-2939
11785,-2939,-2939,-2939,-2939,78,-2939,-2939,-2939,87,50,4,1,-2939,-2939,-2939,-2939,32,-2939
11786,-2939,41,-2939,-2939,17,-2939,-2939,-2939,-2939,-2939,2,4,-2939,-2939,-2939,-2939,19,-2939
11787,-2939,46,-2939,-2939,7,83,-2939,9,-2939,22,2,2,-2939,20,78,-2939,44,-2939
11788,83,2,-2939,-2939,-2939,-2939,-2939,-2939,-2939,4,-2939,37,1,-2939,8,-2939,-2939,-2939
11789,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,38,4,4,-2939,19,67,-2939,-2939,-2939
11790,-2939,11,25,-2939,50,34,-2939,12,11,11,11,11,-2939,11,64,-2939,21,-2939
11791,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,24,1,-2939,1,43,-2939,78,-2939
11792,-2939,53,-2939,-2939,-2939,4,-2939,-2939,-2939,22,1,1,31,46,14,17,88,41
11793,-2939,40,27,-2939,12,-2939,-2939,47,-2939,13,5,2,-2939,2,33,-2939,13,43
11794,38,18,-2939,-2939,-2939,-2939,-2939,-2939,-2939,14,1,1,-2939,48,-2939,-2939,30,-2939
11795,8,8,8,-2939,-2939,51,-2939,27,27,18,19,5,19,19,49,71,29,16
11796,-2939,5,-2939,-2939,8,-2939,-2939,-2939,-2939,14,1,1,-2939,10,-2939,-2939,5,-2939
11797,-2939,-2939,-2939,-2939,10,-2939,-2939,-2939,79,12,2,6,-2939,6,-2939,-2939,31,-2939
11798,-2939,11,-2939,-2939,-2939,54,-2939,11,-2939,8,4,4,-2939,26,59,-2939,8,-2939
11799,81,3,73,-2939,-2939,-2939,15,-2939,17,3,-2939,3,-2939,-2939,18,-2939,-2939,-2939
11800,-2939,2,70,4,-2939,-2939,-2939,36,2,2,39,2,11,-2939,2,-2939,36,-2939
11801,-2939,61,-2939,-2939,45,-2939,-2939,-2939,-2939,6,6,2,-2939,-2939,-2939,-2939,14,-2939
11802,-2939,26,-2939,-2939,-2939,-2939,-2939,6,22,3,3,1,26,2,-2939,89,62,90
11803,-2939,46,-2939,-2939,30,-2939,-2939,-2939,-2939,25,1,1,-2939,4,-2939,-2939,1,-2939
11804,-2939,13,-2939,-2939,24,-2939,-2939,-2939,-2939,4,1,1,-2939,43,-2939,-2939,-2939,-2939
11805,-2939,55,-2939,-2939,14,-2939,-2939,-2939,-2939,15,1,1,-2939,4,-2939,-2939,-2939,-2939
11806,-2939,78,-2939,-2939,46,-2939,-2939,19,-2939,57,4,4,-2939,14,4,4,15,-2939
11807,-2939,-2939,-2939,-2939,-2939,70,-2939,11,28,4,1,1,-2939,4,61,-2939,11,-2939
11808,-2939,39,-2939,-2939,2,-2939,-2939,7,-2939,15,8,1,-2939,39,-2939,-2939,7,-2939
11809,-2939,87,-2939,-2939,2,-2939,-2939,-2939,-2939,2,5,4,-2939,68,-2939,-2939,4,-2939
11810,-2939,1,-2939,-2939,69,-2939,-2939,-2939,-2939,11,2,2,-2939,63,-2939,-2939,32,-2939
11811,-2939,18,-2939,-2939,-2939,-2939,-2939,55,-2939,1,1,2,-2939,26,-2939,-2939,63,-2939
11812,-2939,41,-2939,-2939,-2939,-2939,-2939,-2939,-2939,5,7,6,-2939,-2939,-2939,-2939,41,-2939
11813,-2939,14,-2939,-2939,77,60,-2939,-2939,-2939,11,1,1,26,37,76,-2939,49,-2939
11814,-2939,8,-2939,-2939,30,-2939,-2939,-2939,7,14,2,2,-2939,-2939,-2939,-2939,-2939,-2939
11815,-2939,1,-2939,-2939,12,-2939,-2939,7,72,25,2,10,-2939,2,30,-2939,9,-2939
11816,-2939,24,-2939,-2939,27,-2939,-2939,-2939,-2939,13,1,1,-2939,-2939,-2939,-2939,24,-2939
11817,29,75,83,-2939,-2939,-2939,-2939,4,-2939,13,4,4,51,50,-2939,-2939,12,-2939
11818,-2939,82,-2939,80,-2939,52,-2939,-2939,13,73,-2939,8,21,-2939,28,-2939,-2939,-2939
11819,-2939,8,-2939,-2939,68,69,-2939,2,-2939,11,7,1,-2939,47,8,-2939,15,-2939
11820,-2939,-2939,-2939,-2939,-2939,27,-2939,61,-2939,4,1,1,-2939,27,32,-2939,32,-2939
11821,-2939,16,-2939,-2939,28,-2939,16,76,16,2,1,1,-2939,4,-2939,-2939,5,-2939
11822,-2939,48,-2939,-2939,-2939,-2939,-2939,4,25,9,2,2,-2939,4,87,25,37,-2939
11823,-2939,17,-2939,-2939,73,-2939,-2939,-2939,-2939,-2939,9,5,-2939,2,5,-2939,33,85
11824,-2939,1,-2939,-2939,43,-2939,-2939,-2939,73,1,8,8,-2939,-2939,-2939,-2939,90,-2939
11825,-2939,6,-2939,-2939,35,-2939,-2939,27,-2939,1,1,4,-2939,39,4,-2939,4,-2939
11826,-2939,10,12,-2939,12,-2939,-2939,12,43,22,1,1,-2939,1,-2939,-2939,10,-2939
11827,-2939,61,71,-2939,-2939,-2939,-2939,-2939,-2939,8,2,1,71,-2939,52,-2939,61,-2939
11828,26,-2939,13,81,-2939,46,-2939,-2939,5,24,91,13,13,-2939,74,13,-2939,46
11829,-2939,27,2,-2939,-2939,14,-2939,-2939,22,4,58,4,47,-2939,29,-2939,-2939,-2939
11830,-2939,-2939,-2939,-2939,25,-2939,-2939,-2939,-2939,26,2,2,-2939,67,-2939,-2939,20,-2939
11831,-2939,15,89,-2939,14,21,-2939,17,-2939,1,3,1,-2939,17,75,-2939,3,-2939
11832,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,2,2,2,-2939,11,-2939,-2939,10,-2939
11833,-2939,10,25,46,-2939,-2939,-2939,-2939,-2939,8,-2939,4,-2939,-2939,10,3,-2939,-2939
11834,48,14,-2939,-2939,-2939,-2939,-2939,-2939,12,1,2,1,34,-2939,81,81,21,6
11835,-2939,11,5,31,-2939,56,-2939,18,60,31,2,5,-2939,1,11,-2939,9,75
11836,-2939,17,25,-2939,-2939,35,-2939,19,8,14,1,1,12,5,17,5,7,-2939
11837,4,50,4,-2939,-2939,-2939,-2939,47,5,14,10,2,15,14,4,14,70,68
11838,-2939,-2939,-2939,-2939,30,-2939,-2939,15,-2939,4,1,1,-2939,4,-2939,-2939,4,-2939
11839,-2939,6,-2939,-2939,17,-2939,-2939,53,62,51,1,1,-2939,-2939,5,-2939,17,-2939
11840,-2939,9,-2939,-2939,36,-2939,-2939,-2939,-2939,3,3,3,-2939,37,-2939,-2939,37,-2939
11841,-2939,58,4,-2939,12,22,-2939,5,9,2,13,2,4,5,1,-2939,5,-2939
11842,-2939,1,-2939,-2939,47,-2939,-2939,-2939,-2939,1,1,1,27,74,-2939,-2939,-2939,-2939
11843,11,17,10,-2939,-2939,17,-2939,-2939,17,31,28,4,17,-2939,47,17,77,-2939
11844,-2939,18,-2939,-2939,55,73,-2939,-2939,-2939,55,1,1,-2939,5,-2939,-2939,26,-2939
11845,-2939,2,-2939,-2939,51,-2939,-2939,-2939,-2939,4,1,1,-2939,6,-2939,-2939,1,-2939
11846,-2939,7,-2939,-2939,73,71,37,29,48,5,4,4,-2939,4,25,-2939,7,-2939
11847,-2939,18,-2939,-2939,73,-2939,-2939,11,-2939,2,2,2,32,4,88,-2939,16,-2939
11848,-2939,21,-2939,-2939,-2939,-2939,-2939,-2939,-2939,54,4,4,-2939,6,-2939,-2939,22,-2939
11849,-2939,43,-2939,-2939,13,-2939,-2939,73,-2939,32,1,2,-2939,11,80,-2939,32,-2939
11850,-2939,14,-2939,-2939,9,-2939,-2939,34,-2939,12,5,5,20,1,7,-2939,14,-2939
11851,-2939,44,-2939,-2939,-2939,-2939,-2939,2,-2939,15,2,2,-2939,2,89,-2939,9,-2939
11852,-2939,3,18,17,78,38,-2939,61,-2939,1,5,1,17,13,15,-2939,-2939,38
11853,-2939,-2939,52,-2939,61,-2939,-2939,-2939,-2939,14,1,1,33,24,73,-2939,5,-2939
11854,-2939,31,-2939,-2939,-2939,8,-2939,27,-2939,86,4,4,-2939,4,92,-2939,4,60
11855,-2939,30,-2939,-2939,-2939,-2939,-2939,-2939,25,27,14,9,-2939,30,-2939,-2939,25,-2939
11856,-2939,5,40,-2939,9,1,-2939,11,-2939,25,9,4,77,29,-2939,-2939,9,15
11857,-2939,78,-2939,-2939,-2939,59,-2939,-2939,-2939,29,5,1,-2939,-2939,24,-2939,57,-2939
11859,-2939,33,-2939,-2939,-2939,-2939,-2939,-2939,-2939,40,-2939,1,27,-2939,1,-2939,-2939,-2939
11860,-2939,5,53,20,-2939,20,-2939,-2939,12,8,67,1,10,-2939,8,45,67,87
11861,-2939,16,42,-2939,-2939,22,-2939,-2939,11,11,22,11,9,-2939,22,22,-2939,-2939
11862,-2939,15,68,-2939,-2939,68,-2939,-2939,49,26,44,11,12,-2939,26,82,-2939,-2939
11863,-2939,-2939,-2939,-2939,4,-2939,-2939,-2939,58,17,1,1,-2939,-2939,-2939,-2939,30,-2939
11864,-2939,-2939,-2939,-2939,59,-2939,-2939,-2939,-2939,11,5,1,-2939,29,-2939,-2939,-2939,-2939
11865,-2939,25,-2939,-2939,56,-2939,60,46,30,6,13,6,-2939,26,-2939,-2939,69,-2939
11866,53,-2939,-2939,-2939,-2939,-2939,-2939,-2939,11,19,19,10,10,32,25,80,22,-2939
11867,-2939,7,-2939,-2939,-2939,-2939,23,48,11,15,4,4,-2939,39,-2939,-2939,7,-2939
11869,-2939,72,-2939,-2939,79,-2939,-2939,-2939,-2939,32,1,1,-2939,15,73,-2939,6,-2939
11870,-2939,37,-2939,-2939,55,-2939,46,55,44,17,2,5,-2939,2,-2939,-2939,-2939,-2939
11871,-2939,42,-2939,-2939,30,-2939,-2939,-2939,-2939,24,2,2,-2939,88,84,-2939,-2939,-2939
11872,-2939,40,-2939,-2939,-2939,-2939,-2939,-2939,-2939,32,1,8,-2939,11,-2939,-2939,-2939,-2939
11873,-2939,-2939,1,-2939,85,-2939,-2939,-2939,-2939,39,2,4,-2939,-2939,-2939,-2939,18,-2939
11874,-2939,37,-2939,17,-2939,17,-2939,43,43,4,2,1,-2939,42,17,-2939,11,-2939
11875,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,45,45,-2939,-2939,-2939,-2939,-2939,-2939
11876,41,2,25,38,65,56,67,35,34,4,1,1,75,4,38,-2939,15,29
11877,-2939,12,-2939,-2939,63,-2939,53,6,6,6,4,4,-2939,18,19,-2939,33,-2939
11878,-2939,71,71,-2939,41,-2939,-2939,-2939,19,12,5,2,-2939,5,27,71,28,58
11879,-2939,27,-2939,-2939,-2939,-2939,-2939,13,26,2,2,1,-2939,21,-2939,-2939,11,-2939
11880,-2939,12,11,-2939,-2939,26,-2939,-2939,-2939,12,12,3,3,72,3,11,72,-2939
11881,-2939,1,-2939,-2939,14,-2939,-2939,85,23,22,5,1,-2939,11,6,-2939,7,11
11882,-2939,53,19,-2939,9,31,-2939,-2939,-2939,23,5,4,-2939,4,13,-2939,13,-2939
11883,10,6,6,-2939,-2939,13,-2939,-2939,-2939,46,-2939,10,6,-2939,10,-2939,-2939,-2939
11884,-2939,1,9,-2939,-2939,-2939,-2939,-2939,-2939,-2939,2,33,1,43,-2939,-2939,-2939,-2939
11885,-2939,-2939,-2939,-2939,76,-2939,76,47,1,3,1,1,29,27,25,-2939,11,77
11886,-2939,43,58,-2939,58,-2939,-2939,5,12,8,6,5,-2939,26,12,-2939,5,-2939
11887,-2939,54,-2939,-2939,1,-2939,-2939,-2939,-2939,14,1,1,-2939,67,50,-2939,24,-2939
11888,-2939,19,-2939,-2939,10,76,80,29,42,15,2,2,-2939,2,76,-2939,47,-2939
11889,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,22,1,1,-2939,35,-2939,-2939,30,-2939
11890,-2939,49,-2939,-2939,-2939,64,-2939,-2939,78,-2939,-2939,3,53,-2939,27,10,-2939,-2939
11891,-2939,63,-2939,-2939,47,-2939,-2939,-2939,-2939,5,2,2,-2939,40,63,-2939,24,-2939
11892,-2939,4,-2939,-2939,12,20,-2939,-2939,1,7,31,4,17,-2939,8,63,-2939,-2939
11893,-2939,7,-2939,-2939,-2939,6,-2939,-2939,-2939,11,-2939,4,68,-2939,22,-2939,-2939,-2939
11895,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,14,1,1,-2939,-2939,-2939,-2939,14,-2939
11896,-2939,59,-2939,-2939,10,-2939,59,15,48,2,2,2,-2939,48,-2939,-2939,13,-2939
11897,-2939,29,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,-2939,69,-2939,-2939,-2939,-2939,-2939,-2939
11898,-2939,73,-2939,-2939,25,-2939,-2939,-2939,-2939,15,2,1,-2939,27,-2939,-2939,15,-2939
11899,-2939,-2939,-2939,-2939,-2939,20,-2939,-2939,-2939,18,32,8,17,-2939,17,-2939,32,-2939
11900,-2939,14,-2939,-2939,1,-2939,-2939,-2939,54,2,1,1,-2939,47,-2939,-2939,1,-2939
11901,-2939,10,-2939,-2939,-2939,80,-2939,-2939,-2939,10,87,3,75,-2939,3,17,-2939,-2939
11902,-2939,16,27,-2939,-2939,54,-2939,-2939,90,1,1,1,-2939,2,32,-2939,1,-2939
11903,-2939,46,21,67,-2939,13,-2939,-2939,4,-2939,-2939,45,16,-2939,4,45,-2939,27
11904,-2939,62,-2939,-2939,-2939,-2939,-2939,27,-2939,31,17,17,-2939,17,-2939,-2939,17,-2939
11905,61,19,7,-2939,-2939,84,-2939,-2939,-2939,40,-2939,4,25,-2939,4,16,-2939,-2939
11906,-2939,8,68,-2939,-2939,-2939,-2939,-2939,18,52,3,1,-2939,11,-2939,-2939,-2939,-2939
11907,-2939,20,-2939,-2939,-2939,-2939,40,-2939,-2939,1,4,4,-2939,9,-2939,-2939,9,87
11908,-2939,31,-2939,-2939,18,18,-2939,-2939,81,1,1,2,-2939,-2939,-2939,-2939,13,-2939
11909,-2939,1,68,-2939,-2939,54,-2939,59,-2939,11,26,5,2,59,88,10,27,28
11910,-2939,6,-2939,-2939,69,-2939,4,14,4,6,4,2,-2939,6,64,-2939,11,39
