CUSTNO,Recency_가구인테리어/잡화_고가,Recency_가구인테리어/잡화_저가,Recency_가구인테리어/잡화_중가,Recency_가전/레저취미/멀티샵_고가,Recency_가전/레저취미/멀티샵_저가,Recency_가전/레저취미/멀티샵_중가,Recency_교육문화/아동_고가,Recency_교육문화/아동_저가,Recency_교육문화/아동_중가,Recency_식품/생활_고가,Recency_식품/생활_저가,Recency_식품/생활_중가,Recency_의류/이미용_고가,Recency_의류/이미용_저가,Recency_의류/이미용_중가,Recency_침구/주방_고가,Recency_침구/주방_저가,Recency_침구/주방_중가
8345,15,4,38,1,-2757,18,-2757,-2757,4,4,-2757,3,4,-2757,3,4,-2757,31
8346,-2757,6,39,-2757,29,-2757,-2757,6,39,1,1,1,39,1,59,-2757,29,6
8347,-2757,2,87,-2757,5,39,-2757,82,53,19,2,2,51,17,8,8,13,-2757
8348,-2757,-2757,-2757,-2757,-2757,-2757,-2757,3,-2757,11,3,3,-2757,11,-2757,-2757,-2757,-2757
8349,-2757,11,4,-2757,-2757,2,-2757,-2757,2,4,-2757,2,28,-2757,4,-2757,-2757,-2757
8350,-2757,62,-2757,-2757,64,-2757,-2757,-2757,-2757,28,1,1,-2757,-2757,-2757,-2757,81,-2757
8351,33,-2757,5,-2757,-2757,87,-2757,-2757,17,32,-2757,10,19,-2757,3,-2757,-2757,-2757
8352,48,46,46,3,32,17,-2757,32,5,54,-2757,3,61,-2757,3,-2757,32,31
8353,-2757,30,-2757,-2757,64,-2757,-2757,-2757,-2757,22,1,1,-2757,27,51,-2757,34,-2757
8354,43,10,18,12,-2757,18,-2757,-2757,10,26,-2757,10,26,-2757,12,26,-2757,18
8355,-2757,3,10,-2757,-2757,4,-2757,-2757,4,4,-2757,3,11,-2757,10,9,-2757,40
8356,-2757,17,25,-2757,-2757,47,-2757,-2757,15,81,-2757,15,60,-2757,17,81,-2757,-2757
8357,-2757,-2757,-2757,-2757,40,-2757,-2757,26,31,26,2,2,35,24,31,-2757,-2757,-2757
8358,45,25,11,-2757,-2757,25,-2757,-2757,5,25,17,4,19,17,17,4,-2757,19
8359,-2757,18,-2757,11,18,53,-2757,88,2,9,2,2,45,-2757,24,17,18,-2757
8360,62,-2757,28,-2757,-2757,50,-2757,-2757,50,28,-2757,7,16,-2757,62,74,-2757,-2757
8361,-2757,29,-2757,-2757,-2757,-2757,-2757,-2757,-2757,54,2,2,-2757,8,-2757,-2757,-2757,-2757
8362,-2757,6,48,-2757,17,-2757,-2757,-2757,-2757,1,2,1,-2757,-2757,29,-2757,68,29
8363,43,47,19,-2757,-2757,11,-2757,-2757,9,-2757,74,5,5,-2757,10,52,-2757,-2757
8364,45,33,53,53,33,53,-2757,33,15,38,-2757,15,17,-2757,15,-2757,-2757,-2757
8365,-2757,-2757,-2757,-2757,-2757,-2757,-2757,8,-2757,20,20,5,-2757,-2757,-2757,-2757,82,-2757
8366,-2757,15,-2757,-2757,-2757,-2757,-2757,-2757,43,15,-2757,16,9,-2757,16,-2757,-2757,27
8367,31,-2757,-2757,-2757,51,31,45,15,3,29,1,1,-2757,53,31,-2757,11,-2757
8368,-2757,-2757,-2757,-2757,40,-2757,18,23,15,6,6,3,-2757,5,-2757,-2757,19,-2757
8369,-2757,61,-2757,-2757,-2757,-2757,-2757,-2757,3,3,55,3,25,-2757,19,-2757,-2757,-2757
8370,-2757,-2757,-2757,-2757,-2757,24,-2757,79,18,3,32,3,53,53,24,59,61,20
8371,-2757,1,-2757,-2757,-2757,-2757,-2757,-2757,-2757,9,1,1,-2757,-2757,3,-2757,25,-2757
8372,-2757,5,-2757,-2757,-2757,-2757,-2757,-2757,4,15,6,6,8,-2757,5,-2757,62,-2757
8373,-2757,40,2,-2757,40,33,22,22,30,8,40,8,-2757,26,2,-2757,-2757,-2757
8374,3,53,4,-2757,-2757,-2757,-2757,-2757,-2757,4,-2757,3,4,-2757,53,60,-2757,39
8375,-2757,27,-2757,-2757,-2757,-2757,26,9,1,9,2,1,43,68,-2757,-2757,31,-2757
8376,-2757,12,-2757,75,20,78,11,-2757,87,6,20,5,26,-2757,78,61,71,-2757
8377,-2757,8,-2757,-2757,15,-2757,-2757,-2757,-2757,4,4,4,-2757,18,-2757,-2757,-2757,-2757
8378,-2757,9,76,-2757,-2757,14,-2757,-2757,-2757,8,7,1,29,22,1,1,56,-2757
8379,-2757,27,-2757,-2757,-2757,14,12,14,34,49,6,6,-2757,11,-2757,-2757,57,-2757
8380,-2757,13,-2757,-2757,-2757,-2757,23,12,56,1,7,1,-2757,5,-2757,-2757,31,-2757
8381,-2757,-2757,53,66,-2757,45,-2757,39,39,7,69,4,45,-2757,53,-2757,-2757,-2757
8382,-2757,5,29,-2757,-2757,3,-2757,76,5,37,8,3,20,8,33,43,8,-2757
8383,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,7,11,2,-2757,29,-2757,-2757,6,-2757
8384,-2757,4,14,-2757,-2757,-2757,10,7,43,-2757,2,2,-2757,-2757,-2757,-2757,-2757,-2757
8385,52,3,19,-2757,-2757,9,-2757,-2757,18,14,41,3,82,-2757,68,-2757,-2757,18
8386,-2757,32,-2757,-2757,-2757,38,46,32,32,1,1,1,-2757,11,11,-2757,12,12
8387,-2757,2,-2757,-2757,6,-2757,-2757,-2757,46,13,1,1,-2757,24,-2757,-2757,38,-2757
8388,-2757,-2757,-2757,-2757,-2757,38,28,13,2,58,2,1,-2757,30,-2757,-2757,43,-2757
8389,-2757,-2757,-2757,-2757,63,-2757,-2757,-2757,-2757,11,1,3,-2757,90,-2757,-2757,-2757,-2757
8390,-2757,32,-2757,-2757,-2757,-2757,81,3,35,5,4,4,-2757,6,-2757,-2757,12,-2757
8391,-2757,10,-2757,31,-2757,11,-2757,-2757,54,1,-2757,2,30,-2757,5,-2757,-2757,33
8392,-2757,16,-2757,-2757,-2757,6,-2757,89,-2757,28,-2757,6,21,-2757,6,-2757,-2757,-2757
8393,-2757,11,-2757,-2757,18,-2757,-2757,10,-2757,36,1,3,-2757,18,-2757,-2757,27,-2757
8394,-2757,53,-2757,-2757,-2757,-2757,-2757,28,-2757,1,1,1,-2757,20,-2757,-2757,20,-2757
8395,-2757,26,-2757,-2757,-2757,-2757,6,31,37,25,6,11,53,-2757,71,-2757,26,-2757
8396,-2757,8,-2757,-2757,-2757,-2757,55,6,9,18,2,2,-2757,8,-2757,-2757,25,-2757
8397,-2757,26,-2757,-2757,-2757,-2757,-2757,47,-2757,4,4,4,-2757,18,-2757,-2757,10,-2757
8398,85,47,-2757,-2757,-2757,87,-2757,-2757,-2757,21,2,2,-2757,13,11,-2757,42,-2757
8399,-2757,17,-2757,-2757,-2757,-2757,-2757,20,8,8,8,8,18,20,17,-2757,20,-2757
8400,-2757,27,-2757,-2757,82,-2757,-2757,8,23,11,4,4,-2757,36,22,-2757,23,-2757
8401,-2757,2,-2757,-2757,79,26,2,31,18,5,2,2,37,2,37,-2757,-2757,-2757
8402,-2757,13,-2757,-2757,42,-2757,-2757,-2757,-2757,9,6,1,-2757,31,-2757,-2757,42,-2757
8403,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,85,-2757,-2757,84,-2757,-2757,-2757
8404,-2757,33,-2757,-2757,17,-2757,-2757,-2757,20,25,1,2,-2757,61,24,-2757,5,-2757
8405,-2757,2,25,-2757,-2757,44,-2757,23,6,4,6,1,-2757,8,6,-2757,18,-2757
8406,-2757,35,-2757,-2757,-2757,12,-2757,-2757,15,1,20,1,58,-2757,15,-2757,-2757,-2757
8407,-2757,-2757,82,-2757,-2757,-2757,-2757,56,13,8,11,2,4,11,13,-2757,22,27
8408,38,34,5,-2757,-2757,-2757,-2757,-2757,-2757,13,89,1,-2757,-2757,42,-2757,-2757,-2757
8409,34,45,4,-2757,-2757,17,-2757,-2757,4,4,-2757,4,4,-2757,17,39,-2757,31
8410,-2757,7,81,-2757,21,81,-2757,-2757,31,3,3,3,-2757,12,-2757,74,5,-2757
8411,88,12,-2757,-2757,-2757,22,-2757,-2757,12,4,-2757,4,26,-2757,12,-2757,-2757,-2757
8412,-2757,24,46,-2757,-2757,-2757,-2757,75,22,11,26,2,34,-2757,43,-2757,-2757,17
8413,-2757,2,-2757,52,-2757,52,-2757,-2757,5,2,15,2,7,46,13,52,-2757,46
8414,-2757,67,-2757,-2757,20,-2757,-2757,8,-2757,81,2,1,-2757,60,-2757,-2757,81,-2757
8415,-2757,6,-2757,-2757,30,-2757,-2757,42,-2757,3,28,3,-2757,24,68,-2757,43,48
8416,24,28,-2757,74,-2757,5,79,-2757,32,8,4,3,54,4,24,5,79,5
8417,-2757,1,8,1,29,74,-2757,-2757,3,34,77,2,12,77,45,-2757,81,53
8418,-2757,48,-2757,-2757,-2757,-2757,42,31,20,13,2,2,-2757,7,-2757,-2757,-2757,-2757
8419,-2757,4,5,-2757,72,10,42,-2757,4,10,2,1,8,30,26,14,42,-2757
8420,11,10,3,17,7,3,63,14,3,1,3,3,11,3,3,6,22,81
8421,-2757,72,71,-2757,-2757,87,-2757,-2757,76,39,-2757,22,86,-2757,82,-2757,-2757,-2757
8422,-2757,11,-2757,-2757,-2757,24,39,24,24,24,11,4,4,69,11,-2757,39,11
8423,-2757,6,-2757,-2757,71,-2757,-2757,1,1,19,1,2,-2757,19,70,-2757,-2757,-2757
8424,-2757,7,-2757,-2757,29,3,-2757,-2757,4,12,1,1,65,63,-2757,-2757,-2757,-2757
8425,63,58,50,-2757,-2757,7,-2757,-2757,50,31,1,1,13,70,12,-2757,14,50
8426,-2757,17,-2757,-2757,6,-2757,-2757,-2757,-2757,17,17,13,20,6,19,-2757,23,-2757
8427,-2757,5,24,-2757,-2757,5,-2757,-2757,12,78,37,5,16,84,12,16,-2757,-2757
8428,-2757,8,-2757,-2757,-2757,-2757,4,3,2,14,3,3,-2757,37,67,-2757,25,-2757
8429,-2757,71,-2757,-2757,-2757,-2757,-2757,13,49,54,1,1,-2757,8,-2757,-2757,25,-2757
8430,-2757,18,-2757,-2757,-2757,-2757,-2757,-2757,42,35,2,5,2,4,90,-2757,-2757,-2757
8431,67,62,3,-2757,-2757,32,-2757,-2757,3,14,-2757,3,50,-2757,10,32,-2757,21
8432,32,24,21,36,42,15,-2757,-2757,39,32,24,7,-2757,24,21,7,42,29
8433,-2757,2,32,-2757,-2757,9,-2757,-2757,4,18,-2757,2,4,-2757,2,32,-2757,-2757
8434,-2757,4,4,-2757,3,-2757,60,6,4,7,2,2,-2757,3,-2757,-2757,74,-2757
8435,-2757,8,-2757,-2757,6,18,-2757,-2757,8,5,2,2,-2757,8,-2757,-2757,26,-2757
8436,-2757,3,-2757,-2757,5,-2757,-2757,15,15,2,3,3,-2757,15,-2757,-2757,-2757,-2757
8437,-2757,4,26,-2757,-2757,4,-2757,10,4,5,4,4,18,4,13,-2757,4,-2757
8438,-2757,3,-2757,-2757,67,-2757,-2757,-2757,-2757,7,1,3,-2757,49,69,-2757,48,-2757
8439,5,39,33,44,-2757,5,5,64,2,1,13,4,4,-2757,4,46,-2757,-2757
8440,-2757,53,25,-2757,-2757,3,-2757,25,3,3,64,3,53,39,3,17,25,17
8441,-2757,46,-2757,-2757,12,-2757,33,19,9,12,6,1,71,12,-2757,-2757,34,-2757
8442,-2757,14,86,-2757,4,82,34,2,4,1,2,1,-2757,22,12,-2757,6,62
8443,-2757,28,-2757,-2757,8,-2757,-2757,32,32,16,1,1,-2757,-2757,-2757,-2757,-2757,-2757
8444,-2757,8,32,-2757,26,67,6,6,13,2,2,2,32,2,-2757,81,26,-2757
8445,-2757,15,-2757,-2757,75,-2757,11,3,11,11,1,1,-2757,16,44,-2757,7,-2757
8446,61,4,28,-2757,-2757,54,-2757,-2757,-2757,31,-2757,4,17,-2757,13,-2757,-2757,-2757
8447,-2757,10,-2757,-2757,-2757,-2757,-2757,6,38,10,3,3,-2757,19,87,-2757,19,-2757
8448,-2757,63,-2757,-2757,-2757,12,-2757,43,27,22,6,4,-2757,6,5,-2757,88,-2757
8449,75,2,-2757,76,-2757,15,-2757,-2757,44,2,-2757,1,2,-2757,4,47,-2757,74
8450,-2757,5,-2757,-2757,-2757,29,-2757,-2757,5,21,9,6,6,-2757,2,68,-2757,-2757
8451,-2757,24,37,-2757,63,39,47,-2757,38,-2757,35,13,37,54,11,35,-2757,33
8452,-2757,27,64,-2757,-2757,50,-2757,-2757,13,50,-2757,2,2,-2757,16,27,-2757,-2757
8453,-2757,31,-2757,-2757,45,10,41,30,10,19,1,1,-2757,30,10,-2757,28,-2757
8454,-2757,14,-2757,-2757,-2757,-2757,46,20,18,6,17,6,5,-2757,52,19,22,-2757
8455,-2757,71,-2757,-2757,7,-2757,-2757,27,18,27,5,4,-2757,18,-2757,-2757,60,-2757
8456,-2757,20,-2757,-2757,-2757,-2757,-2757,-2757,82,26,12,2,30,26,5,-2757,-2757,-2757
8457,-2757,37,65,-2757,-2757,7,-2757,79,7,28,54,28,45,-2757,37,-2757,79,-2757
8458,-2757,36,-2757,-2757,-2757,-2757,-2757,6,18,5,8,1,-2757,12,-2757,-2757,-2757,-2757
8459,-2757,15,-2757,-2757,9,-2757,-2757,2,23,2,2,2,-2757,16,65,-2757,9,2
8460,18,4,18,-2757,86,57,-2757,-2757,-2757,2,4,1,1,42,5,-2757,-2757,-2757
8461,-2757,3,80,-2757,20,-2757,-2757,80,80,44,3,4,-2757,35,-2757,-2757,-2757,-2757
8463,-2757,3,-2757,-2757,7,-2757,-2757,-2757,-2757,13,2,2,-2757,80,-2757,-2757,16,-2757
8464,-2757,21,-2757,28,-2757,-2757,73,8,20,3,3,3,85,9,20,20,21,17
8465,78,44,71,50,-2757,71,-2757,-2757,1,8,-2757,9,53,-2757,16,6,-2757,12
8466,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,8,-2757,-2757,-2757,-2757,-2757,-2757
8467,-2757,2,66,-2757,-2757,-2757,-2757,-2757,31,73,2,1,17,-2757,1,59,-2757,59
8468,11,52,17,25,-2757,25,-2757,-2757,18,4,3,3,51,26,11,4,-2757,-2757
8469,38,20,27,-2757,16,17,53,2,2,20,8,1,58,20,3,-2757,20,-2757
8470,5,39,74,-2757,-2757,60,-2757,-2757,1,53,20,1,25,-2757,5,-2757,64,11
8471,-2757,23,-2757,-2757,70,-2757,-2757,-2757,-2757,13,2,2,-2757,72,-2757,-2757,-2757,-2757
8472,-2757,1,37,-2757,3,-2757,37,2,26,3,2,1,-2757,26,-2757,-2757,21,17
8473,-2757,53,-2757,-2757,-2757,60,9,31,-2757,6,1,1,-2757,45,-2757,-2757,25,-2757
8475,-2757,7,-2757,-2757,1,54,31,30,71,1,1,1,-2757,11,-2757,-2757,12,-2757
8476,-2757,8,85,-2757,8,-2757,-2757,-2757,66,22,1,1,5,11,20,-2757,31,37
8477,-2757,30,-2757,-2757,-2757,-2757,-2757,-2757,-2757,-2757,2,2,-2757,88,-2757,-2757,43,-2757
8478,-2757,7,88,-2757,-2757,-2757,-2757,27,7,14,1,1,-2757,7,39,-2757,-2757,-2757
8479,31,44,31,70,-2757,75,-2757,16,45,31,6,6,31,-2757,31,52,-2757,31
8480,72,3,4,-2757,-2757,4,-2757,-2757,3,21,-2757,4,32,-2757,3,-2757,-2757,60
8481,50,79,62,54,-2757,54,-2757,-2757,-2757,79,3,3,2,-2757,71,34,-2757,-2757
8482,-2757,-2757,-2757,-2757,-2757,10,17,2,39,46,4,4,-2757,-2757,-2757,-2757,-2757,-2757
8483,-2757,50,-2757,-2757,26,-2757,-2757,35,-2757,3,3,3,-2757,3,-2757,-2757,-2757,-2757
8484,-2757,17,-2757,-2757,18,-2757,24,-2757,24,2,2,2,-2757,33,-2757,-2757,77,-2757
8485,-2757,81,57,52,35,25,-2757,-2757,54,10,5,1,1,23,10,-2757,30,79
8486,-2757,11,-2757,-2757,21,71,19,15,26,59,2,1,-2757,2,7,-2757,11,15
8487,-2757,27,59,-2757,67,54,37,18,18,4,1,1,-2757,11,66,-2757,4,34
8488,-2757,9,-2757,-2757,11,-2757,-2757,-2757,-2757,18,9,7,-2757,18,-2757,-2757,50,-2757
8489,-2757,29,-2757,-2757,3,-2757,3,20,3,1,1,1,-2757,3,-2757,-2757,23,48
8490,-2757,15,-2757,-2757,76,-2757,13,2,20,9,4,2,-2757,2,-2757,-2757,9,-2757
8491,-2757,6,18,-2757,-2757,51,55,-2757,55,1,1,1,18,1,6,47,7,-2757
8492,-2757,33,-2757,10,-2757,10,24,30,46,33,30,30,-2757,30,23,-2757,30,-2757
8493,-2757,21,-2757,-2757,-2757,31,-2757,45,-2757,45,3,3,-2757,-2757,31,31,21,-2757
8494,73,17,-2757,-2757,-2757,25,3,25,3,3,3,1,17,4,3,11,25,-2757
8495,17,17,47,-2757,-2757,-2757,-2757,2,18,4,8,2,34,63,67,28,71,36
8496,-2757,25,-2757,-2757,25,-2757,-2757,1,25,12,12,10,-2757,28,-2757,-2757,58,-2757
8497,11,52,52,-2757,47,22,-2757,-2757,68,13,2,2,5,-2757,1,-2757,-2757,-2757
8498,28,-2757,28,-2757,87,-2757,-2757,-2757,-2757,3,2,2,28,-2757,28,-2757,-2757,-2757
8499,-2757,-2757,-2757,18,-2757,3,-2757,-2757,2,12,1,1,3,-2757,45,24,1,60
8500,-2757,-2757,66,-2757,-2757,-2757,-2757,35,31,60,3,3,11,18,78,-2757,-2757,-2757
8501,-2757,25,25,-2757,17,-2757,63,5,31,17,4,4,83,8,-2757,-2757,25,-2757
8502,-2757,37,-2757,-2757,37,-2757,-2757,37,22,1,1,1,-2757,1,48,-2757,25,-2757
8503,-2757,3,4,-2757,-2757,43,18,18,3,18,3,3,3,74,3,-2757,-2757,43
8504,-2757,6,-2757,-2757,-2757,44,-2757,-2757,1,56,44,1,35,-2757,6,83,-2757,1
8505,-2757,83,12,71,-2757,-2757,-2757,-2757,-2757,39,-2757,1,86,-2757,6,12,-2757,-2757
8506,15,19,53,-2757,-2757,13,-2757,-2757,35,28,11,4,19,4,10,-2757,28,-2757
8507,-2757,30,-2757,-2757,-2757,-2757,70,14,-2757,10,2,2,49,5,49,-2757,8,34
8508,-2757,21,-2757,-2757,-2757,86,-2757,18,8,54,18,8,61,75,63,-2757,-2757,-2757
8509,-2757,10,4,3,-2757,10,-2757,28,3,18,22,18,4,-2757,3,4,57,-2757
8510,-2757,3,4,-2757,-2757,89,-2757,-2757,17,5,5,3,17,46,4,-2757,-2757,89
8511,-2757,81,-2757,-2757,-2757,17,81,81,17,7,81,7,-2757,81,-2757,-2757,-2757,-2757
8512,16,40,16,-2757,-2757,-2757,-2757,-2757,45,-2757,40,40,19,-2757,16,19,-2757,-2757
8513,-2757,40,48,-2757,40,-2757,-2757,-2757,60,74,4,1,-2757,40,46,-2757,39,40
8514,-2757,-2757,-2757,-2757,1,81,-2757,1,1,18,1,1,-2757,26,-2757,-2757,16,-2757
8515,19,40,22,10,-2757,33,51,-2757,5,12,86,6,17,-2757,6,-2757,86,10
8516,-2757,32,-2757,48,-2757,24,-2757,-2757,44,6,6,3,48,-2757,31,49,8,-2757
8517,18,68,3,-2757,-2757,26,-2757,-2757,47,13,-2757,8,48,-2757,35,26,-2757,-2757
8518,-2757,59,-2757,-2757,-2757,-2757,-2757,-2757,-2757,12,2,2,-2757,31,-2757,-2757,73,-2757
8519,-2757,4,4,-2757,-2757,4,-2757,-2757,26,26,-2757,15,4,-2757,4,79,-2757,17
8520,-2757,23,9,-2757,3,9,-2757,54,-2757,44,6,1,29,6,26,-2757,2,50
8521,-2757,10,-2757,-2757,-2757,65,-2757,-2757,-2757,5,-2757,5,69,-2757,-2757,-2757,-2757,-2757
8522,-2757,26,-2757,-2757,-2757,24,-2757,-2757,-2757,11,62,11,5,-2757,-2757,-2757,-2757,-2757
8523,-2757,57,1,-2757,-2757,1,-2757,-2757,1,19,8,22,5,-2757,9,-2757,70,13
8524,-2757,81,35,-2757,-2757,-2757,28,25,7,25,25,5,19,-2757,15,-2757,-2757,-2757
8525,-2757,82,-2757,-2757,69,-2757,-2757,3,3,9,2,2,-2757,3,60,-2757,25,-2757
8526,-2757,3,-2757,-2757,84,11,-2757,22,25,3,3,3,-2757,11,74,-2757,17,17
8527,-2757,3,-2757,-2757,-2757,22,14,-2757,14,3,32,3,8,40,82,-2757,32,-2757
8528,-2757,53,-2757,-2757,39,-2757,-2757,25,36,25,2,2,-2757,5,-2757,-2757,54,-2757
8529,-2757,-2757,34,-2757,-2757,-2757,-2757,14,18,14,14,14,-2757,14,-2757,-2757,-2757,-2757
8530,-2757,46,-2757,-2757,16,-2757,-2757,-2757,-2757,55,1,1,-2757,-2757,-2757,-2757,43,-2757
8531,-2757,-2757,-2757,-2757,16,-2757,-2757,1,1,7,1,1,-2757,1,37,-2757,16,-2757
8532,-2757,51,6,-2757,-2757,-2757,-2757,3,22,2,3,2,-2757,4,2,-2757,4,74
8533,-2757,4,-2757,-2757,4,67,-2757,4,-2757,9,4,4,-2757,4,-2757,-2757,22,70
8534,-2757,26,64,-2757,9,17,19,9,10,9,1,1,88,15,10,-2757,1,53
8535,4,6,80,88,-2757,55,-2757,-2757,18,6,3,3,4,7,12,18,-2757,-2757
8536,-2757,-2757,-2757,-2757,2,-2757,15,82,13,3,2,2,42,2,-2757,-2757,51,-2757
8537,-2757,16,11,-2757,-2757,18,-2757,4,39,18,4,3,73,-2757,80,-2757,-2757,-2757
8538,-2757,12,-2757,-2757,1,81,-2757,46,20,1,1,1,-2757,29,-2757,-2757,6,-2757
8539,17,10,6,-2757,-2757,10,-2757,62,25,49,62,3,15,-2757,12,-2757,-2757,-2757
8540,-2757,38,-2757,17,-2757,-2757,-2757,-2757,3,20,89,3,-2757,89,1,-2757,-2757,-2757
8541,-2757,3,-2757,-2757,-2757,46,-2757,-2757,3,2,-2757,2,46,-2757,46,-2757,-2757,-2757
8542,17,11,-2757,5,-2757,18,31,28,4,3,6,3,45,6,4,18,36,62
8543,-2757,73,-2757,-2757,64,-2757,-2757,8,8,5,2,2,52,38,-2757,11,19,-2757
8544,-2757,7,-2757,-2757,11,-2757,43,15,-2757,18,5,2,-2757,7,-2757,-2757,22,-2757
8545,80,5,-2757,-2757,-2757,-2757,2,11,2,3,1,1,-2757,5,80,-2757,36,-2757
8546,-2757,55,-2757,-2757,-2757,38,-2757,-2757,54,24,-2757,1,37,-2757,6,-2757,-2757,-2757
8547,-2757,54,-2757,-2757,3,4,15,33,4,3,3,3,-2757,11,4,-2757,73,-2757
8548,-2757,23,60,-2757,-2757,-2757,-2757,-2757,19,17,17,17,4,17,9,74,17,-2757
8549,-2757,17,-2757,-2757,22,-2757,-2757,21,27,28,6,5,-2757,27,-2757,-2757,44,-2757
8550,-2757,-2757,-2757,-2757,58,-2757,-2757,-2757,-2757,71,1,2,-2757,-2757,-2757,-2757,-2757,-2757
8551,-2757,7,17,-2757,-2757,-2757,-2757,-2757,22,7,-2757,7,8,-2757,24,8,-2757,8
8552,-2757,-2757,-2757,-2757,-2757,-2757,-2757,27,-2757,42,6,2,-2757,55,-2757,-2757,-2757,-2757
8553,-2757,45,-2757,-2757,-2757,-2757,-2757,-2757,-2757,1,1,5,-2757,-2757,-2757,-2757,3,-2757
8554,-2757,24,-2757,-2757,-2757,43,-2757,-2757,45,3,3,3,17,-2757,10,45,-2757,-2757
8555,-2757,1,26,-2757,-2757,-2757,-2757,3,1,1,3,3,12,-2757,15,-2757,20,1
8556,63,39,73,-2757,-2757,-2757,-2757,39,3,3,32,3,24,32,3,-2757,39,39
8557,-2757,4,46,-2757,-2757,4,-2757,-2757,-2757,4,18,4,31,72,4,4,-2757,-2757
8558,17,6,53,14,85,22,-2757,12,-2757,7,8,1,2,44,8,-2757,44,44
8559,-2757,2,-2757,-2757,8,-2757,-2757,-2757,24,3,1,1,24,-2757,-2757,-2757,-2757,-2757
8560,-2757,1,-2757,18,-2757,66,48,13,4,16,5,2,17,17,2,-2757,30,-2757
8562,-2757,43,-2757,-2757,-2757,-2757,-2757,-2757,33,9,7,1,4,-2757,2,-2757,-2757,-2757
8563,74,3,52,3,-2757,11,-2757,-2757,3,12,9,9,3,-2757,3,49,-2757,49
8564,59,4,-2757,-2757,-2757,30,-2757,15,10,4,3,3,10,17,24,10,17,10
8565,54,68,43,-2757,-2757,35,-2757,-2757,35,3,-2757,3,9,-2757,13,-2757,-2757,-2757
8566,-2757,20,-2757,-2757,8,-2757,-2757,57,47,5,1,1,-2757,20,-2757,-2757,77,28
8567,46,26,46,-2757,-2757,3,-2757,-2757,3,65,-2757,7,31,-2757,32,-2757,-2757,31
8568,8,5,88,-2757,-2757,12,-2757,32,5,5,16,2,42,-2757,5,21,-2757,75
8569,3,-2757,63,-2757,-2757,59,-2757,-2757,4,5,3,3,5,-2757,5,59,-2757,-2757
8570,43,16,-2757,54,-2757,10,-2757,-2757,3,-2757,-2757,54,10,-2757,10,51,-2757,10
8571,-2757,2,-2757,-2757,15,-2757,-2757,-2757,15,3,1,1,-2757,15,87,87,2,-2757
8572,24,20,-2757,-2757,-2757,47,-2757,34,3,20,20,3,11,-2757,11,-2757,-2757,-2757
8573,10,12,12,44,-2757,10,-2757,4,10,14,4,4,10,-2757,7,88,-2757,-2757
8574,-2757,38,-2757,1,-2757,60,-2757,-2757,-2757,5,20,6,12,23,8,46,-2757,46
8575,-2757,36,-2757,-2757,5,-2757,17,26,17,17,1,1,55,11,50,-2757,5,-2757
8576,21,4,6,-2757,4,32,49,4,4,4,4,4,6,4,13,6,17,21
8577,-2757,21,53,-2757,39,10,-2757,64,14,33,7,7,-2757,33,-2757,-2757,33,-2757
8578,-2757,25,-2757,-2757,-2757,56,-2757,25,-2757,5,5,9,-2757,3,-2757,-2757,11,-2757
8579,78,25,67,-2757,-2757,67,-2757,-2757,49,18,-2757,4,89,-2757,9,31,-2757,73
8580,5,32,45,-2757,-2757,45,52,52,5,32,11,1,5,-2757,87,43,-2757,87
8581,-2757,63,-2757,-2757,79,10,6,63,10,6,1,1,-2757,36,16,-2757,20,87
8582,-2757,-2757,-2757,-2757,16,-2757,-2757,-2757,-2757,9,3,3,-2757,33,-2757,-2757,72,-2757
8583,-2757,1,25,-2757,28,53,32,87,21,5,1,1,25,1,53,67,73,-2757
8584,-2757,25,18,-2757,-2757,24,-2757,-2757,4,18,3,2,45,32,18,-2757,25,4
8585,73,27,10,-2757,-2757,1,27,3,25,3,1,1,11,11,15,3,6,74
8586,-2757,5,-2757,-2757,37,8,39,7,29,5,1,1,-2757,5,8,-2757,32,31
8587,-2757,22,32,-2757,-2757,32,-2757,21,32,22,4,4,-2757,30,32,-2757,4,11
8588,-2757,1,-2757,-2757,13,21,-2757,12,21,6,1,3,-2757,1,-2757,-2757,-2757,-2757
8589,46,13,59,54,-2757,46,6,6,18,10,6,6,10,-2757,10,10,-2757,74
8590,-2757,13,62,-2757,-2757,48,-2757,-2757,35,5,19,5,19,21,16,-2757,-2757,21
8591,-2757,3,-2757,-2757,76,33,-2757,36,5,5,3,3,27,17,12,49,3,-2757
8592,-2757,15,-2757,-2757,-2757,-2757,-2757,-2757,-2757,7,4,4,-2757,22,24,-2757,87,4
8593,-2757,30,-2757,-2757,-2757,-2757,46,-2757,-2757,8,2,2,-2757,79,60,-2757,-2757,-2757
8594,-2757,18,-2757,-2757,40,10,33,16,10,25,4,3,10,16,73,-2757,28,-2757
8595,-2757,12,-2757,-2757,12,-2757,-2757,14,35,12,3,3,-2757,5,-2757,83,5,39
8596,-2757,1,12,68,-2757,88,-2757,58,3,1,3,1,-2757,3,16,33,24,-2757
8597,-2757,23,-2757,-2757,-2757,-2757,-2757,27,27,8,2,6,-2757,6,-2757,-2757,76,-2757
