CUSTNO,Monetary_가구인테리어/잡화_저가_증감여부_q2_q1,Monetary_가구인테리어/잡화_저가_증감여부_q3_q2,Monetary_가구인테리어/잡화_저가_증감여부_q4_q3,Monetary_가구인테리어/잡화_저가_증감여부_q5_q4,Monetary_가구인테리어/잡화_저가_증감여부_q6_q5,Monetary_가구인테리어/잡화_저가_증감여부_q7_q6,Monetary_가구인테리어/잡화_저가_증감여부_q8_q7,Monetary_가구인테리어/잡화_저가_q2_q1_로그변환,Monetary_가구인테리어/잡화_저가_q3_q2_로그변환,Monetary_가구인테리어/잡화_저가_q4_q3_로그변환,Monetary_가구인테리어/잡화_저가_q5_q4_로그변환,Monetary_가구인테리어/잡화_저가_q6_q5_로그변환,Monetary_가구인테리어/잡화_저가_q7_q6_로그변환,Monetary_가구인테리어/잡화_저가_q8_q7_로그변환
11062,1,4,3,1,4,3,1,-10.839930334509868,9.586530091096316,9.798133352052117,-10.475355141960891,10.366768379950853,8.136890470976535,-10.471827536873283
11063,3,3,2,2,3,1,3,11.518082125598061,11.740299140415079,-10.979361022206382,-11.147511410176397,11.888790756828163,-12.454373883041951,10.860058563170334
11064,3,1,4,1,4,2,1,10.977749408197312,-11.769318358986977,10.770351543089584,-10.770351543089584,12.170346313492962,-9.671809092325022,-12.08457056172351
11065,1,0,4,1,4,2,2,-9.343214418573742,0.0,10.254593677866847,-10.158799824611167,9.900851029959691,-9.306524515985132,5.3385361400377205
11066,1,4,1,1,3,3,3,-8.668170170434228,10.966512725672708,-10.605842037502057,-9.420794939558396,5.288796204821336,8.534439104585456,7.920989468341754
11067,1,0,4,1,2,4,1,-11.168276602630382,0.0,11.079787905399128,-10.905318240640991,-8.493898391389042,9.303738127584037,-9.709719853731045
11068,1,4,1,4,2,2,2,-8.55486212173413,8.862502911021897,-8.611912328185527,9.421194703763216,-8.734802829425188,-8.003288899249842,-7.3636927705615856
11069,4,2,1,4,1,0,4,8.612321868868959,-8.053661262526742,-7.764173782675202,10.894568933503972,-10.894568933503972,0.0,6.664017564924969
11070,4,1,3,4,2,3,1,9.230271583599707,-9.21516974399893,-2.1189644505621774,10.183939031940808,-8.351431639533708,9.674084121070855,-10.62597417051379
11071,2,1,4,1,4,1,4,-11.273633302888955,-11.181171689943621,10.859659856868385,-11.007959858280483,10.5631995611075,-10.641627073426106,10.733497239598057
11073,3,3,3,2,1,0,4,9.102623422383465,9.602263187834948,10.653405047623531,-10.54472758435754,-10.608817928107921,0.0,10.896865761470249
11074,0,4,3,3,1,1,0,0.0,9.44092498310531,8.936182873594735,8.65907487374319,-9.926113792958034,-8.612321868868959,0.0
11075,4,3,1,4,3,1,4,10.914743282401535,11.03679370033202,-11.643667794824216,10.896193514022704,10.45245703014048,-11.400606912801145,11.132137949964761
11076,2,2,1,4,1,1,4,-9.70637269600429,-9.341482882059834,-9.267920817946925,11.398426626571764,-11.098768034229494,-9.832021331967095,9.563481012616714
11077,4,1,4,1,0,4,1,8.811139934239744,-8.811139934239744,8.178148734045607,-8.178148734045607,0.0,10.70821035213027,-10.635633277228958
11078,2,1,0,0,4,1,0,-9.659225613916846,-9.3053781197023,0.0,0.0,9.690611445978726,-9.690611445978726,0.0
11079,4,2,2,3,4,3,4,12.029980166896653,-10.646804223577904,-11.15180557486354,9.727016244812903,12.573142173217763,10.519921352370202,13.97035897126917
11080,4,1,3,4,3,2,3,11.411606897579732,-11.396142455723819,8.465323889498354,11.377162029852558,11.090121654880722,-11.397266220472023,9.857974264272446
11081,1,4,4,1,4,3,4,-11.192311013482033,10.862057046233291,11.576070411191523,-11.941428673084507,10.184482393250375,9.563100452434073,11.519843621533385
11082,2,3,2,4,1,3,1,-7.907054617126849,6.995390862580403,-8.17268215994461,10.963010782277323,-10.82576947258024,9.047865860244759,-9.570420054780245
11083,1,4,4,2,4,2,1,-10.503460156587218,9.324085932847215,11.006507486072719,-10.609815679172044,11.381037509470735,-9.944821661638676,-11.297519388441508
11084,4,3,1,1,4,3,2,10.042494759717915,9.134021721800366,-10.37996152316067,-3.6922402490701582,10.699076123696205,8.364336094193007,-9.087533443501703
11086,4,4,2,3,3,2,2,9.791380742727894,11.269114574044156,-8.618104246072757,9.708835461232741,11.505894294712808,-9.41869110222491,-11.549065725903693
11087,1,3,1,4,2,4,2,-9.445684160188517,8.2139244816014,-8.942534726312456,9.863054380930986,-9.350994463468089,9.953186163209145,-9.453235424538292
11088,3,3,1,4,3,1,0,9.67039856081116,7.698531613331712,-10.56105625275989,9.873806615882643,8.850417938037685,-10.180793810897125,0.0
11089,3,2,4,2,2,2,3,9.918923660189522,-8.534687980927748,11.84415404166203,-11.47576538568669,-10.759306578641427,-9.663990283539299,9.845571428445629
11090,3,2,3,1,1,4,2,8.261988622273064,-8.623987218969543,9.528541972234798,-10.281474929356275,-9.50253356098855,11.610175333783952,-10.427730338648377
11091,1,2,2,3,4,2,2,-11.72837485292902,-9.992124565664797,-9.377093240875269,7.590908754106644,11.088979442581772,-10.408298896276756,-9.17344185259044
11092,1,3,1,0,0,4,1,-10.808510752838155,9.397311483618283,-10.035918696750855,0.0,0.0,9.772020071178428,-9.772020071178428
11093,4,1,3,1,4,3,2,11.386366649748023,-11.43052826713866,8.257936885357582,-10.504690367268488,10.327445305863849,10.562829555100329,-10.742566514370333
11094,2,3,2,3,2,2,2,-10.809355573502973,10.50899124782345,-10.63025390905659,10.98215651701312,-10.529992169859964,-10.857509107673575,-10.237838537447123
11095,3,2,1,2,4,4,1,9.450449086111815,-9.061284485368843,-10.389811838013925,-6.466712169895376,10.993877440138368,12.031972517275088,-12.105403188121103
11096,3,1,4,2,2,1,4,11.351996309262834,-12.258350701215326,10.904057593365945,-9.903632595448201,-8.546953765200724,-10.873922045718297,10.830974928824526
11097,2,3,2,3,2,2,1,-11.424140327094253,10.325942917012028,-10.427292717786443,9.84464360116532,-10.289950185535584,-8.972570163064947,-11.454512312200908
11098,4,4,1,0,0,4,4,9.200027707755748,10.10995198368732,-10.448218347898596,0.0,0.0,8.987649394989198,10.307584952352105
11099,2,2,4,1,3,1,4,-7.173310372082649,-7.852359479503016,11.817375313590311,-11.808674089020883,8.806156585459554,-9.756420724313283,6.664017564924969
11100,4,1,4,1,4,3,1,9.947188931012906,-9.947188931012906,8.704126982877714,-8.704126982877714,9.641824374882903,8.14214835729593,-9.636168618843376
11101,3,1,4,2,3,1,4,11.443191651906117,-12.70942812212824,12.770738537859557,-12.371430426044153,12.207835716549909,-12.549779627355328,12.435842781492338
11102,1,1,4,1,4,2,2,-11.080144373356372,-10.26006410401168,10.326335146114479,-10.326335146114479,9.710812916064123,-7.086634508653367,6.505501912503026
11103,2,4,3,1,4,1,3,-8.821290990976221,10.455873623703585,11.284946406773676,-11.58603611776568,11.67402196607885,-11.382175170108138,10.55685928807719
11104,1,4,1,4,3,1,1,-9.690250538548527,10.476847621506375,-10.340748870177686,9.362557874856895,9.560410999707642,-10.345405662405353,-7.47663326032239
11105,3,3,2,1,4,3,2,10.244881178168443,10.986372746033751,-12.039963889694917,-12.65874722555768,10.482372876329942,10.425953468846869,-9.910909603260867
11106,1,3,3,3,4,2,2,-11.856380518471994,9.844241830010064,8.9386216701133,-7.476564146084734,11.95171336847763,-11.587506466949916,-10.577334544390544
11107,2,3,2,3,4,2,2,-9.084949058022993,9.435985273856254,-9.74021284488294,7.101370666606545,10.418800032543018,-10.34579437513629,-8.866880073229026
11108,1,4,3,2,1,4,2,-12.191723288789591,12.338378132448597,12.034095989855286,-11.808069534731683,-12.593857040683123,10.471827536873283,-10.002389833094249
11109,4,4,2,1,4,1,3,10.273664680048608,11.268426898696994,-10.95021679362864,-10.858510806537128,9.233443072478275,-8.954329493792239,8.29988774354535
11110,4,2,2,4,3,3,2,11.269939318299704,-9.806322060615454,-10.329969594095703,12.12756222184139,6.1250719200937125,12.181830709783615,-12.230486581290858
11111,4,3,4,1,1,0,0,9.817894337830975,9.139205711139192,11.086455753922115,-11.365669237215187,-9.237863631483782,0.0,0.0
11112,0,4,1,0,4,1,0,0.0,9.373271893100762,-9.373271893100762,0.0,9.200027707755748,-9.200027707755748,0.0
11113,0,0,0,4,2,2,1,0.0,0.0,0.0,9.467029571169983,-8.840959201604159,-6.611367037469256,-8.411487962379013
11114,4,4,1,1,4,1,4,8.777808566950462,10.611217916077617,-10.485827804908519,-9.068351947398156,9.539610808457109,-9.323593436264675,11.264255105782363
11115,1,0,0,4,2,3,1,-11.180800254549796,0.0,0.0,9.41341274112519,-6.185976864322114,8.234770989764293,-9.444584934717888
11116,1,4,3,3,2,1,3,-10.55292710035677,10.161682907880031,9.35209155311036,6.178166088954683,-9.779181661156391,-9.494781883954037,7.5909789236901455
11117,4,2,1,4,2,1,4,11.356413973635316,-10.608227276265294,-10.631393735587103,11.19376388133,-9.725984759920859,-11.233919051897551,8.437909617126152
11118,3,1,4,3,1,4,2,8.138163673462996,-8.371507256386087,10.24896932004353,-7.243658103123186,-10.241104124485913,10.06637659028983,-9.20223368533072
11119,3,4,1,4,4,4,1,8.861051164112347,11.015233513261066,-11.181489625498076,9.247912994484755,10.145103354136834,11.375219537027837,-11.544991740573028
11120,2,1,4,1,0,0,4,-9.25993835629177,-8.76869861178631,11.514193476188755,-11.514780985955728,0.0,0.0,10.27098691535858
11121,4,3,1,4,2,1,4,10.462012519784276,8.48917902303115,-10.606059613353802,10.912435187660442,-9.829175480704269,-10.900644616270817,10.714547907904889
11122,1,3,2,2,2,4,1,-11.208210764905234,9.250361345910926,-6.898639983610142,-7.842002915048761,-9.205627603983077,11.138950932475051,-11.245002174009715
11123,4,1,4,1,4,1,4,10.809384787641145,-10.714661368096408,10.33364979394663,-10.120223345206577,11.138818786536708,-11.279380838500439,11.553099475014863
11124,4,1,2,4,2,1,1,10.633211090069985,-10.632317869200898,-7.773696689691669,10.406398335767333,-9.448229601765762,-10.064991201645544,-8.744112479464038
11125,3,4,1,1,3,4,2,8.853800407806037,12.451424349006842,-12.360472668603942,-11.340897872889228,10.300741605452801,11.75926197570059,-10.90113395090162
11126,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11127,3,2,2,2,2,3,1,12.291062621674033,-11.71265428333562,-12.036288659466166,-11.533832280120286,-10.981651300589695,11.07764432241463,-11.31485577141517
11128,3,2,3,2,2,3,2,8.425042238955047,-9.95689502751146,11.27567287587296,-11.012012169372136,-10.447634885319435,11.800195795035627,-11.458377301854897
11129,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11130,2,3,2,3,3,2,1,-9.029188747182836,10.796721410228823,-10.823666439930875,7.787472347303694,8.338619735366967,-7.798258259542409,-10.530395809190658
11131,1,4,2,2,3,2,2,-11.492980511170689,12.792598276046716,-10.836771962881956,-12.210701457177018,12.025986586918833,-10.540761900617735,-11.04947004796943
11132,4,1,0,0,0,4,1,8.612321868868959,-8.612321868868959,0.0,0.0,0.0,8.680209673868447,-8.680209673868447
11133,3,2,1,1,4,4,3,11.053946548830318,-10.955663647577927,-11.360246758814965,-8.049354460615683,8.794613116672727,9.7304924094513,8.922384073107207
11134,2,4,1,4,1,3,2,-8.561152969929726,12.082187659675348,-11.779113609859458,12.18217123036431,-12.08436834130444,10.672748120400007,-11.094070772292957
11135,3,2,1,4,2,2,1,10.300126845739982,-6.718853082364071,-10.938475744947631,11.663599634984877,-10.735075069516474,-9.36472185460174,-10.803335537953773
11136,1,4,4,3,2,3,1,-11.997014984432045,9.373271893100762,11.577711287209011,11.952712988334971,-11.383566860388065,12.331969899644292,-12.772739187337574
11137,1,4,1,0,0,4,3,-11.266073460347341,10.84996529889927,-10.968543148191719,0.0,0.0,10.875058550885665,10.959886201114461
11138,2,2,3,1,4,3,1,-10.264841925765934,-9.450762675056025,9.965633925269241,-10.185940388338286,11.484981339561557,9.641542797108144,-11.296155314431008
11139,3,4,1,4,1,4,2,8.592065674418079,10.844096508907743,-11.227934490532212,9.94101201766162,-9.768008369970884,9.044375489219114,-8.27960311802454
11140,1,3,2,1,4,2,1,-11.40553382139774,10.261717383049335,-9.69211085667998,-10.098296578124566,10.770841861877539,-10.247933383983437,-10.086178384560695
11141,1,4,3,1,4,1,1,-10.556175529609067,11.103086055935782,8.358050698291322,-11.165338494311746,10.359630898129737,-10.015925349441329,-9.124834497984514
11142,1,4,2,2,4,1,0,-11.544244600967843,10.057155166525256,-8.980059086329835,-7.724113295319254,11.73996468821414,-11.841369318528603,0.0
11143,4,3,1,4,2,2,4,11.536459100013317,10.392350495440748,-11.58839462947644,11.182219912841846,-10.928406769264662,-8.641863321930265,11.629709335177644
11144,4,1,4,3,3,1,4,10.710962833449905,-10.991702976270437,7.761778818493941,6.643115958184962,5.221646367400231,-8.083624334215044,8.257287878783242
11145,2,2,3,1,3,1,4,-11.517338500550625,-9.832525543491052,11.819046633069087,-12.243641717756601,8.849133748256783,-10.401927842035967,8.330688596160897
11146,2,2,4,1,3,2,3,-12.397696040592884,-11.343206005588353,13.137705205068572,-13.051313554094524,11.34754870107451,-10.861303972287052,11.512486368440587
11147,3,3,4,1,1,4,1,7.793017833656838,9.074087700956273,11.18900743079294,-11.273570139245063,-9.430277418020209,10.844532578470654,-10.896539107050758
11148,4,1,4,1,0,0,4,10.863954630190754,-10.694185661570291,10.630821122236435,-10.92543861233171,0.0,0.0,11.70359014080834
11149,4,2,3,3,1,0,0,7.745072397464158,3.8188416437275516,6.65680422737017,6.930472237336843,-8.331766720846607,0.0,0.0
11150,0,0,0,4,1,0,0,0.0,0.0,0.0,10.608817928107921,-10.608817928107921,0.0,0.0
11151,2,2,1,0,4,2,1,-9.521673790759573,-7.049118009894393,-9.300707595455785,0.0,7.696303876575843,-6.930831601456994,-7.071451192317048
11152,1,4,4,1,0,0,0,-9.247912994484755,9.903865157988651,12.175120980837722,-12.273315508309775,0.0,0.0,0.0
11153,1,4,2,1,3,2,4,-12.46106275023398,11.906401679142906,-11.07940058941301,-11.61270468003298,9.730386021680738,-10.435350040984469,11.566399697277529
11154,3,1,3,2,1,4,1,9.57320242144572,-11.66465066688627,9.284682152044422,-8.475208358019565,-9.835656852938662,10.972389629937286,-10.51106448180952
11155,2,3,2,3,2,3,2,-9.227432102025682,9.887189211086307,-10.803153057022056,10.919517415510343,-10.526507318956751,9.780677562983254,-9.498148215056922
11156,2,1,3,2,4,1,4,-10.325573000840924,-11.720003881132072,9.858671745003347,-9.938854188642566,11.397372387508513,-11.60688087764213,10.757106596517822
11157,0,4,1,3,2,4,1,0.0,10.435855913823913,-10.12958265524806,9.539452213859564,-9.555265023577217,9.841567186186474,-10.103977392432759
11158,4,4,1,1,1,4,1,10.28288714620021,12.776738742191448,-12.650484003516771,-11.012269672944322,-9.42319953992066,10.329311636404267,-10.049197520815444
11159,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11160,0,4,1,0,0,4,3,0.0,7.764173782675202,-7.764173782675202,0.0,0.0,10.009808711428041,9.68721935451522
11161,0,0,0,4,1,0,0,0.0,0.0,0.0,3.0802456473944497,-3.0802456473944497,0.0,0.0
11162,0,4,1,4,2,4,1,0.0,10.836461996097363,-10.836461996097363,8.737151576955545,-7.513012290429157,12.617587925163255,-12.542540360245203
11163,3,1,3,2,3,4,2,10.561502388898031,-11.632086866302798,9.904988117215039,-9.37712917239674,10.171552470650319,11.808572257051177,-11.565994061998216
11164,3,1,2,4,1,3,2,11.430719939129467,-11.783052544481595,-9.817452259931725,11.58335316675866,-11.279987726506972,11.069468567491226,-8.895144168299167
11165,3,4,1,0,4,1,4,9.056122191339291,10.952250982787948,-11.317679636971503,0.0,9.824135105877371,-9.824135105877371,10.644313644882045
11166,4,2,3,3,1,3,3,10.553429874473434,-10.14256352707934,10.693687449591243,11.206700934944362,-11.483863314634545,7.915892625070901,10.792178167837696
11167,4,1,4,2,1,3,1,12.60264477756063,-12.60264477756063,11.959062505382622,-11.017332425050405,-11.178839447841476,8.650852791733522,-10.146784119261085
11168,3,1,4,2,1,4,1,9.672630021496527,-10.077154318850091,11.718508789543533,-11.242263467090497,-10.527156696057919,11.346772169079685,-11.47788565320447
11169,0,0,4,1,4,4,2,0.0,0.0,12.49609216078697,-12.398238158971955,11.016221837661941,13.898037359811495,-12.086077512067527
11170,4,3,2,2,1,4,2,10.448636316555831,10.30842561097657,-10.171218558229809,-9.722886971765789,-10.29165464509734,10.471827536873283,-7.455383032457013
11171,1,0,0,0,0,0,0,-3.968580447356679,0.0,0.0,0.0,0.0,0.0,0.0
11172,3,2,1,4,1,4,3,9.44683596237388,-9.500456020071947,-10.289111578292461,10.837071539817426,-10.837071539817426,9.320929978800093,9.563179980309187
11173,3,3,1,4,1,1,4,10.166113595534576,10.695998235264708,-11.224356838267648,11.655439967440213,-11.917212762280878,-6.57331730447906,10.896865761470249
11174,3,3,2,1,4,3,2,10.880535235476145,11.051283781387925,-11.474069367737956,-12.117041154117025,9.466632723865736,8.176583076951362,-7.599482362956581
11175,1,4,1,3,3,1,0,-11.341542747885606,11.400029711176513,-11.110372366695884,9.992793753777725,7.582521317040649,-10.742771430623902,0.0
11176,4,2,1,4,1,4,1,11.727451212477407,-11.398414502879293,-10.91837443837328,9.671922051405744,-9.697014319598713,11.301821122608658,-11.256689143613578
11177,3,1,3,2,4,2,3,11.457244988528654,-11.78289728286486,10.19762910270854,-9.704154463921148,11.372410249193422,-10.676537915030428,10.086222148659985
11178,1,4,1,4,2,1,2,-9.652951585282034,9.964158196934914,-9.967485461052584,11.037294680060675,-9.58333388878711,-10.767079890231203,-4.37993177020591
11179,2,2,1,4,3,1,4,-10.072776138513062,-9.123177266351345,-9.396491106872343,8.925827408592955,8.601627238126895,-9.439000556953658,9.47801048960277
11180,2,2,3,3,2,3,1,-11.1176476691797,-9.538781034393951,9.788703000142984,8.634198251647392,-9.284830013579967,8.476343080882492,-10.949070890144256
11181,3,2,1,4,3,2,4,11.9527802611513,-11.671395695308872,-12.098666000146236,12.294711509368126,11.608944671948818,-12.29146665892782,12.92243300722307
11182,4,1,2,3,3,3,1,13.018631770350714,-12.933849513415787,-10.340967511053437,9.190737674647902,10.665722909170869,10.9743967467107,-11.829529903569718
11183,3,1,4,4,2,3,3,9.740314547885866,-11.327535122230115,10.039413538986361,10.896300631620086,-10.444110805794265,10.19291524639942,11.294615679754466
11184,3,2,1,4,1,4,1,9.65802745745014,-10.017839248362318,-9.684403601917698,11.530208891774924,-11.530208891774924,11.922638733907363,-11.56402131505771
11185,2,3,3,3,2,2,3,-9.543540010904094,8.65965466132795,10.81081626030736,9.418256813377381,-10.594598104399646,-9.337385373570028,10.899447566593228
11186,2,4,1,4,1,4,1,-8.559246860227482,10.555201969361992,-10.391667828419783,10.607415707586345,-10.664629617539422,10.476882517774298,-10.693364178466544
11187,2,4,4,1,1,4,3,-8.216212479392759,10.05443525085797,12.057579907024767,-12.201156501296305,-6.946194338049723,7.764173782675202,8.453513235040095
11188,4,1,4,1,1,4,1,10.357664016435576,-10.361941323462103,10.979573995321152,-11.225719606110719,-4.652232570194825,7.788856037154539,-7.788856037154539
11189,1,4,2,3,2,2,3,-12.074606284832406,11.392398149593207,-10.525614844442195,11.00003957716215,-11.381296720783277,-8.439019101519696,9.903910428306752
11190,1,4,4,2,2,1,4,-11.119633672917919,11.70183783049222,12.960203496764795,-12.040721153578524,-11.705277726467221,-12.402665563342254,12.559524470454413
11191,0,0,4,1,4,1,1,0.0,0.0,10.284445605855629,-10.284445605855629,8.1016174718782,-8.027616820801592,-5.465403527103898
11192,1,1,1,4,1,4,1,-11.824029606985022,-10.089112439543559,-8.974014028977535,11.391044199363515,-11.4338787767445,10.471827536873283,-10.291318714985902
11193,2,2,1,4,3,3,1,-11.074253075902359,-9.090829047742526,-10.800397086068775,10.36717118294698,11.045049816980809,-8.169193819613012,-11.27824530857073
11194,2,2,3,1,4,2,3,-8.171774629742321,-8.277886495791337,8.85770587163231,-9.436056273245066,10.283037379808459,-7.22140328280018,10.659312971180091
11196,4,2,1,4,1,4,3,11.634548886412608,-10.841085018870332,-11.139724922204692,10.871931408136168,-10.853718367324191,8.617693439603377,9.689210272857249
11197,4,2,2,3,4,1,2,9.082257301594899,-7.977118099870726,-7.0809700760377705,7.930130774733727,10.627123853231613,-10.602615123431782,-7.95119768312767
11198,3,1,4,1,4,2,1,9.585761257100092,-10.93227680776704,10.49566234338312,-10.632948860367971,10.78971297705653,-10.420730919707971,-9.629803428226811
11199,0,0,0,4,4,2,4,0.0,0.0,0.0,8.01027441012619,10.628718289115557,-10.197157159959863,11.190574131997066
11200,4,1,3,3,1,4,1,11.157702179933688,-11.143769241256638,8.020348679155678,7.794235755701453,-8.819735604214108,11.139702974029383,-10.96100814387623
11201,4,1,1,4,1,4,1,10.1206922340621,-9.745939662512239,-8.667596968669969,10.613045825558416,-10.660045884516649,10.670673288134099,-10.670673288134099
11202,3,3,1,3,4,1,4,8.325053910752464,7.997245413275605,-9.150747619109177,5.864221217861868,9.612486554109882,-9.70946155178589,8.385092851753672
11203,1,3,2,3,1,4,2,-10.146263951223606,9.074995917246236,-8.794238487825435,8.861932502937242,-9.653345997928549,9.6807341018772,-9.1844785756478
11204,1,4,3,2,3,3,2,-11.008334824811614,11.087906650901827,-5.979457982913164,-9.433282219125742,10.396230206081079,10.3898201421688,-10.125819373059777
11205,3,3,2,2,3,2,4,9.0765458699063,10.525257403371942,-11.500916448643467,-10.59403064228053,10.42591907153021,-9.635404838689219,11.832266633565888
11206,4,1,4,4,1,2,3,11.34651932116293,-11.34651932116293,10.651748446806609,13.65659498845832,-13.397271700806284,-11.793504571908816,9.823183333526233
11207,4,2,2,1,3,3,3,13.155256665839973,-12.234495780127011,-11.78578759445977,-12.06995976148495,10.458929363805993,10.623978394550686,10.832342212102553
11208,2,3,1,3,2,4,2,-11.613651275407944,10.923632302827869,-12.078836558935029,9.625243452832402,-10.41596790627043,11.30201803681963,-9.312267785927952
11209,0,4,1,2,1,4,1,0.0,11.131059492370978,-11.09605415921808,-7.178463161262901,-6.946194338049723,9.150149582795196,-8.745933226975582
11210,1,4,3,1,4,1,4,-10.90796601609614,10.70821035213027,8.223942338368117,-10.547124914968336,10.983493631843656,-11.145851250258849,10.57478929842374
11211,2,4,1,1,2,4,1,-4.210461807180387,11.87011959754915,-11.519805384612331,-10.583455592700258,-7.599378614100169,9.791751675648573,-9.710403325714196
11212,0,0,0,4,1,0,0,0.0,0.0,0.0,9.955899918452516,-9.955899918452516,0.0,0.0
11213,3,2,3,1,4,2,2,10.24574917737746,-10.116449594569696,10.89060012103924,-11.504730142980446,10.239296638046376,-9.174971741409724,-8.586864257726834
11214,1,1,1,4,3,4,3,-11.8991076991366,-9.722638791865535,-8.862502911021897,8.999478799866464,6.173830168726547,9.681618778105715,10.53760323827523
11215,2,1,4,1,4,3,3,-11.556030011973672,-11.320202327792888,9.596665567619569,-9.596665567619569,10.740393359649861,11.098770544504802,11.218279423270806
11216,2,1,4,1,4,2,1,-10.56641629788116,-9.963024104901974,11.551518728733798,-11.29274116141242,11.641819648833232,-10.22154908521091,-11.36872933027394
11217,1,3,3,2,4,3,1,-9.410305109795347,7.6930223938992235,7.610966963782155,-8.611787216105652,9.115150390125779,6.434815065182116,-9.459442573863697
11218,4,3,4,2,1,4,1,10.136495268321516,9.03884341929673,11.146345718413981,-11.015830650649058,-10.649023375294139,11.659651270962737,-11.659651270962737
11219,1,2,3,2,1,4,1,-11.420428013548854,-5.987933041304589,10.649980804108457,-9.84862950030869,-10.96716424171568,12.088337896936723,-11.912309989645369
11220,1,0,0,0,4,3,1,-8.358888944881471,0.0,0.0,0.0,8.794613116672727,7.4032989902184205,-9.016633362043478
11221,1,1,0,0,4,4,1,-9.00989638048194,-7.696303876575843,0.0,0.0,8.794613116672727,10.030433566492535,-9.974774426843034
11222,1,4,1,4,1,4,2,-9.900844966340966,10.762746700266064,-10.552368805740025,10.249655733849709,-10.70179219181553,10.542594672630738,-9.43640028702786
11223,4,3,4,1,4,2,1,9.285177268176138,6.901211234143075,11.683427316193612,-11.69505260002327,10.92188762264283,-8.770835671094792,-10.691348394894733
11224,1,3,2,1,4,1,2,-10.707207340078847,9.140655817269868,-8.815573301252616,-9.41009355141899,11.52450055072706,-11.476850614780618,-7.7698735507047
11225,4,1,4,3,2,1,4,11.810657265094195,-11.775079156568967,10.391486961226093,10.39949563468727,-8.127054975679524,-11.108660768894993,12.929431249415822
11226,1,4,3,1,4,2,4,-10.211027758513385,10.82949346432737,-4.4150603843769884,-10.827874212566512,9.998479832298177,-8.808948676754282,11.06523767117059
11228,4,3,1,4,1,0,0,10.369350180399937,9.668562646694173,-10.943901674244747,9.653345997928549,-9.653345997928549,0.0,0.0
11229,2,1,4,3,3,1,4,-10.20185951868151,-10.549430807619938,10.68511095935333,9.783793754236381,10.949566982118197,-11.729150383211204,8.42933928032518
11230,1,4,1,1,0,0,0,-9.122650328958608,11.434309026391492,-11.352426673609845,-9.265525061482306,0.0,0.0,0.0
11231,3,1,4,1,1,3,4,11.222539277512787,-11.679589006962356,10.731973564998542,-10.620730383496678,-9.769112701478758,2.532772475401931,10.550998330278436
11232,2,3,2,3,2,2,2,-7.288411928506431,9.10626235354269,-9.337747535941295,8.982591099472003,-7.4772610980194125,-8.031724685155648,-7.773696689691669
11233,2,3,2,2,2,2,3,-9.757642037333605,10.364361246429045,-9.663348306134674,-9.3194843809417,-9.153335748551664,-9.697691041921352,8.405949577912551
11234,1,4,3,1,4,2,3,-10.644085211099092,11.81771288626486,11.528824720171102,-12.361372553046795,9.925669313834396,-9.418466695219145,9.990122741287449
11235,3,3,2,3,3,2,3,12.068963306995398,10.802375877158777,-11.934976599309065,11.01937182610708,12.197013106658826,-11.068128636621708,13.60214589032634
11236,2,4,1,4,1,3,1,-5.83565174036721,9.902957379885404,-10.009808711428041,10.423419735688865,-10.287042041577507,7.411968185109614,-8.69015832238914
11237,1,1,4,1,4,1,4,-11.974248150418758,-10.291041638484556,10.705007398985343,-10.74798598987233,10.29774954670252,-10.4043823674235,9.963435678862247
11238,3,3,2,1,4,4,1,7.109410645542446,7.2510777594475435,-6.678289995257211,-7.964252514454759,7.723833863671439,9.289564774498553,-9.231104036206217
11239,1,4,1,1,4,2,1,-8.044164893954186,10.95629830957781,-10.663260110546846,-9.585971009200943,9.988429955727375,-9.111960044939817,-9.450226640518052
11240,2,1,4,1,4,3,3,-9.324658805465301,-8.919758430379847,7.915868682376786,-7.915868682376786,9.285177268176138,7.626885849482037,8.97646915060078
11241,4,4,1,0,0,4,1,4.709170105432302,11.059723170682771,-11.061451723787583,0.0,0.0,11.144758137407253,-10.932617988084745
11242,2,2,2,2,3,1,0,-10.219752961569228,-9.495691664858407,-9.652368464385843,-6.9188638077223255,8.15468659715079,-9.400680032757835,0.0
11243,1,4,1,0,0,0,0,-12.409406395077582,12.3176303759293,-12.3176303759293,0.0,0.0,0.0,0.0
11244,2,3,1,4,3,1,0,-9.998056893342468,11.029583377110884,-11.595655179110615,11.290347357986567,8.285568675325704,-11.338696688234545,0.0
11245,1,2,2,3,3,2,2,-11.30700539550816,-7.84834137951159,-8.978535679217785,10.549388695806716,11.092769816560823,-11.124180189283981,-10.597874108118589
11246,3,1,1,4,3,1,4,10.229849585552516,-10.48512084931185,-9.373271893100762,8.044164893954186,8.12387796303076,-8.777808566950462,9.496029237044029
11247,4,1,1,4,3,2,3,12.500537550778615,-12.327980916000595,-11.083390105640555,11.87971244713242,-8.251951190415967,-11.382267583867371,11.184964815603577
11248,1,0,4,3,2,3,2,-8.89127932645719,0.0,9.606720542700279,10.00789022446798,-9.958500258847684,7.516606120940407,-6.563596109463321
