CUSTNO,Monetary_가구인테리어/잡화_중가_증감여부_q2_q1,Monetary_가구인테리어/잡화_중가_증감여부_q3_q2,Monetary_가구인테리어/잡화_중가_증감여부_q4_q3,Monetary_가구인테리어/잡화_중가_증감여부_q5_q4,Monetary_가구인테리어/잡화_중가_증감여부_q6_q5,Monetary_가구인테리어/잡화_중가_증감여부_q7_q6,Monetary_가구인테리어/잡화_중가_증감여부_q8_q7,Monetary_가구인테리어/잡화_중가_q2_q1_로그변환,Monetary_가구인테리어/잡화_중가_q3_q2_로그변환,Monetary_가구인테리어/잡화_중가_q4_q3_로그변환,Monetary_가구인테리어/잡화_중가_q5_q4_로그변환,Monetary_가구인테리어/잡화_중가_q6_q5_로그변환,Monetary_가구인테리어/잡화_중가_q7_q6_로그변환,Monetary_가구인테리어/잡화_중가_q8_q7_로그변환
11069,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,12.009114136559607
11070,4,1,0,0,4,1,0,11.617707552191568,-11.617707552191568,0.0,0.0,11.503223221054444,-11.503223221054444,0.0
11071,1,1,4,2,1,4,2,-14.054515715453121,-12.574927028550034,13.938895922273675,-13.250193261406615,-13.241286155798981,11.723545256323861,-11.259185899779819
11073,0,4,1,0,4,1,0,0.0,10.108424421367191,-10.108424421367191,0.0,9.113726803057672,-9.113726803057672,0.0
11074,0,0,4,1,0,0,0,0.0,0.0,11.89386670022401,-11.89386670022401,0.0,0.0,0.0
11075,0,0,4,1,4,1,0,0.0,0.0,12.013054449828116,-11.869339268626485,12.363517260913188,-12.45362286806324,0.0
11076,0,0,4,3,1,0,0,0.0,0.0,11.065386984277986,8.964578398723315,-11.180804385991852,0.0,0.0
11077,0,4,1,0,0,0,0,0.0,9.695011999680302,-9.695011999680302,0.0,0.0,0.0,0.0
11078,1,0,4,1,0,0,0,-11.777095479707917,0.0,11.683303532407653,-11.683303532407653,0.0,0.0,0.0
11079,0,0,4,3,1,0,0,0.0,0.0,11.39562427110497,9.8642620716286,-11.591379900938094,0.0,0.0
11080,3,1,4,3,1,3,2,9.7370122113745,-12.493033400233754,13.732379191272063,13.26481080874117,-13.918683832462557,12.85322775917168,-13.074517590142728
11081,1,2,4,3,3,1,4,-12.074315027765785,-10.364656112851913,11.609960309460387,12.600900436630548,10.727600793526358,-12.973778759330505,12.460973964403815
11082,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11083,4,2,3,1,4,2,1,12.002871573289571,-11.28829349325966,11.057138590788611,-11.896395129324388,12.406835394670113,-10.662301316766584,-12.214800065557109
11084,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11086,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11087,0,0,0,4,1,4,1,0.0,0.0,0.0,8.616022285135697,-8.616022285135697,10.670790332480497,-10.670790332480497
11088,0,4,1,0,0,0,4,0.0,10.997879897311357,-10.997879897311357,0.0,0.0,0.0,11.273928791307409
11089,0,0,0,4,1,4,1,0.0,0.0,0.0,9.309078871840306,-9.309078871840306,12.653330091754516,-12.653330091754516
11090,4,1,4,4,3,1,2,10.712924450174764,-10.712924450174764,10.942156395598165,12.045957012248927,12.329011224182986,-12.954846650768522,-9.36491737073065
11091,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11092,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11093,0,4,1,0,0,0,0,0.0,12.240225039490623,-12.240225039490623,0.0,0.0,0.0,0.0
11094,1,0,0,0,0,0,4,-12.521447174426902,0.0,0.0,0.0,0.0,0.0,12.140675836453864
11095,3,1,3,3,2,1,4,14.487713690927814,-14.778267063187387,11.659811121205585,12.224566980095737,-11.912779201598145,-12.456767849642182,12.06824431020928
11096,1,4,2,2,1,4,1,-12.554364514728313,14.119704195644852,-11.315568234632698,-13.57897230535038,-13.160413578407276,13.40764554366128,-13.40764554366128
11097,1,0,0,0,0,0,0,-13.396645364084844,0.0,0.0,0.0,0.0,0.0,0.0
11098,4,1,0,0,0,0,0,9.123776037475904,-9.123776037475904,0.0,0.0,0.0,0.0,0.0
11099,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11100,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11101,2,1,4,2,3,2,4,-11.300006077769252,-14.091527752426103,14.467390161310766,-14.058833043481973,12.89142373107245,-12.457397188651013,14.436877728827106
11102,4,1,0,4,1,4,1,11.05375390215171,-11.05375390215171,0.0,12.056264992103284,-12.056264992103284,12.94893832190366,-12.856666149901521
11103,4,3,1,4,1,3,2,12.070214746353795,12.29017534213721,-12.879375354751554,14.316158170368235,-14.221068179360632,9.867662597836967,-11.140406885117537
11104,0,0,0,4,1,0,4,0.0,0.0,0.0,12.294674783536081,-12.294674783536081,0.0,13.14116689398263
11105,2,1,3,1,4,3,3,-14.045680410617386,-13.790242331638472,12.496718924306371,-13.20571211071867,11.55060098692839,10.566633633080121,11.98678485302812
11106,0,4,1,0,0,0,0,0.0,9.289577686068375,-9.289577686068375,0.0,0.0,0.0,0.0
11107,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11108,3,1,0,4,1,0,0,12.292324593531546,-13.015550735558929,0.0,12.4108848131694,-12.4108848131694,0.0,0.0
11109,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11110,0,4,1,4,1,4,3,0.0,9.289577686068375,-9.289577686068375,12.009281167730586,-12.009281167730586,11.235408647360183,10.528932383716194
11111,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11112,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11113,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11114,0,4,1,4,1,0,4,0.0,12.49629228387173,-12.49629228387173,9.680614311269519,-9.680614311269519,0.0,12.518921584528252
11115,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11116,0,4,1,4,1,4,1,0.0,11.22102010119043,-11.22102010119043,10.373730249787483,-10.373730249787483,11.640869355964284,-11.412993291372931
11117,1,0,0,0,0,4,1,-11.850597397559998,0.0,0.0,0.0,0.0,12.11146474330907,-12.11146474330907
11118,1,1,4,1,0,0,0,-13.182641074469574,-11.83969257267303,11.842573765424834,-11.842573765424834,0.0,0.0,0.0
11119,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11120,4,1,0,0,0,0,0,9.816868695473662,-9.816868695473662,0.0,0.0,0.0,0.0,0.0
11121,4,2,1,0,0,0,4,11.137250346754154,-10.50012229797258,-10.384789586526542,0.0,0.0,0.0,12.024227683042636
11122,0,0,0,4,1,0,0,0.0,0.0,0.0,11.78553428382916,-11.78553428382916,0.0,0.0
11123,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.698807589198085
11124,3,1,0,4,1,0,0,11.548874467388158,-12.889510009024685,0.0,11.506222914414503,-11.506222914414503,0.0,0.0
11125,4,1,4,1,0,4,2,14.293351683498734,-14.48415182954222,13.142093752083975,-13.142093752083975,0.0,13.849418471733493,-13.068559314518591
11126,4,1,0,4,1,0,0,10.218976849040281,-10.218976849040281,0.0,10.404291959786606,-10.404291959786606,0.0,0.0
11127,4,1,4,2,1,0,4,10.433379681983192,-10.433379681983192,12.376446496229134,-11.97532841302503,-11.269095815174909,0.0,11.2797938364923
11128,3,1,0,4,3,1,3,13.032569350258635,-13.778561275225714,0.0,12.82589514935437,12.689974496280731,-13.207929032196077,12.43950901385388
11129,0,0,4,1,0,0,0,0.0,0.0,11.84457042395588,-11.84457042395588,0.0,0.0,0.0
11130,1,0,0,0,0,0,0,-11.846652647467769,0.0,0.0,0.0,0.0,0.0,0.0
11131,3,1,0,0,4,3,1,10.314339891556704,-11.055204205790773,0.0,0.0,11.203122162720984,11.604245100197215,-12.010013984635
11132,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,9.053879909503905,-9.053879909503905
11133,0,0,0,4,3,1,4,0.0,0.0,0.0,13.340039590399758,11.615637908169612,-13.504093708044751,14.286448264602672
11134,4,3,1,4,3,3,1,12.158625219055033,12.499454753099442,-12.952886035009708,11.833076676578324,10.548960116766228,10.758522327424483,-12.412567393344625
11135,4,1,4,2,3,2,2,11.600214553659463,-11.600214553659463,12.32020702185029,-11.759315578681443,11.047137648556385,-10.286634265746626,-11.446141863976258
11136,4,3,2,1,4,2,1,13.418706461143064,12.98262241610286,-10.37524496489056,-13.888018468620743,12.432935799131707,-11.883225758737707,-11.57228518912204
11137,1,4,3,1,1,4,4,-11.080560440781008,11.87725628159996,11.78711912480523,-12.303324012508236,-10.916442336924222,11.571877112979099,12.556475641917752
11138,1,4,1,1,4,3,3,-13.10042635657691,12.530908702273319,-12.310907359833227,-10.90882057520412,12.705520905065672,11.003592924083987,12.622377386755284
11139,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11140,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.081260167277698,-11.081260167277698
11141,4,2,3,1,0,4,1,11.99145844553948,-10.423825217394544,11.00764808747324,-12.144476131714939,0.0,11.538679361798094,-11.538679361798094
11142,0,4,1,4,4,2,2,0.0,11.960532066784122,-11.960532066784122,11.240522812622647,13.434402140263979,-12.855300238139682,-11.571583136784316
11143,4,2,1,0,0,0,4,13.815427102086952,-12.316187017583841,-13.685600872452296,0.0,0.0,0.0,12.341466927443843
11144,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11145,2,2,2,3,3,1,3,-12.056439969689185,-11.814290689459828,11.208388221012775,13.422533954034328,13.774282698243951,-14.793621212185919,12.23657445472613
11146,1,4,2,1,3,2,1,-14.49788144414712,14.649935990558182,-12.856736759937709,-14.295368790248977,13.53168781920751,-13.46006608138126,-13.14731902683355
11147,2,1,0,4,1,4,1,-9.899069059617567,-9.606160453667863,0.0,9.309078871840306,-9.309078871840306,12.454964246205716,-12.454964246205716
11148,3,2,1,3,2,2,3,11.405466386038508,-8.606990651667578,-12.961030619111899,11.969629493888462,-11.452101479052622,-9.495620401560007,12.119182599762265
11149,4,1,4,1,0,0,0,11.988727153176823,-11.988727153176823,12.928644672699775,-12.928644672699775,0.0,0.0,0.0
11150,0,4,1,0,0,0,0,0.0,9.982678674528344,-9.982678674528344,0.0,0.0,0.0,0.0
11151,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11152,0,0,4,1,4,1,1,0.0,0.0,12.600838419382463,-12.600838419382463,10.733126712383548,-10.463852077596327,-9.289577686068375
11153,1,4,1,1,4,4,2,-14.167639637392455,12.129406178573264,-12.38525389374323,-9.133957871348743,10.8193026077698,12.601190104616544,-10.356496061295712
11154,4,2,3,2,2,1,0,13.069090351635095,-12.756869774022611,11.857488076427511,-11.139485324920807,-11.19446392606845,-12.374045708198196,0.0
11155,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11156,2,2,2,2,3,3,2,-11.570161400147335,-11.760842643450857,-12.951826253141872,-11.982866151430473,11.025601235826096,12.03410721826243,-12.0855786148268
11157,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11158,1,4,3,1,0,4,1,-11.14194358809128,11.457122255014184,10.702529814440227,-11.900175826447585,0.0,12.888825431311755,-12.888825431311755
11159,0,0,4,1,0,0,0,0.0,0.0,10.16350789770661,-10.16350789770661,0.0,0.0,0.0
11160,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11161,0,0,0,4,1,0,0,0.0,0.0,0.0,13.638406147935003,-13.638406147935003,0.0,0.0
11162,0,4,1,1,0,4,1,0.0,13.500947378287215,-13.468451255212448,-10.05815166557238,0.0,12.51633296053898,-12.482131306787199
11163,3,3,2,3,2,3,1,11.057952311507519,12.48342390812176,-12.219839697223076,12.367960630493076,-12.94680693476478,11.987580289605159,-12.854761660216276
11164,3,1,0,0,4,4,1,11.90883117067922,-12.305551351116517,0.0,0.0,10.723076596836416,12.348495221398192,-12.528167375053274
11165,0,4,1,1,0,0,0,0.0,12.742645344076417,-12.715743961190531,-9.11375736683565,0.0,0.0,0.0
11166,0,4,2,3,1,4,3,0.0,13.20390727314868,-12.412891752688685,-9.463761081660204,-12.417381583596383,12.175389526462304,12.013227355385231
11167,2,1,4,4,1,4,1,-11.860233002772253,-11.845627265515228,12.073017561633879,14.183319169316794,-14.297719345903515,11.5820293892156,-11.5820293892156
11168,4,3,1,0,0,0,0,11.203122162720984,9.773448051135146,-11.417728004404525,0.0,0.0,0.0,0.0
11169,4,4,1,4,3,3,3,10.458696754131628,13.509444841483985,-13.493741052804035,13.13225407235727,13.379705646355584,12.65551802522299,13.84817075178304
11170,4,1,0,0,0,0,0,13.373733982066916,-13.373733982066916,0.0,0.0,0.0,0.0,0.0
11171,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11172,4,1,4,1,0,4,1,7.514774198554801,-7.514774198554801,12.72235939162026,-12.72235939162026,0.0,9.289577686068375,-9.101851436321262
11173,4,1,4,1,0,0,4,11.864514049023832,-11.864514049023832,10.52017127603998,-10.52017127603998,0.0,0.0,9.133957871348743
11174,4,1,3,1,4,1,0,14.813050204730159,-14.70669286652637,11.72152888801273,-13.153832012965188,9.765578270768762,-9.765578270768762,0.0
11175,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11176,1,0,0,4,1,0,4,-9.95088984226911,0.0,0.0,13.892036465006644,-13.892036465006644,0.0,10.232498199070596
11177,2,2,2,2,3,1,0,-11.88522535424396,-11.637821294108825,-10.594525850860586,-10.213297342527635,10.878431107163998,-11.59177576267564,0.0
11178,0,4,3,2,1,4,1,0.0,11.22102010119043,10.71038178669206,-10.903837924148554,-11.083955977548332,12.292694173258306,-12.292694173258306
11179,4,3,1,0,0,0,4,10.995485943684617,9.282754126685488,-11.16130169047388,0.0,0.0,0.0,11.955235239922816
11180,4,1,4,1,0,0,0,10.509988613637708,-10.509988613637708,10.90542504843474,-10.90542504843474,0.0,0.0,0.0
11181,3,2,1,4,4,1,4,12.097372002825043,-12.263449224766799,-11.530736586001451,10.390824153612236,12.02010222106664,-12.199139265751533,12.341062316622116
11182,1,4,1,0,4,4,1,-11.911185842705612,13.921669653152247,-13.953962462325618,0.0,12.179558320110365,14.743119357140984,-14.817326191773079
11183,4,1,0,0,4,1,0,13.435473782118907,-13.435473782118907,0.0,0.0,14.138560597665444,-14.138560597665444,0.0
11184,1,0,0,0,0,0,0,-11.495049726931548,0.0,0.0,0.0,0.0,0.0,0.0
11185,4,1,0,0,4,2,1,12.769119732925256,-12.769119732925256,0.0,0.0,9.765578270768762,-8.794816238348798,-9.289577686068375
11186,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11187,1,1,1,4,1,0,0,-13.112625356497407,-11.942174949060407,-10.177414577187964,12.730579300327634,-12.730579300327634,0.0,0.0
11188,3,3,2,2,3,3,3,12.785835813094849,13.637196105534152,-13.92131027231457,-12.557155442354418,12.909574976606265,13.353052958420262,12.625175308966856
11189,0,0,0,4,2,4,2,0.0,0.0,0.0,10.813085801054513,-9.77407986965837,11.544443198780538,-10.66101629355703
11190,3,1,1,4,1,0,4,13.222030360020439,-13.531686221771952,-12.609620568411204,13.218128937380957,-13.218128937380957,0.0,13.002550063252453
11191,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11192,4,1,4,1,0,0,4,12.342547176399073,-12.342547176399073,12.928892004841941,-12.928892004841941,0.0,0.0,12.58953890241477
11193,4,2,1,0,4,4,1,10.985204343265046,-9.615917056746339,-11.064453309947664,0.0,10.458696754131628,12.542597584258427,-12.659882948262856
11194,1,4,1,0,4,1,0,-13.44983610713743,12.270616108387063,-12.270616108387063,0.0,10.570140944844525,-10.570140944844525,0.0
11196,4,1,4,1,4,1,0,13.25806219643677,-13.398944770850589,10.005188459934837,-10.005188459934837,11.710687067791982,-11.710687067791982,0.0
11197,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11198,1,4,1,4,1,0,0,-13.085422696163867,13.150869373277601,-13.084619164866107,11.729537449903763,-11.96504953853325,0.0,0.0
11199,0,4,1,3,4,3,1,0.0,12.54392486651118,-12.371253543465654,8.55663085727067,12.329655578467841,10.032734519494882,-12.543278359292122
11200,0,4,1,0,0,0,0,0.0,10.793583227544904,-10.793583227544904,0.0,0.0,0.0,0.0
11201,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,12.97836706361092,-12.97836706361092
11202,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11203,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11204,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11205,1,4,3,1,3,3,3,-12.637996196105307,12.583543216794238,12.615909740226261,-13.22553642323238,11.27086224058109,11.386004335924774,12.923765488929984
11206,3,1,1,4,1,2,1,12.721232949869579,-13.30815310051192,-9.289577686068375,14.822776187747237,-14.542804055994946,-13.01088967611532,-12.307619387935592
11207,4,2,3,2,1,4,3,13.7874183842862,-13.120976233556531,10.41506813674848,-12.595839105261451,-12.259727916205314,13.84565526959522,13.009901402706504
11208,2,3,3,3,2,3,2,-12.320531139912731,10.215555295368006,11.458326661040141,12.764481808231716,-13.164619741962575,12.440660416389992,-11.379900141522869
11209,0,0,4,1,4,1,0,0.0,0.0,11.327747638454724,-11.327747638454724,11.309730519304964,-11.309730519304964,0.0
11210,1,4,1,0,0,0,4,-11.99684192722756,10.650485542487436,-10.650485542487436,0.0,0.0,0.0,11.2007263518211
11211,0,4,1,0,0,0,0,0.0,11.692828649374517,-11.692828649374517,0.0,0.0,0.0,0.0
11212,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11213,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11214,0,0,0,4,1,0,0,0.0,0.0,0.0,11.483750287363568,-11.483750287363568,0.0,0.0
11215,3,1,4,1,4,1,4,11.436476839949302,-12.875523802604771,12.449856381879435,-12.449856381879435,13.07951756190291,-13.07951756190291,11.319913333774096
11216,3,3,1,3,4,2,2,13.034280169601818,13.083489705409766,-13.962391550027018,13.107497335757015,14.825490632263646,-14.444590450294482,-13.959058884082449
11217,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11218,1,0,0,4,1,4,1,-13.1040299567264,0.0,0.0,14.70141095696964,-14.70141095696964,13.739113249353277,-13.739113249353277
11219,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,12.198574804205723,11.547229267872263
11220,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11221,0,0,4,1,0,4,1,0.0,0.0,11.758526342524826,-11.758526342524826,0.0,11.692828649374517,-11.692828649374517
11222,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.123776037475904,-9.123776037475904,0.0
11223,4,3,1,0,4,2,1,12.008473794611458,12.496094587182586,-12.974860932394185,0.0,12.96848357781744,-12.416539621289154,-12.11086968556927
11224,4,1,0,0,0,4,1,9.386115138053313,-9.386115138053313,0.0,0.0,0.0,10.205812987166507,-10.205812987166507
11225,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.992622536196038
11226,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11228,0,0,4,1,0,0,0,0.0,0.0,11.385153089601674,-11.385153089601674,0.0,0.0,0.0
11229,0,4,3,2,1,0,0,0.0,11.475546957385287,10.715165511656501,-10.993242831627866,-11.313179537955543,0.0,0.0
11230,0,0,0,4,1,0,0,0.0,0.0,0.0,9.992130874127252,-9.992130874127252,0.0,0.0
11231,1,4,1,0,4,1,4,-10.695305282182282,12.169811906421607,-12.169811906421607,0.0,12.289146638945578,-12.289146638945578,12.685766621896857
11232,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11233,4,1,0,0,0,0,0,10.898637823855646,-10.898637823855646,0.0,0.0,0.0,0.0,0.0
11234,4,1,1,4,2,2,1,13.28192658237803,-13.089168240968679,-11.540786823620293,13.148076873358074,-12.286915241478377,-11.541267205725342,-12.172054048215582
11235,3,2,2,1,3,3,1,14.197744145721105,-14.452510737218713,-11.978117117248287,-13.55380364539856,11.700238788410667,13.500332182857901,-13.603227335693648
11236,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11237,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.743309430025908
11238,0,0,0,4,1,0,0,0.0,0.0,0.0,11.180804385991852,-11.180804385991852,0.0,0.0
11239,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11240,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,12.32234455810487,-12.32234455810487,0.0
11241,0,4,1,0,0,0,0,0.0,15.255632275757256,-15.255632275757256,0.0,0.0,0.0,0.0
11242,1,4,1,0,0,4,2,-11.896759117475304,11.064453309947664,-11.064453309947664,0.0,0.0,12.947907927562074,-12.4954062698084
11243,4,1,4,1,4,4,2,12.062834681482805,-12.062834681482805,11.841907325676186,-11.841907325676186,9.123776037475904,11.35036720225828,-10.485860448313431
11244,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,8.98453026366451,-8.98453026366451,0.0
11245,4,1,0,0,0,0,0,9.123776037475904,-9.123776037475904,0.0,0.0,0.0,0.0,0.0
11246,4,1,0,0,0,0,0,11.309730519304964,-11.309730519304964,0.0,0.0,0.0,0.0,0.0
11247,1,0,0,4,1,1,4,-11.039420165017823,0.0,0.0,13.216944830538086,-13.058156343029001,-11.298431103290943,12.244699819200148
11248,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11249,2,1,4,3,2,2,1,-13.503519336574438,-12.91126238650583,13.491841367023959,13.093917779122119,-12.87662792933363,-12.923979990338887,-12.919943282438327
11250,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,12.070214746353795,-12.070214746353795,0.0
11251,4,4,3,1,0,4,3,9.529204797539581,11.102564573040278,11.100535236266385,-11.893423567107263,0.0,11.702725184097675,12.208812836601892
11252,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11253,1,4,1,4,3,1,0,-11.611582423346759,12.116804388548195,-12.116804388548195,11.777095479707917,12.744202536270166,-13.066415282537463,0.0
11254,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11255,4,1,0,0,0,0,4,10.733126712383548,-10.733126712383548,0.0,0.0,0.0,0.0,11.86170981186332
11256,1,3,2,2,3,3,2,-14.275810383405677,13.39670596410539,-12.37195088526791,-12.26744095002267,13.77603583551739,13.355193228212954,-14.086401206604915
11258,1,0,4,2,3,1,4,-11.63138487298538,0.0,12.137555725798599,-11.787306856351547,11.754266054975407,-12.114392201196763,12.186912364898705
11259,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.59207963174613,-11.404336210951728
11260,4,3,1,4,2,3,3,12.1961984382521,12.203949437165642,-12.920605664096039,12.645472558839709,-12.116669726098522,11.562024536665518,11.201076410671254
11261,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.453419848869974,-10.453419848869974,0.0
11262,3,1,4,3,2,3,1,13.012665508497902,-13.43978228174763,12.464270989805977,11.570596412514696,-12.345094976645827,10.989690400143795,-12.143134435347509
11263,0,0,0,4,1,4,1,0.0,0.0,0.0,11.777095479707917,-11.777095479707917,13.377477937641196,-13.13863662889759
11264,0,0,0,4,1,0,0,0.0,0.0,0.0,11.96504953853325,-11.96504953853325,0.0,0.0
11265,4,3,1,0,0,0,0,10.998558091257587,10.506279782191564,-11.475546957385287,0.0,0.0,0.0,0.0
11266,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11267,0,0,0,4,1,4,1,0.0,0.0,0.0,12.304725073629099,-12.304725073629099,9.51270276079864,-9.51270276079864
11268,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11269,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11270,4,3,2,3,2,4,2,11.64137225663188,12.03514020119589,-11.840030542067929,-7.747742756238749,-11.513003374170248,11.580776023381373,-10.97870602654129
11271,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11272,2,1,4,3,1,0,4,-12.920771902662969,-12.598737595887737,12.612135131303836,10.845013884953842,-12.769840096312912,0.0,13.375753606898174
11273,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11274,1,0,0,0,0,0,4,-10.002180752394679,0.0,0.0,0.0,0.0,0.0,9.827051081684475
11275,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11276,0,4,1,0,0,0,4,0.0,10.354227895047666,-10.354227895047666,0.0,0.0,0.0,10.08940289107118
11277,0,4,1,0,0,0,0,0.0,11.235408647360183,-11.235408647360183,0.0,0.0,0.0,0.0
11278,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,12.33401213700081,13.642847328024198
11279,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11280,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11281,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11282,4,4,1,1,4,2,2,9.529204797539581,11.96565206099264,-11.940890162044601,-9.77576062790766,13.631005017642353,-13.208765940379378,-10.654669594009055
11283,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11284,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11285,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,9.827051081684475
11286,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.91329682591032
11287,0,0,4,1,0,0,0,0.0,0.0,10.16350789770661,-10.16350789770661,0.0,0.0,0.0
11288,0,0,4,1,0,0,0,0.0,0.0,9.827051081684475,-9.827051081684475,0.0,0.0,0.0
11289,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11290,3,1,3,2,1,0,0,11.726198207681225,-12.250754819671565,10.070722505246863,-10.054358990312162,-9.896825270172144,0.0,0.0
11291,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11292,0,4,1,0,0,0,0,0.0,12.049501087256862,-12.049501087256862,0.0,0.0,0.0,0.0
11293,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11294,4,2,2,2,1,4,3,12.040740670689928,-10.587571619365098,-9.876220071368314,-10.053319934502456,-11.375862498319352,11.335898924035227,9.216987432997142
11295,0,0,4,1,0,0,4,0.0,0.0,12.239561890088188,-12.239561890088188,0.0,0.0,13.264045878898214
11296,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.113726803057672,-9.113726803057672,0.0
11297,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11298,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11299,0,0,4,1,0,0,0,0.0,0.0,11.769337174517815,-11.769337174517815,0.0,0.0,0.0
