CUSTNO,Monetary_침구/주방_중가_증감여부_q2_q1,Monetary_침구/주방_중가_증감여부_q3_q2,Monetary_침구/주방_중가_증감여부_q4_q3,Monetary_침구/주방_중가_증감여부_q5_q4,Monetary_침구/주방_중가_증감여부_q6_q5,Monetary_침구/주방_중가_증감여부_q7_q6,Monetary_침구/주방_중가_증감여부_q8_q7,Monetary_침구/주방_중가_q2_q1_로그변환,Monetary_침구/주방_중가_q3_q2_로그변환,Monetary_침구/주방_중가_q4_q3_로그변환,Monetary_침구/주방_중가_q5_q4_로그변환,Monetary_침구/주방_중가_q6_q5_로그변환,Monetary_침구/주방_중가_q7_q6_로그변환,Monetary_침구/주방_중가_q8_q7_로그변환
6944,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6945,1,4,1,0,0,4,3,-9.66559387736959,9.546675028076901,-9.546675028076901,0.0,0.0,9.022995170151328,8.702784078163333
6946,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6947,4,1,0,4,1,4,1,10.402711033438244,-10.402711033438244,0.0,11.32503962597981,-11.32503962597981,8.927697050709693,-8.927697050709693
6948,1,4,1,4,1,0,4,-10.135573720564226,10.382882569698516,-10.382882569698516,11.327446337003266,-11.327446337003266,0.0,11.77694164441537
6949,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6950,0,4,4,2,3,1,4,0.0,9.284332194899545,12.65489476413686,-11.604659257716605,12.854622012914458,-13.266680378226454,11.82500793389067
6951,0,0,0,4,1,0,0,0.0,0.0,0.0,8.874542773092788,-8.874542773092788,0.0,0.0
6952,0,4,3,1,0,0,0,0.0,9.243514069868834,10.391833406387462,-10.667295134648084,0.0,0.0,0.0
6953,1,0,0,4,1,0,0,-10.17318912055586,0.0,0.0,11.32694014212584,-11.32694014212584,0.0,0.0
6954,1,4,1,0,4,1,4,-10.885788946025416,13.101953689856048,-13.101953689856048,0.0,10.5697604488457,-10.5697604488457,12.164385780233628
6955,4,1,0,0,0,0,0,11.000534376559532,-11.000534376559532,0.0,0.0,0.0,0.0,0.0
6956,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6957,0,0,4,2,2,3,1,0.0,0.0,11.374805846179948,-10.285187142693841,-10.641376345886485,8.950746832398568,-10.07273889874692
6958,0,0,0,4,1,0,0,0.0,0.0,0.0,10.64638348664849,-10.64638348664849,0.0,0.0
6959,0,0,4,1,0,0,4,0.0,0.0,10.407018961739462,-10.407018961739462,0.0,0.0,10.193966705364057
6960,0,4,1,1,0,0,4,0.0,11.436012325458734,-11.279505943369392,-9.504195571334067,0.0,0.0,10.97813804265222
6961,4,1,0,4,2,1,0,11.64736785339609,-11.64736785339609,0.0,11.795117990793358,-9.8900030748525,-11.63401217975446,0.0
6962,4,2,3,3,1,1,4,10.461549799168745,-8.221862276209487,9.844747514590187,8.472191867894724,-10.711704525468353,-9.208858367739445,10.691987179080813
6963,3,1,0,4,1,0,4,10.426647189805092,-11.20754542452518,0.0,9.953260092516835,-9.953260092516835,0.0,11.044582044647784
6964,4,1,0,0,0,0,0,11.15468267170135,-11.15468267170135,0.0,0.0,0.0,0.0,0.0
6965,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.30740388863844,-10.30740388863844,0.0
6966,4,1,0,0,0,0,0,8.985739853189386,-8.985739853189386,0.0,0.0,0.0,0.0,0.0
6967,4,2,1,0,4,1,4,11.008833041417374,-10.140882478356593,-10.464460131415281,0.0,10.25961485903148,-10.25961485903148,12.119378901082152
6968,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6969,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6970,3,1,0,0,4,1,3,11.072851300571322,-11.243476954760304,0.0,0.0,13.609018846707215,-13.549968831010727,10.03699294356801
6971,1,0,0,4,1,4,1,-9.933058356061922,0.0,0.0,10.946481912154692,-10.946481912154692,10.469669126250825,-10.469669126250825
6972,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6973,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6974,4,4,1,4,2,1,0,8.726034277347681,11.82015197143805,-11.86446318832843,12.4801442453736,-12.033870181281936,-11.458480377401601,0.0
6975,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6976,4,3,1,4,1,4,1,10.371940323211394,10.177769663169101,-10.972690405568915,12.110777339971554,-12.110777339971554,11.112024161219757,-11.112024161219757
6977,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,10.867005368614763,-10.867005368614763,10.687913946453632
6978,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.50804207054084,-10.50804207054084
6979,2,1,3,3,3,1,0,-11.385588506969343,-13.847262426788307,8.247766917382808,10.800719307226075,10.816974328377915,-11.71314882621514,0.0
6980,0,0,0,4,3,2,2,0.0,0.0,0.0,10.45098182359512,10.59926727338463,-9.581581805024268,-10.47237858664915
6981,4,2,2,1,0,4,4,12.88915429017171,-12.684721660476747,-10.836798683809667,-10.01499137927894,0.0,9.872077584314834,13.450649221513881
6982,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6983,0,0,4,3,2,1,0,0.0,0.0,13.212804938581582,12.221327601652794,-13.20012893497479,-12.254712966758277,0.0
6984,3,1,4,1,4,2,2,8.474927967507277,-10.273503488168961,9.790858564629076,-9.790858564629076,11.074403036475442,-10.67064195361147,-8.17209719591243
6985,4,3,1,0,4,3,1,9.90195547289049,10.110823432312195,-10.704957544194114,0.0,10.371940323211394,11.511318416965622,-11.788956187667432
6986,0,0,0,4,1,0,0,0.0,0.0,0.0,9.442466183108465,-9.442466183108465,0.0,0.0
6987,0,4,1,0,4,1,0,0.0,11.235860685433542,-11.235860685433542,0.0,9.84008326555002,-9.84008326555002,0.0
6988,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6989,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6990,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,9.30415944311048,-9.30415944311048,9.07856730613608
6991,1,4,1,0,0,0,0,-12.462002313661973,10.23978648879926,-10.23978648879926,0.0,0.0,0.0,0.0
6992,1,4,2,1,4,1,2,-11.693687040313108,13.61258946850389,-13.17220522113787,-12.580360882226428,13.756056675068976,-13.630841159618168,-11.024435377261502
6993,3,1,1,4,1,0,4,10.060049027186867,-10.953675010070963,-9.361286356906175,10.463066215424364,-10.463066215424364,0.0,9.686504704977258
6994,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6995,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.665544477499946,-10.665544477499946
6996,0,0,4,1,1,0,0,0.0,0.0,11.415943582208048,-11.342685684621095,-8.7659249867001,0.0,0.0
6997,1,0,4,3,3,2,3,-9.260160483116152,0.0,10.375166615292079,10.60821984794403,11.976764064781172,-11.818262755694715,9.678196708555614
6998,4,3,3,1,4,1,0,10.65711149962119,11.54501399387536,12.29829341555709,-12.807855316057568,8.778129376206271,-8.778129376206271,0.0
6999,4,3,2,1,4,4,2,11.676866233844569,12.797514170947075,-12.77734812849926,-11.73629165706292,9.545301990148333,12.914744596411392,-12.639184224610874
7000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7001,3,4,1,3,2,1,0,11.58673861357724,13.631250636398681,-13.752122638523193,11.03991930175841,-9.198947318220014,-11.395943696949221,0.0
7002,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7003,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.706114239533992
7004,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7005,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7006,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.285731873675322,-11.194109125225388
7007,4,3,2,1,0,0,0,10.5697604488457,9.494203289022513,-9.263430037573542,-10.637695364705012,0.0,0.0,0.0
7008,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7009,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7010,4,2,3,1,0,0,0,11.450010326588304,-11.132114991517838,10.549285748423497,-11.062281341511028,0.0,0.0,0.0
7011,4,2,2,1,4,1,0,11.819762763910127,-11.400680460807141,-9.477434048264971,-10.667295134648084,11.869374342523201,-11.869374342523201,0.0
7012,1,0,4,3,2,2,1,-11.844447356605672,0.0,10.613807729611484,11.919156482049036,-11.882278443628225,-10.334783344373825,-9.638476310784137
7013,0,4,1,4,1,0,4,0.0,10.831821592147989,-10.831821592147989,11.743311873519819,-11.743311873519819,0.0,10.743482564144411
7014,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7015,1,0,4,1,0,4,1,-10.621066288579687,0.0,11.364588629731191,-11.364588629731191,0.0,10.946287308690797,-10.776644308607155
7016,4,1,0,0,0,4,1,13.264710123291197,-13.264710123291197,0.0,0.0,0.0,10.867352330731919,-10.867352330731919
7017,1,0,4,1,4,4,1,-12.269803823021263,0.0,9.97417124827355,-9.97417124827355,9.545301990148333,12.722503713007862,-12.76335694196424
7018,0,4,1,0,0,0,4,0.0,11.559257195179653,-11.559257195179653,0.0,0.0,0.0,10.871930903529728
7019,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,9.689766346552306,-9.689766346552306
7020,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7021,1,4,3,3,3,3,1,-13.539506702287099,9.977432940417014,10.855180297216059,9.68032549286921,12.352160556640243,12.479069648898376,-13.158281504025712
7022,4,1,4,1,4,1,0,10.985420992954195,-10.985420992954195,10.687913946453632,-10.687913946453632,12.365762897612068,-12.365762897612068,0.0
7023,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7024,1,3,3,2,2,2,1,-12.417709408758862,11.363229550664133,8.946606094781377,-10.917880734952949,-8.892144359960051,-10.602123359172733,-9.803088398208471
7025,2,2,3,3,1,1,4,-12.160937683911516,-11.91997824468509,11.041057675193315,9.76223764967806,-11.808622364946856,-10.362521397495192,12.168665630525565
7026,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.9280846101482,-11.9280846101482,0.0
7027,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7028,1,0,0,0,4,4,2,-9.442466183108465,0.0,0.0,0.0,9.891905642861737,11.714693687051245,-11.109532685407405
7029,2,1,0,0,0,0,0,-12.281382484659384,-11.28093595826751,0.0,0.0,0.0,0.0,0.0
7030,4,3,1,4,1,0,4,9.818578218434368,9.41865302260699,-10.331590904672424,9.260160483116152,-9.260160483116152,0.0,11.02292089765031
7031,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7032,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,9.65586692983535,11.923269270774993
7033,0,0,4,1,0,0,0,0.0,0.0,7.712808724881407,-7.712808724881407,0.0,0.0,0.0
7034,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7035,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.8939237050372,-9.8939237050372,0.0
7036,2,1,4,1,4,3,3,-8.25478287382912,-11.198698940978378,11.49246210184745,-11.49246210184745,12.293924352288315,12.39860648012127,13.341956408827404
7037,0,4,2,1,4,1,0,0.0,9.284332194899545,-7.509179542617318,-9.098767731752211,10.30740388863844,-10.30740388863844,0.0
7038,1,4,2,4,1,3,2,-10.512855492119794,10.537028826959864,-8.761550984090261,12.026811558812861,-12.015405457314818,9.629833771396877,-10.585460295037306
7039,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,8.456414411111263
7040,0,4,1,0,4,3,2,0.0,11.818736837917584,-11.818736837917584,0.0,11.258526342671056,-2.770759786801109,-9.323669851175438
7041,3,2,1,4,3,2,1,9.79658515555153,-9.705461251737333,-9.977432940417014,9.943210237191408,9.55649590524278,-9.228338849184963,-10.117188825888535
7042,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7043,0,4,1,1,0,4,1,0.0,10.891693844784374,-10.771570972520362,-8.713157862965854,0.0,11.682143038744101,-11.682143038744101
7044,4,1,0,0,0,0,0,9.774128929993113,-9.774128929993113,0.0,0.0,0.0,0.0,0.0
7045,4,1,0,0,0,4,1,9.50893699547596,-9.50893699547596,0.0,0.0,0.0,9.546675028076901,-9.546675028076901
7046,0,4,1,0,0,0,4,0.0,9.689766346552306,-9.689766346552306,0.0,0.0,0.0,9.953118830305613
7047,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7048,4,2,1,4,1,0,4,10.125089008822009,-9.083757051636269,-9.689766346552306,11.461735038227008,-11.461735038227008,0.0,12.384820675271737
7049,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7050,0,0,4,1,1,0,0,0.0,0.0,11.799353278143158,-11.695488064202147,-9.48328500623822,0.0,0.0
7051,3,3,1,4,1,0,4,11.513158424053838,13.126326589210239,-13.410955763547106,11.509892396416928,-11.509892396416928,0.0,11.122731653113126
7052,2,1,0,0,4,1,0,-10.840395306322375,-10.774891920508491,0.0,0.0,12.370305735364989,-12.370305735364989,0.0
7053,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,11.7745557197209,-6.638409440581577
7054,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7055,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7056,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7057,0,0,4,1,1,4,2,0.0,0.0,14.19360853959551,-14.180262944746044,-9.870425922832869,12.881280118363854,-12.49922559444335
7058,0,4,1,1,0,0,0,0.0,11.621717786712734,-11.538103947451923,-9.098767731752211,0.0,0.0,0.0
7059,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.257383556275125
7060,2,2,2,3,2,1,3,-11.514021262191838,-11.842847413753843,-10.286818729150726,12.88932864229277,-12.381951235954386,-12.809205762574754,9.761130460233318
7061,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7062,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7063,4,3,1,4,1,1,0,9.79381903331619,8.749111298698175,-10.095210816491132,12.479744646488022,-12.404869133872111,-9.850664814113292,0.0
7064,0,0,0,4,1,1,4,0.0,0.0,0.0,10.87649776206531,-10.667413575005167,-9.208858367739445,8.36491966979102
7065,1,0,0,0,0,4,1,-8.567108438086226,0.0,0.0,0.0,0.0,12.458121667636481,-12.458121667636481
7066,0,4,1,3,2,1,0,0.0,12.512673040061213,-12.296801057120765,11.424482920540894,-10.9158547495742,-11.399305006930485,0.0
7067,0,0,4,3,3,1,4,0.0,0.0,10.993289590968232,10.991069370016026,9.992630343828282,-11.854230648769205,11.08599750031827
7068,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7069,0,0,4,2,1,0,0,0.0,0.0,11.566764929364865,-11.32073551284141,-10.044010328500413,0.0,0.0
7070,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7071,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,8.875652130921267
7072,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7073,4,1,4,1,4,1,0,10.5697604488457,-10.5697604488457,9.623450612064293,-9.623450612064293,10.5697604488457,-10.5697604488457,0.0
7074,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7075,0,0,0,4,1,4,1,0.0,0.0,0.0,8.606321833443134,-8.606321833443134,10.224282860395569,-10.224282860395569
7076,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7077,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7078,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7079,0,0,0,0,4,2,1,0.0,0.0,0.0,0.0,11.140294141613428,-10.159059471466206,-10.670556902647117
7080,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.712857868351662,-10.712857868351662,0.0
7081,0,0,0,4,1,4,1,0.0,0.0,0.0,11.32694014212584,-11.32694014212584,10.559628065905887,-10.559628065905887
7082,1,4,1,0,0,0,0,-9.943210237191408,11.331944150023215,-11.331944150023215,0.0,0.0,0.0,0.0
7083,2,3,1,0,0,4,1,-10.50713101399268,8.623399162056835,-9.977432940417014,0.0,0.0,11.186360711131364,-11.186360711131364
7084,4,1,0,0,0,0,0,10.402711033438244,-10.402711033438244,0.0,0.0,0.0,0.0,0.0
7085,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7086,4,1,4,1,4,1,4,10.949241960738867,-10.949241960738867,9.04748032174185,-9.04748032174185,11.04932374583445,-11.04932374583445,9.686504704977258
7087,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7088,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7089,0,0,4,1,0,0,0,0.0,0.0,10.45966114549925,-10.45966114549925,0.0,0.0,0.0
7090,0,4,1,4,1,4,1,0.0,10.23978648879926,-10.23978648879926,9.720078699004013,-9.720078699004013,9.419725071269193,-9.419725071269193
7091,1,4,1,4,3,1,4,-13.210156579030272,12.738606314784137,-12.761783139234542,10.454016639654316,11.707598004561262,-11.95872422174007,9.238515090956401
7092,0,0,4,1,0,0,0,0.0,0.0,10.91431286111527,-10.91431286111527,0.0,0.0,0.0
7093,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,9.562460260292072
7094,1,4,1,0,0,0,4,-9.260160483116152,11.45330363743479,-11.45330363743479,0.0,0.0,0.0,9.791859009001827
7095,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7096,0,0,0,4,3,1,0,0.0,0.0,0.0,8.546909613659324,9.888973918363396,-10.121081148314943,0.0
7097,2,3,3,3,1,3,3,-12.873453560538136,11.322060090957994,12.45718174340236,10.009677123457118,-13.031679408165623,11.050216300085308,12.753068830016
7098,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.349847228873147,-11.349847228873147
7099,0,0,4,1,4,1,0,0.0,0.0,10.054210372261572,-10.054210372261572,10.426663556115125,-10.426663556115125,0.0
7100,0,4,1,4,3,1,1,0.0,12.018612863004746,-11.851710661471857,12.18160764454411,12.026666473199903,-12.787938315451129,-10.306723658635146
7101,4,1,0,0,4,1,0,8.515811330475287,-8.515811330475287,0.0,0.0,12.539178997491344,-12.539178997491344,0.0
7102,4,2,3,3,1,1,4,11.435552398500896,-11.200593886981945,9.902026404176086,11.213935616921104,-11.456747558999982,-9.850664814113292,10.683824054722882
7103,0,0,0,4,1,0,0,0.0,0.0,0.0,10.509994337731941,-10.509994337731941,0.0,0.0
7104,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7105,0,0,0,4,4,1,4,0.0,0.0,0.0,8.546909613659324,10.232755985201235,-10.402711033438244,11.175608345399441
7106,4,1,4,1,0,0,4,10.16430818113828,-10.16430818113828,10.685871091488595,-10.685871091488595,0.0,0.0,10.484978236734621
7107,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7108,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7109,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7110,0,0,4,2,1,4,1,0.0,0.0,11.214924908524868,-10.905435313806345,-9.891387725323337,8.581229418046705,-8.581229418046705
7112,1,1,0,0,4,2,3,-13.35020073099611,-10.200935394827125,0.0,0.0,11.865872962944103,-10.723769938930142,11.181320562148311
7113,0,4,1,4,1,4,1,0.0,9.689766346552306,-9.689766346552306,9.66559387736959,-9.66559387736959,11.942405262643998,-11.942405262643998
7114,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7115,0,0,4,3,2,1,3,0.0,0.0,11.047435068121759,11.832026288851099,-8.420857957190595,-12.128456671228289,9.809736932122263
7116,3,1,4,1,4,1,4,11.284941414695739,-12.040446876635754,11.94450160085278,-11.873800488621132,11.593333719075245,-11.685893088566873,9.036899464401992
7117,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7118,1,0,4,2,3,1,3,-9.953260092516835,0.0,10.01499137927894,-8.455884184447273,10.937161511920376,-11.052745947234905,8.870740016912148
7119,1,0,0,0,4,1,4,-8.567108438086226,0.0,0.0,0.0,10.190874198609816,-10.190874198609816,10.084514438045533
7120,1,0,4,2,1,0,0,-11.272310850908974,0.0,11.85168661530299,-11.639741129129725,-10.196196010384414,0.0,0.0
7121,1,0,0,0,0,0,0,-10.220217976968232,0.0,0.0,0.0,0.0,0.0,0.0
7122,4,1,0,0,0,0,4,9.463478071898354,-9.463478071898354,0.0,0.0,0.0,0.0,8.571212680606346
7123,0,0,0,4,1,0,0,0.0,0.0,0.0,10.7084174467873,-10.7084174467873,0.0,0.0
7124,0,0,4,1,0,4,2,0.0,0.0,10.573444517971009,-10.573444517971009,0.0,10.788337358455797,-10.26733968770394
7125,4,1,4,1,3,3,3,12.704207645298327,-12.667559409434563,12.845563669268229,-12.747386717456175,10.328215901328232,10.560488416551387,12.779969491111322
7126,1,4,2,4,1,2,3,-9.90196930193093,12.365373435432716,-10.89823710816317,14.030942783380489,-14.110474738746314,-10.528030289553689,11.380465689728732
7127,4,3,2,1,4,1,4,9.791029787081687,11.343507595552275,-11.288895891195756,-10.01499137927894,10.222212011472715,-10.222212011472715,10.261841673700452
7128,4,1,4,3,2,1,4,10.30740388863844,-10.30740388863844,10.374049955449753,9.10190984884658,-9.475283112445721,-10.238413401791437,12.710765335774111
7129,0,0,4,1,0,0,0,0.0,0.0,10.19730548197871,-10.19730548197871,0.0,0.0,0.0
7130,0,4,1,4,1,0,0,0.0,9.284332194899545,-9.284332194899545,7.7908029747027925,-7.7908029747027925,0.0,0.0
7131,0,4,1,4,3,3,2,0.0,11.534487722013473,-11.534487722013473,9.239959717430535,10.547307438042083,10.842875968457315,-9.517601619942225
7133,0,0,4,3,1,0,0,0.0,0.0,9.32188892211731,9.84027651359866,-10.307417717909718,0.0,0.0
7134,3,1,4,1,4,4,1,-6.215827310237282,-10.25611235135456,9.781809237843852,-9.781809237843852,9.90195547289049,11.85114817284944,-11.984263593747647
7135,1,0,0,0,0,4,1,-11.552609706649877,0.0,0.0,0.0,0.0,12.781658373941799,-12.781658373941799
7136,0,0,4,3,1,0,4,0.0,0.0,9.088718525226309,6.216423005234157,-9.143638425674336,0.0,9.827224210196858
7137,3,4,2,1,0,4,2,10.384349310254487,13.305915951926108,-10.600249484538429,-13.343417227525872,0.0,12.14530200617556,-11.608632671061066
7138,0,4,1,0,0,0,0,0.0,8.234682524540368,-8.234682524540368,0.0,0.0,0.0,0.0
7139,4,3,1,4,3,1,1,9.90195547289049,10.694127736897581,-11.06764615159887,10.695172518116749,8.926377245401232,-10.74258829561489,-8.59127787795641
7140,2,1,4,2,1,0,4,-10.079906762332149,-10.432563103937785,12.95184382955433,-12.6301548393821,-11.661146000689767,0.0,9.77674622253466
7141,1,4,1,0,4,1,1,-13.979011387947594,10.534167670711648,-10.534167670711648,0.0,14.721380587799173,-14.621918503413717,-12.364087208026778
7142,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7143,3,2,1,0,0,4,1,11.252308141840098,-10.182326820579261,-12.493714817607849,0.0,0.0,11.524958892369899,-11.524958892369899
7144,1,0,4,2,1,0,0,-11.234159579623089,0.0,9.281070654456629,-8.29570631789691,-8.813926895337033,0.0,0.0
7145,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7146,4,1,3,3,2,2,3,12.542465172432552,-12.401452777422742,11.027667425922468,10.98027786414066,-10.855096711523359,-11.205335912176105,10.605295818575847
7147,1,0,0,0,4,1,0,-9.337114476815927,0.0,0.0,0.0,10.22039554664412,-10.22039554664412,0.0
7148,4,3,2,2,1,0,4,9.90195547289049,10.820137982875915,-8.426478800327542,-10.73819741466941,-9.869882620290166,0.0,10.997790648336357
7149,1,0,4,3,1,0,4,-12.245752081733954,0.0,10.873627224602178,9.131695293090935,-11.035033816283603,0.0,11.80002463935878
7150,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7151,4,1,0,0,0,0,0,10.5697604488457,-10.5697604488457,0.0,0.0,0.0,0.0,0.0
7152,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7153,4,1,0,0,0,4,1,10.351419336422643,-10.351419336422643,0.0,0.0,0.0,9.466638273585584,-9.466638273585584
7154,1,0,4,2,2,1,0,-12.372962463335288,0.0,11.728392218016157,-11.452018603717601,-7.8028391333048726,-10.222212011472715,0.0
7155,4,1,4,3,1,0,0,12.29511242960793,-12.29511242960793,10.624736533031243,11.902029478271057,-12.147939265508342,0.0,0.0
7156,0,0,0,4,1,0,0,0.0,0.0,0.0,9.260160483116152,-9.260160483116152,0.0,0.0
7157,0,4,4,2,1,0,0,0.0,9.284332194899545,11.59567156220678,-10.160304870222157,-11.446127306126467,0.0,0.0
7158,4,3,2,1,4,1,2,9.516316557289171,9.837531512095,-9.746739639289796,-9.629349945021202,12.150039590349106,-11.983121140005935,-10.015225592991722
7159,0,4,1,0,0,0,0,0.0,11.835097001505455,-11.835097001505455,0.0,0.0,0.0,0.0
7160,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7161,2,1,4,4,2,3,1,-10.402736177501902,-10.202047082418074,9.998862724574781,12.292937983502908,-12.161220937137543,9.758195354740712,-11.100706506241378
7162,3,2,3,1,2,2,4,12.025122337990549,-11.57584234726299,12.623947165926962,-12.827153209984061,-10.048583862289385,-9.861967022308734,12.633661068467392
7163,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7164,0,0,4,1,0,0,0,0.0,0.0,10.348589696674905,-10.348589696674905,0.0,0.0,0.0
7165,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7166,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7167,2,2,2,3,3,2,1,-9.566754873928605,-11.12177129126415,-10.05861753880394,11.478807253676965,12.122353175587405,-12.471640666868911,-11.016795855885311
7168,1,4,1,3,3,3,1,-12.19949680887759,13.399775952936173,-13.322161302179696,10.81111025774417,12.867873148636162,14.136423323525353,-14.339958266780302
7169,3,2,4,2,3,2,1,11.378118775554833,-11.350518314951763,12.480571118453694,-12.310860443376466,11.995619205839391,-12.071736117581004,-11.06764615159887
7170,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7171,1,4,2,3,1,4,1,-10.953861889894256,11.470301034909793,-11.228672365908565,10.3728845122947,-10.869522280609146,9.689766346552306,-9.689766346552306
7172,0,0,0,4,2,1,0,0.0,0.0,0.0,9.154810538519735,-7.851951512564286,-8.8378396795048,0.0
