CUSTNO,D-Recency,Frequancy,Monetary,Recency
10272,1,654,3831446,20150331
10273,2,342,9295310,20150330
10274,2,215,3523350,20150330
10275,4,441,3553000,20150328
10276,3,574,4104420,20150329
10277,1,588,2257219,20150331
10278,3,362,4496770,20150329
10279,2,252,862304,20150330
10280,3,582,3503336,20150329
10281,3,737,4183171,20150329
10282,1,773,4275033,20150331
10283,6,294,16626820,20150326
10284,3,296,13198910,20150329
10285,1,482,3582154,20150331
10286,1,371,1932440,20150331
10287,1,526,2635213,20150331
10288,2,343,7489857,20150330
10289,1,772,2146260,20150331
10290,4,468,3701656,20150328
10291,2,250,6260924,20150330
10292,1,376,5603459,20150331
10293,1,1059,4462363,20150331
10294,1,439,2601522,20150331
10295,4,261,29979510,20150328
10296,2,469,4517332,20150330
10297,1,429,1179923,20150331
10298,1,372,2410093,20150331
10299,2,345,1815464,20150330
10300,1,409,2123638,20150331
10301,1,744,4026258,20150331
10302,8,175,25246605,20150324
10303,1,548,3585812,20150331
10304,1,400,3993006,20150331
10305,1,546,5936828,20150331
10306,1,397,3714790,20150331
10307,2,167,14473960,20150330
10308,2,478,2138544,20150330
10309,3,399,2912582,20150329
10310,1,858,5240793,20150331
10311,1,616,2966630,20150331
10312,1,412,1336812,20150331
10313,1,771,4059338,20150331
10314,1,640,4418485,20150331
10315,1,452,3939848,20150331
10316,1,750,4347533,20150331
10318,2,418,2917656,20150330
10319,2,567,3977630,20150330
10320,2,266,1378570,20150330
10321,2,355,5431339,20150330
10322,1,575,2044388,20150331
10323,1,804,2692391,20150331
10324,4,226,1526199,20150328
10325,1,585,3155633,20150331
10326,1,697,2260490,20150331
10327,1,663,6030839,20150331
10328,2,495,8111888,20150330
10329,3,269,15762654,20150329
10330,3,273,1970350,20150329
10331,1,318,2792141,20150331
10332,1,536,2837803,20150331
10333,2,605,11277749,20150330
10334,1,491,1747900,20150331
10335,3,497,2739058,20150329
10336,1,770,2347452,20150331
10337,1,760,3609526,20150331
10338,5,111,1562690,20150327
10339,2,478,2589950,20150330
10340,5,111,8616460,20150327
10341,1,787,18740057,20150331
10342,2,729,8497771,20150330
10343,3,209,16740230,20150329
10344,1,323,1856296,20150331
10346,2,413,2957612,20150330
10347,1,346,2275056,20150331
10348,2,562,5916760,20150330
10349,1,390,976509,20150331
10350,7,77,6964070,20150325
10351,1,726,4337255,20150331
10352,1,641,2879626,20150331
10353,2,396,1145714,20150330
10354,1,284,1699695,20150331
10355,1,383,3698978,20150331
10356,1,796,7494307,20150331
10357,1,170,6518652,20150331
10358,2,396,2165706,20150330
10359,1,186,5017373,20150331
10360,1,446,2806075,20150331
10361,14,210,1677317,20150318
10362,2,796,5809558,20150330
10363,3,108,8593129,20150329
10364,3,213,34348860,20150329
10365,4,518,2071501,20150328
10366,4,97,14297690,20150328
10367,2,615,5423923,20150330
10368,1,270,2462487,20150331
10369,1,383,3720139,20150331
10370,1,131,1500460,20150331
10371,5,479,3781320,20150327
10372,6,188,2465300,20150326
10373,1,372,2122122,20150331
10374,4,312,2037984,20150328
10375,3,228,39663300,20150329
10376,4,333,14829107,20150328
10377,2,455,7080312,20150330
10378,1,341,2819573,20150331
10379,6,643,5365110,20150326
10380,1,683,7881910,20150331
10381,1,917,3665885,20150331
10382,2,588,3962907,20150330
10383,2,359,4580620,20150330
10384,1,269,12405460,20150331
10385,2,544,3857845,20150330
10386,1,240,7900250,20150331
10387,1,281,2244231,20150331
10388,2,487,2542567,20150330
10389,1,171,20609380,20150331
10390,3,289,4599099,20150329
10391,1,408,2378309,20150331
10392,1,725,4355143,20150331
10393,1,296,3724998,20150331
10394,1,157,45994734,20150331
10395,2,482,4469435,20150330
10396,1,291,2011840,20150331
10397,38,5,332700,20150222
10398,1,217,2336637,20150331
10399,4,720,6759529,20150328
10401,1,442,1641942,20150331
10402,2,267,3681847,20150330
10403,2,1298,4712331,20150330
10404,3,287,6948760,20150329
10405,2,376,13148699,20150330
10406,1,398,7011665,20150331
10407,2,441,3425363,20150330
10408,2,347,3771401,20150330
10409,6,403,2327282,20150326
10410,1,486,3077350,20150331
10411,1,794,5522965,20150331
10412,1,412,1747244,20150331
10413,1,575,2546527,20150331
10414,1,659,5862040,20150331
10415,4,217,17078110,20150328
10416,8,437,3181475,20150324
10417,3,308,3112899,20150329
10418,4,544,2556500,20150328
10419,2,230,1585523,20150330
10420,12,164,5161250,20150320
10421,1,619,2576403,20150331
10422,2,197,9360470,20150330
10423,2,469,3076068,20150330
10424,3,511,5827914,20150329
10425,1,413,2298068,20150331
10426,6,356,3340097,20150326
10428,1,187,4256002,20150331
10429,1,312,23754730,20150331
10430,3,173,1523710,20150329
10431,3,521,6189582,20150329
10432,1,901,6450183,20150331
10433,2,444,2889275,20150330
10434,1,837,6384619,20150331
10435,2,299,2647654,20150330
10436,1,370,1765916,20150331
10437,1,658,2547408,20150331
10438,1,215,7641509,20150331
10439,2,339,1116420,20150330
10440,1,695,2789166,20150331
10441,2,356,2340444,20150330
10442,1,199,3886939,20150331
10443,1,624,2079797,20150331
10444,1,975,26758687,20150331
10445,3,172,7699590,20150329
10446,26,355,1896249,20150306
10447,3,548,3454187,20150329
10448,2,265,1886073,20150330
10449,2,395,2898040,20150330
10450,1,432,1919336,20150331
10451,1,558,4170156,20150331
10452,1,689,2987864,20150331
10453,1,531,4413131,20150331
10454,2,616,6476485,20150330
10455,2,918,48143024,20150330
10456,2,437,11719279,20150330
10457,1,449,2971041,20150331
10458,1,651,3458271,20150331
10459,2,529,2780714,20150330
10460,2,523,6067605,20150330
10461,2,315,2472520,20150330
10462,1,296,2620342,20150331
10463,2,323,1740016,20150330
10464,2,334,2133078,20150330
10466,43,554,1577534,20150217
10467,3,387,3695469,20150329
10468,8,185,13695320,20150324
10469,1,715,3886686,20150331
10470,1,590,2615228,20150331
10471,3,151,11880567,20150329
10472,74,154,9184824,20150117
10473,4,137,4146960,20150328
10474,1,892,4228872,20150331
10475,1,115,10169340,20150331
10476,1,347,2703994,20150331
10477,2,353,1557618,20150330
10478,2,313,23259688,20150330
10479,1,319,2621334,20150331
10480,2,529,3325430,20150330
10481,1,677,2763310,20150331
10482,1,841,3530053,20150331
10483,2,606,4361770,20150330
10484,1,1023,5529970,20150331
10485,1,407,2682398,20150331
10486,4,272,1575283,20150328
10487,33,154,100008460,20150227
10488,1,377,2613781,20150331
10489,1,575,4989186,20150331
10491,3,400,1777036,20150329
10492,2,726,3347539,20150330
10493,1,273,1442367,20150331
10494,4,310,3427135,20150328
10495,5,148,1241504,20150327
10496,1,442,5017892,20150331
10497,2,706,4371650,20150330
10498,1,722,5793838,20150331
10499,1,682,3646589,20150331
10500,2,532,6561714,20150330
10501,2,192,1038480,20150330
10502,1,382,2267386,20150331
10503,1,256,946875,20150331
10504,3,177,7760430,20150329
10505,4,33,462610,20150328
10506,1,322,27750435,20150331
10507,1,219,22310511,20150331
10508,4,256,29988050,20150328
10509,2,323,7209133,20150330
10510,2,602,3667938,20150330
10511,1,805,9213546,20150331
10512,1,434,3319300,20150331
10513,1,435,2241943,20150331
10514,2,633,3152712,20150330
10515,1,335,3688143,20150331
10516,3,646,3448260,20150329
10517,5,682,5191959,20150327
10518,2,563,3862397,20150330
10519,2,245,2700231,20150330
10520,1,762,2987456,20150331
10521,2,353,24994040,20150330
10522,1,808,7865868,20150331
10523,4,106,7767930,20150328
10524,1,187,1169964,20150331
10525,1,416,2923959,20150331
10526,2,634,4459805,20150330
10527,2,315,2003947,20150330
10528,4,111,31062540,20150328
10529,2,351,4655496,20150330
10530,8,206,3036700,20150324
10531,1,230,9659800,20150331
10532,1,318,2499345,20150331
10533,2,25,1188300,20150330
10534,1,653,5319357,20150331
10535,1,337,2809757,20150331
10536,1,193,3703558,20150331
10537,1,492,1985893,20150331
10538,1,348,2667937,20150331
10539,2,404,4102896,20150330
10540,2,389,3169772,20150330
10541,1,512,2522762,20150331
10542,3,673,4024272,20150329
10543,1,616,9072811,20150331
10544,1,613,2733840,20150331
10545,1,144,17946960,20150331
10546,1,373,3139913,20150331
10547,5,365,2084628,20150327
10548,2,548,4937295,20150330
10549,1,687,4001551,20150331
10550,1,762,3706281,20150331
10551,1,612,2609669,20150331
10552,4,341,2337729,20150328
10553,1,598,2132811,20150331
10554,3,396,2431504,20150329
10555,1,446,1662704,20150331
10556,1,720,2019380,20150331
10557,1,339,19218665,20150331
10558,1,281,3069495,20150331
10559,1,162,11579980,20150331
10560,2,625,4011518,20150330
10561,2,774,3297029,20150330
10562,1,816,3699063,20150331
10563,1,560,2464475,20150331
10564,1,694,4920341,20150331
10565,1,331,2809668,20150331
10566,1,506,16680850,20150331
10567,2,301,2161699,20150330
10568,1,607,2932330,20150331
10569,1,558,11039748,20150331
10570,4,369,50798835,20150328
10571,1,535,7808248,20150331
10572,1,528,1765071,20150331
10573,1,559,3463517,20150331
10574,1,475,2317061,20150331
10575,1,250,2750802,20150331
10576,1,312,4875074,20150331
10577,4,193,19396432,20150328
10578,4,369,5907059,20150328
10579,1,545,4820550,20150331
10580,1,498,8417275,20150331
10581,1,634,3618499,20150331
10582,1,415,2584404,20150331
10583,1,290,2905872,20150331
10584,1,258,17062582,20150331
10585,1,731,9352293,20150331
10586,1,785,2959797,20150331
10587,1,611,3638037,20150331
10588,3,640,6382236,20150329
10589,2,506,4612852,20150330
10590,2,572,3073301,20150330
10591,1,303,3005684,20150331
10592,1,347,7649401,20150331
10593,1,145,8154570,20150331
10594,2,386,4189320,20150330
10595,1,419,2809595,20150331
10596,2,638,3052390,20150330
10597,2,731,4691336,20150330
10598,2,335,2558896,20150330
10599,13,271,3504838,20150319
10600,2,648,14133721,20150330
10601,1,331,1643500,20150331
10602,7,581,2714605,20150325
10603,1,768,4508544,20150331
10604,1,760,2995650,20150331
10605,4,161,8553200,20150328
10606,1,144,12029120,20150331
10607,1,194,6352420,20150331
10608,6,282,10635668,20150326
10609,1,720,4254546,20150331
10610,1,196,6186330,20150331
10611,2,348,2171930,20150330
10612,3,585,5192811,20150329
10614,2,740,3473041,20150330
10615,6,627,5469951,20150326
10616,2,296,1559388,20150330
10617,6,288,13243440,20150326
10618,1,1028,4542545,20150331
10619,1,647,3643778,20150331
10620,1,461,4880683,20150331
10621,3,275,7900311,20150329
10622,10,181,7782531,20150322
10623,1,285,7547614,20150331
10624,8,231,11556802,20150324
10625,1,299,4356362,20150331
10626,3,244,6803340,20150329
10627,2,404,2212290,20150330
10628,1,694,5193072,20150331
10629,1,473,2803702,20150331
10630,1,512,3357641,20150331
10631,2,325,22718477,20150330
10632,1,261,8482583,20150331
10633,5,202,16605280,20150327
10634,3,302,6346630,20150329
10635,2,483,2521304,20150330
10636,1,531,4646959,20150331
10637,1,222,9805530,20150331
10638,1,474,3420860,20150331
10639,2,182,16246860,20150330
10640,5,155,1931294,20150327
10641,1,405,6385210,20150331
10642,2,506,5533641,20150330
10643,5,146,8328203,20150327
10644,3,198,15740460,20150329
10645,1,213,6678593,20150331
10646,1,631,2152780,20150331
10647,1,393,1968556,20150331
10648,1,487,1721571,20150331
10649,3,535,5992003,20150329
10650,2,461,2673105,20150330
10651,1,317,7835449,20150331
10652,1,341,2513134,20150331
10653,1,357,3028758,20150331
10654,6,196,1829516,20150326
10655,2,343,3487490,20150330
10656,1,764,6646354,20150331
10657,1,626,5570551,20150331
10658,4,588,4974706,20150328
10659,1,526,1838514,20150331
10660,2,76,1640480,20150330
10661,1,390,2585945,20150331
10662,2,403,2756069,20150330
10663,1,687,4718712,20150331
10664,1,726,6973102,20150331
10665,2,264,707280,20150330
10666,1,134,7540230,20150331
10667,1,278,2927067,20150331
10668,1,353,2268930,20150331
10669,1,260,2662994,20150331
10670,1,587,3128727,20150331
10671,1,509,5050816,20150331
10672,1,482,7405819,20150331
10673,2,224,19472751,20150330
10674,1,437,2967884,20150331
10675,1,467,4547822,20150331
10676,1,964,2884536,20150331
10677,2,526,8757291,20150330
10678,2,158,2696382,20150330
10679,3,806,7053297,20150329
10680,3,528,1620237,20150329
10681,1,246,5210592,20150331
10682,1,234,9398514,20150331
10683,3,253,16943253,20150329
10684,1,681,2830979,20150331
10685,3,963,7644494,20150329
10686,3,316,4470804,20150329
10687,2,242,11956027,20150330
10688,1,428,3054136,20150331
10689,4,214,20747130,20150328
10690,3,420,3624517,20150329
10691,2,350,2462242,20150330
10692,1,472,3182449,20150331
10693,4,721,6650411,20150328
10694,1,500,2446791,20150331
10696,1,219,2809748,20150331
10697,2,182,45308800,20150330
10698,1,65,7311260,20150331
10699,4,185,14053324,20150328
10700,4,148,50005360,20150328
10701,2,387,4411950,20150330
10702,4,153,2799655,20150328
10703,7,115,7449830,20150325
10704,3,201,1632773,20150329
10705,1,550,2557506,20150331
10706,1,276,5088356,20150331
10707,3,507,3465938,20150329
10708,1,348,1693899,20150331
10709,26,108,523212,20150306
10710,1,616,2188615,20150331
10711,1,320,2399850,20150331
10712,2,452,3129786,20150330
10713,1,911,4730105,20150331
10714,12,501,3615040,20150320
10715,5,376,2004629,20150327
10716,2,325,1137035,20150330
10717,4,533,4917498,20150328
10719,1,908,4019927,20150331
10720,2,486,3466572,20150330
10721,2,431,7655654,20150330
10722,3,359,5702134,20150329
10723,1,542,8259372,20150331
10724,3,330,3562484,20150329
10725,2,267,1596171,20150330
10726,1,431,2881178,20150331
10727,3,492,2170965,20150329
10728,3,389,4077380,20150329
10729,3,219,839285,20150329
10730,3,185,3646230,20150329
10731,2,315,2273958,20150330
10732,3,225,2178682,20150329
10733,3,230,14530799,20150329
10734,1,769,2876435,20150331
10735,1,714,3702800,20150331
10736,3,241,1935105,20150329
10737,1,393,2688891,20150331
10738,1,925,6235748,20150331
10739,2,577,5026465,20150330
10740,1,129,5006720,20150331
10741,4,558,3976298,20150328
10742,1,60,3496160,20150331
10743,1,837,5799532,20150331
10744,1,718,4712148,20150331
10745,2,636,4550045,20150330
10746,2,782,3667594,20150330
10747,6,263,1945171,20150326
10748,3,188,15799290,20150329
10749,1,559,4660039,20150331
10750,2,206,14852180,20150330
10751,1,332,1552373,20150331
10752,1,739,4019157,20150331
10753,5,89,2639640,20150327
10754,2,334,1897254,20150330
10755,2,318,6614283,20150330
10756,2,174,2077740,20150330
10757,1,366,1845648,20150331
10758,1,622,6665137,20150331
10759,2,524,3058446,20150330
10760,2,325,4696666,20150330
10761,1,394,2037997,20150331
10762,1,464,1630541,20150331
10763,1,155,1586664,20150331
10764,1,573,9343776,20150331
10765,2,395,1688277,20150330
10766,1,76,560810,20150331
10767,2,202,6388691,20150330
10768,1,549,3366723,20150331
10769,1,426,2776222,20150331
10770,2,339,3426144,20150330
10771,1,289,3276124,20150331
10772,1,670,3880190,20150331
10773,3,139,37086762,20150329
10774,3,175,12874750,20150329
10775,1,525,3283658,20150331
10776,1,341,14853719,20150331
10777,3,251,2624304,20150329
10778,1,529,3303755,20150331
10779,5,277,8807216,20150327
10780,3,566,4890997,20150329
10781,3,246,20471007,20150329
10782,1,387,2164721,20150331
10783,2,318,2702661,20150330
10784,3,347,1903051,20150329
10785,9,422,2743657,20150323
10786,1,529,15570921,20150331
10787,3,330,2506213,20150329
10788,18,292,1740310,20150314
10789,1,519,4148639,20150331
10790,1,840,6473558,20150331
10791,4,304,12530200,20150328
10792,5,130,14624440,20150327
10793,3,516,3322683,20150329
10794,1,390,14379288,20150331
10795,2,395,3815499,20150330
10796,1,240,957151,20150331
10797,1,713,5428490,20150331
10798,4,202,1630980,20150328
10799,2,297,58130120,20150330
10800,1,736,4449801,20150331
10801,2,434,2506832,20150330
10802,2,441,11103471,20150330
10803,1,205,9962072,20150331
10804,2,554,4207465,20150330
10805,5,118,3375882,20150327
10806,1,375,2924264,20150331
10807,5,618,5168978,20150327
10808,4,554,2891006,20150328
10809,1,470,2621987,20150331
10810,1,232,5702553,20150331
10811,1,289,4988990,20150331
10812,1,584,4394872,20150331
10813,1,1297,5110069,20150331
10814,2,601,4104888,20150330
10815,3,234,100772408,20150329
10816,1,506,3548120,20150331
10817,1,226,1673214,20150331
10818,2,285,3179096,20150330
10819,1,579,3930588,20150331
10820,3,250,1429679,20150329
10821,1,534,2956708,20150331
10822,6,502,3853651,20150326
10823,2,757,4284156,20150330
10824,3,504,2082277,20150329
10825,1,284,1192914,20150331
10826,1,302,1970446,20150331
10827,12,204,1253250,20150320
10828,3,232,2262916,20150329
10829,2,273,2607771,20150330
10830,2,457,4476112,20150330
10831,1,220,2213656,20150331
10832,3,510,9153190,20150329
10833,1,302,5899172,20150331
10834,1,229,1906219,20150331
10835,2,745,2439335,20150330
10836,1,606,3169193,20150331
10837,3,220,14935960,20150329
10838,1,270,8954525,20150331
10839,1,956,4673047,20150331
10840,2,380,56460502,20150330
10841,3,565,4138488,20150329
10842,1,340,2027009,20150331
10843,3,392,6940411,20150329
10844,24,30,188750,20150308
10845,5,244,63452825,20150327
10846,3,161,15054830,20150329
10847,3,390,13658349,20150329
10848,5,517,2997694,20150327
10849,3,304,3549305,20150329
10850,6,164,18680161,20150326
10851,2,414,3418796,20150330
10852,6,391,3393772,20150326
10853,2,319,3197156,20150330
10854,1,585,3598579,20150331
10855,1,282,3018994,20150331
10856,3,503,14471862,20150329
10857,2,220,3678370,20150330
10858,1,260,761998,20150331
10861,2,385,14660531,20150330
10862,11,240,2855789,20150321
10863,1,500,2748460,20150331
10864,1,625,4962819,20150331
10865,2,160,2959920,20150330
10866,6,166,4390396,20150326
10867,8,118,2350920,20150324
10868,1,154,6174760,20150331
10869,1,537,9188344,20150331
10870,1,357,17506506,20150331
10871,4,550,3252826,20150328
10872,1,455,28329713,20150331
10873,1,561,2381813,20150331
10874,1,506,6154629,20150331
10875,1,350,2354934,20150331
10876,1,413,5434116,20150331
10877,1,480,2498049,20150331
10878,1,474,1604722,20150331
10879,1,487,2166752,20150331
10880,1,384,3985723,20150331
10881,3,178,4456852,20150329
10882,1,758,3543157,20150331
10883,1,146,80949150,20150331
10884,1,338,4159560,20150331
10885,1,765,3830324,20150331
10886,1,207,3794995,20150331
10887,2,1056,5723705,20150330
10888,7,224,10219590,20150325
10889,2,263,2291132,20150330
10890,2,286,19750854,20150330
10891,2,299,2547119,20150330
10892,2,272,19646410,20150330
10893,2,498,2854063,20150330
10894,3,245,2642228,20150329
10895,1,291,22139350,20150331
10896,1,606,27674686,20150331
10897,1,327,1909202,20150331
10898,1,468,3712947,20150331
10899,5,261,34427075,20150327
10901,1,556,4286329,20150331
10902,3,644,1943015,20150329
10903,1,608,11989955,20150331
10904,2,189,12321870,20150330
10905,3,227,100071586,20150329
10906,2,804,6240560,20150330
10907,2,274,4453508,20150330
10908,3,538,3359755,20150329
10909,1,413,2517114,20150331
10910,9,158,17734600,20150323
10911,2,455,4284503,20150330
10912,1,332,2203641,20150331
10913,3,521,5455994,20150329
10914,1,637,3749624,20150331
10915,1,392,2470561,20150331
10916,1,459,2247981,20150331
10917,7,264,28481490,20150325
10918,3,292,2123037,20150329
10919,1,647,3482128,20150331
10920,4,148,3974800,20150328
10921,3,205,31256970,20150329
10922,1,464,2164733,20150331
10923,6,261,4742198,20150326
10924,1,254,37817220,20150331
10925,1,758,4836424,20150331
10926,2,595,24691906,20150330
10927,3,238,7261480,20150329
10928,2,691,2609694,20150330
10929,24,53,719450,20150308
10930,3,345,2357990,20150329
10931,5,125,11599530,20150327
10932,3,102,1569709,20150329
10933,2,344,5351984,20150330
10934,1,954,7122060,20150331
10935,1,431,1249334,20150331
10936,2,110,14594710,20150330
10937,15,47,365050,20150317
10938,11,277,3866811,20150321
10939,1,427,4673716,20150331
10940,1,644,3801573,20150331
10941,4,354,3184605,20150328
10942,7,187,7536900,20150325
10943,1,756,5422422,20150331
10944,2,920,2264400,20150330
10945,1,473,17946073,20150331
10946,1,183,1569466,20150331
10947,20,338,2440891,20150312
10948,1,533,5516599,20150331
10949,2,683,7484505,20150330
10950,1,410,4540978,20150331
10951,1,220,2321232,20150331
10952,1,705,3416555,20150331
10953,1,246,1739232,20150331
10954,1,371,5339966,20150331
10955,4,184,4951144,20150328
10956,1,256,1613253,20150331
10957,10,108,10160690,20150322
10958,3,155,887762,20150329
10959,1,153,10772470,20150331
10960,1,262,4870433,20150331
10961,4,387,2550710,20150328
10962,1,418,2171293,20150331
10963,3,359,3961387,20150329
10964,5,315,1967796,20150327
10965,4,99,9034830,20150328
10966,11,201,10718317,20150321
10967,2,557,6092052,20150330
10968,1,279,5004244,20150331
10969,2,371,2584468,20150330
10970,3,239,14582077,20150329
10971,2,205,14908950,20150330
10972,1,560,3204536,20150331
10973,2,459,1947534,20150330
10974,1,281,35121198,20150331
10975,2,1329,8338172,20150330
10976,2,291,14648152,20150330
10977,2,210,15876050,20150330
10978,3,365,1546712,20150329
10979,1,388,2922026,20150331
10980,1,881,4895408,20150331
10981,1,243,1175326,20150331
10982,2,305,3319916,20150330
10983,1,550,4811123,20150331
10984,1,574,4185520,20150331
10985,2,697,3311283,20150330
10986,1,311,3065986,20150331
10987,1,393,2724128,20150331
10988,1,250,3008530,20150331
10989,5,325,6358740,20150327
10990,1,209,6190280,20150331
10991,4,205,16604339,20150328
10992,3,379,3010982,20150329
10993,1,467,4000774,20150331
10994,1,819,2904807,20150331
10995,1,395,1470365,20150331
10996,1,1013,9548040,20150331
10997,2,369,3673958,20150330
10998,1,873,3727510,20150331
10999,1,744,2791886,20150331
11000,1,495,8863948,20150331
11001,1,705,3000771,20150331
11002,3,604,3937613,20150329
11003,2,451,3053858,20150330
11004,1,159,8322760,20150331
11005,3,394,5689789,20150329
11006,6,190,2517202,20150326
11007,2,777,5616291,20150330
11008,7,332,4845880,20150325
11009,1,218,1985828,20150331
11010,2,395,1937736,20150330
11011,1,224,3342906,20150331
11012,9,187,19296520,20150323
11013,1,690,3338084,20150331
11014,1,131,1900140,20150331
11015,1,686,3005247,20150331
11016,3,524,7674987,20150329
11017,3,643,3397616,20150329
11018,3,561,5576266,20150329
11019,2,528,3315140,20150330
11020,4,216,13628665,20150328
11021,1,585,3894278,20150331
11022,1,353,10668173,20150331
11024,3,519,4282730,20150329
11025,3,459,2857182,20150329
11026,1,547,3541507,20150331
11027,3,169,15251200,20150329
11028,2,515,2454717,20150330
11029,1,600,6160189,20150331
11030,1,683,46019747,20150331
11031,3,525,3916314,20150329
11032,1,331,7479919,20150331
11033,2,404,2477268,20150330
11034,1,370,1672612,20150331
11035,1,135,1421678,20150331
11036,3,137,1101532,20150329
11037,22,206,2767630,20150310
11038,2,542,5926073,20150330
11039,6,201,14812903,20150326
11040,4,151,6734080,20150328
11041,1,211,1963470,20150331
11042,1,619,2213259,20150331
11043,1,404,2649390,20150331
11044,1,575,3969151,20150331
11045,4,257,1935067,20150328
11046,1,655,2550916,20150331
11047,2,548,3471350,20150330
11048,12,300,14212240,20150320
11049,1,449,2888511,20150331
11051,1,208,51027998,20150331
11052,3,403,3822347,20150329
11053,5,393,3711639,20150327
11054,9,369,2225607,20150323
11055,2,259,3267685,20150330
11056,1,386,2425205,20150331
11057,1,617,6382849,20150331
11058,4,331,12616743,20150328
11059,1,435,14182230,20150331
11060,1,111,3306872,20150331
11061,3,213,7899538,20150329
11062,3,356,3453471,20150329
11063,1,190,17813740,20150331
11064,1,413,57706139,20150331
11065,1,517,3008617,20150331
11066,4,556,3511673,20150328
11067,1,649,5597650,20150331
11068,3,430,3113687,20150329
11069,1,484,6788586,20150331
11070,2,461,1808320,20150330
11071,5,163,14766193,20150327
11073,3,426,3065471,20150329
11074,1,521,3051042,20150331
11075,3,190,10367222,20150329
11076,1,590,3993126,20150331
11077,3,149,651532,20150329
11078,4,277,1595590,20150328
11079,6,192,3556840,20150326
11080,1,251,15161260,20150331
11081,3,103,3709390,20150329
11082,1,534,3740543,20150331
11083,5,274,4559530,20150327
11084,1,294,2345389,20150331
11086,1,162,4617810,20150331
11087,1,402,2188464,20150331
11088,2,605,3190578,20150330
11089,4,235,8322990,20150328
11090,3,453,9132143,20150329
11091,1,643,3057907,20150331
11092,1,394,1587708,20150331
11093,1,337,2432858,20150331
11094,3,159,2724540,20150329
11095,4,198,30525040,20150328
11096,9,111,18947430,20150323
11097,1,182,2193587,20150331
11098,3,289,11224802,20150329
11099,8,174,2248750,20150324
11100,1,742,3069339,20150331
11101,3,286,29760600,20150329
11102,2,443,3358487,20150330
11103,3,340,10216499,20150329
11104,1,629,3991336,20150331
11105,4,185,18810580,20150328
11106,2,672,3307554,20150330
11107,1,513,2191378,20150331
11108,2,232,13850023,20150330
11109,1,587,3166799,20150331
11110,1,166,29728640,20150331
11111,1,653,4417405,20150331
11112,2,226,983446,20150330
11113,1,742,2211630,20150331
11114,3,787,5071213,20150329
11115,1,893,4902491,20150331
11116,1,532,5690894,20150331
11117,1,910,8977093,20150331
11118,1,504,4485414,20150331
11119,1,329,2653438,20150331
11120,2,538,2871730,20150330
11121,5,543,3539765,20150327
11122,2,580,4594002,20150330
11123,3,588,3424390,20150329
11124,1,275,3517262,20150331
11125,1,309,15450516,20150331
11126,1,496,1872393,20150331
11127,1,349,5326181,20150331
11128,5,232,9977353,20150327
11129,29,104,14647770,20150303
11130,1,208,2287031,20150331
11131,1,170,3205580,20150331
11132,4,151,938438,20150328
11133,15,340,4756524,20150317
11134,3,194,5648250,20150329
11135,8,235,3650393,20150324
11136,11,184,35669118,20150321
11137,1,424,3512227,20150331
11138,3,161,1737282,20150329
11139,1,315,2309360,20150331
11140,1,411,2947349,20150331
11141,5,272,3741866,20150327
11142,1,416,2776989,20150331
11143,2,322,7104024,20150330
11144,1,521,2433984,20150331
11145,1,224,15088694,20150331
11146,1,160,12773070,20150331
11147,2,354,2689574,20150330
11148,5,184,12237040,20150327
11149,2,452,3202231,20150330
11150,1,686,2547333,20150331
11151,1,433,2240479,20150331
11152,7,215,3386227,20150325
11153,26,139,11823030,20150306
11154,2,196,12467110,20150330
11155,1,346,2032937,20150331
11156,4,113,3174970,20150328
11157,1,532,1997650,20150331
11158,1,306,6435296,20150331
11159,2,494,2029916,20150330
11160,2,196,2580950,20150330
11161,4,760,4434588,20150328
11162,1,415,2285736,20150331
11163,4,91,4543150,20150328
11164,1,299,6820588,20150331
11165,1,432,3842335,20150331
11166,1,436,10512370,20150331
11167,1,216,16251794,20150331
11168,1,822,3974803,20150331
11169,2,117,5210867,20150330
11170,1,506,3244393,20150331
11171,2,294,1652110,20150330
11172,1,320,4693667,20150331
11173,5,228,10771300,20150327
11174,4,159,14703520,20150328
11175,1,486,3161578,20150331
11176,2,502,5019583,20150330
11177,7,118,8581780,20150325
11178,2,415,2030386,20150330
11179,2,432,2409255,20150330
11180,1,461,2916044,20150331
11181,7,87,17750990,20150325
11182,1,225,10825385,20150331
11183,2,282,5516610,20150330
11184,2,365,3948602,20150330
11185,9,898,5329692,20150323
11186,3,471,2905251,20150329
11187,1,415,4948519,20150331
11188,4,243,19589560,20150328
11189,1,316,11755040,20150331
11190,5,214,36667850,20150327
11191,1,442,4873627,20150331
11192,6,233,5388652,20150326
11193,7,111,4349110,20150325
11194,1,527,1881220,20150331
11196,1,399,2469617,20150331
11197,1,369,1484486,20150331
11198,1,838,9316806,20150331
11199,11,78,4763700,20150321
11200,9,213,4544630,20150323
11201,4,357,3478153,20150328
11202,1,478,1629471,20150331
11203,1,324,1395997,20150331
11204,2,708,5378495,20150330
11205,4,212,15934039,20150328
11206,1,101,52496590,20150331
11207,3,346,43895107,20150329
11208,9,151,10765606,20150323
11209,6,59,1334920,20150326
11210,1,511,3837546,20150331
11211,1,612,2635533,20150331
11212,1,218,1143893,20150331
11213,3,547,6637275,20150329
11214,1,408,3249446,20150331
11215,1,146,9251730,20150331
11216,4,230,15445180,20150328
11217,3,489,2965674,20150329
11218,6,144,22625392,20150326
11219,1,578,4705992,20150331
11220,1,538,3358069,20150331
