CUSTNO,D-Recency,Frequancy,Monetary,Recency
10192,1,659,4543316,20150930
10193,6,498,5628934,20150925
10194,1,793,3605531,20150930
10195,34,119,899930,20150828
10196,6,183,6813908,20150925
10197,1,834,6329618,20150930
10198,1,318,1954329,20150930
10199,1,389,3348874,20150930
10200,3,345,3600178,20150928
10201,8,439,19176517,20150923
10202,1,672,3560641,20150930
10203,3,419,4718942,20150928
10204,1,213,2128891,20150930
10205,2,615,3657334,20150929
10206,1,410,4395308,20150930
10207,1,1024,3338456,20150930
10208,1,516,2670600,20150930
10209,3,486,2761695,20150928
10210,1,489,6620467,20150930
10211,3,664,4104346,20150928
10212,1,788,3110935,20150930
10213,12,215,7972116,20150919
10214,1,250,5604510,20150930
10215,1,691,3123064,20150930
10216,1,1042,6185676,20150930
10218,1,487,4225959,20150930
10219,1,573,3206328,20150930
10220,5,883,3383802,20150926
10221,1,252,19074010,20150930
10222,1,305,5335592,20150930
10223,2,602,3333203,20150929
10224,7,170,12656670,20150924
10225,3,398,2894160,20150928
10226,1,699,3078998,20150930
10227,1,521,6075170,20150930
10228,1,772,5955327,20150930
10229,2,845,2770935,20150929
10230,5,500,2121455,20150926
10231,1,688,5598968,20150930
10232,1,435,2333692,20150930
10233,2,385,3950699,20150929
10234,1,618,5482435,20150930
10235,1,362,2827060,20150930
10236,1,713,3618555,20150930
10237,3,305,1264574,20150928
10238,2,527,2725147,20150929
10239,2,394,6096627,20150929
10240,3,514,2111357,20150928
10241,11,142,4198340,20150920
10242,2,660,2808944,20150929
10243,1,373,10967640,20150930
10244,2,572,3501214,20150929
10245,1,341,3142438,20150930
10246,9,300,7242190,20150922
10247,5,318,2116998,20150926
10248,2,497,3143923,20150929
10249,1,577,5446680,20150930
10250,1,476,2427320,20150930
10251,1,314,3038161,20150930
10252,2,649,5123802,20150929
10253,3,164,14941980,20150928
10254,6,231,9174090,20150925
10255,1,189,9422850,20150930
10256,5,263,2055743,20150926
10257,1,447,1860915,20150930
10258,1,355,4182351,20150930
10259,1,437,3334445,20150930
10260,3,488,2821465,20150928
10261,2,705,2618180,20150929
10262,1,769,3165523,20150930
10263,1,443,2952720,20150930
10264,1,491,7578838,20150930
10265,3,237,6198390,20150928
10266,1,643,2969561,20150930
10267,2,461,2945082,20150929
10268,3,155,1126521,20150928
10269,10,652,13581388,20150921
10270,2,292,1823856,20150929
10271,3,152,3971430,20150928
10272,6,680,4091577,20150925
10273,1,319,10147420,20150930
10274,1,199,1704474,20150930
10275,8,151,515856,20150923
10276,10,466,2014589,20150921
10277,1,359,1272397,20150930
10278,9,329,3534790,20150922
10279,3,302,1173244,20150928
10280,5,525,2974212,20150926
10281,7,420,2422620,20150924
10282,2,605,3379694,20150929
10283,10,279,9498296,20150921
10284,2,119,4336613,20150929
10285,6,597,4026769,20150925
10286,1,684,3208028,20150930
10287,6,422,2581410,20150925
10288,1,371,7360129,20150930
10289,1,1086,2486977,20150930
10290,3,650,4369144,20150928
10291,1,356,4503096,20150930
10292,1,549,3996536,20150930
10293,1,1047,5001077,20150930
10294,1,549,3038210,20150930
10295,7,253,47454540,20150924
10296,1,427,5115614,20150930
10297,1,600,1800701,20150930
10298,1,437,2779460,20150930
10299,1,389,1539890,20150930
10300,1,424,2278967,20150930
10301,1,771,3209392,20150930
10302,12,190,38264490,20150919
10303,5,300,2451207,20150926
10304,1,531,6936864,20150930
10305,3,396,6867142,20150928
10306,14,174,2485920,20150917
10307,2,171,12596420,20150929
10308,1,545,2363215,20150930
10309,1,371,4210813,20150930
10310,4,884,5295201,20150927
10311,1,817,5190423,20150930
10312,2,468,1387738,20150929
10313,1,995,4100004,20150930
10314,1,760,4159925,20150930
10315,2,406,3369222,20150929
10316,1,899,3872998,20150930
10318,3,467,4445499,20150928
10319,1,779,6545584,20150930
10320,1,436,2528469,20150930
10321,2,416,10033731,20150929
10322,1,805,3441301,20150930
10323,1,817,2444065,20150930
10324,2,371,3953455,20150929
10325,1,431,2889323,20150930
10326,1,876,2810083,20150930
10327,7,366,7014743,20150924
10328,2,220,3830347,20150929
10329,1,332,15712883,20150930
10330,9,287,3418965,20150922
10331,1,452,3479098,20150930
10332,2,518,2666861,20150929
10333,1,628,11717890,20150930
10334,1,562,2042561,20150930
10335,1,445,2363394,20150930
10336,2,821,2471805,20150929
10337,1,340,2041633,20150930
10338,8,223,2388470,20150923
10339,1,600,3554083,20150930
10340,7,99,8359050,20150924
10341,5,1051,18696230,20150926
10342,2,741,27138586,20150929
10343,4,493,8125502,20150927
10344,1,633,3032791,20150930
10346,1,599,3356365,20150930
10347,1,366,2376122,20150930
10348,6,521,3439236,20150925
10349,1,439,1222199,20150930
10350,1,105,14470670,20150930
10351,1,856,5992251,20150930
10352,2,233,905594,20150929
10353,5,348,1336341,20150926
10354,6,359,1536201,20150925
10355,1,450,4194816,20150930
10356,1,764,5671174,20150930
10357,3,226,7310041,20150928
10358,1,521,2442422,20150930
10359,1,71,972630,20150930
10360,2,522,1667533,20150929
10361,7,238,2378560,20150924
10362,1,989,7267153,20150930
10363,9,120,5740210,20150922
10364,9,183,17111525,20150922
10365,3,592,2732682,20150928
10366,2,192,13824514,20150929
10367,9,658,6171377,20150922
10368,2,388,3175382,20150929
10369,3,376,3487276,20150928
10370,2,211,2302730,20150929
10371,3,641,4136234,20150928
10372,9,28,303120,20150922
10373,1,501,2273223,20150930
10374,3,395,2380895,20150928
10375,1,302,38163700,20150930
10376,11,362,18216663,20150920
10377,1,411,2892804,20150930
10378,1,432,3604721,20150930
10379,1,616,5998833,20150930
10380,1,814,12440122,20150930
10381,1,953,3876462,20150930
10382,7,609,3495728,20150924
10383,1,416,3331883,20150930
10384,9,167,7444440,20150922
10385,1,856,6000687,20150930
10386,2,230,5205960,20150929
10387,7,538,2884878,20150924
10388,1,476,2168922,20150930
10389,3,180,25833560,20150928
10390,2,254,3189717,20150929
10391,2,597,4929358,20150929
10392,1,534,3799747,20150930
10393,1,237,3401559,20150930
10394,2,132,43407390,20150929
10395,7,445,3842758,20150924
10396,1,459,2990831,20150930
10397,7,140,1187279,20150924
10398,2,203,2271738,20150929
10399,2,700,4504539,20150929
10401,5,558,2233271,20150926
10402,8,321,3636023,20150923
10403,1,1207,3753220,20150930
10404,7,270,11970543,20150924
10405,7,412,42508667,20150924
10406,1,438,5570042,20150930
10407,1,496,2800957,20150930
10408,2,416,3466003,20150929
10409,8,172,1373070,20150923
10410,1,499,3405791,20150930
10411,3,618,3926140,20150928
10412,1,535,2370377,20150930
10413,1,531,3682183,20150930
10414,1,775,4152525,20150930
10415,1,227,14694698,20150930
10416,8,315,2331754,20150923
10417,5,369,3408020,20150926
10418,6,655,2989826,20150925
10419,2,462,3248548,20150929
10420,6,177,3997090,20150925
10421,2,788,3418016,20150929
10422,8,191,5450270,20150923
10423,1,350,2721858,20150930
10424,2,661,5635690,20150929
10425,2,324,1814206,20150929
10426,16,244,2040686,20150915
10428,1,395,6942066,20150930
10429,5,497,46834220,20150926
10430,18,248,2027697,20150913
10431,1,651,5970768,20150930
10432,1,887,5960744,20150930
10433,2,494,3239816,20150929
10434,1,980,6073503,20150930
10435,2,282,3219486,20150929
10436,5,436,2754589,20150926
10437,6,539,1930120,20150925
10438,1,246,10482398,20150930
10439,1,461,1009280,20150930
10440,2,886,3337961,20150929
10441,1,450,1754583,20150930
10442,6,169,5784781,20150925
10443,1,466,1395725,20150930
10444,1,983,28117820,20150930
10445,6,158,7891866,20150925
10446,3,307,1532399,20150928
10447,1,781,4316035,20150930
10448,1,167,1141869,20150930
10449,5,455,1242592,20150926
10450,1,409,2171497,20150930
10451,2,516,2904043,20150929
10452,3,794,3387855,20150928
10453,2,481,2716947,20150929
10454,1,537,5787201,20150930
10455,1,913,31895968,20150930
10456,2,246,2199776,20150929
10457,1,451,3482232,20150930
10458,1,691,4160122,20150930
10459,1,598,3333755,20150930
10460,1,569,7132829,20150930
10461,2,457,2507351,20150929
10462,2,361,2550192,20150929
10463,2,272,1617872,20150929
10464,1,564,3486996,20150930
10466,15,41,135620,20150916
10467,2,373,3905487,20150929
10468,1,245,13015380,20150930
10469,1,749,4159948,20150930
10470,1,435,1736817,20150930
10471,3,191,14799000,20150928
10472,1,237,25192350,20150930
10473,6,176,5589968,20150925
10474,2,829,4434310,20150929
10475,1,157,17185080,20150930
10476,3,388,8765117,20150928
10477,1,460,1808469,20150930
10478,6,282,30671260,20150925
10479,3,232,2345958,20150928
10480,1,435,2966456,20150930
10481,1,771,3228568,20150930
10482,1,888,3329556,20150930
10483,1,572,4671488,20150930
10484,1,1282,6730304,20150930
10485,2,500,3252538,20150929
10486,6,292,3424703,20150925
10487,10,77,22259350,20150921
10488,1,434,2547293,20150930
10489,14,207,1684944,20150917
10491,1,410,1729155,20150930
10492,1,740,3621003,20150930
10493,1,401,1650418,20150930
10494,1,318,3212624,20150930
10495,9,231,1531764,20150922
10496,2,556,6000902,20150929
10497,1,461,4386859,20150930
10498,9,454,4223968,20150922
10499,1,561,2756617,20150930
10500,11,194,5635170,20150920
10501,2,434,7232063,20150929
10502,3,411,2217447,20150928
10503,1,293,980920,20150930
10504,7,259,5143896,20150924
10505,12,32,132061,20150919
10506,6,334,25639126,20150925
10507,11,352,10408786,20150920
10508,2,188,23597230,20150929
10509,2,427,5830430,20150929
10510,2,647,3813989,20150929
10511,2,704,7438037,20150929
10512,2,532,3007081,20150929
10513,1,482,2620786,20150930
10514,1,708,4228497,20150930
10515,7,347,4409240,20150924
10516,1,733,4402747,20150930
10517,1,774,5035890,20150930
10518,1,592,4429411,20150930
10519,1,220,2523822,20150930
10520,1,788,3057771,20150930
10521,1,246,16550427,20150930
10522,2,933,7049296,20150929
10523,1,76,3805760,20150930
10524,5,250,1280814,20150926
10525,1,274,2044096,20150930
10526,1,521,4222174,20150930
10527,1,293,3189266,20150930
10528,7,129,35332590,20150924
10529,2,463,5498124,20150929
10530,2,264,3782003,20150929
10531,1,296,9183259,20150930
10532,1,456,4178260,20150930
10533,7,29,1060700,20150924
10534,1,729,5370304,20150930
10535,2,567,3616095,20150929
10536,3,142,2827157,20150928
10537,1,398,2788228,20150930
10538,1,529,4609752,20150930
10539,1,389,1880742,20150930
10540,1,388,2958936,20150930
10541,1,512,1814486,20150930
10542,1,746,4961773,20150930
10543,2,519,10677444,20150929
10544,1,681,2615520,20150930
10545,1,219,20435090,20150930
10546,1,522,3484222,20150930
10547,2,640,4019169,20150929
10548,1,480,4420354,20150930
10549,1,710,3867547,20150930
10550,1,787,3629938,20150930
10551,1,739,2689956,20150930
10552,5,372,2323918,20150926
10553,1,846,3170648,20150930
10554,2,516,3005122,20150929
10555,1,428,1521494,20150930
10556,5,629,1735227,20150926
10557,2,230,9503350,20150929
10558,1,196,1516455,20150930
10559,2,115,2337270,20150929
10560,1,636,3462631,20150930
10561,1,956,3721292,20150930
10562,2,817,4081193,20150929
10563,1,552,2609367,20150930
10564,1,679,4871342,20150930
10565,1,305,2537046,20150930
10566,6,594,30184886,20150925
10567,1,242,2132071,20150930
10568,1,524,2483050,20150930
10569,1,560,10516512,20150930
10570,1,334,41103750,20150930
10571,1,653,7354949,20150930
10572,1,544,2216350,20150930
10573,1,663,3654510,20150930
10574,1,418,1845251,20150930
10575,1,377,3063953,20150930
10576,1,455,4805029,20150930
10577,6,227,15530067,20150925
10578,2,521,6510921,20150929
10579,1,621,4216382,20150930
10580,5,828,7284145,20150926
10581,2,912,5001690,20150929
10582,5,381,2177103,20150926
10583,1,304,3113326,20150930
10584,6,344,18199768,20150925
10585,2,1027,11488255,20150929
10586,1,855,3202479,20150930
10587,1,449,2576676,20150930
10588,1,571,6182194,20150930
10589,1,565,4615409,20150930
10590,1,604,3000507,20150930
10591,1,275,2054679,20150930
10592,1,448,6308046,20150930
10593,7,179,10600650,20150924
10594,2,472,5491599,20150929
10595,3,506,3081913,20150928
10596,22,591,3705963,20150909
10597,1,780,4795366,20150930
10598,1,391,2471184,20150930
10599,5,33,586740,20150926
10600,1,766,22375818,20150930
10601,3,379,2711305,20150928
10602,3,469,2387068,20150928
10603,1,961,5440959,20150930
10604,1,954,3154530,20150930
10605,3,188,15847880,20150928
10606,1,220,14643692,20150930
10607,8,183,6725790,20150923
10608,2,323,14495398,20150929
10609,2,652,3609842,20150929
10610,2,170,6460356,20150929
10611,1,267,1707812,20150930
10612,3,612,4503567,20150928
10614,2,844,3834555,20150929
10615,1,552,5019715,20150930
10616,2,384,1150393,20150929
10617,2,391,12777912,20150929
10618,2,979,5095789,20150929
10619,1,725,3916773,20150930
10620,5,348,3175341,20150926
10621,3,238,8178770,20150928
10622,7,132,7496236,20150924
10623,1,260,8087912,20150930
10624,1,217,21157432,20150930
10625,2,366,3785868,20150929
10626,3,262,13870080,20150928
10627,1,395,2424738,20150930
10628,1,808,5031873,20150930
10629,2,650,4619844,20150929
10630,2,500,4093642,20150929
10631,1,428,8984272,20150930
10632,3,324,4004384,20150928
10633,6,260,26904850,20150925
10634,2,387,9834393,20150929
10635,1,595,3131154,20150930
10636,1,595,4606645,20150930
10637,9,209,7236327,20150922
10638,2,406,3266290,20150929
10639,9,172,14274120,20150922
10640,1,67,975560,20150930
10641,2,394,5579231,20150929
10642,2,660,6242339,20150929
10643,5,318,12138511,20150926
10644,1,165,9453289,20150930
10645,1,231,4263230,20150930
10646,1,759,2759022,20150930
10647,1,451,2161003,20150930
10648,1,535,1757278,20150930
10649,1,571,4483512,20150930
10650,5,563,2532029,20150926
10651,16,77,3365320,20150915
10652,6,486,3385945,20150925
10653,1,434,2873405,20150930
10654,5,296,3229939,20150926
10655,2,392,3919285,20150929
10656,1,839,7870675,20150930
10657,8,510,3575134,20150923
10658,3,577,4449819,20150928
10659,1,495,1836934,20150930
10660,1,48,1453460,20150930
10661,1,352,1973054,20150930
10662,5,443,2983869,20150926
10663,1,693,4166338,20150930
10664,1,689,5065931,20150930
10665,1,422,1035960,20150930
10666,2,264,13302920,20150929
10667,1,304,2872404,20150930
10668,2,276,1981975,20150929
10669,6,298,2624279,20150925
10670,1,411,2537843,20150930
10671,1,734,6050193,20150930
10672,1,576,4570718,20150930
10673,1,441,17310830,20150930
10674,1,437,2926473,20150930
10675,2,484,4448048,20150929
10676,1,1115,3195892,20150930
10677,2,450,5434255,20150929
10678,5,214,4313182,20150926
10679,1,860,6809773,20150930
10680,1,342,1221936,20150930
10681,5,286,9871616,20150926
10682,5,144,6151595,20150926
10683,11,332,15558650,20150920
10684,2,694,5815173,20150929
10685,2,939,6265541,20150929
10686,7,323,3720600,20150924
10687,3,331,16140217,20150928
10688,7,410,2615030,20150924
10689,7,120,7831330,20150924
10690,2,372,3351816,20150929
10691,1,333,2861772,20150930
10692,1,455,3071784,20150930
10693,1,869,7134768,20150930
10694,2,547,2896694,20150929
10696,2,324,4160150,20150929
10697,1,167,53983586,20150930
10698,1,139,4185188,20150930
10699,6,180,7568720,20150925
10700,13,298,67443658,20150918
10701,2,471,4222656,20150929
10702,13,205,3055400,20150918
10703,2,75,3709520,20150929
10704,5,217,1750206,20150926
10705,3,671,2723136,20150928
10706,2,268,4859956,20150929
10707,1,342,3154806,20150930
10708,5,447,2671931,20150926
10709,1,513,3740841,20150930
10710,1,734,2525252,20150930
10711,1,441,2290742,20150930
10712,2,439,2901746,20150929
10713,1,884,5080127,20150930
10714,5,543,4184260,20150926
10715,1,360,2072626,20150930
10716,1,652,2735045,20150930
10717,2,771,5468872,20150929
10719,1,929,4915350,20150930
10720,1,584,3736995,20150930
10721,6,316,6883491,20150925
10722,2,364,3130920,20150929
10723,7,487,6007681,20150924
10724,5,381,3630047,20150926
10725,1,374,1979087,20150930
10726,2,393,1070320,20150929
10727,1,586,2545466,20150930
10728,6,495,5235052,20150925
10729,3,264,1119504,20150928
10730,7,83,1306720,20150924
10731,11,305,2778220,20150920
10732,1,330,4300108,20150930
10733,9,166,13452475,20150922
10734,1,712,3932910,20150930
10735,1,635,4399840,20150930
10736,6,327,2756580,20150925
10737,1,186,1030019,20150930
10738,1,1129,6607820,20150930
10739,3,628,3365560,20150928
10740,1,136,3076314,20150930
10741,16,410,5419610,20150915
10742,1,77,6017050,20150930
10743,1,913,6870191,20150930
10744,1,985,5866131,20150930
10745,1,602,5034473,20150930
10746,2,1034,4339362,20150929
10747,3,340,1983059,20150928
10748,2,186,7763349,20150929
10749,1,705,5236699,20150930
10750,1,332,19422784,20150930
10751,1,420,2320039,20150930
10752,2,669,3208300,20150929
10753,2,171,3235220,20150929
10754,1,314,1879135,20150930
10755,2,395,4984182,20150929
10756,2,175,8968330,20150929
10757,9,404,2359252,20150922
10758,5,712,6320200,20150926
10759,5,582,5129160,20150926
10760,6,493,4895198,20150925
10761,3,354,1843773,20150928
10762,1,515,1623426,20150930
10763,1,303,2584603,20150930
10764,3,524,7985884,20150928
10765,2,322,1568176,20150929
10766,16,117,622002,20150915
10767,3,363,10182420,20150928
10768,1,435,2190167,20150930
10769,2,295,1938897,20150929
10770,1,365,3493578,20150930
10771,2,258,1944215,20150929
10772,1,659,3392261,20150930
10773,6,215,27615798,20150925
10774,2,174,17854158,20150929
10775,3,455,3162699,20150928
10776,6,300,12114127,20150925
10777,3,252,4269306,20150928
10778,3,404,1881565,20150928
10779,3,293,6021110,20150928
10780,3,569,13408354,20150928
10781,2,169,32837130,20150929
10782,1,667,2249610,20150930
10783,1,314,1851197,20150930
10784,1,334,2230678,20150930
10785,3,642,4261560,20150928
10786,1,450,13543778,20150930
10787,6,254,1779177,20150925
10788,2,286,1741480,20150929
10789,5,516,4948547,20150926
10790,1,766,5122865,20150930
10791,12,207,3966041,20150919
10792,10,124,15560280,20150921
10793,6,643,3517038,20150925
10794,1,659,17563401,20150930
10795,1,285,2715756,20150930
10796,1,543,2341897,20150930
10797,1,581,3330301,20150930
10798,6,207,1846358,20150925
10799,3,206,34765540,20150928
10800,5,647,4498574,20150926
10801,1,469,1586789,20150930
10802,1,437,10873227,20150930
10803,6,446,7226514,20150925
10804,1,427,3756928,20150930
10805,2,289,19940920,20150929
10806,1,341,2726019,20150930
10807,3,887,6608353,20150928
10808,2,476,2650919,20150929
10809,2,632,5453510,20150929
10810,1,274,7453235,20150930
10811,1,270,3129380,20150930
10812,1,791,4934511,20150930
10813,1,1186,5569796,20150930
10814,1,808,4383607,20150930
10815,6,208,52041720,20150925
10816,1,581,3342527,20150930
10817,3,348,2811939,20150928
10818,1,330,3827005,20150930
10819,3,715,5119171,20150928
10820,5,246,1503483,20150926
10821,2,426,2213061,20150929
10822,2,542,4885453,20150929
10823,1,746,5105253,20150930
10824,5,485,2264561,20150926
10825,1,298,889270,20150930
10826,1,411,2584423,20150930
10827,1,508,2718673,20150930
10828,2,384,2953743,20150929
10829,3,304,2712638,20150928
10830,1,435,5096866,20150930
10831,1,333,3186595,20150930
10832,1,530,4998337,20150930
10833,1,529,6121672,20150930
10834,3,342,2422513,20150928
10835,1,1016,2990991,20150930
10836,1,614,3075002,20150930
10837,1,178,7698220,20150930
10838,8,299,12476480,20150923
10839,1,1122,5038011,20150930
10840,5,464,20683102,20150926
10841,3,472,3297939,20150928
10842,1,420,1949710,20150930
10843,2,473,7994174,20150929
10844,3,166,396300,20150928
10845,7,274,59091876,20150924
10846,3,238,11174330,20150928
10847,2,420,10675476,20150929
10848,1,281,1365378,20150930
10849,1,241,4534559,20150930
10850,5,243,8596908,20150926
10851,5,446,3510209,20150926
10852,1,402,2586475,20150930
10853,1,374,3543924,20150930
10854,1,783,5190137,20150930
10855,1,266,2867934,20150930
10856,8,302,18453184,20150923
10857,2,158,2804782,20150929
10858,3,224,1247907,20150928
10861,1,467,25236752,20150930
10862,1,289,3109577,20150930
10863,1,526,2836301,20150930
10864,1,724,3713336,20150930
10865,6,236,4805758,20150925
10866,1,295,5532631,20150930
10867,1,317,3314780,20150930
10868,5,216,10084700,20150926
10869,1,603,10092555,20150930
10870,3,268,17186214,20150928
10871,2,634,2928699,20150929
10872,1,561,22685133,20150930
10873,1,584,3056945,20150930
10874,1,556,4965760,20150930
10875,5,289,2272400,20150926
10876,1,549,6846706,20150930
10877,1,501,2835772,20150930
10878,2,528,2274728,20150929
10879,1,454,1763022,20150930
10880,5,407,2948798,20150926
10881,2,133,2844670,20150929
10882,1,410,2151452,20150930
10883,1,142,15914470,20150930
10884,1,284,3067380,20150930
10885,1,740,3645375,20150930
10886,1,264,7342700,20150930
10887,3,1162,6922741,20150928
10888,6,305,21536230,20150925
10889,5,210,1813573,20150926
10890,3,406,54555243,20150928
10891,3,162,865097,20150928
10892,1,214,15646998,20150930
10893,2,493,3162056,20150929
10894,3,361,3240135,20150928
10895,2,257,14953510,20150929
10896,2,514,36740758,20150929
10897,3,444,2658483,20150928
10898,3,476,3576859,20150928
10899,5,311,21587800,20150926
10901,1,447,2878526,20150930
10902,1,663,2030970,20150930
10903,2,689,8515082,20150929
10904,9,173,12873357,20150922
10905,9,160,27789300,20150922
10906,5,896,7369892,20150926
10907,7,75,1002272,20150924
10908,3,536,2844051,20150928
10909,3,528,4137561,20150928
10910,13,101,6693810,20150918
10911,1,505,3119915,20150930
10912,1,597,3875133,20150930
10913,2,415,8833158,20150929
10914,1,590,3971773,20150930
10915,1,325,1792515,20150930
10916,2,508,1496367,20150929
10917,10,216,30186150,20150921
10918,1,329,1337216,20150930
10919,1,778,3714102,20150930
10920,2,163,2453530,20150929
10921,13,94,1535677,20150918
10922,2,569,3329001,20150929
10923,1,286,2892133,20150930
10924,3,99,10609780,20150928
10925,1,875,3858414,20150930
10926,3,706,12019357,20150928
10927,1,334,9744940,20150930
10928,1,845,2836783,20150930
10929,17,53,417020,20150914
10930,1,348,2387916,20150930
10931,8,108,9911520,20150923
10932,20,34,320110,20150911
10933,1,380,5329852,20150930
10934,1,1124,7875010,20150930
10935,1,537,1408205,20150930
10936,7,142,195530200,20150924
10937,2,111,815960,20150929
10938,2,268,2762692,20150929
10939,5,402,3368488,20150926
10940,5,438,2535696,20150926
10941,1,348,2966841,20150930
10942,7,124,3802200,20150924
10943,5,528,4679852,20150926
10944,6,1052,2487187,20150925
10945,1,578,19664568,20150930
10946,3,193,1344194,20150928
10947,1,92,685982,20150930
10948,2,387,2874050,20150929
10949,7,665,5907068,20150924
10950,1,513,3162588,20150930
10951,2,477,3025733,20150929
10952,1,724,3465993,20150930
10953,7,340,2103700,20150924
10954,1,258,3431997,20150930
10955,1,221,7517790,20150930
10956,1,323,1781927,20150930
10957,3,134,11994150,20150928
10958,5,204,1144538,20150926
10959,1,177,5556980,20150930
10960,1,304,5475910,20150930
10961,1,408,2352755,20150930
10962,2,373,3098019,20150929
10963,1,370,2769785,20150930
10964,1,396,2062422,20150930
10965,1,130,8644210,20150930
10966,7,264,5660007,20150924
10967,3,758,6796629,20150928
10968,2,260,4909700,20150929
10969,1,399,2052271,20150930
10970,2,304,19752134,20150929
10971,1,213,15529720,20150930
10972,2,588,3699423,20150929
10973,1,635,2101803,20150930
10974,1,235,27626671,20150930
10975,1,1650,6721890,20150930
10976,5,410,8992519,20150926
10977,8,110,2859959,20150923
10978,1,316,1203014,20150930
10979,2,414,2995802,20150929
10980,2,753,4328339,20150929
10981,1,398,1735024,20150930
10982,5,331,3740288,20150926
10983,2,571,3642777,20150929
10984,1,677,5016557,20150930
10985,1,730,3538424,20150930
10986,1,273,1909456,20150930
10987,2,497,2740134,20150929
10988,1,302,3338860,20150930
10989,1,427,10172360,20150930
10990,2,123,12172162,20150929
10991,9,134,9576760,20150922
10992,5,420,3426151,20150926
10993,6,478,3967259,20150925
10994,1,727,2287859,20150930
10995,1,408,1584698,20150930
10996,2,1194,12848807,20150929
10997,5,275,1907280,20150926
10998,1,1016,3995580,20150930
10999,1,610,2218623,20150930
11000,3,610,9474330,20150928
11001,8,658,2678822,20150923
11002,2,632,5792920,20150929
11003,5,546,2831387,20150926
11004,2,206,10445389,20150929
11005,1,327,5007419,20150930
11006,1,249,3817078,20150930
11007,3,770,8157965,20150928
11008,1,348,3233339,20150930
11009,1,239,1928771,20150930
11010,5,476,2335368,20150926
11011,1,401,5060105,20150930
11012,6,187,49542890,20150925
11013,1,655,3250026,20150930
11014,2,249,7964310,20150929
11015,1,869,4190850,20150930
11016,1,673,8609766,20150930
11017,1,829,3947015,20150930
11018,1,373,6850268,20150930
11019,3,457,4064898,20150928
11020,6,273,20585393,20150925
11021,1,683,3577844,20150930
11022,6,485,9814229,20150925
11024,2,521,5875946,20150929
11025,1,417,2764639,20150930
11026,1,649,2996092,20150930
11027,1,144,10131630,20150930
11028,1,475,2137772,20150930
11029,1,539,5589521,20150930
11030,3,754,22702404,20150928
11031,2,475,2516633,20150929
11032,2,358,13212038,20150929
11033,3,518,2823531,20150928
11034,2,383,2261740,20150929
11035,1,213,1652199,20150930
11036,1,223,2150924,20150930
11037,1,45,2278710,20150930
11038,5,455,5322355,20150926
11039,3,206,11678345,20150928
11040,2,117,4285450,20150929
11041,5,321,2239126,20150926
11042,1,783,1965360,20150930
11043,1,471,2384600,20150930
11044,5,616,3276038,20150926
11045,1,317,3574040,20150930
11046,1,624,2397354,20150930
11047,2,496,2490135,20150929
11048,6,246,14540670,20150925
11049,1,287,4011551,20150930
11051,37,33,5061052,20150825
11052,1,355,3164298,20150930
11053,2,451,3206272,20150929
11054,2,350,2115744,20150929
11055,3,259,2709714,20150928
11056,1,335,2691824,20150930
11057,6,705,6862283,20150925
11058,5,445,5340008,20150926
11059,2,443,25635635,20150929
11060,1,190,4035672,20150930
11061,3,308,12866596,20150928
11062,1,285,2466746,20150930
11063,19,152,10187250,20150912
11064,7,429,67685832,20150924
11065,2,556,3301707,20150929
11066,7,476,2761573,20150924
11067,1,568,4621412,20150930
11068,1,444,3293129,20150930
11069,5,588,3826173,20150926
11070,6,458,1998319,20150925
11071,6,183,15902230,20150925
11073,11,393,2175123,20150920
11074,2,557,2862494,20150929
11075,3,209,11356972,20150928
11076,1,549,3538548,20150930
11077,1,282,992937,20150930
11078,3,311,1554894,20150928
11079,14,240,4960280,20150917
11080,1,406,21323531,20150930
11081,6,134,3515310,20150925
11082,6,650,2655930,20150925
11083,1,245,5006390,20150930
11084,1,333,3914107,20150930
11086,2,151,3069320,20150929
11087,2,435,2246548,20150929
11088,2,478,2733955,20150929
11089,7,149,8650080,20150924
11090,2,530,6937169,20150929
11091,5,634,3314956,20150926
11092,1,362,1510094,20150930
11093,2,389,2146261,20150929
11094,6,149,1756240,20150925
11095,6,105,6149640,20150925
11096,8,79,22927370,20150923
11097,32,160,1631580,20150830
11098,1,316,2542035,20150930
11099,20,94,4349600,20150911
11100,3,819,3499333,20150928
11101,1,296,23663536,20150930
11102,1,477,4413219,20150930
11103,2,409,6296382,20150929
11104,1,667,3523729,20150930
11105,2,135,4995940,20150929
11106,1,821,3757169,20150930
11107,8,474,1669161,20150923
11108,8,60,2667142,20150923
11109,1,597,2654226,20150930
11110,2,286,44482440,20150929
11111,2,582,3700954,20150929
11112,1,230,980064,20150930
11113,1,812,2540109,20150930
11114,5,810,4465789,20150926
11115,1,914,4570904,20150930
11116,1,530,4614134,20150930
11117,1,889,7557758,20150930
11118,1,595,5115259,20150930
11119,1,367,2737494,20150930
11120,1,523,2264572,20150930
11121,2,600,3571574,20150929
11122,1,534,4032876,20150930
11123,2,519,2886773,20150929
11124,3,367,2975908,20150928
11125,3,355,34454866,20150928
11126,1,426,1742393,20150930
11127,1,393,3695170,20150930
11128,1,289,8703105,20150930
11129,7,49,23236140,20150924
11130,1,230,2341259,20150930
11131,1,183,2969440,20150930
11132,7,193,969573,20150924
11133,2,386,6014242,20150929
11134,3,283,7601265,20150928
11135,1,279,4662051,20150930
11136,1,249,41032600,20150930
11137,2,396,7429031,20150929
11138,5,360,6847706,20150926
11139,2,353,2257121,20150929
