CUSTNO,가구인테리어/잡화_고가_증감여부,가구인테리어/잡화_저가_증감여부,가구인테리어/잡화_중가_증감여부,가전/레저취미/멀티샵_고가_증감여부,가전/레저취미/멀티샵_저가_증감여부,가전/레저취미/멀티샵_중가_증감여부,교육문화/아동_고가_증감여부,교육문화/아동_저가_증감여부,교육문화/아동_중가_증감여부,식품/생활_고가_증감여부,식품/생활_저가_증감여부,식품/생활_중가_증감여부,의류/이미용_고가_증감여부,의류/이미용_저가_증감여부,의류/이미용_중가_증감여부,침구/주방_고가_증감여부,침구/주방_저가_증감여부,침구/주방_중가_증감여부
7818,0,4,0,0,2,0,0,0,0,2,2,2,0,1,0,0,1,0
7819,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
7820,0,2,1,1,1,0,0,0,2,3,4,1,1,0,4,0,0,1
7821,1,1,3,0,2,1,1,1,1,3,2,3,1,1,2,1,2,4
7822,0,3,0,0,0,1,0,0,0,3,4,2,4,3,2,1,0,4
7823,4,4,4,0,0,1,0,0,4,1,0,2,4,0,3,3,0,4
7824,4,1,2,4,0,3,0,4,1,2,1,3,2,3,1,1,0,0
7825,0,2,4,0,4,4,4,4,3,1,4,4,4,4,4,1,2,4
7826,0,3,0,0,4,0,0,0,0,2,3,4,0,1,0,0,1,0
7827,0,2,1,0,2,1,1,1,1,1,3,3,4,4,1,0,0,1
7828,1,4,1,0,2,1,3,3,1,2,3,1,1,3,3,4,3,4
7829,0,4,3,0,0,0,0,0,4,2,1,2,4,1,3,1,1,1
7830,0,0,0,0,0,0,0,3,4,2,1,2,0,2,0,0,2,0
7831,0,4,4,0,0,3,0,0,2,1,1,3,2,0,4,4,0,4
7832,2,3,1,1,0,2,3,0,2,3,4,2,4,0,2,1,0,4
7833,0,2,3,0,1,3,4,0,3,2,4,3,4,4,3,2,1,3
7834,0,3,0,0,2,0,3,4,2,1,2,2,0,4,1,0,1,0
7835,1,1,1,0,3,2,0,2,2,1,1,1,1,1,1,2,2,0
7836,0,4,0,0,1,1,2,4,1,3,3,2,1,2,1,0,4,0
7837,1,2,1,0,2,2,0,1,1,1,4,4,3,1,3,2,2,1
7838,0,4,4,0,4,3,4,0,4,4,3,3,1,4,1,0,1,4
7839,0,4,0,0,1,0,0,0,0,2,1,3,1,4,0,0,3,0
7840,0,1,0,0,0,0,2,2,3,4,3,3,0,3,0,0,1,4
7842,0,3,3,3,2,1,3,3,3,3,2,2,4,4,4,0,1,0
7843,0,4,0,0,0,4,3,4,4,3,4,4,4,2,4,0,4,4
7844,0,0,0,0,4,4,0,4,3,2,1,1,0,3,0,0,1,1
7845,0,3,0,0,1,0,0,4,1,1,3,2,0,1,0,0,3,0
7846,0,3,1,0,0,3,0,0,3,2,0,2,1,0,2,4,0,1
7847,0,4,0,0,3,0,0,4,4,2,2,2,4,3,1,0,2,0
7848,0,4,0,0,1,0,1,4,2,1,2,1,0,1,0,0,3,1
7849,0,4,0,0,3,0,0,4,0,2,3,3,0,2,0,0,3,0
7850,0,1,4,0,0,2,0,0,2,3,3,2,4,1,2,4,0,1
7851,0,4,1,0,3,4,0,4,2,2,4,3,3,2,2,4,0,0
7852,0,1,1,0,0,0,0,0,1,1,0,1,1,0,4,3,0,0
7853,0,0,0,0,3,0,0,0,0,4,3,2,0,4,0,0,1,0
7854,0,4,0,0,0,0,1,4,3,2,2,3,0,2,4,0,4,0
7855,0,1,1,0,0,0,0,0,4,2,1,3,3,0,4,0,0,0
7856,1,1,3,0,2,4,1,1,2,4,4,4,2,4,2,4,3,2
7857,0,4,1,0,0,2,0,0,4,3,4,1,4,0,2,1,0,1
7858,2,4,0,0,0,4,0,0,1,3,4,4,3,1,1,1,4,0
7859,1,1,3,1,0,4,0,0,1,1,0,1,3,0,4,3,0,1
7860,0,3,1,0,0,4,0,0,4,1,3,1,4,4,3,0,3,4
7861,1,1,1,3,4,3,0,0,3,1,2,1,4,1,2,1,1,1
7862,0,1,1,1,0,2,0,0,2,2,4,3,1,0,4,2,0,3
7863,1,0,0,0,4,1,0,0,0,4,4,3,1,4,1,0,4,4
7864,0,1,1,0,4,3,1,0,1,2,1,2,1,1,1,4,4,0
7865,4,3,2,1,0,3,4,1,4,3,4,3,4,4,3,1,4,4
7866,0,3,0,4,0,2,0,0,1,1,4,3,4,0,3,4,4,1
7867,1,1,2,1,0,1,0,2,1,2,1,2,2,4,4,0,2,2
7868,1,1,2,0,0,1,0,0,3,2,4,2,2,0,4,1,0,4
7869,0,3,0,0,0,1,0,0,0,3,3,3,0,2,4,0,2,0
7870,1,4,0,0,0,0,4,3,4,2,2,1,0,4,0,0,2,0
7871,3,1,1,0,0,0,4,0,1,3,1,1,1,4,4,1,1,0
7872,1,3,1,0,0,4,0,4,4,3,3,4,4,4,3,0,1,1
7873,1,1,2,0,0,1,0,0,4,2,2,3,2,0,1,0,0,0
7874,0,1,4,4,4,2,0,0,1,0,4,3,4,2,4,0,0,0
7875,4,4,2,0,0,0,0,0,4,2,1,4,3,1,3,1,1,1
7876,1,4,3,3,1,2,1,4,3,4,4,4,2,4,4,0,4,0
7877,1,1,3,4,0,4,0,0,1,2,1,4,2,1,3,3,3,2
7878,4,3,4,3,3,4,1,2,1,2,1,2,0,4,1,0,3,4
7879,4,3,4,2,0,2,0,3,1,2,1,2,4,3,3,4,3,3
7880,4,4,3,0,2,2,0,1,1,4,3,2,3,1,4,3,3,1
7881,1,1,2,0,4,1,0,4,3,3,4,3,1,1,1,4,3,1
7882,0,1,1,0,0,0,0,0,2,2,4,1,3,0,4,1,0,1
7883,0,3,0,0,0,0,0,4,4,1,2,3,0,1,4,0,4,0
7884,0,2,1,0,0,2,4,1,4,2,1,1,3,4,2,3,4,4
7885,0,3,4,0,1,1,1,1,1,4,1,2,2,1,2,4,3,1
7886,0,3,3,1,0,2,2,1,2,1,1,2,2,4,4,1,1,2
7887,0,3,1,1,0,3,0,0,2,2,4,2,0,1,2,0,0,0
7888,4,1,4,1,0,2,0,0,1,1,2,3,3,2,4,1,1,4
7889,4,3,3,0,1,1,0,4,3,3,3,3,4,2,2,0,3,4
7890,0,3,4,0,4,0,0,0,0,2,2,2,0,4,0,0,1,0
7891,0,3,1,1,0,2,0,0,1,4,0,3,4,0,4,4,0,4
7892,3,1,1,0,0,0,4,1,3,2,1,1,1,1,2,1,2,3
7893,4,1,0,0,3,1,0,2,0,3,2,2,0,4,1,1,4,0
7894,1,2,4,0,0,3,0,1,4,1,1,1,3,1,2,0,1,0
7895,3,2,4,1,0,1,0,0,1,3,1,3,2,1,2,3,0,2
7896,1,2,3,0,0,4,1,4,1,3,1,4,1,4,1,1,3,0
7897,0,2,0,0,4,4,0,0,1,2,3,3,0,1,4,0,1,0
7898,0,2,0,0,2,1,2,3,2,3,2,3,1,4,1,0,2,1
7899,4,2,4,0,0,1,1,4,2,2,1,2,4,4,4,1,2,1
7900,1,1,3,1,0,1,0,4,1,2,4,3,3,4,3,1,2,0
7901,0,2,1,0,1,0,0,3,1,2,1,2,4,4,0,0,0,1
7902,4,1,4,0,0,0,0,1,4,2,3,3,0,4,0,0,3,0
7903,0,4,0,0,4,0,0,0,0,2,2,2,0,4,0,0,0,0
7904,0,2,1,0,0,4,0,0,2,3,4,1,3,0,4,2,4,2
7905,0,1,0,0,3,0,1,0,0,2,2,3,1,1,0,0,2,0
7906,0,3,0,0,1,0,0,4,4,2,4,4,0,4,0,0,4,0
7907,0,1,1,0,0,0,0,4,4,2,3,3,4,3,4,0,3,4
7908,3,4,4,3,0,2,0,0,4,1,4,1,2,0,2,4,0,1
7909,4,4,2,0,0,2,0,0,2,4,0,1,2,0,1,4,0,4
7910,0,4,0,0,0,0,0,2,0,2,3,3,0,4,0,0,3,0
7911,0,1,3,2,0,3,0,0,0,2,0,1,1,0,1,4,0,0
7912,0,1,1,0,0,2,1,2,2,2,4,2,0,1,4,1,4,0
7913,0,2,0,0,0,0,1,4,1,2,2,1,0,2,1,0,4,0
7914,0,2,0,0,4,0,0,0,0,2,2,3,0,0,0,0,1,0
7915,2,3,4,0,4,1,0,0,4,3,4,4,1,4,3,2,0,0
7916,0,3,4,0,4,0,4,1,1,2,2,4,0,4,0,0,3,0
7917,0,0,4,0,3,0,0,4,4,2,3,2,4,3,1,0,3,0
7918,0,3,0,0,1,1,2,4,2,1,2,2,0,3,4,0,2,4
7920,0,0,0,0,0,0,0,1,0,3,1,1,0,3,0,0,3,1
7921,0,3,4,0,1,1,0,0,1,2,3,3,3,1,2,0,1,1
7922,4,2,4,0,1,1,0,4,4,3,4,3,4,2,4,0,1,4
7923,1,4,1,1,0,1,4,0,3,1,4,2,1,4,4,1,0,0
7924,0,1,1,0,0,0,0,3,4,1,1,2,1,1,1,0,4,1
7925,0,4,0,0,1,1,0,4,1,1,3,2,0,2,4,0,2,0
7926,2,2,4,4,0,1,0,0,1,2,2,1,2,0,4,1,0,1
7927,0,1,0,0,1,0,0,4,2,4,1,1,0,1,4,0,2,0
7928,0,3,0,0,4,4,0,4,0,3,4,3,0,0,3,0,0,0
7929,2,4,1,4,3,4,0,4,3,3,4,3,1,3,1,1,4,1
7930,1,4,1,0,4,1,4,3,2,4,2,2,3,1,1,1,1,2
7931,0,1,0,0,2,4,0,1,4,3,1,2,0,2,0,1,1,1
7932,0,0,1,0,4,0,0,4,1,2,4,3,0,2,1,0,4,0
7933,0,3,0,0,1,0,0,4,0,3,3,3,1,4,0,0,0,0
7934,0,3,0,0,1,1,2,2,2,2,2,2,0,1,4,0,1,4
7935,4,2,4,0,0,0,0,4,4,3,2,2,0,1,0,0,1,4
7936,4,1,1,0,0,2,0,0,1,3,0,1,1,0,1,4,0,4
7937,0,3,4,0,0,0,1,3,3,2,2,2,4,4,1,0,4,0
7938,3,1,2,0,0,2,4,1,2,3,1,2,3,2,4,4,2,3
7939,1,1,1,3,1,1,0,1,2,1,1,1,1,4,3,2,4,1
7940,0,3,1,0,1,3,4,2,1,3,3,2,4,3,0,0,3,3
7941,0,1,1,4,0,2,0,0,1,1,0,1,3,1,3,1,0,1
7942,0,2,0,0,0,0,2,2,3,1,2,3,0,2,0,0,1,0
7943,0,1,4,0,1,1,0,1,2,3,1,1,0,3,4,0,1,1
7944,0,1,1,0,0,3,4,0,4,2,3,2,1,2,2,2,2,4
7945,0,1,0,0,0,1,2,3,1,3,1,2,0,2,0,0,2,0
7946,0,2,0,0,2,3,0,4,3,1,3,1,0,4,4,1,4,0
7947,0,2,1,0,3,1,3,2,2,2,2,3,0,3,1,0,4,0
7948,0,0,0,0,1,1,0,2,3,1,3,3,0,2,4,0,3,0
7949,0,2,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0
7950,0,1,1,0,0,0,1,1,3,2,4,2,3,0,2,1,1,0
7951,0,3,0,0,3,1,1,1,1,3,1,1,4,3,4,0,0,0
7952,0,1,0,0,4,0,0,4,0,2,3,3,0,0,0,0,1,3
7953,0,0,0,0,0,0,0,3,4,2,3,2,0,2,4,1,4,0
7954,4,1,0,0,0,4,4,4,1,4,1,2,4,4,4,4,4,3
7955,2,2,4,0,0,4,2,2,3,2,1,2,2,1,4,1,1,3
7956,0,3,4,0,1,0,4,2,2,3,1,3,0,2,4,0,2,0
7957,0,1,0,0,0,3,0,1,3,1,1,1,0,1,4,0,1,1
7958,0,4,0,0,0,0,0,2,0,2,3,3,0,2,0,0,4,0
7959,0,2,4,0,3,0,0,0,0,2,3,2,1,1,1,0,3,0
7960,0,1,0,0,2,1,0,1,1,1,3,2,0,1,0,1,1,1
7961,0,4,0,0,4,0,0,0,0,2,3,2,1,4,0,0,4,0
7962,0,0,0,0,4,0,0,0,0,1,3,4,0,4,0,0,2,0
7963,0,0,0,0,4,0,0,0,0,4,4,2,0,2,1,0,4,0
7964,0,4,1,0,1,0,1,2,2,4,3,3,0,2,1,0,3,0
7965,0,4,1,1,0,1,0,1,3,4,4,3,3,4,4,4,3,1
7966,3,2,3,3,0,1,0,0,2,1,1,2,4,0,4,0,0,0
7967,3,2,3,1,3,2,0,0,2,1,2,1,2,0,2,2,1,0
7968,0,3,0,0,3,1,0,0,1,2,2,2,0,2,1,0,4,0
7969,0,4,0,0,2,0,3,1,4,2,4,3,0,1,0,0,2,1
7970,0,3,0,0,4,0,0,4,1,2,3,3,0,4,0,0,3,1
7971,0,4,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0
7972,0,1,0,3,1,2,0,0,2,2,4,2,0,0,4,0,2,4
7973,1,0,0,0,0,0,4,1,2,3,3,2,1,2,1,1,3,0
7974,0,1,0,0,1,0,0,0,0,1,2,2,0,0,0,0,3,0
7975,0,2,0,1,3,4,0,0,4,1,2,2,0,3,1,1,1,1
7976,0,2,4,3,0,3,1,1,1,1,1,1,1,1,4,1,4,2
7977,0,4,0,0,4,0,0,4,4,2,2,3,0,4,0,0,1,4
7978,1,1,1,4,0,1,0,0,1,2,0,3,2,0,1,3,0,1
7979,0,1,1,3,0,2,0,0,1,4,1,3,2,0,3,0,0,4
7980,4,4,0,0,0,2,1,1,1,2,3,1,1,1,4,0,0,0
7981,4,2,4,0,0,1,2,3,4,3,3,3,4,1,2,1,4,4
7982,4,1,1,1,4,1,0,4,4,3,4,2,1,1,1,0,3,0
7983,0,4,0,0,0,1,3,2,2,2,1,2,0,3,3,3,1,0
7984,0,3,1,0,1,0,4,3,2,1,2,1,0,1,0,0,3,1
7985,4,3,0,0,0,1,1,0,2,3,4,4,1,0,1,4,0,4
7986,4,1,3,1,0,3,4,0,3,3,0,4,4,0,2,3,0,4
7987,4,2,4,0,0,2,0,0,4,3,0,2,1,0,4,2,0,2
7988,4,3,4,4,0,0,0,4,1,3,4,4,1,4,3,4,0,3
7989,0,4,0,0,1,4,2,4,2,1,3,3,0,3,2,0,2,0
7990,0,3,0,0,1,0,0,0,0,4,4,4,0,4,1,0,4,0
7991,1,3,0,0,0,4,2,4,4,3,1,3,1,4,2,2,4,3
7992,0,2,3,0,0,1,2,3,3,2,2,3,2,3,4,4,3,2
7993,0,0,0,0,1,0,0,0,0,1,3,2,0,0,0,0,2,0
7994,4,4,0,1,0,0,0,1,3,2,4,2,3,4,3,0,0,4
7995,0,1,1,0,1,0,2,4,2,1,3,1,0,4,1,0,0,0
7996,0,3,2,1,0,2,0,2,1,2,3,2,4,1,2,0,0,0
7997,0,4,0,0,3,4,1,1,0,2,3,2,0,3,4,0,2,0
7998,3,1,1,0,1,3,4,4,3,1,4,1,1,1,1,0,4,0
7999,0,2,0,1,0,3,0,3,1,1,3,3,3,2,3,0,3,1
8000,3,2,4,0,0,2,0,1,2,1,0,4,3,0,3,1,0,4
8001,0,3,0,0,4,1,4,4,0,3,3,3,0,4,1,0,3,0
8002,0,1,0,0,1,0,0,1,1,3,2,2,1,4,1,1,4,4
8003,0,4,0,0,3,4,0,2,0,2,4,3,0,2,0,0,4,4
8004,0,2,0,0,2,0,0,4,4,3,2,1,0,1,4,0,4,0
8005,3,2,4,0,0,3,0,0,4,2,3,3,3,4,3,1,0,1
8006,0,1,0,0,4,0,0,0,1,3,2,2,0,2,1,0,0,0
8007,2,3,1,0,0,1,0,0,3,3,4,4,2,2,3,1,1,4
8008,0,1,0,0,4,4,0,0,1,3,2,3,0,4,0,0,4,1
8010,0,4,2,0,0,4,0,0,3,1,4,1,3,0,2,4,0,4
8011,0,1,1,0,2,0,0,4,0,3,2,3,0,2,1,0,2,0
8012,1,3,3,0,3,1,0,4,4,4,4,4,4,1,1,0,2,1
8013,0,3,4,0,0,3,0,0,0,3,0,4,3,4,3,0,0,0
8014,1,2,2,0,0,1,4,1,2,3,2,3,4,1,1,4,0,4
8015,0,4,1,0,0,2,0,0,4,1,4,1,1,0,4,0,1,0
8016,0,3,0,0,0,0,4,4,4,4,3,3,0,2,4,0,2,4
8017,0,1,4,0,3,4,0,0,4,4,2,2,0,1,4,0,1,0
8018,0,3,1,2,0,2,0,0,3,1,4,4,4,4,3,2,0,4
8019,0,1,4,0,4,2,0,0,2,4,4,2,4,0,3,4,4,1
8020,0,4,0,0,4,0,1,3,1,4,2,3,0,4,0,0,3,0
8021,0,3,0,0,3,0,0,0,0,3,3,4,0,3,0,0,3,0
8022,4,2,4,4,3,0,0,0,4,2,4,2,4,3,2,1,0,0
8023,0,3,1,0,1,0,1,1,1,1,3,2,0,2,0,0,2,0
8024,0,3,0,0,3,3,2,2,4,2,2,2,2,1,1,0,2,0
8025,0,3,4,1,0,2,0,0,1,2,4,2,4,0,4,4,4,0
8026,4,3,1,3,0,2,4,3,2,1,4,1,4,2,1,1,4,2
8027,0,1,0,0,1,0,4,1,2,3,2,2,3,1,3,0,2,0
8028,1,4,4,0,0,1,0,4,2,3,0,1,2,0,2,2,0,0
8029,0,4,0,0,4,0,4,0,0,2,2,2,0,3,0,0,1,0
8030,4,1,1,3,0,1,4,3,3,1,3,3,4,3,1,3,2,2
8031,1,2,4,0,0,2,0,0,2,2,3,3,3,4,3,1,4,0
8032,0,2,2,0,0,2,0,0,1,2,4,3,2,4,3,1,0,1
8033,2,4,4,0,0,1,0,0,2,2,0,1,3,0,1,4,0,0
8034,0,4,4,4,1,3,4,4,4,3,4,4,2,4,4,3,4,1
8035,0,1,0,0,0,2,0,0,1,1,1,1,2,0,2,1,0,1
8036,1,4,3,0,0,1,1,2,2,1,3,2,3,2,4,4,3,4
8037,0,0,0,0,1,4,0,3,2,4,4,4,4,3,4,4,4,0
8038,0,3,4,0,4,4,0,1,3,4,3,4,4,4,4,2,2,4
8039,1,1,4,2,0,4,0,0,4,3,1,1,2,1,1,3,3,4
8040,0,2,4,0,0,4,4,1,2,2,1,2,0,4,4,0,2,0
8041,0,1,4,0,0,1,0,2,1,2,2,3,4,4,2,4,3,0
8042,1,2,1,2,0,4,4,0,0,4,1,3,2,1,3,2,0,4
8043,0,3,1,0,0,4,0,0,4,3,1,2,4,1,4,0,4,4
8044,3,4,3,0,0,3,0,0,4,2,1,2,1,2,2,4,1,3
8045,0,1,3,0,0,4,0,0,1,2,1,2,2,4,2,1,0,1
8046,0,1,0,0,3,0,2,3,1,1,2,3,1,1,4,0,4,1
8047,4,1,1,4,0,3,0,0,4,2,4,4,4,0,3,4,0,4
8048,2,2,3,4,1,1,4,1,1,2,1,1,3,2,2,4,1,4
8049,0,3,0,0,0,1,1,0,2,2,0,1,4,0,1,1,0,4
8050,0,4,3,0,0,2,1,3,2,1,1,1,2,2,2,0,2,1
8051,1,2,3,1,0,1,4,4,4,1,1,1,4,2,2,0,0,1
8052,0,4,0,0,3,4,2,3,1,2,2,2,0,2,4,0,4,0
8053,0,2,0,0,0,4,1,4,4,3,4,2,0,3,1,0,3,2
8054,4,2,2,0,4,4,4,2,2,3,2,3,3,2,2,3,3,1
8055,0,3,1,0,0,1,0,1,1,2,2,3,0,4,0,0,4,4
8056,0,1,1,4,0,2,0,4,4,1,0,1,2,0,1,3,0,1
8057,0,1,0,0,4,0,0,4,2,3,4,3,0,1,0,0,3,4
8058,4,4,0,1,0,4,0,0,3,3,0,3,3,0,2,1,0,0
8059,0,2,2,1,3,3,3,1,2,3,3,3,4,4,2,0,1,0
8060,0,4,0,0,0,0,1,0,3,1,4,3,0,1,1,0,0,0
8061,0,2,0,0,1,0,0,0,0,3,2,3,0,1,0,0,2,0
8062,1,2,0,0,3,0,0,0,0,2,2,3,0,2,1,0,3,0
8063,0,1,1,0,4,0,0,0,0,2,1,3,0,2,1,0,4,0
8064,0,4,0,0,3,3,4,1,1,2,3,3,0,4,3,1,3,4
8066,0,4,0,0,1,0,1,2,1,1,2,1,4,3,0,0,2,0
8067,0,4,0,0,3,0,0,1,0,3,4,4,0,4,4,0,0,0
8068,0,4,0,0,0,0,1,1,1,2,4,2,0,1,4,0,1,0
8069,0,4,0,0,4,1,4,0,1,1,2,3,0,4,1,0,3,0
8070,0,0,0,0,4,0,0,1,0,2,3,3,0,3,0,0,3,0
8071,0,1,1,0,0,2,0,1,3,3,1,3,1,2,4,0,3,4
8072,2,3,3,0,1,4,0,4,2,2,4,3,3,4,1,1,4,2
8073,0,0,0,0,2,0,0,0,0,0,3,2,0,3,0,0,0,0
8074,2,3,1,0,1,3,1,0,1,1,1,1,3,0,2,1,0,1
8075,0,3,0,0,0,0,2,4,4,1,2,2,0,1,1,0,2,4
8076,0,2,0,4,0,2,1,0,2,1,0,2,4,0,4,1,0,1
8077,0,1,4,0,0,0,1,3,2,1,1,2,0,3,2,0,3,0
8078,1,1,1,0,0,2,0,0,1,1,1,2,4,0,1,3,4,4
8079,0,1,1,1,1,4,3,0,4,4,1,4,1,2,1,0,0,0
8080,0,3,0,0,3,0,2,2,2,1,4,2,4,2,0,3,4,0
8081,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
8082,4,4,3,0,0,3,1,1,1,4,4,4,4,0,4,4,4,0
8083,0,4,0,0,2,0,0,4,4,2,3,3,0,2,1,0,2,0
8084,4,3,2,0,0,3,1,3,3,1,3,2,2,1,2,3,3,1
8085,2,3,0,1,0,1,0,4,2,2,1,2,3,4,4,1,1,2
8086,1,4,3,2,0,2,0,0,3,1,0,1,1,0,1,0,0,0
8087,0,4,0,0,4,0,4,3,4,3,4,3,0,3,0,0,3,4
8088,0,4,0,0,4,2,0,4,3,4,3,3,0,2,1,0,3,3
8089,4,4,2,0,0,2,0,0,3,3,1,3,4,0,1,2,0,4
8090,0,1,0,0,4,0,1,2,2,3,3,2,0,4,4,0,3,4
8091,0,4,4,0,3,0,4,3,2,3,3,2,0,2,4,0,1,0
8092,0,2,0,0,0,1,0,0,1,1,2,3,0,0,4,4,2,0
8093,0,0,0,0,1,0,0,0,0,2,1,2,0,1,0,0,4,0
8094,0,2,0,0,0,1,2,2,4,2,4,3,0,3,1,0,3,3
8095,0,4,0,0,3,0,0,2,3,1,3,3,0,1,4,0,2,4
8096,4,3,1,0,0,3,0,0,1,4,4,4,2,4,4,1,4,0
8097,3,1,1,3,1,1,0,1,4,3,3,3,3,3,4,3,4,4
8098,0,2,4,0,4,1,0,3,1,1,1,1,4,2,0,0,2,1
8099,0,2,4,0,0,0,0,2,1,3,4,2,3,4,2,3,0,1
8100,0,4,1,0,2,2,3,2,2,3,2,2,4,2,4,0,3,1
8101,0,1,3,0,0,4,3,3,4,2,1,2,0,2,4,0,1,0
8102,4,4,4,0,0,3,3,0,4,3,4,4,3,0,3,4,0,1
8103,1,3,4,2,0,3,0,0,0,4,4,3,1,0,3,1,0,1
8104,0,3,3,1,0,3,0,1,3,2,2,2,4,1,3,0,1,0
8105,0,3,4,0,0,1,0,0,1,2,1,4,3,0,1,3,0,0
8106,0,4,0,0,3,0,0,4,1,3,2,2,0,3,3,0,1,4
8107,0,3,0,0,0,0,0,1,0,1,4,4,0,1,1,0,1,0
8108,0,4,1,0,2,0,2,2,3,2,1,1,0,3,1,0,4,0
8109,1,1,2,3,4,3,0,0,4,4,4,2,1,2,3,1,4,0
8110,4,1,0,0,0,0,0,0,0,1,1,1,2,0,4,0,0,0
8111,4,1,2,0,1,2,0,1,1,1,2,1,4,3,2,0,1,1
8112,0,3,0,0,4,0,1,2,2,4,1,2,0,2,0,0,1,4
8113,1,3,2,2,0,4,1,0,2,2,2,4,3,0,4,1,0,0
8114,0,1,0,0,4,1,1,1,3,3,2,3,4,1,4,0,2,0
8115,1,1,3,0,1,2,0,0,1,2,3,3,1,1,1,0,2,4
8116,3,3,3,4,0,3,0,0,1,2,0,4,1,0,1,0,0,1
8117,0,1,2,0,0,3,0,0,2,1,0,1,1,0,3,4,0,0
8118,1,2,4,0,0,0,0,0,2,1,0,2,2,0,4,0,0,1
8119,0,1,0,0,0,1,3,1,0,1,3,4,0,3,4,0,4,0
8120,0,2,2,0,0,2,1,0,2,4,1,3,3,4,2,4,0,2
8121,0,3,4,0,0,1,0,0,4,3,4,4,4,4,4,4,4,4
8122,0,2,4,0,1,1,0,2,4,3,2,3,3,3,4,0,1,1
8123,4,4,0,0,0,2,0,0,1,3,1,4,1,1,3,3,0,0
8124,0,2,0,0,1,1,0,0,0,2,2,1,0,0,1,0,3,0
8125,0,3,0,0,1,4,0,0,4,4,3,1,0,1,1,0,4,0
8126,4,3,3,0,0,1,0,0,4,2,0,2,4,0,3,2,0,3
8127,0,4,1,1,0,4,1,1,1,1,0,2,1,0,1,0,0,4
8128,0,3,1,0,0,0,1,0,3,1,4,1,4,1,4,1,0,0
8129,0,1,1,0,0,0,0,0,3,4,4,2,0,3,0,0,2,3
8130,2,3,4,0,0,1,0,4,4,4,1,2,3,3,2,1,3,1
8131,0,2,0,0,4,1,4,1,1,1,2,1,4,2,1,0,3,0
8132,1,4,0,0,4,1,4,2,3,3,3,2,4,1,4,0,3,0
8133,1,1,1,0,0,2,0,1,0,2,1,2,0,1,1,0,2,0
8134,0,1,0,4,0,3,1,1,3,1,4,2,1,4,2,0,4,0
8135,0,2,2,0,0,2,2,2,3,3,1,4,3,0,3,1,0,0
8136,1,4,1,0,0,1,4,0,2,3,0,2,3,0,4,1,0,3
8137,0,0,0,0,4,0,0,0,0,1,2,2,0,0,0,0,4,0
8138,0,4,1,2,0,2,0,0,4,4,2,3,1,1,2,0,2,0
8139,0,3,0,0,4,0,0,0,1,1,3,2,0,0,0,0,1,0
8140,0,1,2,0,3,4,4,4,4,2,1,2,3,4,1,1,1,4
8141,0,1,0,1,2,3,3,4,3,4,4,3,1,2,4,0,4,4
8142,0,3,0,0,4,3,0,0,1,4,3,4,0,4,4,0,4,0
8143,0,4,0,0,0,1,0,2,0,2,3,3,0,3,0,0,1,0
8144,0,2,0,0,4,0,3,2,2,3,1,1,4,1,1,0,1,0
8145,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,1,0
8146,0,3,0,0,3,0,0,4,4,2,3,2,0,4,0,0,2,0
8147,0,3,4,0,1,0,0,3,1,2,1,1,0,4,0,0,3,0
8148,2,1,3,2,0,2,0,4,4,3,1,2,1,4,3,0,0,4
8149,0,1,0,0,0,4,4,0,0,2,1,1,1,2,1,0,3,0
8150,0,3,2,0,0,4,0,0,2,1,4,3,3,3,2,0,3,3
8151,4,1,0,0,4,1,0,0,3,2,4,1,0,1,3,0,0,4
8152,1,4,0,0,4,3,0,0,1,1,1,1,4,1,0,2,1,4
8153,0,3,0,0,1,4,0,0,1,2,2,1,0,1,0,0,0,0
8154,1,2,1,0,0,2,0,0,0,1,0,1,2,0,4,1,0,3
8155,0,1,0,0,0,0,1,4,1,1,1,1,0,1,0,0,1,4
8156,4,3,2,4,4,2,0,0,2,2,2,2,1,1,3,1,1,0
8157,2,1,3,4,0,1,0,0,0,3,4,4,2,4,3,2,0,0
8158,0,2,0,0,4,0,0,0,0,2,1,1,0,0,0,0,1,0
8159,2,4,2,4,0,2,0,0,3,3,0,2,3,0,3,2,0,2
8160,0,1,0,0,2,1,0,0,0,1,3,2,0,0,0,0,0,0
8161,3,4,1,3,0,3,0,0,4,4,0,1,3,1,3,4,0,4
8162,0,4,0,0,3,4,0,0,4,1,2,3,0,1,1,0,3,0
8163,2,3,0,2,3,4,1,4,3,3,3,3,4,3,4,4,4,2
8164,0,4,1,0,3,1,0,3,2,2,4,3,0,1,3,4,3,4
8165,0,4,4,0,3,2,2,4,3,2,2,2,4,4,0,0,1,4
8166,4,3,2,0,0,3,0,0,4,4,1,1,1,0,2,3,1,1
8167,0,3,0,0,4,1,0,4,1,4,4,3,0,3,0,0,4,1
8169,0,3,0,4,1,3,2,4,4,2,2,1,4,4,4,0,4,0
8170,1,2,3,0,0,3,0,4,1,2,1,2,3,1,2,2,0,4
8171,0,4,3,0,4,1,0,3,3,3,4,2,0,4,4,0,4,2
8172,4,4,2,4,0,4,0,0,3,4,1,4,3,0,4,0,0,4
8173,4,3,0,4,0,0,0,0,0,1,2,2,4,0,1,0,4,0
