CUSTNO,purchase_sum
9626,118547845.02869219
9627,35120492.85898903
9628,72538738.09330955
9629,13697958.697536873
9630,54271447.33348013
9631,14138214.959282998
9632,16100204.144025434
9633,35176419.44486453
9634,37287266.14816037
9635,34291045.344016396
9636,39236590.691895165
9637,48438071.19418652
9638,42915429.355210714
9639,61588900.76128449
9641,57488180.7102101
9642,14099978.32132493
9643,99117374.41173708
9644,23821541.00899802
9645,19092104.41912853
9647,23601164.948754914
9648,58133221.44375603
9649,43501764.794874884
9650,52141496.50901052
9651,24877149.705311704
9652,7020362.465479572
9653,19220811.692527466
9654,40251791.99637858
9655,6346408.427003728
9656,129568746.87995858
9657,57488944.47946752
9658,36861435.12246495
9659,12411710.948936194
9660,21421547.922824137
9661,200487268.8719575
9662,9306046.863067143
9663,13176163.437198767
9664,7788301.6239208635
9665,47445917.84257056
9666,21877476.67413595
9667,25195091.751863524
9668,253855294.44858503
9669,9587268.693538964
9670,42005891.50111981
9671,55060975.232272744
9672,40207772.95003063
9673,7989068.396575676
9675,94843219.71350203
9676,12268303.3023608
9677,12486546.818350788
9678,10394062.389759725
9679,23212535.397582013
9680,31986309.727091655
9681,24273645.521297995
9682,6631255.807876882
9683,116900440.69548482
9684,13750963.513051938
9685,39232498.604068905
9686,35896493.098250404
9687,38341653.80032787
9688,33128227.75447274
9689,88976004.99182634
9690,20977559.54222425
9691,29119500.510511354
9692,54381927.187813014
9693,7565189.786704054
9694,56079506.25530848
9695,12360504.175361106
9696,8215787.133241465
9697,9346808.574231612
9698,9240969.896833396
9699,9101543.40026845
9700,18242667.794166066
9701,24937864.635097757
9702,12871207.749070754
9703,65233171.60239048
9704,122022443.80410026
9705,27663241.856298182
9706,74955169.50376275
9707,14253541.774877116
9708,27261415.44850879
9709,66698104.44703772
9710,12460248.682194784
9711,12509614.097474014
9712,6481114.707876746
9713,11868549.053159881
9714,12799530.304255957
9715,69923667.11339162
9716,53304398.610832475
9717,16865590.167501796
9718,25613438.31210379
9719,47258230.896905035
9720,9978438.75859158
9721,12151461.074465655
9722,48847228.96294473
9723,7525280.334165353
9724,13547111.527621562
9725,19735295.28269016
9726,127181289.19611195
9727,17343452.792441726
9728,1871477.8045756172
9729,15155123.455724292
9730,48353430.646681555
9731,51034824.78938944
9732,21251264.16170842
9733,13454215.795713197
9734,5998707.284169239
9736,80304274.04034865
9737,8352270.67453066
9738,28442772.52386695
9739,15094189.692767357
9740,19176450.99011171
9741,38280393.50497704
9742,14801530.399882592
9743,18088986.483542416
9744,16371485.28256818
9745,18229838.13818956
9746,52861821.05256793
9747,8088013.55848429
9748,82927718.51002789
9749,24161615.77942819
9750,13386943.300760226
9751,21476717.477171805
9752,9312604.389400296
9753,55274924.393202215
9754,16164720.795450673
9755,14725344.756606903
9756,25889085.196522284
9757,49985527.61739382
9758,37550509.260794215
9759,8276220.806578743
9760,9753570.671930885
9761,63532322.88998149
9762,32410756.139731392
9764,184071322.39226785
9767,34174421.55566783
9768,3007839.416420272
9770,32118531.405131184
9771,11684063.796518013
9772,64337160.90087943
9773,28327571.03699325
9774,11089414.305283116
9775,38543866.21672514
9776,416374149.1826407
9777,13498536.120321572
9778,106479587.61574692
9779,13295083.781947847
9781,14414145.942459267
9782,8677105.239091622
9783,27054820.872225285
9784,61023167.31907215
9785,24081189.25083367
9786,9241866.503620002
9787,38843264.22310737
9788,19931122.59818788
9789,12797524.256753769
9790,29347431.33993372
9791,6698201.1143916035
9792,18755912.236186802
9793,58754641.73537157
9794,26439494.72661545
9795,8821003.239784565
9796,9348355.838479929
9797,16360208.203398578
9798,21010838.030091666
9799,11530739.59417791
9800,15199140.835290052
9801,22051736.591533065
9802,101612849.9643949
9803,11215370.231511042
9804,66690034.37316561
9805,34835578.4055115
9806,49285348.04128002
9807,9398911.79047125
9808,25177332.08716382
9809,19198953.65731513
9810,78985713.44228175
9811,9476982.951340245
9812,22667129.530695375
9814,26449218.376563467
9815,10994229.54651104
9816,8415709.991895128
9817,28044967.6431096
9818,9665957.207918346
9819,72450894.69184107
9820,7149715.979577804
9821,40455825.077000074
9822,6943996.038466067
9823,122441582.08170904
9824,19015038.76186386
9825,14282252.355562888
9826,6998231.429335571
9827,15400236.784630258
9828,67762730.02973486
9829,49754954.61873327
9830,10173215.989461023
9831,43903915.44488706
9832,86609981.40004602
9833,10971208.240082722
9834,10555127.598224513
9835,9366101.154782804
9836,11540668.736077942
9837,15430896.326218318
9838,9501605.398169084
9839,140622063.79766667
9840,12859459.096139874
9841,42565716.572290845
9842,54676784.7259978
9843,68189086.58445185
9844,15138429.835089158
9845,3717734.489891814
9846,20485669.15809502
9848,14757037.477735719
9849,6333136.965839187
9850,13953846.584827814
9851,6260064.3366801515
9852,25601430.731114797
9853,3985336.025759101
9854,79771639.09062222
9855,3334524.183943029
9856,12484734.557015795
9857,12234733.95819748
9858,30867542.924422238
9859,82394638.1072439
9860,29671304.795675844
9861,7860808.81609407
9862,52837468.017711304
9863,35561462.01673886
9864,27108884.08741714
9865,12171639.617844308
9866,49225530.8093925
9867,87013032.0820543
9868,43587056.925076246
9869,12625726.039223915
9870,14382996.550414344
9871,30215740.2382569
9872,12741241.364715481
9873,11024277.254301697
9874,19663765.98129106
9875,69085091.01561612
9876,16960016.376023468
9877,31242156.83376463
9879,15093103.745925294
9880,256476517.83670077
9881,162238597.6067788
9882,17763368.76829533
9883,40479964.99300596
9884,273042955.00360745
9885,19075860.448615655
9886,16205306.850314409
9887,10696486.930661011
9889,52594042.020308174
9890,138147442.31144375
9891,56965024.34724279
9892,18483704.785415553
9893,10927941.902987093
9894,5540857.8468874395
9895,57589171.63129531
9896,13160118.256631743
9897,9660211.383085268
9898,10415727.77399663
9899,15576782.455799935
9900,8879805.59757167
9901,16000749.66513025
9902,28073580.926494613
9903,62063332.48633048
9904,27125164.18902693
9905,7398587.638605778
9906,11492462.253787186
9907,8766015.147640776
9908,32970222.083298948
9909,17482328.514200483
9910,12043107.863365725
9911,7797911.569494098
9912,15955260.699619018
9913,4401239.326957485
9914,9216144.973357612
9915,12470814.179302545
9916,28156983.583392162
9917,10070583.919666287
9918,22888128.61942872
9919,10230774.251461659
9920,7804665.582364208
9921,16678613.800784677
9922,21654584.5259478
9923,121695158.37876776
9924,14540330.508611694
9925,12949258.363132268
9926,68234628.05726816
9927,25098349.857451387
9928,8163637.273870728
9929,7522379.037406113
9930,77506403.67585541
9931,92795377.72188875
9932,4498536.6215524925
9933,4081445.481717364
9934,210071158.79142854
9935,10087739.399306778
9936,5319690.555666017
9937,32193952.330339
9938,21145259.33206698
9939,51030008.64160371
9940,10588175.522717826
9941,20049402.90710782
9942,9913600.353115043
9943,11842711.576323086
9944,12552584.376032138
9945,10428047.263811573
9946,41439773.539893486
9947,51677621.73455252
9948,11860789.36444691
9949,12915466.720249752
9950,8023783.038684276
9951,13415635.796286464
9952,17306873.554300845
9953,66795502.6164385
9954,15135729.33143717
9955,8908755.069204967
9956,10461250.679802375
9957,8080411.499041738
9958,10181193.17283782
9959,16893918.86630055
9960,18255562.91650151
9961,4226552.319628292
9962,16322996.41022559
9963,16033336.239051385
9964,17678734.99072329
9965,19046742.1809634
9966,10147308.748281024
9967,7779705.121560963
9968,13648540.087090617
9969,71205469.46835749
9970,28825336.214203417
9971,36435635.55503401
9973,21724391.556423523
9974,12866761.156416297
9975,5709929.403800594
9976,19576140.88440201
9977,35626765.03483995
9978,14937419.603631273
9980,4705697.3966219975
9981,8337460.495714545
9982,8645839.579727601
9983,25694533.90050615
9984,15553421.230261564
9985,13653669.153411683
9986,36781727.16663135
9987,12790981.953341091
9988,8457419.449419562
9989,13396806.55178018
9990,8945071.176584017
9991,11698362.949107945
9992,10453581.257746404
9993,11719022.968813874
9994,12148685.066405471
9995,6013359.896356184
9996,11043879.1290572
9997,13170188.326147318
9998,11259515.077637369
9999,16900817.734878242
10000,7954314.759827247
10002,13091187.936260646
10003,9040641.427421164
10004,11169491.89242975
10005,8669116.860557746
10006,13148701.872921541
10007,9844733.057732355
10008,10784280.315747106
10009,14637143.766087508
10010,29205078.221904468
10011,9060921.57792651
10012,9709618.234145468
10013,13903283.312779259
10014,16898336.47283891
10015,13378890.305911688
10016,24716714.270565834
10017,9348221.90513656
10018,14996477.536949473
10019,6584831.007553436
10020,5194469.284655061
10021,15092533.19143274
10022,37761530.28631968
10023,8003298.013215383
10024,13555479.80522778
10025,159597590.44712725
10026,10752646.065030988
10027,20852764.857530497
10028,22072060.664246935
10029,8278572.112199622
10030,8771263.797753247
10031,30063234.13284111
10032,13803378.801056067
10033,16911447.82066654
10034,6664002.482522722
10035,10804197.314274598
10036,12420235.873812014
10037,10815978.55286767
10038,16320465.113612147
10039,7841400.750107987
10040,7892920.861133599
10041,15022750.953658722
10042,13096805.015856642
10043,9226101.287574502
10044,8728675.788627343
10045,14225311.03449634
10046,27904507.461770847
10047,58258341.94640706
10048,17370848.14919826
10049,39585494.235553674
10050,16132627.868269663
10051,37825637.310030885
10052,13780221.558897942
10053,10299694.337946612
10054,16220249.72907723
10055,14691615.364705887
10056,10586977.772977069
10057,18398902.551864117
10058,16489456.54510254
10059,34439195.157091126
10060,10563572.914023753
10061,8478166.087883728
10062,5190672.046286348
10063,11717808.251625773
10064,25114191.25883573
10065,8717924.857603302
10066,28514757.292095125
10067,16623099.3862384
10068,10560707.471500805
10069,11599125.172846893
10070,53684875.61064011
10071,27530110.673874296
10072,37839098.253712885
10073,27747645.762468167
10074,17656487.18520111
10075,9164791.298108801
10076,14989210.880505586
10077,8170224.903894026
10078,10028177.845738674
10079,27125982.0284998
10080,13038028.050563093
10081,30106751.830102626
10083,11264706.33102806
10084,11075651.994423695
10085,22347960.96051403
10086,14900401.118429199
10087,17034923.09899014
10088,8564531.441164834
10089,25242649.385306377
10090,8340153.370605049
10091,31410491.465136103
10092,13246637.410456264
10093,12578523.705948822
10094,15658813.109642502
10095,10651700.596668297
10096,13527112.09047461
10097,44453889.45668501
10098,40444947.464137204
10099,30059173.832887907
10100,7887444.140285872
10101,16264959.448414993
10102,17236207.413922653
10103,10709773.321589766
10104,10995636.04252233
10105,7740111.0852596
10106,16138298.483399546
10107,64348588.70349844
10108,6681622.841421783
10109,11601592.721106874
10110,9736699.946500374
10111,8943583.129954485
10112,14805205.939582497
10113,7420810.529754303
10114,16616245.2999187
10115,12678367.927000446
10116,11009387.69966525
10117,20441519.254897743
10118,9079750.628754998
10119,14927036.539462157
10121,11391655.563202862
10122,11366488.026530482
10123,27743969.962753635
10124,8769305.611265874
10125,55304792.398869805
10126,10645192.492843332
10127,9185154.050310677
10128,15742442.221763102
10129,14062654.75379581
10130,35503982.424856216
10131,10506219.671715382
10132,35879494.94705192
10133,15836455.660272218
10134,20343136.93522882
10135,27425251.344317887
10136,5898420.619102876
10137,12365168.032372603
10138,9760171.958050637
10139,11498351.809861632
10140,8057264.41633692
10141,26924332.369388565
10142,8088442.366961708
10143,11805948.722820925
10144,17693595.069845706
10145,21972941.12222246
10146,9757463.38830152
10147,12595167.734678878
10148,23842411.242178816
10149,10893544.864823218
10150,15004596.439384123
10151,21677058.898686394
10152,14101419.820472704
10153,9120453.51857795
10154,17370428.15761488
10155,13502979.120451465
10156,8438599.231999008
10157,18442076.355557535
10158,25240459.128077917
10159,18897837.057333056
10160,9137935.254507398
10161,40792107.17912715
10162,13676171.452613512
10163,17539595.730848126
10164,133462131.2089983
10165,18778280.403249536
10166,17805804.907749444
10167,14318448.312010236
10168,70069638.58000317
10169,7873207.690791785
10170,18195982.74839612
10171,13398206.109375939
10172,20588046.103718374
10173,17002816.145487864
10174,12374672.783536812
10175,6975968.879372026
10176,15412115.909417048
10177,104433541.27225205
10178,95652906.46943076
10179,27638216.198310737
10180,8887932.984356813
10181,15098300.393150503
10182,16565521.613610348
10183,5171296.033113784
10184,10515836.809210928
10185,34239748.17660035
10186,18875956.52919422
10187,6800146.07295478
10188,14001371.963441238
10189,25389589.040698722
10190,16074464.140243437
10191,7179618.48851802
10192,18133217.9966811
10193,29706647.04425229
10194,11981441.796927253
10195,41314975.049333744
10196,24848236.858255394
10197,43228732.983038485
10198,11611526.53081475
10199,15350390.575571885
10200,17336639.74595939
10201,85419944.89704679
10202,12852388.672374243
10203,26237849.144954924
10204,6914630.156180984
10205,14277924.157648388
10206,17757795.17642342
10207,13202785.022509892
10208,13237620.125933796
10209,10851781.366035612
10210,41137472.661031805
10211,14991820.314976525
10212,12226492.61261625
10213,42646251.29214447
10214,18314560.317569748
10215,11182570.892364563
10216,18924400.43127785
10218,8766402.309867224
10219,9989045.763856042
10220,13737289.546299083
10221,108382917.78238419
10222,15814994.080706788
10223,13189001.153371263
10224,66824335.20030706
10225,8502257.325226657
10226,10172572.446474528
10227,21036856.239898186
10228,16731787.222943896
10229,10433296.901079962
10230,7841633.299131788
10231,24543338.502014637
10232,9518178.687177237
10233,13542611.72411044
10234,16695806.82315809
10235,12801500.957122002
10236,14597580.76043798
10237,5978415.286363448
10238,12045546.461743362
10239,16183099.783617476
10240,7077757.880846217
10241,24514239.792878896
10242,11616263.765123438
10243,37319294.26944386
10244,11948318.888027456
10245,11904966.373711474
10246,31561725.56020132
10247,9635775.19907382
10248,10607523.01220493
10249,17339289.560073283
10250,8966847.904323999
10251,9057088.328405555
10252,22966003.1256892
10253,60305438.228931196
10254,27994416.880538326
10255,39752649.928909235
10256,6972743.240585234
10257,7610439.521218053
10258,16186999.318849899
10259,15032591.732624415
10260,11593786.810325896
10261,11137158.476682384
10262,11243029.701507105
10263,9195351.650973493
10264,34860661.22062129
10265,26964241.778249282
10266,13765647.593188897
10267,12195799.462421367
10268,9490941.773493716
10269,42009859.105934344
10270,7555471.423669749
10271,26748758.412556823
10272,15310483.520459227
10273,37297317.9121795
10274,8873066.728552464
10275,12045342.474295486
10276,12595362.784968128
10277,9521057.384252489
10278,16261760.40517482
10279,4431471.044325967
10280,14381822.679939955
10281,15125928.433287255
10282,14986338.86952231
10283,60370270.00073014
10284,35927708.69953389
10285,13812510.872660505
10286,9467148.691158906
10287,9404257.621492824
10288,37854102.783974595
10289,8858711.425296796
10290,18138373.656443216
10291,18389517.896192364
10292,19801456.890610933
10293,16724615.45898625
10294,10526142.131253049
10295,132392159.20441043
10296,19685522.348826174
10297,5643391.711086987
10298,9350759.738169363
10299,6522342.180087959
10300,8780710.79088673
10301,16173811.212380338
10302,134977146.06735098
10303,13809009.090854302
10304,18518375.028865058
10305,24933467.985415548
10306,11884681.442016983
10307,60236547.49579019
10308,9683455.162905203
10309,14509393.763171013
10310,19104209.773574866
10311,12756810.048151238
10312,6702795.789665598
10313,12008439.421909431
10314,16264340.318419548
10315,11276937.87070934
10316,15606301.41467617
10318,16788617.96121062
10319,18225722.016282693
10320,7892504.897365761
10321,29082750.566917654
10322,9378183.776654167
10323,9528693.460987717
10324,10700141.547031976
10325,12350487.52543137
10326,9282953.245064918
10327,21683378.79536203
10328,23471996.04421856
10329,50373160.168998785
10330,10962830.885993458
10331,12520421.561563404
10332,11645257.742487818
10333,52510342.23568841
10334,7453203.037609933
10335,8352773.275547254
10336,10223200.657037742
10337,10308474.837416403
10338,7456757.682611465
10339,10932937.830712115
10340,38308515.6889732
10341,63028446.79164194
10342,66856250.927733235
10343,50385155.80667101
10344,12585888.38587621
10346,12124580.113694346
10347,8013152.304769714
10348,16383575.557607535
10349,5113534.039624024
10350,60912947.14936748
10351,19858549.95640373
10352,11882504.782337436
10353,4650795.850012786
10354,5953618.243647433
10355,13620877.139555776
10356,25870849.528388713
10357,29481068.180473804
10358,9107588.442189863
10359,13839716.014864875
10360,8367174.9923326215
10361,10379671.376650728
10362,23652877.93152198
10363,44538070.72154148
10364,97371810.2911553
10365,8798090.84660925
10366,49777722.623692766
10367,23162768.368771475
10368,10811528.036430309
10369,14395035.695529204
10370,13108079.006022066
10371,15278197.652955925
10372,4331735.097861185
10373,8856363.880860968
10374,8400119.918363435
10375,190657722.93593758
10376,63500807.23525216
10377,15693124.017900337
10378,16611335.373859663
10379,19935845.451849673
10380,41957796.10428633
10381,12949104.11736013
10382,13547727.305912709
10383,13169466.997954058
10384,39412460.71056627
10385,20815155.360391617
10386,18534841.933072563
10387,8848701.488512114
10388,8614769.618070463
10389,95641188.35923699
10390,13934913.243581394
10391,12213324.358233774
10392,14769718.718507187
10393,11583686.693566892
10394,195400291.8146159
10395,16763085.922279226
10396,9630560.767803263
10397,3070538.6211577374
10398,11454952.470764412
10399,27051131.266835157
10401,7281379.773560819
10402,15475896.700482048
10403,16911088.49941988
10404,45614563.188461475
10405,84970106.16257235
10406,22244816.12366376
10407,15305220.815788602
10408,15897565.091418143
10409,8474506.816552421
10410,13078169.466872666
10411,17536028.24990108
10412,8018695.600494428
10413,11452478.753299607
10414,21181068.407606464
10415,65281935.9038911
10416,13959553.40906903
10417,12704068.657866951
10418,10511629.617797144
10419,9352305.637943892
10420,20825990.50379924
10421,11342991.913517678
10422,28367473.26106232
10423,11876790.028517941
10424,29842570.7841774
10425,10401081.97235907
10426,10446844.04648997
10428,24729604.77813357
10429,103614721.84811336
10430,6450690.397932477
10431,22395738.469008863
10432,21983567.66520833
10433,12473420.54466778
10434,24607755.02242885
10435,10835935.273417171
10436,9843448.840537492
10437,8538533.76929003
10438,31475631.58083373
10439,4162967.7634543832
10440,11472273.906890623
10441,7237536.107405541
10442,16664101.682769515
10443,7185446.462392287
10444,93751724.8459096
10445,28560478.741527725
10446,7023131.916251728
10447,15478054.233742189
10448,6714070.803275954
10449,7059958.859167346
10450,8168628.804172552
10451,14024040.704700883
10452,14261214.901419163
10453,13046545.61846171
10454,24431571.686943706
10455,167515689.89567283
10456,19406761.337373074
10457,10929417.189048585
10458,14732726.947250301
10459,12231227.142816951
10460,24340208.113074895
10461,8842316.604211632
10462,11565334.66359719
10463,6547783.468643297
10464,10579680.101081692
10466,6059102.880177479
10467,15947753.442879139
10468,55923696.013754845
10469,16558421.440733798
10470,6599277.752935908
10471,64860211.20517708
10472,73181688.89034535
10473,23001346.47247
10474,17313453.387450755
10475,72492216.76959985
10476,26992800.194817867
10477,7533073.230620763
10478,85363347.5464939
10479,10582166.323036542
10480,13935207.152592797
10481,10542124.341712644
10482,15445757.52650007
10483,16873792.57798186
10484,22928183.037685487
10485,10294989.517148936
10486,10677736.909908328
10487,660421000.4713067
10488,12585179.972035404
10489,10538061.757858949
10491,6603419.732208378
10492,13673359.14998238
10493,5282026.327201905
10494,10582534.243773885
10495,10783244.432196597
10496,21208221.460872512
10497,15594134.392917328
10498,19809536.544358663
10499,12398914.78184396
10500,22051402.7713338
10501,13435673.413543675
10502,8744061.9349868
10503,4975206.585543158
10504,23260805.074094597
10505,2487168.839092668
10506,121957972.73360264
10507,64573184.80522771
10508,99508150.92787056
10509,25393385.584744003
10510,15095975.63300503
10511,30750806.47565145
10512,12215507.345809069
10513,8823235.705345456
10514,14191202.391416766
10515,12504311.489984643
10516,13960657.23845382
10517,18864035.557916965
10518,15584918.085878741
10519,11485688.840137966
10520,13072741.852550812
10521,59660866.09448752
10522,27380902.74548397
10523,22888959.73639326
10524,4859168.56269881
10525,10817708.72689593
10526,16940339.476401143
10527,9349156.938855555
10528,181380030.54786927
10529,19718327.901896894
10530,27006829.038685903
10531,34353742.4307393
10532,15064684.895184617
10533,3678105.3182867854
10534,19428697.761504557
10535,11156777.978391277
10536,15804867.111967485
10537,8231245.7273870325
10538,13992121.767937064
10539,12226877.868368458
10540,11136107.215533474
10541,9063070.193849389
10542,16668182.945033291
10543,41745126.116805315
10544,9707815.129751753
10545,79795580.47254594
10546,12758431.274902815
10547,12806555.401936049
10548,22706918.793326437
10549,14515002.106384762
10550,16018014.603671467
10551,9294490.249012403
10552,8897266.40868788
10553,10437842.913342418
10554,10089017.853247168
10555,6592401.8211187
10556,6969150.061391297
10557,53632849.309144855
10558,10180046.79187851
10559,24146672.761395186
10560,12151373.415378453
10561,13445243.869037291
10562,16488197.316399897
10563,10296464.763119102
10564,18869906.385583535
10565,9737010.598413358
10566,74787636.68615285
10567,8444387.931324374
10568,10096666.6482761
10569,40308264.03089428
10570,169641607.89673463
10571,31113465.86426548
10572,7964923.429027628
10573,12835862.18176256
10574,8788820.792360991
10575,11493605.98423665
10576,17801726.87335326
10577,76731542.9057938
10578,21918153.998432253
10579,18546373.57090697
10580,29741874.510300096
10581,17069631.54985624
10582,9452001.028331665
10583,12921385.320415273
10584,70111942.86875282
10585,44462097.843228236
10586,12030730.877313841
10587,16968930.29153788
10588,24363493.895050216
10589,16570329.678452495
10590,12211866.679617407
10591,10671839.003203725
10592,23778609.55202633
10593,47929834.742269434
10594,17497400.213893186
10595,13950610.654751796
10596,10210296.07711585
10597,18104170.78187572
10598,9422127.270645643
10599,15785365.473802501
10600,76506421.90505148
10601,8267585.654406292
10602,10902161.443026733
10603,17944214.685082268
10604,12144533.844605016
10605,57930817.53265841
10606,54222800.93650276
10607,32799945.371885564
10608,35070407.05291591
10609,16030615.867096368
10610,26679532.586874276
10611,8254965.8911114
10612,16898641.042699836
10614,14374816.124170147
10615,21610031.240583394
10616,6305373.813352199
10617,44093752.16356831
10618,18903653.46915721
10619,13963913.725659424
10620,14966316.055835826
10621,27140995.27516739
10622,26571383.008438524
10623,30405155.808929432
10624,56156223.95749076
10625,13661204.129594915
10626,31824697.103833903
10627,9933670.343582418
10628,19654693.70492001
10629,14500232.35175654
10630,11958391.688737081
10631,53071783.42312566
10632,31681351.12884941
10633,66337504.12619279
10634,35094643.70132745
10635,9738618.580228196
10636,15425923.212609824
10637,35274572.25296457
10638,11361748.105489463
10639,65931972.74565548
10640,6707595.299987361
10641,24343216.460883696
10642,19992264.073482018
10643,55291629.20168586
10644,47462944.71533059
10645,20871139.46919872
10646,9411218.754019696
10647,8068739.3786594225
10648,6435556.021189503
10649,21219831.888553727
10650,11972525.153416742
10651,27809856.862865478
10652,14224872.609037325
10653,9673807.033782711
10654,8817283.15984763
10655,15714979.367401483
10656,29147040.269239895
10657,20074568.346594606
10658,18382311.538725004
10659,7140576.043112363
10660,6558573.94232611
10661,9639066.876324553
10662,10539691.87383542
10663,16086264.135047294
10664,22056649.372511286
10665,3430114.2801310797
10666,33891887.76817084
10667,13456336.156524707
10668,8726900.985003913
10669,9742754.831256555
10670,13980380.182400832
10671,20411592.836703654
10672,16943454.588946108
10673,57175886.923968546
10674,12260950.211514391
10675,17075525.805976376
10676,10123603.143762125
10677,24990457.917538386
10678,11211662.342285085
10679,25914709.30404667
10680,7635777.66132075
10681,23219021.109099988
10682,36209457.333244026
10683,54908329.03322767
10684,16908886.3886246
10685,23144055.748191267
10686,16935258.770756364
10687,98658587.59561983
10688,9853350.647505753
10689,47790870.92873761
10690,13756696.023181377
10691,10812028.228191638
10692,11169818.041275542
10693,25510237.538022492
10694,10357440.446952969
10696,10239505.277381668
10697,193675128.75155884
10698,45288096.42843028
10699,42023186.028738216
10700,237210784.69451833
10701,15042809.704897022
10702,14337056.487370415
10703,27278484.30760237
10704,8048278.066314729
10705,9897909.030167038
10706,18470848.095729865
10707,15138186.723395742
10708,8491769.742866408
10709,10296611.733970892
10710,9467885.511838157
10711,7334338.549070143
10712,11605225.229623988
10713,19105870.36334869
10714,15800823.735944934
10715,8185494.320503626
10716,6912647.280201574
10717,23783400.252951343
10719,12824511.27490189
10720,13153148.948451975
10721,27875990.808831193
10722,19357802.323053017
10723,24652935.963044003
10724,15912533.890267182
10725,6502314.982386891
10726,6627043.141073272
10727,9273064.455310192
10728,15117574.421484726
10729,3731944.3951666877
10730,13408177.659862237
10731,8483797.687545082
10732,12601821.281899279
10733,54118791.873465106
10734,13522461.244414773
10735,18021348.650183123
10736,8297743.745843035
10737,8647300.184864005
10738,24653450.96630346
10739,16323171.471529175
10740,13390925.365314167
10741,15131255.74384461
10742,21128413.416244924
10743,21908602.084483035
10744,18202365.80386874
10745,17364358.848988395
10746,14217800.922021005
10747,8453592.328140115
10748,40910382.75522491
10749,17726099.266750824
10750,66077458.22307394
10751,7498618.412219099
10752,13686896.354299735
10753,13034975.214044001
10754,7655680.009129291
10755,23646187.13294881
10756,19157114.61369707
10757,7167203.487978876
10758,27249128.85813577
10759,13710377.400819993
10760,18871575.229950726
10761,8427067.574655347
10762,7406539.701122364
10763,6956901.659434663
10764,36647142.22121819
10765,10794427.25582575
10766,1833995.7776443472
10767,23957982.27700348
10768,13525777.122875033
10769,10091786.718835915
10770,14320109.414412994
10771,11199402.413370391
10772,15543922.064572938
10773,133918618.11603613
10774,64111091.44337961
10775,13785967.987816323
10776,56697619.60614285
10777,17754298.17356343
10778,11159991.826188749
10779,25214369.96215924
10780,27257281.248985056
10781,110077426.64637482
10782,6996769.2605057545
10783,9417911.59922583
10784,8308751.414774142
10785,12288513.82036401
10786,72518124.19575147
10787,10009380.571147026
10788,11060130.159972977
10789,17149832.082340028
10790,22368373.619865797
10791,45077872.99212688
10792,60510205.203231856
10793,13066382.468196142
10794,69503186.41204043
10795,14245274.618165165
10796,5427268.501918106
10797,16895412.789706346
10798,7352712.691454055
10799,248405515.86141145
10800,15705516.132225223
10801,7762408.23943745
10802,38433267.94154321
10803,47989241.91600029
10804,14968014.290444177
10805,50239753.27993879
10806,10235810.98610499
10807,19363477.5638844
10808,15084040.726160029
10809,15506958.650477147
10810,28459500.949447602
10811,17867597.736688536
10812,17759236.33955088
10813,19898230.65726563
10814,14676975.669411644
10815,296170542.43376464
10816,13214028.82815919
10817,12134573.324877396
10818,12455463.260317838
10819,20075784.75381194
10820,5794749.483821776
10821,11065742.872104403
10822,17949870.592898484
10823,18723985.678306103
10824,8415237.257643187
10825,4924752.430958521
10826,8445277.675601274
10827,8304143.821699309
10828,9977771.945366414
10829,10443525.546466595
10830,19852684.27936862
10831,10602120.04873692
10832,22273471.840364326
10833,29618624.864214543
10834,8092489.296785358
10835,10265196.613535158
10836,13129276.264624089
10837,47233290.207885414
10838,58418981.39246906
10839,19773749.95475447
10840,126779630.6472383
10841,16621640.076302689
10842,9813403.02351944
10843,26664444.509472053
10844,1183095.3639747705
10845,254918162.89009207
10846,52626601.289904006
10847,43865515.254496366
10848,8196889.6485086735
10849,14421801.88894884
10850,52441520.38200154
10851,14493251.954416737
10852,13204297.852100026
10853,12197071.620304372
10854,15763863.35387664
10855,11009234.016871022
10856,56584075.004327916
10857,11129779.63296742
10858,4888550.434773784
10861,68294347.43453194
10862,14131409.496072961
10863,12782041.10458626
10864,14855508.673484249
10865,20341545.55369267
10866,19376686.26092177
10867,13655796.61743934
10868,30895326.643444818
10869,38134854.69637137
10870,52075649.756358765
10871,12139160.472728351
10872,76873172.42232281
10873,10118727.452150611
10874,20230774.730578337
10875,10027907.103523279
10876,19522860.44043158
10877,10461100.7053515
10878,7235948.273243323
10879,7894681.458013478
10880,11880341.212569006
10881,13333867.31759483
10882,9026273.353710307
10883,125445578.05073914
10884,13833800.054402146
10885,14116275.834917463
10886,23357918.661427118
10887,23468917.655179024
10888,52202054.285970666
10889,7920663.9219323415
10890,199391494.44263753
10891,7164739.1004009275
10892,64107305.66259036
10893,11101083.28830209
10894,12871087.44930767
10895,61552536.08699599
10896,108306888.81367864
10897,9277652.608766181
10898,11584185.891431032
10899,130855041.9353764
10901,13055767.209082302
10902,7540905.49795947
10903,40178027.58730196
10904,38229732.14339584
10905,187199075.5125805
10906,26554569.92166036
10907,17200585.680912044
10908,12632793.267991558
10909,12593037.278720839
10910,44573961.9721082
10911,12736574.96857818
10912,13741963.41044222
10913,29088524.835517395
10914,16677465.548542928
10915,8741905.473530073
10916,7602800.544631017
10917,117876502.2077155
10918,8339776.183352734
10919,14320080.631494619
10920,14243733.518709967
10921,73961830.78602123
10922,9935541.140577152
10923,12811399.930038089
10924,75102840.0081766
10925,17921674.11792013
