CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,침구_주방_저가_clust_id
10037,1,-1,1,0,0,-1,0
10038,1,-1,1,-1,0,1,3
10039,0,-1,1,-1,0,1,3
10040,1,0,0,-1,-1,1,0
10041,0,-1,1,-1,1,0,3
10042,-1,1,-2,3,-1,-1,5
10043,0,0,1,-1,1,-1,2
10044,-1,1,-1,2,-2,0,5
10045,1,-1,0,1,0,0,0
10046,-1,0,0,0,0,1,2
10047,-1,3,-1,0,1,-3,5
10048,-2,0,1,1,-2,-1,0
10049,0,0,1,1,-2,1,0
10050,-1,1,0,0,-1,0,5
10051,-3,3,-2,1,-1,-1,5
10052,-2,1,-1,1,1,-2,5
10053,0,0,0,1,-1,0,4
10054,1,1,-1,-2,2,-1,1
10055,-3,1,0,0,1,0,2
10056,-2,2,1,-2,-1,2,2
10057,2,-1,0,0,1,-1,1
10058,1,-2,0,1,-1,1,0
10059,1,-1,-1,2,-3,0,4
10060,2,-1,1,-1,1,-1,3
10061,-1,1,-2,2,1,-3,5
10062,1,-1,3,-2,2,-2,3
10063,-1,1,0,0,-1,1,5
10064,-2,3,-1,-2,3,-3,2
10065,-1,1,-1,0,2,-2,1
10066,2,-1,-2,1,2,-3,1
10067,-2,1,-2,3,-2,0,5
10068,1,-2,0,2,-2,0,0
10069,0,0,-1,1,-1,1,4
10070,0,-1,0,0,1,-1,1
10071,2,-3,2,0,-1,0,0
10072,1,-1,0,0,1,-1,1
10073,-1,0,1,0,-1,1,0
10074,2,-2,-1,2,0,-1,0
10075,1,-1,1,-1,1,-1,3
10076,0,-1,0,1,1,-3,1
10077,1,-1,1,-1,2,-3,3
10078,-1,1,-1,0,1,0,1
10079,0,-1,0,1,0,0,0
10080,-1,1,0,1,-2,0,5
10081,-2,-1,2,-1,0,1,2
10083,-1,0,0,0,-1,1,0
10084,2,0,-1,1,-1,0,4
10085,1,-3,3,-3,2,-1,3
10086,2,0,-2,1,1,0,1
10087,-2,2,-1,1,-1,1,5
10088,0,-2,2,-1,1,-1,3
10089,1,-1,1,-1,1,-1,3
10090,0,2,-1,-1,1,0,1
10091,-1,1,0,-1,1,0,2
10092,0,2,-1,-1,0,1,1
10093,1,0,0,0,0,0,1
10094,0,1,-1,1,-1,1,4
10095,1,0,-1,2,-2,1,4
10096,-3,0,3,-3,3,-1,2
10097,0,0,-1,0,-1,2,1
10098,-3,1,0,1,-1,0,5
10099,0,-2,0,1,-1,1,0
10100,-1,1,-1,0,1,0,1
10101,2,-1,1,-1,1,-2,3
10102,-1,1,-1,0,0,1,1
10103,0,2,-3,1,0,1,5
10104,-1,0,1,0,-1,1,0
10105,0,1,-1,1,-1,1,4
10106,0,-1,0,1,-1,1,0
10107,1,-1,2,-3,1,1,3
10108,0,1,-1,0,1,0,1
10109,3,-2,1,0,0,0,0
10110,-1,1,1,-2,0,1,2
10111,1,-1,2,-2,-1,2,3
10112,-3,1,1,-1,0,1,2
10113,2,1,-2,1,0,-1,1
10114,1,0,-1,0,-1,2,1
10115,0,-1,1,-2,0,2,3
10116,2,-1,1,0,-1,0,0
10117,-1,1,-2,3,-2,2,4
10118,1,0,-1,0,1,-1,1
10119,-2,1,0,0,-2,3,5
10121,-1,0,1,1,-2,0,0
10122,0,-2,0,2,-2,1,0
10123,1,-2,2,0,-1,0,0
10124,0,1,0,0,-1,1,1
10125,0,-2,1,1,-2,3,0
10126,-1,1,-1,1,-1,1,5
10127,2,0,-1,2,-3,2,4
10128,-2,1,-1,0,0,1,5
10129,0,-1,1,0,-1,1,0
10130,2,-3,2,1,-3,2,0
10131,2,-1,0,2,-1,-1,0
10132,1,-1,1,-1,1,-1,3
10133,-3,3,-2,0,1,-1,5
10134,1,0,0,-1,1,-1,1
10135,-2,0,0,1,0,0,5
10136,0,1,-1,1,-2,3,4
10137,-1,1,-1,1,-2,3,5
10138,-1,1,-1,0,0,-1,1
10139,-2,2,-1,1,0,-1,5
10140,2,0,-1,1,0,-1,1
10141,-1,1,0,-1,0,1,2
10142,1,0,-1,1,0,-1,1
10143,1,-1,1,0,-1,1,0
10144,2,-2,1,-2,3,-2,3
10145,0,0,0,-2,2,-1,2
10146,3,-1,-1,0,0,-1,1
10147,-1,1,-1,0,2,-3,1
10148,0,-1,2,-2,1,-1,3
10149,-1,0,0,1,0,0,1
10150,1,-1,1,-2,3,-3,3
10151,0,0,-2,2,-1,1,4
10152,-1,1,-1,0,1,0,1
10153,0,1,-2,2,0,0,4
10154,0,0,0,-1,0,1,1
10155,0,2,-1,-2,3,-1,2
10156,-1,3,-2,-1,3,-2,2
10157,0,0,-2,3,-2,-1,4
10158,0,1,-1,0,-1,1,1
10159,1,0,0,-1,1,-1,1
10160,1,1,-1,-1,-1,3,1
10161,0,-1,1,0,-1,1,0
10162,-1,1,0,-1,1,0,2
10163,1,0,-1,1,-1,1,4
10164,0,1,0,1,0,-3,1
10165,2,-3,2,-2,1,2,3
10166,-1,1,-1,1,-1,1,5
10167,1,-1,0,1,-1,1,0
10168,1,-1,2,0,0,-2,0
10169,2,-1,2,-3,3,-2,3
10170,0,1,-1,2,-2,2,4
10171,2,-2,1,-1,0,0,3
10172,1,-1,1,-1,2,-2,3
10173,3,-2,1,0,0,0,0
10174,1,0,-1,0,1,-1,1
10175,-1,-1,1,-2,2,-1,3
10176,3,-2,0,1,-1,1,0
10177,0,-1,1,-2,3,-1,3
10178,3,0,-2,-1,2,0,1
10179,0,-1,3,-2,0,2,3
10180,0,-1,0,0,1,-1,1
10181,0,0,-1,1,0,-1,1
10182,-1,1,-1,1,-1,0,5
10183,-1,1,-2,2,0,-1,5
10184,0,0,-1,0,-1,3,1
10185,1,-2,0,0,1,-1,3
10186,-3,3,-3,2,-1,1,5
10187,-1,1,0,-1,1,-1,2
10188,1,-1,1,-2,2,0,3
10189,1,0,0,-1,0,0,1
10190,-1,-1,0,1,-1,0,0
10191,-1,0,1,-1,0,1,2
10192,0,-1,1,0,-2,2,0
10193,2,-1,0,1,-1,2,0
10194,1,0,-1,1,0,-2,1
10195,0,0,-1,-1,0,1,1
10196,1,-2,-1,1,2,-3,1
10197,3,-1,1,-3,1,0,3
10198,-1,1,-2,2,-1,1,5
10199,1,0,-2,2,-2,2,4
10200,-3,2,0,-1,0,2,2
10201,0,1,-1,1,-2,2,4
10202,-1,1,0,0,-1,0,5
10203,-1,1,0,-2,2,-1,2
10204,0,1,-1,2,-2,0,4
10205,-3,3,-1,-1,0,0,5
10206,2,0,-1,1,-1,0,4
10207,1,-1,0,1,-1,1,0
10208,3,-1,-1,0,0,0,1
10209,-2,3,-1,-1,0,1,2
10210,-3,2,0,-2,2,1,2
10211,-1,0,1,-1,0,1,2
10212,1,-1,0,1,0,-1,0
10213,-1,-2,3,-3,2,1,3
10214,3,-3,3,-2,2,-2,3
10215,1,-1,0,-1,0,0,0
10216,1,-1,1,0,0,-1,0
10218,0,0,0,1,-3,1,4
10219,1,0,0,0,-1,0,0
10220,0,0,1,-1,0,1,2
10221,0,-3,0,2,1,-2,0
10222,-3,1,0,2,-2,0,5
10223,0,0,-1,0,1,-2,1
10224,-1,0,-1,3,-3,3,4
10225,0,-1,0,2,-1,0,4
10226,-1,1,-1,1,0,-1,5
10227,-1,1,0,-1,1,0,2
10228,1,-2,2,-1,-1,0,0
10229,0,1,-1,1,-1,0,4
10230,3,-1,-1,0,1,-1,1
10231,1,0,-1,1,-1,2,4
10232,-1,0,1,-1,1,0,2
10233,1,0,-1,1,-1,1,4
10234,0,-1,1,0,-1,0,0
10235,-2,3,-2,0,1,-1,5
10236,0,1,-1,1,0,0,1
10237,0,1,-2,2,-1,1,4
10238,0,1,0,-1,0,1,2
10239,1,-1,1,-1,-1,1,0
10240,1,-2,2,0,0,-1,0
10241,1,1,-2,0,0,2,1
10242,0,0,-1,0,0,1,1
10243,0,-1,0,1,0,-1,0
10244,-1,0,1,0,-1,0,0
10245,0,0,1,0,0,-1,0
10246,1,-1,0,1,-1,1,0
10247,1,-1,1,-1,2,-2,3
10248,1,0,-1,1,-1,0,4
10249,-3,3,-2,1,0,-2,5
10250,2,-1,1,-1,1,0,3
10251,1,-1,1,0,0,-2,0
10252,0,0,1,-1,1,0,2
10253,2,-2,3,-3,3,-3,3
10254,-1,0,-1,0,2,-2,1
10255,1,1,-2,0,0,1,1
10256,1,1,-2,2,0,-1,4
10257,2,0,-1,0,1,0,1
10258,1,0,-1,1,-1,0,4
10259,1,0,0,-1,1,0,1
10260,0,-1,0,1,-1,1,0
10261,-1,0,0,0,1,0,2
10262,3,-1,-1,0,1,-2,1
10263,-1,0,2,-2,0,0,2
10264,1,1,-2,0,1,0,1
10265,0,-2,0,3,-1,-1,4
10266,1,-2,1,1,0,-1,0
10267,0,-1,0,0,1,0,1
10268,0,-2,2,-2,2,-1,3
10269,-2,2,1,-1,-2,2,2
10270,-1,1,0,-1,1,0,2
10271,-3,1,-1,1,2,-1,5
10272,-1,-1,0,1,-2,2,0
10273,1,-1,1,0,-1,1,0
10274,1,0,-1,0,0,1,1
10275,0,1,-2,2,-1,2,4
10276,1,0,-1,0,-1,3,1
10277,-1,1,-2,1,0,1,5
10278,0,1,-1,0,0,1,1
10279,0,0,1,0,0,0,0
10280,-1,0,0,0,0,1,2
10281,-1,1,-1,0,0,2,1
10282,0,0,-2,1,2,-2,1
10283,0,-1,0,0,-1,3,0
10284,0,-2,3,-3,3,-2,3
10285,1,0,-1,1,-1,0,4
10286,3,-2,1,1,-2,0,0
10287,1,-2,1,-1,1,-2,3
10288,1,1,-2,2,0,0,4
10289,2,-2,1,-1,1,0,3
10290,-2,1,1,-1,1,0,2
10291,0,-1,2,-3,2,-1,3
10292,0,1,0,-1,1,-1,2
10293,0,0,-1,1,-1,0,4
10294,3,-2,0,1,0,-2,0
10295,-1,1,1,0,-3,3,0
10296,1,-1,-1,2,0,-1,4
10297,-1,2,-1,1,0,-2,5
10298,0,-1,2,-2,0,0,3
10299,0,1,0,-1,0,1,2
10300,1,0,-1,1,0,-1,1
10301,1,0,-1,0,1,0,1
10302,2,-2,3,-1,-1,0,3
10303,0,1,0,-1,-1,3,2
10304,-1,0,2,-1,-1,-1,2
10305,3,-2,1,-1,2,-3,3
10306,0,-1,0,1,-2,2,0
10307,0,0,1,0,-2,2,0
10308,-1,1,0,-1,1,0,2
10309,1,-1,0,1,0,-1,0
10310,0,1,-1,1,-1,0,4
10311,0,1,0,0,0,-2,1
10312,0,0,0,1,-1,1,4
10313,1,1,-2,1,0,-1,1
10314,0,1,-1,0,1,-1,1
10315,0,1,-2,1,-1,1,4
10316,0,0,-1,1,-2,2,4
10318,2,-1,0,1,0,-1,0
10319,1,-1,2,-1,0,-1,3
10320,3,-2,1,0,0,0,0
10321,1,-2,2,-1,2,-3,3
10322,-1,0,1,1,-2,0,0
10323,1,0,0,-1,0,1,1
10324,-1,0,0,1,1,-3,1
10325,1,1,0,-2,3,-2,2
10326,1,0,-1,1,-1,1,4
10327,2,1,-3,3,-2,0,4
10328,1,2,-2,-1,3,-3,1
10329,-1,3,0,-3,3,-3,2
10330,0,1,-2,2,1,-3,1
10331,0,1,-1,1,0,-1,1
10332,1,-1,0,1,-1,1,0
10333,1,0,1,0,-1,0,0
10334,0,-1,0,1,-1,0,0
10335,-1,1,0,-1,1,-1,2
10336,-1,0,1,-1,1,0,2
10337,-1,1,0,-2,2,-2,2
10338,-2,2,0,0,0,-1,2
10339,0,1,-1,1,0,-2,1
10340,-1,0,0,1,0,0,1
10341,-2,2,1,-2,0,0,2
10342,3,-3,1,-1,3,-3,3
10343,-2,3,-3,1,1,0,5
10344,0,-1,1,2,-2,1,0
10346,0,-1,1,0,-1,1,0
10347,-1,1,-1,1,0,-1,5
10348,1,0,0,-2,2,-1,3
10349,-1,0,1,0,-1,1,0
10350,2,-2,2,1,-2,2,0
10351,0,1,-1,1,-1,0,4
10352,-3,2,-1,-1,0,3,2
10353,0,-1,0,1,-1,0,0
10354,2,0,0,-1,0,1,1
10355,1,-2,1,0,-2,1,0
10356,-1,1,0,-1,0,1,2
10357,-1,0,2,-1,-2,3,0
10358,0,1,-1,1,-1,1,4
10359,-1,0,1,-2,0,3,2
10360,1,0,0,-2,1,0,3
10361,-2,0,0,2,-1,1,5
10362,-1,0,2,-1,-1,0,2
10363,-1,-1,2,-1,0,2,3
10364,-1,0,-2,2,-2,3,4
10365,-1,1,0,0,0,-1,2
10366,1,-2,-1,2,0,-1,4
10367,0,-1,0,2,-3,1,4
10368,0,1,-1,1,1,-1,1
10369,0,1,0,-1,1,0,2
10370,1,-2,3,-2,1,1,3
10371,1,-3,1,2,-3,2,0
10372,3,0,-3,0,0,3,1
10373,-2,2,-1,1,-1,1,5
10374,0,0,-1,1,0,0,1
10375,2,-3,1,0,2,-1,3
10376,1,-3,1,2,-3,2,0
10377,-2,2,-1,-2,2,-1,2
10378,0,-1,1,1,0,-1,0
10379,-1,3,-1,0,-2,1,5
10380,-2,2,1,0,-3,3,5
10381,0,0,-1,1,0,-1,1
10382,0,0,0,-1,1,-1,1
10383,1,1,-2,0,0,1,1
10384,-2,1,-2,2,-1,0,5
10385,0,1,-1,1,0,0,1
10386,0,-1,1,-3,2,-2,3
10387,-1,1,0,0,-1,1,5
10388,-1,1,-1,0,1,-1,1
10389,-1,0,1,0,-1,0,0
10390,3,-2,2,-3,2,0,3
10391,0,0,2,-1,0,-2,3
10392,0,0,0,-1,1,0,1
10393,-2,2,-1,-1,1,-1,2
10394,1,-1,1,0,0,-1,0
10395,1,0,-1,0,1,-1,1
10396,-2,0,1,0,-1,2,2
10397,2,-2,-1,3,0,-1,4
10398,2,-2,-1,1,2,0,1
10399,-2,0,2,-3,2,0,2
10401,0,-1,1,0,-2,2,0
10402,0,1,-1,0,1,0,1
10403,0,1,-1,1,-1,1,4
10404,0,0,0,2,-1,-1,4
10405,3,-2,1,0,1,-3,3
10406,1,-2,0,0,0,1,0
10407,2,-2,3,-3,1,1,3
10408,1,0,-1,0,1,1,1
10409,-1,0,1,-1,0,1,2
10410,2,-1,1,-1,1,-1,3
10411,0,1,0,-1,1,-1,2
10412,-1,0,1,0,0,-1,2
10413,-3,2,-1,2,-3,1,5
10414,2,-3,2,-1,0,1,3
10415,2,0,0,0,-2,2,0
10416,-2,2,-2,1,1,-1,5
10417,-1,0,-1,1,0,0,1
10418,-1,1,0,-1,1,0,2
10419,0,2,1,-1,0,0,2
10420,-1,-1,-1,3,-3,1,4
10421,0,1,-1,1,0,-1,1
10422,0,-3,3,-3,2,-2,3
10423,1,0,-1,0,0,1,1
10424,0,-1,0,1,0,1,0
10425,1,-1,-1,1,2,-1,1
10426,0,1,-2,2,-2,1,4
10428,2,-3,2,-1,2,-3,3
10429,0,0,0,1,-2,0,4
10430,0,-1,0,2,-3,0,4
10431,1,-3,3,-2,1,-1,3
10432,0,1,0,-1,0,-1,2
10433,1,0,-1,0,2,-1,1
10434,-1,1,-2,2,0,0,5
10435,1,-1,1,0,-2,2,0
10436,0,0,0,2,-2,1,4
10437,0,-2,0,0,0,2,0
10438,-2,2,-1,2,-1,-2,5
10439,-1,1,-1,0,1,0,1
10440,0,0,-1,1,-1,0,4
10441,0,1,1,-2,0,1,2
10442,-1,1,-1,2,-2,-1,5
10443,-1,1,-1,0,1,0,1
10444,0,0,-1,2,-3,1,4
10445,-2,1,-2,3,-2,0,5
10446,1,0,-1,-1,3,-1,1
10447,1,0,-2,3,-2,0,4
10448,0,1,0,-2,3,-2,2
10449,0,2,-2,-1,2,0,1
10450,1,-1,0,1,0,-1,0
10451,-1,3,-2,0,0,1,5
10452,2,0,-1,1,0,0,1
10453,0,1,-1,0,0,0,1
10454,0,1,-1,1,-2,2,4
10455,-1,0,2,-2,0,2,2
10456,-2,2,0,-3,1,0,2
10457,1,0,0,-2,3,-2,3
10458,-2,2,0,0,-1,1,5
10459,0,1,-1,1,-1,1,4
10460,0,-1,1,0,-1,0,0
10461,-1,2,1,-2,1,-1,2
10462,1,-1,1,-1,1,0,3
10463,0,1,-2,1,1,-1,1
10464,2,0,0,1,-2,0,4
10466,-1,0,-1,0,3,-3,1
10467,0,-1,0,1,-1,1,0
10468,0,0,-2,3,-2,2,4
10469,-1,0,0,1,0,0,1
10470,0,-1,-2,2,-2,0,4
10471,1,-2,2,-1,1,-1,3
10472,3,-3,0,3,-2,1,0
10473,2,-3,2,-1,1,-1,3
10474,1,-1,1,0,-1,1,0
10475,3,-3,1,2,-1,-1,0
10476,3,-1,-1,0,2,-1,1
10477,0,-1,0,1,0,-1,0
10478,3,-3,3,-2,1,-2,3
10479,1,-1,1,-1,0,1,3
10480,0,0,1,-1,0,1,2
10481,1,-1,1,-1,1,0,3
10482,1,-1,0,0,1,0,1
10483,-1,1,-1,1,0,-1,5
10484,1,-1,1,0,-1,0,0
10485,0,-1,0,1,-1,-1,0
10486,-2,2,-1,2,-3,2,5
10487,2,-1,-1,0,3,0,1
10488,-3,2,-1,0,1,0,5
10489,1,-1,0,-2,0,2,3
10491,0,2,-2,1,-1,2,5
10492,0,-1,0,1,0,-1,0
10493,-1,2,-3,3,-2,0,5
10494,2,-1,-2,3,-2,-1,4
10495,0,-2,1,0,2,-1,3
10496,0,-1,1,0,-1,1,0
10497,2,-2,0,0,1,-1,3
10498,0,1,-1,0,-1,0,1
10499,-1,1,-1,0,1,-1,1
10500,2,-1,2,-3,3,-3,3
10501,0,0,2,0,0,-2,0
10502,-1,0,1,-1,1,-2,2
10503,0,0,-2,3,-2,2,4
10504,2,0,-1,0,1,-1,1
10505,-1,0,-1,0,3,0,1
10506,1,0,-1,0,2,0,1
10507,2,-3,1,0,-1,0,0
10508,-1,3,0,-3,3,-2,2
10509,1,0,-1,0,1,-1,1
10510,2,0,-1,0,2,-2,1
10511,0,0,-1,1,-2,3,4
10512,-3,2,0,-1,0,0,2
10513,-1,1,0,-1,1,-1,2
10514,0,1,0,0,-1,1,1
10515,0,-1,0,0,-1,0,0
10516,1,-1,1,0,0,-1,0
10517,0,0,0,-1,1,-1,1
10518,0,-1,2,-2,0,1,3
10519,-1,-1,1,-1,2,-2,2
10520,1,-1,1,-1,1,0,3
10521,1,1,-3,3,-3,1,4
10522,1,-1,2,-3,2,-1,3
10523,-1,1,-2,0,3,-3,1
10524,-1,1,-1,1,0,0,5
10525,1,0,1,-1,-1,2,0
10526,-1,1,-1,1,-1,1,5
10527,-2,2,0,0,0,-1,2
10528,0,-2,0,2,1,-2,0
10529,1,0,-1,1,1,-2,1
10530,-2,0,2,-1,2,-2,2
10531,0,1,-1,1,0,-2,1
10532,-1,0,0,1,0,0,1
10533,-2,3,-3,2,0,-1,5
10534,0,0,0,0,-2,2,0
10535,0,0,-1,1,-1,1,4
10536,0,-2,3,-3,2,-1,3
10537,-2,1,-1,1,0,-2,5
10538,2,0,0,1,-2,0,4
10539,2,-1,-1,-1,2,1,1
10540,0,-1,2,-2,1,-1,3
10541,2,0,-1,0,1,0,1
10542,1,0,0,0,0,-1,1
10543,1,-3,3,-2,2,-2,3
10544,-2,1,-1,0,1,-1,2
10545,0,-2,3,-2,0,1,3
10546,0,-1,3,-2,0,0,3
10547,0,0,0,2,-1,-1,4
10548,0,0,1,-1,0,0,2
10549,1,-1,1,-1,0,0,3
10550,0,1,-2,2,0,0,4
10551,0,2,-3,3,-2,0,4
10552,0,1,-1,1,-1,1,4
10553,1,-1,0,2,-2,1,4
10554,-1,1,-1,1,-1,1,5
10555,0,1,0,-1,-1,2,2
10556,0,1,0,-1,1,-1,2
10557,-1,2,-3,1,1,0,5
10558,-1,0,1,-2,1,1,2
10559,-3,3,-3,1,0,2,5
10560,0,2,-1,-1,0,1,1
10561,0,1,-1,1,-1,1,4
10562,-1,0,0,1,0,-1,1
10563,1,0,-1,1,-1,1,4
10564,1,0,0,-1,0,1,1
10565,-1,1,-2,2,-1,0,5
10566,0,2,-3,3,-3,1,4
10567,0,-1,1,-1,1,-1,3
10568,0,1,0,-1,1,-1,2
10569,1,-1,0,1,0,-2,0
10570,0,-1,2,-3,3,-3,3
10571,0,0,2,-2,1,-1,3
10572,-1,0,0,1,-1,0,4
10573,-1,1,0,-1,1,-1,2
10574,1,0,-1,0,1,0,1
10575,-2,0,1,-1,1,-1,2
10576,1,1,-3,3,-1,0,4
10577,0,0,0,0,0,0,1
10578,0,0,0,-1,1,0,1
10579,-2,3,-2,1,-2,3,5
10580,2,0,0,-1,0,1,1
10581,0,1,-1,1,0,-1,1
10582,-1,0,1,-1,0,1,2
10583,0,-2,2,0,-1,1,0
10584,2,0,0,0,-1,1,0
10585,-3,1,0,1,0,-1,5
10586,-1,0,1,-1,1,-2,2
10587,1,-1,0,0,0,1,0
10588,0,1,-1,1,-1,0,4
10589,0,-1,2,-2,0,0,3
10590,1,-1,0,1,-1,1,0
10591,2,-1,1,-2,1,1,3
10592,1,0,1,-3,2,-1,3
10593,1,-3,1,0,2,-3,3
10594,-1,2,0,0,0,-1,2
10595,2,0,-1,1,0,0,1
10596,0,-2,0,2,-3,0,0
10597,0,-1,1,-1,1,-1,3
10598,-1,1,-1,0,1,-1,1
10599,-1,2,-2,1,-1,3,5
10600,-1,1,1,0,0,-1,2
10601,0,1,-1,2,-1,0,4
10602,-1,0,1,-1,0,1,2
10603,-1,1,0,0,0,0,2
10604,1,0,-1,1,-1,1,4
10605,3,-3,3,-1,0,-2,3
10606,-1,0,1,0,-1,0,0
10607,-2,-1,1,1,0,0,0
10608,3,0,-3,3,0,-3,4
10609,0,-1,1,-1,-1,3,0
10610,-2,1,1,-1,2,-3,2
10611,1,0,-1,-1,3,-1,1
10612,-2,1,-1,0,0,1,5
10614,0,-1,0,1,-1,0,0
10615,1,-2,0,1,-1,0,0
10616,1,-3,2,-2,2,0,3
10617,0,0,0,-1,1,-1,1
10618,-1,0,0,0,1,-1,2
10619,-2,1,-1,1,0,-1,5
10620,1,-1,1,-2,2,0,3
10621,0,0,-2,2,-2,2,4
10622,2,-2,0,2,-3,1,0
10623,2,-1,1,-1,1,-1,3
10624,2,-1,2,0,-3,2,0
10625,1,0,0,-1,0,0,1
10626,0,2,-1,1,-3,2,4
10627,1,-1,0,1,0,-1,0
10628,-2,1,-2,3,-2,0,5
10629,0,0,1,0,0,-1,0
10630,-1,0,-1,2,-3,2,4
10631,-1,1,1,-3,1,1,2
10632,-2,-1,3,-3,0,2,2
10633,-2,2,-1,0,0,-1,5
10634,1,-3,2,0,0,-1,0
10635,-1,0,-1,1,0,-1,1
10636,-1,2,-3,3,-2,1,5
10637,3,-2,0,1,-1,1,0
10638,1,0,-1,1,-1,1,4
10639,2,-3,2,0,-2,1,0
10640,0,0,0,-1,2,-2,1
10641,2,0,-1,1,-1,0,4
10642,0,1,-1,1,0,-2,1
10643,-1,-1,1,2,-2,1,0
10644,2,-2,1,-1,0,2,3
10645,0,2,-3,2,-1,2,5
10646,0,1,0,0,-1,1,1
10647,0,1,-1,1,-1,1,4
10648,0,0,0,-1,1,0,1
10649,0,1,0,0,-2,3,4
10650,0,1,-1,1,-1,1,4
10651,-3,2,-2,1,1,-1,5
10652,0,0,0,1,-1,2,4
10653,1,2,-1,-1,1,0,1
10654,0,1,-1,2,-1,-2,4
10655,-1,0,2,-2,1,-1,2
10656,-1,0,0,1,-1,0,4
10657,2,0,0,-2,2,1,3
10658,-1,1,-1,0,1,-1,1
10659,-1,0,1,-1,1,-1,2
10660,3,-2,0,1,-2,3,0
10661,0,1,-2,1,1,0,1
10662,-2,1,-1,1,-1,0,5
10663,0,0,-1,0,0,0,1
10664,0,0,-1,0,1,-1,1
10665,0,-2,2,1,-3,3,0
10666,0,-2,3,-1,-1,0,0
10667,0,2,-1,0,0,0,1
10668,-2,0,1,-1,0,1,2
10669,-2,3,-2,1,0,-2,5
10670,-1,0,0,0,0,0,2
10671,0,-1,1,0,-1,1,0
10672,-2,3,-1,-2,1,-1,2
10673,1,2,0,-2,1,-2,2
10674,-1,0,1,-1,1,-1,2
10675,0,-1,1,-1,1,-1,3
10676,0,0,0,0,-1,0,0
10677,-1,0,-2,2,-1,1,4
10678,-1,1,0,1,-3,0,4
10679,0,1,-1,1,-1,0,4
10680,0,-1,-1,1,1,0,1
10681,3,-3,3,-3,3,-3,3
10682,2,0,-1,0,1,1,1
10683,1,1,0,0,-2,1,4
10684,0,0,0,2,-1,-1,4
10685,1,0,0,-1,0,0,1
10686,1,-3,2,-1,0,0,3
10687,0,-1,2,0,1,-2,3
10688,-1,1,0,0,-2,2,5
10689,3,0,-2,-1,1,2,1
10690,2,-2,1,-1,1,-1,3
10691,-2,0,0,1,0,0,5
10692,1,-1,1,-1,1,-1,3
10693,0,1,-1,1,-1,0,4
10694,-2,1,-1,1,-1,1,5
10696,0,-1,-2,3,-3,1,4
10697,0,-1,0,1,0,-1,0
10698,-1,-1,3,-3,2,1,3
10699,-1,-1,0,1,-2,3,0
10700,-3,3,-3,3,-1,0,5
10701,1,0,-1,0,2,-2,1
10702,2,-1,0,2,-3,3,4
10703,-1,0,1,-2,2,-2,2
10704,0,-2,2,0,-1,1,0
10705,0,0,-1,1,0,-1,1
10706,0,0,-1,1,-1,2,4
10707,1,-1,0,1,0,0,0
10708,0,1,-1,2,-2,0,4
10709,-2,3,-3,3,0,-2,5
10710,1,-1,0,0,1,-1,1
10711,1,-1,0,-1,1,0,3
10712,-1,1,-1,1,-1,1,5
10713,-1,1,-1,1,-1,0,5
10714,0,1,-1,1,-1,1,4
10715,0,1,-1,0,1,-1,1
10716,1,-1,0,2,-1,-2,0
10717,-1,-2,2,-1,1,0,3
10719,1,1,-2,1,-1,0,4
10720,1,0,-1,1,-1,0,4
10721,-2,0,0,0,2,-2,2
10722,2,-2,1,-1,-1,2,0
10723,1,0,0,-2,3,-2,3
10724,-3,2,-1,1,-1,0,5
10725,0,-1,0,1,-1,0,0
10726,-1,2,-3,2,-1,1,5
10727,-1,0,1,0,-1,0,0
10728,-3,2,-1,1,0,-2,5
10729,-1,1,-1,2,-2,1,5
10730,-2,0,0,-1,0,3,2
10731,-1,1,0,-1,1,-1,2
10732,1,-1,2,-1,1,-2,3
10733,-1,1,0,-2,3,-3,2
10734,0,-1,0,1,0,0,0
10735,0,-2,2,-1,1,-1,3
10736,0,0,-1,1,-1,1,4
10737,-1,1,-2,0,1,2,1
10738,0,0,-1,1,-1,0,4
10739,-1,1,-1,0,0,0,1
10740,3,0,-3,2,-1,0,4
10741,-2,1,0,1,-3,1,5
10742,0,0,1,1,-3,1,0
10743,2,0,0,-1,1,0,1
10744,0,0,-1,1,-1,1,4
10745,1,0,-1,1,-1,1,4
10746,-1,1,-1,1,0,-1,5
10747,-1,1,-2,3,-2,1,4
10748,1,-2,0,0,0,1,0
10749,-1,1,0,-1,1,-1,2
10750,-3,2,1,-3,3,-3,2
10751,1,-1,1,0,-1,0,0
10752,1,0,0,-1,0,1,1
10753,-1,-2,2,0,-1,0,0
10754,3,-2,1,-1,1,-1,3
10755,0,1,-1,0,1,0,1
10756,1,1,-1,1,1,-3,1
10757,-1,1,0,0,-2,1,5
10758,1,1,0,-1,1,-1,1
10759,0,1,0,1,-3,1,4
10760,1,-3,1,2,-3,2,0
10761,1,-1,0,0,1,-1,1
10762,-1,0,0,1,-1,1,4
10763,-1,3,-1,1,-2,1,5
10764,1,-1,2,-2,0,1,3
10765,0,0,0,0,2,-1,1
10766,2,1,-1,0,-2,2,4
10767,-1,1,-1,1,-3,3,5
10768,-1,1,-1,0,0,2,1
10769,1,-1,1,-1,1,0,3
10770,-1,0,1,-1,0,1,2
10771,-3,2,1,-3,1,2,2
10772,1,0,-2,2,-1,1,4
